t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq
0.000000,-0.895077790,-0.206320416,0.000000000,0.000000000,-0.010129612,0.076340661,0,-0.168169161,0
0.010000,-0.895077790,-0.206320416,0.000000000,0.000000000,-0.010134674,0.076378812,0,-0.168169161,1
0.020000,-0.895077790,-0.206320416,0.000000000,0.000000000,-0.010119122,0.076416963,0,-0.168169161,2
0.030000,-0.895077790,-0.206320416,0.000000000,0.000000000,-0.009982299,0.076455115,0,-0.168169161,3
0.040000,-0.895077790,-0.206320416,0.000000000,0.000000000,-0.009604085,0.076493266,0,-0.168169161,4
0.050000,-0.895077790,-0.206320416,0.000000000,0.000000000,-0.008864298,0.076531417,0,-0.168169161,5
0.060000,-0.895077790,-0.206320416,0.000000000,0.000000000,-0.007643323,0.076569568,0,-0.168169161,6
0.070000,-0.895077790,-0.206320416,0.000000000,0.000000000,-0.005897146,0.076607720,0,-0.168169161,7
0.080000,-0.895077790,-0.206320416,0.000000000,0.000000000,-0.003728683,0.076645871,0,-0.168169161,8
0.090000,-0.895077790,-0.206320416,0.000000000,0.000000000,-0.001223965,0.076684022,0,-0.168169161,9
0.100000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.001606678,0.076722173,0,-0.168169161,10
0.110000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.004779629,0.076760325,0,-0.168169161,11
0.120000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.008195486,0.076798476,0,-0.168169161,12
0.130000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.011734310,0.076836627,0,-0.168169161,13
0.140000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.015276101,0.076874778,0,-0.168169161,14
0.150000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.018700800,0.076912930,0,-0.168169161,15
0.160000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.021929515,0.076951081,0,-0.168169161,16
0.170000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.025022116,0.076989232,0,-0.168169161,17
0.180000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.027925088,0.077027383,0,-0.168169161,18
0.190000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.030559778,0.077065535,0,-0.168169161,19
0.200000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.033006797,0.077103686,0,-0.168169161,20
0.210000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.035313102,0.077141837,0,-0.168169161,21
0.220000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.037376830,0.077179988,0,-0.168169161,22
0.230000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.039077799,0.077218140,0,-0.168169161,23
0.240000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.040336995,0.077256291,0,-0.168169161,24
0.250000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.041235430,0.077294442,0,-0.168169161,25
0.260000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.041892984,0.077332593,0,-0.168169161,26
0.270000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.042429595,0.077370745,0,-0.168169161,27
0.280000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.042965263,0.077408896,0,-0.168169161,28
0.290000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.043620048,0.077447047,0,-0.168169161,29
0.300000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.044514069,0.077485198,0,-0.168169161,30
0.310000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.045767186,0.077523350,0,-0.168169161,31
0.320000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.047431446,0.077561501,0,-0.168169161,32
0.330000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.049407482,0.077599652,0,-0.168169161,33
0.340000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.051575390,0.077637804,0,-0.168169161,34
0.350000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.053815204,0.077675955,0,-0.168169161,35
0.360000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.056006899,0.077714106,0,-0.168169161,36
0.370000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.058030392,0.077752257,0,-0.168169161,37
0.380000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.059765538,0.077790409,0,-0.168169161,38
0.390000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.061092172,0.077828560,0,-0.168169161,39
0.400000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.061943172,0.077866711,0,-0.168169161,40
0.410000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.062409190,0.077904862,0,-0.168169161,41
0.420000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.062610093,0.077943014,0,-0.168169161,42
0.430000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.062665703,0.077981165,0,-0.168169161,43
0.440000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.062691346,0.078019316,0,-0.168169161,44
0.450000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.062722434,0.078057467,0,-0.168169161,45
0.460000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.062753454,0.078095619,0,-0.168169161,46
0.470000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.062784471,0.078133770,0,-0.168169161,47
0.480000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.062815484,0.078171921,0,-0.168169161,48
0.490000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.062846499,0.078210072,0,-0.168169161,49
0.500000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.062877519,0.078248224,0,-0.168169161,50
0.510000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.062908537,0.078286375,0,-0.168169161,51
0.520000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.062939550,0.078324526,0,-0.168169161,52
0.530000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.062970565,0.078362677,0,-0.168169161,53
0.540000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063001584,0.078400829,0,-0.168169161,54
0.550000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063032602,0.078438980,0,-0.168169161,55
0.560000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063063615,0.078477131,0,-0.168169161,56
0.570000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063094630,0.078515282,0,-0.168169161,57
0.580000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063125650,0.078553434,0,-0.168169161,58
0.590000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063156668,0.078591585,0,-0.168169161,59
0.600000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063187681,0.078629736,0,-0.168169161,60
0.610000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063218695,0.078667887,0,-0.168169161,61
0.620000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063249715,0.078706039,0,-0.168169161,62
0.630000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063280733,0.078744190,0,-0.168169161,63
0.640000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063311746,0.078782341,0,-0.168169161,64
0.650000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063342761,0.078820492,0,-0.168169161,65
0.660000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063373781,0.078858644,0,-0.168169161,66
0.670000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063404798,0.078896795,0,-0.168169161,67
0.680000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063435811,0.078934946,0,-0.168169161,68
0.690000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063466826,0.078973097,0,-0.168169161,69
0.700000,-0.895077790,-0.206320416,0.000000000,0.000000000,0.063497846,0.079011249,0,-0.168169161,70
0.710000,-0.895077790,-0.206320416,0.012783173,0.000000000,0.063528864,0.079049400,0,-0.168169161,71
0.720000,-0.895077790,-0.206320416,0.025566346,0.000000000,0.063559877,0.079087551,0,-0.168169161,72
0.730000,-0.894310799,-0.206320416,0.025566346,0.000000000,0.056942875,0.079125702,0,-0.168169161,73
0.740000,-0.894310799,-0.206320416,0.012783173,0.000000000,0.058677550,0.079163854,0,-0.168169161,74
0.750000,-0.894310799,-0.206320416,0.000000000,0.000000000,0.059844083,0.079202005,0,-0.168169161,75
0.760000,-0.894310799,-0.206320416,0.000000000,0.000000000,0.060631851,0.079240156,0,-0.168169161,76
0.770000,-0.894310799,-0.206320416,0.000000000,0.000000000,0.061167113,0.079278307,0,-0.168169161,77
0.780000,-0.894310799,-0.206320416,0.000000000,0.000000000,0.061534042,0.079316459,0,-0.168169161,78
0.790000,-0.894310799,-0.206320416,0.000000000,0.000000000,0.061788743,0.079354610,0,-0.168169161,79
0.800000,-0.894310799,-0.206320416,0.000000000,0.000000000,0.061968623,0.079392761,0,-0.168169161,80
0.810000,-0.894310799,-0.206320416,0.000000000,0.000000000,0.062098627,0.079430912,0,-0.168169161,81
0.820000,-0.894310799,-0.206320416,0.000000000,0.000000000,0.062195384,0.079469064,0,-0.168169161,82
0.830000,-0.894310799,-0.206320416,0.000000000,0.000000000,0.062269970,0.079507215,0,-0.168169161,83
0.840000,-0.894310799,-0.206320416,0.000000000,0.000000000,0.062329774,0.079545366,0,-0.168169161,84
0.850000,-0.894310799,-0.206320416,0.000000000,0.000000000,0.062379726,0.079583518,0,-0.168169161,85
