t,ref_big,ref_aim,platform,aim,small,tau_big,tau_small,beta_true,beta_hat
0.79000,0.600000,0.600000,0.598452,0.602605,0.004153,0.158468,-0.037782,-0.013563,-0.012911
0.80000,0.600000,0.600000,0.597090,0.601243,0.004153,0.168561,-0.020846,-0.013554,-0.012915
0.81000,0.600000,0.600000,0.596060,0.600211,0.004151,0.059082,-0.022767,-0.013545,-0.012854
0.82000,0.600000,0.600000,0.598202,0.599508,0.001306,0.057841,-0.020326,-0.013535,-0.012727
0.83000,0.600000,0.600000,0.600871,0.599312,-0.001559,-0.180238,0.013633,-0.013526,-0.012628
0.84000,0.600000,0.600000,0.602842,0.599717,-0.003125,-0.177622,0.015047,-0.013517,-0.012594
0.85000,0.600000,0.600000,0.604124,0.600685,-0.003439,-0.137790,0.023888,-0.013508,-0.012629
0.86000,0.600000,0.600000,0.603179,0.601527,-0.001652,-0.041300,-0.012637,-0.013499,-0.012736
0.87000,0.600000,0.600000,0.600002,0.601790,0.001788,0.137828,-0.027925,-0.013490,-0.012858
0.88000,0.600000,0.600000,0.597558,0.601376,0.003818,0.139928,-0.028461,-0.013481,-0.012907
0.89000,0.600000,0.600000,0.595844,0.600302,0.004458,0.151008,-0.028292,-0.013472,-0.012882
0.90000,0.600000,0.600000,0.596781,0.599116,0.002334,0.091559,0.002457,-0.013463,-0.012779
0.91000,0.600000,0.600000,0.599984,0.598523,-0.001461,-0.183234,0.039489,-0.013454,-0.012667
0.92000,0.600000,0.600000,0.602427,0.598668,-0.003758,-0.176896,0.038872,-0.013445,-0.012633
0.93000,0.600000,0.600000,0.604111,0.599530,-0.004581,-0.139643,0.038671,-0.013436,-0.012681
0.94000,0.600000,0.600000,0.601156,0.600621,-0.000535,-0.048348,0.004883,-0.013427,-0.013079
0.95000,0.600000,0.600000,0.597799,0.601052,0.003252,0.162149,-0.053240,-0.013418,-0.013162
0.96000,0.600000,0.600000,0.595234,0.600689,0.005455,0.164881,-0.047707,-0.013409,-0.013163
0.97000,0.600000,0.600000,0.595018,0.599645,0.004627,0.162313,-0.025468,-0.013400,-0.013078
0.98000,0.600000,0.600000,0.598547,0.598889,0.000342,-0.237687,0.046541,-0.013391,-0.012956
0.99000,0.600000,0.600000,0.601324,0.598848,-0.002476,-0.051359,0.019283,-0.013382,-0.012924
1.00000,0.600000,0.600000,0.603327,0.599437,-0.003890,-0.051185,0.021087,-0.013373,-0.012984
1.01000,0.600000,0.600000,0.599716,0.600108,0.000392,0.046358,-0.011121,-0.013364,-0.015950
1.02000,0.600000,0.600000,0.596769,0.600156,0.003387,0.165292,-0.018565,-0.013355,-0.016002
1.03000,0.600000,0.600000,0.594548,0.599574,0.005027,0.164826,-0.020510,-0.013346,-0.015964
1.04000,0.600000,0.600000,0.597006,0.598586,0.001580,0.118777,-0.021427,-0.013337,-0.015834
1.05000,0.600000,0.600000,0.600570,0.598170,-0.002400,-0.281223,0.052985,-0.013328,-0.015741
1.06000,0.600000,0.600000,0.603349,0.598527,-0.004821,-0.201654,0.037889,-0.013319,-0.015741
1.07000,0.600000,0.600000,0.601723,0.599486,-0.002237,-0.132638,0.045299,-0.013310,-0.015839
1.08000,0.600000,0.600000,0.597945,0.600026,0.002081,0.216925,-0.039230,-0.013301,-0.015922
1.09000,0.600000,0.600000,0.594948,0.599810,0.004862,0.194019,-0.043170,-0.013292,-0.015905
1.10000,0.600000,0.600000,0.596976,0.599048,0.002072,0.160554,-0.029578,-0.013283,-0.015784
1.11000,0.600000,0.600000,0.600758,0.598767,-0.001991,-0.151597,0.036235,-0.013274,-0.015694
1.12000,0.600000,0.600000,0.603769,0.599212,-0.004557,-0.147633,0.035456,-0.013265,-0.015705
1.13000,0.600000,0.600000,0.601429,0.600132,-0.001297,-0.144805,0.033030,-0.013256,-0.015819
1.14000,0.600000,0.600000,0.597993,0.600535,0.002542,0.191869,-0.040862,-0.013247,-0.015886
1.15000,0.600000,0.600000,0.595337,0.600186,0.004849,0.160248,-0.043033,-0.013238,-0.015855
1.16000,0.600000,0.600000,0.598063,0.599363,0.001300,0.138097,-0.030720,-0.013229,-0.015678
1.17000,0.600000,0.600000,0.601757,0.599070,-0.002687,-0.216169,0.040021,-0.013220,-0.015595
1.18000,0.600000,0.600000,0.604666,0.599536,-0.005130,-0.186820,0.045128,-0.013211,-0.015610
1.19000,0.600000,0.600000,0.601994,0.600439,-0.001554,-0.132217,0.019332,-0.013202,-0.015728
1.20000,0.600000,0.600000,0.598463,0.600827,0.002364,0.166298,-0.020674,-0.013193,-0.015790
1.21000,0.600000,0.600000,0.595709,0.600479,0.004770,0.146078,-0.056354,-0.013184,-0.015755
1.22000,0.600000,0.600000,0.598396,0.599680,0.001284,0.107605,-0.015508,-0.013175,-0.014764
1.23000,0.600000,0.600000,0.601823,0.599459,-0.002364,-0.292395,0.041471,-0.013166,-0.014686
1.24000,0.600000,0.600000,0.604492,0.599933,-0.004559,-0.073878,0.020392,-0.013158,-0.014707
1.25000,0.600000,0.600000,0.601614,0.600781,-0.000833,-0.133023,0.027391,-0.013149,-0.014830
1.26000,0.600000,0.600000,0.598097,0.601072,0.002976,0.208128,-0.041777,-0.013140,-0.014896
1.27000,0.600000,0.600000,0.595362,0.600607,0.005246,0.170012,-0.043879,-0.013131,-0.014865
1.28000,0.600000,0.600000,0.597983,0.599686,0.001702,0.110379,-0.025649,-0.013122,-0.014646
1.29000,0.600000,0.600000,0.601491,0.599327,-0.002164,-0.289621,0.047386,-0.013113,-0.014567
1.30000,0.600000,0.600000,0.604209,0.599741,-0.004468,-0.132350,0.044170,-0.013104,-0.014587
1.31000,0.600000,0.600000,0.601123,0.600542,-0.000580,-0.089490,0.013236,-0.013095,-0.014712
1.32000,0.600000,0.600000,0.597482,0.600755,0.003272,0.213013,-0.038998,-0.013086,-0.014773
1.33000,0.600000,0.600000,0.594624,0.600226,0.005602,0.182632,-0.040413,-0.013078,-0.014733
1.34000,0.600000,0.600000,0.598221,0.599379,0.001158,0.119431,-0.017876,-0.013069,-0.012024
1.35000,0.600000,0.600000,0.601746,0.599130,-0.002615,-0.183308,0.037920,-0.013060,-0.011971
1.36000,0.600000,0.600000,0.604481,0.599634,-0.004847,-0.153216,0.046042,-0.013051,-0.012018
1.37000,0.600000,0.600000,0.600610,0.600419,-0.000191,-0.111493,0.022598,-0.013042,-0.014334
1.38000,0.600000,0.600000,0.597249,0.600610,0.003361,0.193064,-0.038339,-0.013033,-0.014382
1.39000,0.600000,0.600000,0.594667,0.600067,0.005400,0.169101,-0.039710,-0.013025,-0.014334
1.40000,0.600000,0.600000,0.598450,0.599257,0.000807,0.117399,-0.017225,-0.013016,-0.013044
1.41000,0.600000,0.600000,0.601865,0.599003,-0.002862,-0.166805,0.018382,-0.013007,-0.012987
1.42000,0.600000,0.600000,0.604543,0.599387,-0.005156,-0.164085,0.019962,-0.012998,-0.013024
1.43000,0.600000,0.600000,0.601595,0.600123,-0.001472,-0.141677,0.033982,-0.012989,-0.013158
1.44000,0.600000,0.600000,0.598334,0.600340,0.002006,0.188802,-0.030720,-0.012980,-0.013227
1.45000,0.600000,0.600000,0.595837,0.599835,0.003998,0.150308,-0.042663,-0.012972,-0.013205
1.46000,0.600000,0.600000,0.597837,0.598850,0.001013,0.113067,-0.011871,-0.012963,-0.013088
1.47000,0.600000,0.600000,0.601304,0.598438,-0.002866,-0.286933,0.052822,-0.012954,-0.013000
1.48000,0.600000,0.600000,0.603970,0.598840,-0.005130,-0.139050,0.055144,-0.012945,-0.013006
1.49000,0.600000,0.600000,0.602353,0.599849,-0.002503,-0.102793,0.030501,-0.012937,-0.013112
1.50000,0.600000,0.600000,0.598582,0.600392,0.001809,0.297207,-0.044895,-0.012928,-0.013204
1.51000,0.600000,0.600000,0.595599,0.600162,0.004564,0.138695,-0.043760,-0.012919,-0.013195
1.52000,0.600000,0.600000,0.597764,0.599407,0.001642,0.138693,-0.026398,-0.012910,-0.013079
1.53000,0.600000,0.600000,0.601533,0.599154,-0.002379,-0.206565,0.038496,-0.012901,-0.013000
1.54000,0.600000,0.600000,0.604518,0.599652,-0.004867,-0.170556,0.043346,-0.012893,-0.013023
1.55000,0.600000,0.600000,0.601430,0.600536,-0.000894,-0.115672,0.015393,-0.012884,-0.013153
1.56000,0.600000,0.600000,0.597847,0.600829,0.002982,0.165624,-0.040416,-0.012875,-0.013215
1.57000,0.600000,0.600000,0.595049,0.600376,0.005328,0.163603,-0.040765,-0.012867,-0.013176
1.58000,0.600000,0.600000,0.598795,0.599588,0.000793,0.139353,-0.035512,-0.012858,-0.011917
1.59000,0.600000,0.600000,0.602273,0.599357,-0.002915,-0.201543,0.038143,-0.012849,-0.011865
1.60000,0.600000,0.600000,0.604969,0.599865,-0.005104,-0.168733,0.040564,-0.012840,-0.011910
1.61000,0.600000,0.600000,0.601261,0.600654,-0.000607,-0.118660,0.019573,-0.012832,-0.013266
1.62000,0.600000,0.600000,0.597902,0.600849,0.002947,0.190434,-0.037119,-0.012823,-0.013321
1.63000,0.600000,0.600000,0.595322,0.600306,0.004984,0.159369,-0.042648,-0.012814,-0.013281
1.64000,0.600000,0.600000,0.598653,0.599421,0.000769,0.115004,-0.020951,-0.012806,-0.013142
1.65000,0.600000,0.600000,0.602030,0.599125,-0.002904,-0.198386,0.039547,-0.012797,-0.013076
1.66000,0.600000,0.600000,0.604630,0.599574,-0.005056,-0.165520,0.041963,-0.012788,-0.013104
1.67000,0.600000,0.600000,0.601953,0.600451,-0.001502,-0.111894,0.021658,-0.012780,-0.013229
1.68000,0.600000,0.600000,0.598507,0.600772,0.002265,0.164458,-0.039129,-0.012771,-0.013303
1.69000,0.600000,0.600000,0.595834,0.600356,0.004522,0.161037,-0.039398,-0.012762,-0.013284
1.70000,0.600000,0.600000,0.597668,0.599390,0.001721,0.138064,-0.035922,-0.012754,-0.013169
1.71000,0.600000,0.600000,0.601174,0.598918,-0.002256,-0.261936,0.049777,-0.012745,-0.013079
1.72000,0.600000,0.600000,0.603892,0.599225,-0.004668,-0.219577,0.043674,-0.012736,-0.013084
1.73000,0.600000,0.600000,0.601949,0.600128,-0.001820,-0.061136,0.044224,-0.012728,-0.013192
1.74000,0.600000,0.600000,0.598032,0.600577,0.002546,0.338864,-0.046009,-0.012719,-0.013276
1.75000,0.600000,0.600000,0.594914,0.600237,0.005323,0.121257,-0.049414,-0.012711,-0.013254
1.76000,0.600000,0.600000,0.598315,0.599442,0.001128,0.143766,-0.041152,-0.012702,-0.013119
1.77000,0.600000,0.600000,0.602084,0.599189,-0.002896,-0.183229,0.042750,-0.012693,-0.013061
1.78000,0.600000,0.600000,0.604597,0.599700,-0.004898,-0.179621,0.042833,-0.012685,-0.013107
1.79000,0.600000,0.600000,0.600562,0.600241,-0.000322,0.220379,-0.037256,-0.012676,-0.014209
1.80000,0.600000,0.600000,0.597291,0.600051,0.002760,0.113470,-0.033851,-0.012668,-0.014233
1.81000,0.600000,0.600000,0.598121,0.599224,0.001103,0.125777,-0.033686,-0.012659,-0.014140
1.82000,0.600000,0.600000,0.602457,0.598786,-0.003671,-0.274223,0.047703,-0.012651,-0.014039
1.83000,0.600000,0.600000,0.605984,0.599146,-0.006838,-0.227129,0.048723,-0.012642,-0.014054
1.84000,0.600000,0.600000,0.601610,0.599879,-0.001731,-0.173871,0.035650,-0.012633,-0.014707
1.85000,0.600000,0.600000,0.597518,0.600049,0.002530,0.226129,-0.037094,-0.012625,-0.014736
1.86000,0.600000,0.600000,0.597414,0.599515,0.002101,0.179296,-0.042592,-0.012616,-0.014649
1.87000,0.600000,0.600000,0.601349,0.599290,-0.002060,-0.220704,0.043291,-0.012608,-0.014542
1.88000,0.600000,0.600000,0.604491,0.599836,-0.004655,-0.169330,0.046119,-0.012599,-0.014555
1.89000,0.600000,0.600000,0.599953,0.600698,0.000744,-0.104485,0.017356,-0.012591,-0.014883
1.90000,0.600000,0.600000,0.595681,0.600918,0.005237,0.228002,-0.048797,-0.012582,-0.014913
1.91000,0.600000,0.600000,0.595550,0.600388,0.004838,0.225235,-0.048615,-0.012574,-0.014824
1.92000,0.600000,0.600000,0.599515,0.600098,0.000582,-0.174765,0.019939,-0.012565,-0.014719
1.93000,0.600000,0.600000,0.602740,0.600447,-0.002293,-0.027690,0.015924,-0.012557,-0.014733
1.94000,0.600000,0.600000,0.598978,0.601068,0.002090,-0.101253,0.020285,-0.012548,-0.014866
1.95000,0.600000,0.600000,0.595297,0.601094,0.005796,0.209871,-0.040184,-0.012540,-0.014906
1.96000,0.600000,0.600000,0.594071,0.600380,0.006309,0.199568,-0.039639,-0.012532,-0.014836
1.97000,0.600000,0.600000,0.598316,0.599786,0.001470,-0.200432,0.026021,-0.012523,-0.014705
1.98000,0.600000,0.600000,0.601820,0.599844,-0.001976,-0.080127,0.011831,-0.012515,-0.014689
1.99000,0.600000,0.600000,0.600057,0.600355,0.000298,-0.081489,0.014862,-0.012506,-0.014791
2.00000,0.600000,0.600000,0.596314,0.600360,0.004046,0.318511,-0.037103,-0.012498,-0.014860
2.01000,0.600000,0.600000,0.594035,0.599661,0.005626,0.126585,-0.024975,-0.012489,-0.014813
2.02000,0.600000,0.600000,0.598748,0.599021,0.000274,-0.273415,0.045413,-0.012481,-0.012121
2.03000,0.600000,0.600000,0.602661,0.599171,-0.003490,-0.096461,0.044420,-0.012473,-0.012109
2.04000,0.600000,0.600000,0.599977,0.599875,-0.000102,-0.133757,0.042500,-0.012464,-0.012227
2.05000,0.600000,0.600000,0.595814,0.600079,0.004265,0.235446,-0.044089,-0.012456,-0.012285
2.06000,0.600000,0.600000,0.595309,0.599531,0.004223,0.212319,-0.043874,-0.012447,-0.012219
2.07000,0.600000,0.600000,0.599855,0.599214,-0.000641,-0.187681,0.035951,-0.012439,-0.012115
2.08000,0.600000,0.600000,0.603503,0.599646,-0.003857,-0.132532,0.039936,-0.012431,-0.012137
2.09000,0.600000,0.600000,0.598885,0.600229,0.001343,0.100064,-0.022532,-0.012422,-0.014390
2.10000,0.600000,0.600000,0.594995,0.600132,0.005137,0.099721,-0.024383,-0.012414,-0.014401
2.11000,0.600000,0.600000,0.597437,0.599553,0.002116,0.099941,-0.024185,-0.012406,-0.014282
2.12000,0.600000,0.600000,0.601653,0.599448,-0.002206,-0.174822,0.020749,-0.012397,-0.014215
2.13000,0.600000,0.600000,0.602557,0.599986,-0.002571,-0.172307,0.022060,-0.012389,-0.014273
2.14000,0.600000,0.600000,0.598235,0.600288,0.002054,0.227693,-0.028157,-0.012381,-0.014376
2.15000,0.600000,0.600000,0.594716,0.599868,0.005152,0.182362,-0.038990,-0.012372,-0.014353
2.16000,0.600000,0.600000,0.599696,0.599171,-0.000526,0.057988,-0.021237,-0.012364,-0.011802
2.17000,0.600000,0.600000,0.604048,0.599104,-0.004944,-0.198019,0.045516,-0.012356,-0.011781
2.18000,0.600000,0.600000,0.602498,0.599676,-0.002822,-0.196597,0.045319,-0.012348,-0.011886
2.19000,0.600000,0.600000,0.598525,0.599874,0.001349,0.159563,-0.018200,-0.012339,-0.011958
2.20000,0.600000,0.600000,0.596960,0.599368,0.002408,0.143894,-0.042546,-0.012331,-0.011907
2.21000,0.600000,0.600000,0.601452,0.599000,-0.002452,-0.256106,0.048204,-0.012323,-0.011784
2.22000,0.600000,0.600000,0.605138,0.599433,-0.005704,-0.215563,0.048929,-0.012315,-0.011788
2.23000,0.600000,0.600000,0.600893,0.600270,-0.000623,-0.137619,0.022905,-0.012306,-0.011924
2.24000,0.600000,0.600000,0.596366,0.600501,0.004135,0.234832,-0.044217,-0.012298,-0.011961
2.25000,0.600000,0.600000,0.597211,0.600046,0.002835,0.205574,-0.045202,-0.012290,-0.011870
2.26000,0.600000,0.600000,0.601294,0.599911,-0.001383,-0.146185,0.016308,-0.012282,-0.011793
2.27000,0.600000,0.600000,0.603135,0.600479,-0.002657,-0.143879,0.042625,-0.012273,-0.011841
2.28000,0.600000,0.600000,0.598538,0.600931,0.002394,0.256121,-0.049693,-0.012265,-0.011969
2.29000,0.600000,0.600000,0.594751,0.600576,0.005824,0.218748,-0.049890,-0.012257,-0.011968
2.30000,0.600000,0.600000,0.599287,0.599820,0.000532,0.138650,-0.026733,-0.012249,-0.011831
2.31000,0.600000,0.600000,0.603889,0.599669,-0.004220,-0.261350,0.045253,-0.012241,-0.011803
2.32000,0.600000,0.600000,0.602297,0.600167,-0.002130,-0.234736,0.045939,-0.012233,-0.011906
2.33000,0.600000,0.600000,0.598126,0.600306,0.002179,0.165264,-0.013111,-0.012224,-0.011973
2.34000,0.600000,0.600000,0.597289,0.599752,0.002463,0.152681,-0.048463,-0.012216,-0.011913
2.35000,0.600000,0.600000,0.601820,0.599409,-0.002411,-0.247319,0.045315,-0.012208,-0.011804
2.36000,0.600000,0.600000,0.605190,0.599858,-0.005332,-0.198797,0.046382,-0.012200,-0.011825
2.37000,0.600000,0.600000,0.600087,0.600443,0.000356,0.201203,-0.021827,-0.012192,-0.013366
2.38000,0.600000,0.600000,0.595769,0.600287,0.004518,0.189459,-0.046953,-0.012184,-0.013367
2.39000,0.600000,0.600000,0.600355,0.599686,-0.000669,0.174286,-0.044985,-0.012176,-0.012781
2.40000,0.600000,0.600000,0.604947,0.599650,-0.005298,-0.225714,0.047050,-0.012168,-0.012757
2.41000,0.600000,0.600000,0.602455,0.600205,-0.002251,-0.217499,0.045092,-0.012160,-0.012870
2.42000,0.600000,0.600000,0.598261,0.600286,0.002025,0.182501,-0.038532,-0.012152,-0.012919
2.43000,0.600000,0.600000,0.598539,0.599665,0.001126,0.152637,-0.042715,-0.012144,-0.012839
2.44000,0.600000,0.600000,0.603005,0.599383,-0.003623,-0.247363,0.047215,-0.012135,-0.012744
2.45000,0.600000,0.600000,0.605151,0.599900,-0.005250,-0.209476,0.047190,-0.012127,-0.012780
2.46000,0.600000,0.600000,0.600160,0.600407,0.000246,0.190524,-0.020761,-0.012119,-0.012905
2.47000,0.600000,0.600000,0.596041,0.600181,0.004139,0.148687,-0.045039,-0.012111,-0.012891
2.48000,0.600000,0.600000,0.600877,0.599728,-0.001150,-0.030114,0.007035,-0.012103,-0.010751
2.49000,0.600000,0.600000,0.605029,0.599880,-0.005150,-0.032963,0.009337,-0.012095,-0.010744
2.50000,0.600000,0.600000,0.602197,0.600436,-0.001761,-0.137580,0.027055,-0.012087,-0.010870
2.51000,0.600000,0.600000,0.598232,0.600474,0.002242,0.122005,-0.030892,-0.012079,-0.010925
2.52000,0.600000,0.600000,0.597801,0.599834,0.002033,0.121676,-0.032161,-0.012071,-0.010857
2.53000,0.600000,0.600000,0.601973,0.599495,-0.002478,-0.278324,0.046888,-0.012064,-0.010755
2.54000,0.600000,0.600000,0.605350,0.599924,-0.005427,-0.155253,0.039175,-0.012056,-0.010776
2.55000,0.600000,0.600000,0.600510,0.600653,0.000143,-0.106086,0.024925,-0.012048,-0.012313
2.56000,0.600000,0.600000,0.596145,0.600769,0.004625,0.209925,-0.043260,-0.012040,-0.012340
2.57000,0.600000,0.600000,0.596884,0.600210,0.003326,0.202705,-0.043414,-0.012032,-0.012246
2.58000,0.600000,0.600000,0.600767,0.599959,-0.000808,-0.114965,0.010640,-0.012024,-0.012163
2.59000,0.600000,0.600000,0.603555,0.600380,-0.003175,-0.104837,0.037119,-0.012016,-0.012199
2.60000,0.600000,0.600000,0.599153,0.600817,0.001664,0.295163,-0.050367,-0.012008,-0.012404
