t,ref_big,ref_aim,platform,aim,small,tau_big,tau_small,beta_true,beta_hat
0.51000,0.600000,0.600000,0.615071,0.640174,0.025103,-0.315736,-0.112318,-0.013818,-0.013818
0.52000,0.600000,0.600000,0.615071,0.637319,0.022248,-0.299344,-0.102052,-0.013809,-0.013809
0.53000,0.600000,0.600000,0.615071,0.634498,0.019427,-0.228656,-0.094932,-0.013800,-0.013800
0.54000,0.600000,0.600000,0.614238,0.631734,0.017497,-0.172508,-0.086828,-0.013791,-0.013791
0.55000,0.600000,0.600000,0.611281,0.628702,0.017422,-0.069923,-0.083549,-0.013782,-0.013782
0.56000,0.600000,0.600000,0.608741,0.625730,0.016989,-0.042290,-0.077886,-0.013773,-0.013773
0.57000,0.600000,0.600000,0.606609,0.622870,0.016261,-0.092363,-0.071992,-0.013763,-0.013763
0.58000,0.600000,0.600000,0.604874,0.620159,0.015285,-0.094897,-0.065349,-0.013754,-0.013754
0.59000,0.600000,0.600000,0.603519,0.617634,0.014115,-0.093325,-0.057621,-0.013745,-0.013745
0.60000,0.600000,0.600000,0.602528,0.615336,0.012808,-0.091580,-0.051195,-0.013736,-0.013736
0.61000,0.600000,0.600000,0.601886,0.613295,0.011409,-0.092713,-0.045355,-0.013727,-0.013727
0.62000,0.600000,0.600000,0.601579,0.611537,0.009958,-0.109925,-0.041850,-0.013718,-0.013718
0.63000,0.600000,0.600000,0.601547,0.610073,0.008526,-0.137983,-0.040995,-0.013709,-0.013709
0.64000,0.600000,0.600000,0.601547,0.608906,0.007359,-0.125005,-0.042283,-0.013699,-0.013699
0.65000,0.600000,0.600000,0.601547,0.608020,0.006473,-0.107140,-0.045688,-0.013690,-0.013690
0.66000,0.600000,0.600000,0.601547,0.607393,0.005847,-0.091830,-0.049018,-0.013681,-0.013681
0.67000,0.600000,0.600000,0.601546,0.607007,0.005461,-0.028745,-0.052506,-0.013672,-0.013672
0.68000,0.600000,0.600000,0.601546,0.606845,0.005298,-0.034102,-0.054079,-0.013663,-0.013663
0.69000,0.600000,0.600000,0.601546,0.606838,0.005292,-0.034315,-0.053566,-0.013654,-0.013654
0.70000,0.600000,0.600000,0.601546,0.606837,0.005291,-0.030166,-0.053592,-0.013645,-0.013645
0.71000,0.600000,0.600000,0.601545,0.606836,0.005290,-0.029208,-0.052342,-0.013636,-0.013636
0.72000,0.600000,0.600000,0.601020,0.606523,0.005503,-0.038163,-0.052105,-0.013626,-0.013626
0.73000,0.600000,0.600000,0.600597,0.606080,0.005483,-0.029474,-0.052092,-0.013617,-0.013617
0.74000,0.600000,0.600000,0.600467,0.605851,0.005384,-0.038724,-0.055161,-0.013608,-0.013608
0.75000,0.600000,0.600000,0.600467,0.605810,0.005344,-0.044480,-0.058171,-0.013599,-0.013599
0.76000,0.600000,0.600000,0.600467,0.605810,0.005343,-0.045004,-0.058888,-0.013590,-0.013590
0.77000,0.600000,0.600000,0.600467,0.605809,0.005342,-0.045556,-0.058079,-0.013581,-0.013581
0.78000,0.600000,0.600000,0.600467,0.605808,0.005342,-0.046000,-0.056174,-0.013572,-0.013572
0.79000,0.600000,0.600000,0.600467,0.605807,0.005341,-0.046577,-0.053755,-0.013563,-0.013563
0.80000,0.600000,0.600000,0.600466,0.605807,0.005340,-0.047102,-0.051435,-0.013554,-0.013554
0.81000,0.600000,0.600000,0.600466,0.605806,0.005340,-0.039196,-0.052209,-0.013545,-0.013545
0.82000,0.600000,0.600000,0.600466,0.605805,0.005339,-0.037542,-0.054548,-0.013535,-0.013535
0.83000,0.600000,0.600000,0.600466,0.605805,0.005339,-0.037730,-0.055800,-0.013526,-0.013526
0.84000,0.600000,0.600000,0.600466,0.605804,0.005338,-0.038387,-0.056058,-0.013517,-0.013517
0.85000,0.600000,0.600000,0.600466,0.605803,0.005337,-0.036738,-0.057186,-0.013508,-0.013508
0.86000,0.600000,0.600000,0.600466,0.605803,0.005337,-0.037327,-0.056716,-0.013499,-0.013499
0.87000,0.600000,0.600000,0.600466,0.605802,0.005336,-0.038187,-0.055318,-0.013490,-0.013490
0.88000,0.600000,0.600000,0.600466,0.605801,0.005335,-0.037715,-0.055768,-0.013481,-0.013481
0.89000,0.600000,0.600000,0.600466,0.605801,0.005335,-0.038135,-0.055381,-0.013472,-0.013472
0.90000,0.600000,0.600000,0.600466,0.605800,0.005334,-0.038822,-0.054558,-0.013463,-0.013463
0.91000,0.600000,0.600000,0.600466,0.605799,0.005333,-0.039606,-0.053405,-0.013454,-0.013454
0.92000,0.600000,0.600000,0.600466,0.605798,0.005333,-0.040377,-0.052076,-0.013445,-0.013445
0.93000,0.600000,0.600000,0.600466,0.605798,0.005332,-0.041040,-0.050755,-0.013436,-0.013436
0.94000,0.600000,0.600000,0.600466,0.605797,0.005332,-0.040473,-0.052399,-0.013427,-0.013427
0.95000,0.600000,0.600000,0.600466,0.605796,0.005331,-0.027665,-0.063933,-0.013418,-0.013418
0.96000,0.600000,0.600000,0.600466,0.605795,0.005330,-0.031731,-0.066325,-0.013409,-0.013409
0.97000,0.600000,0.600000,0.600465,0.605795,0.005329,-0.031200,-0.065518,-0.013400,-0.013400
0.98000,0.600000,0.600000,0.600465,0.605794,0.005328,-0.033745,-0.064528,-0.013391,-0.013391
0.99000,0.600000,0.600000,0.600465,0.605793,0.005328,-0.034455,-0.061964,-0.013382,-0.013382
1.00000,0.600000,0.600000,0.600465,0.605792,0.005327,-0.036364,-0.060880,-0.013373,-0.013373
1.01000,0.600000,0.600000,0.600465,0.605791,0.005326,-0.036638,-0.059026,-0.013364,-0.013364
1.02000,0.600000,0.600000,0.600465,0.605791,0.005325,-0.037488,-0.056744,-0.013355,-0.013355
1.03000,0.600000,0.600000,0.600465,0.605790,0.005325,-0.037877,-0.056622,-0.013346,-0.013346
1.04000,0.600000,0.600000,0.600465,0.605789,0.005324,-0.038157,-0.055864,-0.013337,-0.013337
1.05000,0.600000,0.600000,0.600465,0.605789,0.005323,-0.038802,-0.054799,-0.013328,-0.013328
1.06000,0.600000,0.600000,0.600465,0.605788,0.005323,-0.039569,-0.053502,-0.013319,-0.013319
1.07000,0.600000,0.600000,0.600465,0.605787,0.005322,-0.040332,-0.052104,-0.013310,-0.013310
1.08000,0.600000,0.600000,0.600465,0.605787,0.005322,-0.040989,-0.050758,-0.013301,-0.013301
1.09000,0.600000,0.600000,0.600465,0.605786,0.005321,-0.040252,-0.052364,-0.013292,-0.013292
1.10000,0.600000,0.600000,0.600465,0.605785,0.005320,-0.026953,-0.063986,-0.013283,-0.013283
1.11000,0.600000,0.600000,0.600465,0.605784,0.005319,-0.031520,-0.066284,-0.013274,-0.013274
1.12000,0.600000,0.600000,0.600465,0.605783,0.005319,-0.031049,-0.065463,-0.013265,-0.013265
1.13000,0.600000,0.600000,0.600465,0.605782,0.005318,-0.033592,-0.064465,-0.013256,-0.013256
1.14000,0.600000,0.600000,0.600465,0.605782,0.005317,-0.034303,-0.061903,-0.013247,-0.013247
1.15000,0.600000,0.600000,0.600464,0.605781,0.005316,-0.036216,-0.060822,-0.013238,-0.013238
1.16000,0.600000,0.600000,0.600464,0.605780,0.005316,-0.036488,-0.058973,-0.013229,-0.013229
1.17000,0.600000,0.600000,0.600464,0.605779,0.005315,-0.037338,-0.056696,-0.013220,-0.013220
1.18000,0.600000,0.600000,0.600464,0.605779,0.005314,-0.037697,-0.056566,-0.013211,-0.013211
1.19000,0.600000,0.600000,0.600464,0.605778,0.005314,-0.037987,-0.055806,-0.013202,-0.013202
1.20000,0.600000,0.600000,0.600464,0.605777,0.005313,-0.038637,-0.054740,-0.013193,-0.013193
1.21000,0.600000,0.600000,0.600464,0.605777,0.005312,-0.039406,-0.053446,-0.013184,-0.013184
1.22000,0.600000,0.600000,0.600464,0.605776,0.005312,-0.040169,-0.052053,-0.013175,-0.013175
1.23000,0.600000,0.600000,0.600464,0.605775,0.005311,-0.040827,-0.050712,-0.013166,-0.013166
1.24000,0.600000,0.600000,0.600464,0.605775,0.005311,-0.040100,-0.052317,-0.013158,-0.013158
1.25000,0.600000,0.600000,0.600464,0.605774,0.005310,-0.026758,-0.063931,-0.013149,-0.013149
1.26000,0.600000,0.600000,0.600464,0.605773,0.005309,-0.031358,-0.066230,-0.013140,-0.013140
1.27000,0.600000,0.600000,0.600464,0.605772,0.005308,-0.030865,-0.065405,-0.013131,-0.013131
1.28000,0.600000,0.600000,0.600464,0.605771,0.005307,-0.033433,-0.064415,-0.013122,-0.013122
1.29000,0.600000,0.600000,0.600464,0.605770,0.005307,-0.034144,-0.061857,-0.013113,-0.013113
1.30000,0.600000,0.600000,0.600464,0.605770,0.005306,-0.036059,-0.060775,-0.013104,-0.013104
1.31000,0.600000,0.600000,0.600464,0.605769,0.005305,-0.036330,-0.058927,-0.013095,-0.013095
1.32000,0.600000,0.600000,0.600463,0.605768,0.005305,-0.037182,-0.056651,-0.013086,-0.013086
1.33000,0.600000,0.600000,0.600463,0.605767,0.005304,-0.037523,-0.056511,-0.013078,-0.013078
1.34000,0.600000,0.600000,0.600463,0.605767,0.005303,-0.037820,-0.055749,-0.013069,-0.013069
1.35000,0.600000,0.600000,0.600463,0.605766,0.005303,-0.038474,-0.054683,-0.013060,-0.013060
1.36000,0.600000,0.600000,0.600463,0.605765,0.005302,-0.039245,-0.053392,-0.013051,-0.013051
1.37000,0.600000,0.600000,0.600463,0.605765,0.005301,-0.040009,-0.052004,-0.013042,-0.013042
1.38000,0.600000,0.600000,0.600463,0.605764,0.005301,-0.040665,-0.050669,-0.013033,-0.013033
1.39000,0.600000,0.600000,0.600463,0.605763,0.005300,-0.039944,-0.052270,-0.013025,-0.013025
1.40000,0.600000,0.600000,0.600463,0.605762,0.005299,-0.026550,-0.063880,-0.013016,-0.013016
1.41000,0.600000,0.600000,0.600463,0.605762,0.005299,-0.031193,-0.066178,-0.013007,-0.013007
1.42000,0.600000,0.600000,0.600463,0.605761,0.005298,-0.030682,-0.065348,-0.012998,-0.012998
1.43000,0.600000,0.600000,0.600463,0.605760,0.005297,-0.033273,-0.064364,-0.012989,-0.012989
1.44000,0.600000,0.600000,0.600463,0.605759,0.005296,-0.033985,-0.061810,-0.012980,-0.012980
1.45000,0.600000,0.600000,0.600463,0.605758,0.005296,-0.035901,-0.060729,-0.012972,-0.012972
1.46000,0.600000,0.600000,0.600463,0.605757,0.005295,-0.036172,-0.058880,-0.012963,-0.012963
1.47000,0.600000,0.600000,0.600463,0.605757,0.005294,-0.037024,-0.056605,-0.012954,-0.012954
1.48000,0.600000,0.600000,0.600463,0.605756,0.005293,-0.037350,-0.056457,-0.012945,-0.012945
1.49000,0.600000,0.600000,0.600462,0.605755,0.005293,-0.037654,-0.055692,-0.012937,-0.012937
1.50000,0.600000,0.600000,0.600462,0.605755,0.005292,-0.038311,-0.054627,-0.012928,-0.012928
1.51000,0.600000,0.600000,0.600462,0.605754,0.005292,-0.039084,-0.053339,-0.012919,-0.012919
1.52000,0.600000,0.600000,0.600462,0.605753,0.005291,-0.039848,-0.051956,-0.012910,-0.012910
1.53000,0.600000,0.600000,0.600462,0.605753,0.005290,-0.040503,-0.050626,-0.012901,-0.012901
1.54000,0.600000,0.600000,0.600462,0.605752,0.005290,-0.039786,-0.052225,-0.012893,-0.012893
1.55000,0.600000,0.600000,0.600462,0.605751,0.005289,-0.026339,-0.063830,-0.012884,-0.012884
1.56000,0.600000,0.600000,0.600462,0.605750,0.005288,-0.031026,-0.066125,-0.012875,-0.012875
1.57000,0.600000,0.600000,0.600462,0.605749,0.005287,-0.030499,-0.065291,-0.012867,-0.012867
1.58000,0.600000,0.600000,0.600462,0.605749,0.005287,-0.033112,-0.064312,-0.012858,-0.012858
1.59000,0.600000,0.600000,0.600462,0.605748,0.005286,-0.033824,-0.061764,-0.012849,-0.012849
1.60000,0.600000,0.600000,0.600462,0.605747,0.005285,-0.035742,-0.060682,-0.012840,-0.012840
1.61000,0.600000,0.600000,0.600462,0.605746,0.005284,-0.036012,-0.058833,-0.012832,-0.012832
1.62000,0.600000,0.600000,0.600462,0.605745,0.005284,-0.036865,-0.056559,-0.012823,-0.012823
1.63000,0.600000,0.600000,0.600462,0.605745,0.005283,-0.037176,-0.056402,-0.012814,-0.012814
1.64000,0.600000,0.600000,0.600462,0.605744,0.005282,-0.037487,-0.055635,-0.012806,-0.012806
1.65000,0.600000,0.600000,0.600462,0.605743,0.005282,-0.038148,-0.054571,-0.012797,-0.012797
1.66000,0.600000,0.600000,0.600461,0.605743,0.005281,-0.038922,-0.053287,-0.012788,-0.012788
1.67000,0.600000,0.600000,0.600461,0.605742,0.005281,-0.039686,-0.051908,-0.012780,-0.012780
1.68000,0.600000,0.600000,0.600461,0.605741,0.005280,-0.040340,-0.050583,-0.012771,-0.012771
1.69000,0.600000,0.600000,0.600461,0.605741,0.005279,-0.039627,-0.052179,-0.012762,-0.012762
1.70000,0.600000,0.600000,0.600461,0.605740,0.005279,-0.026125,-0.063781,-0.012754,-0.012754
1.71000,0.600000,0.600000,0.600461,0.605739,0.005278,-0.030857,-0.066072,-0.012745,-0.012745
1.72000,0.600000,0.600000,0.600461,0.605738,0.005277,-0.030317,-0.065235,-0.012736,-0.012736
1.73000,0.600000,0.600000,0.600461,0.605737,0.005276,-0.032950,-0.064261,-0.012728,-0.012728
1.74000,0.600000,0.600000,0.600461,0.605736,0.005275,-0.033663,-0.061716,-0.012719,-0.012719
1.75000,0.600000,0.600000,0.600461,0.605736,0.005275,-0.035582,-0.060634,-0.012711,-0.012711
1.76000,0.600000,0.600000,0.600461,0.605735,0.005274,-0.035851,-0.058786,-0.012702,-0.012702
1.77000,0.600000,0.600000,0.600461,0.605734,0.005273,-0.036706,-0.056513,-0.012693,-0.012693
1.78000,0.600000,0.600000,0.600461,0.605733,0.005273,-0.037001,-0.056347,-0.012685,-0.012685
1.79000,0.600000,0.600000,0.600461,0.605733,0.005272,-0.037319,-0.055578,-0.012676,-0.012676
1.80000,0.600000,0.600000,0.600461,0.605732,0.005271,-0.037983,-0.054515,-0.012668,-0.012668
1.81000,0.600000,0.600000,0.600461,0.605731,0.005271,-0.038758,-0.053234,-0.012659,-0.012659
1.82000,0.600000,0.600000,0.600461,0.605731,0.005270,-0.039522,-0.051860,-0.012651,-0.012651
1.83000,0.600000,0.600000,0.600460,0.605730,0.005270,-0.040176,-0.050541,-0.012642,-0.012642
1.84000,0.600000,0.600000,0.600460,0.605729,0.005269,-0.039468,-0.052134,-0.012633,-0.012633
1.85000,0.600000,0.600000,0.600460,0.605729,0.005268,-0.037865,-0.055428,-0.012625,-0.012625
1.86000,0.600000,0.600000,0.600460,0.605728,0.005268,-0.035325,-0.058649,-0.012616,-0.012616
1.87000,0.600000,0.600000,0.600460,0.605727,0.005267,-0.035508,-0.059531,-0.012608,-0.012608
1.88000,0.600000,0.600000,0.600460,0.605726,0.005266,-0.034430,-0.060219,-0.012599,-0.012599
1.89000,0.600000,0.600000,0.600460,0.605726,0.005266,-0.035131,-0.058982,-0.012591,-0.012591
1.90000,0.600000,0.600000,0.600460,0.605725,0.005265,-0.036058,-0.058771,-0.012582,-0.012582
1.91000,0.600000,0.600000,0.600460,0.605724,0.005264,-0.036354,-0.057514,-0.012574,-0.012574
1.92000,0.600000,0.600000,0.600460,0.605723,0.005264,-0.037137,-0.055751,-0.012565,-0.012565
1.93000,0.600000,0.600000,0.600460,0.605723,0.005263,-0.035996,-0.055896,-0.012557,-0.012557
1.94000,0.600000,0.600000,0.600460,0.605722,0.005262,-0.036570,-0.055342,-0.012548,-0.012548
1.95000,0.600000,0.600000,0.600460,0.605721,0.005262,-0.037363,-0.054353,-0.012540,-0.012540
1.96000,0.600000,0.600000,0.600460,0.605721,0.005261,-0.038244,-0.053060,-0.012532,-0.012532
1.97000,0.600000,0.600000,0.600460,0.605720,0.005260,-0.039101,-0.051644,-0.012523,-0.012523
1.98000,0.600000,0.600000,0.600460,0.605719,0.005260,-0.039812,-0.050291,-0.012515,-0.012515
1.99000,0.600000,0.600000,0.600459,0.605719,0.005259,-0.039430,-0.051906,-0.012506,-0.012506
2.00000,0.600000,0.600000,0.600459,0.605718,0.005258,-0.026401,-0.063463,-0.012498,-0.012498
2.01000,0.600000,0.600000,0.600459,0.605717,0.005258,-0.030620,-0.065916,-0.012489,-0.012489
2.02000,0.600000,0.600000,0.600459,0.605716,0.005257,-0.031627,-0.064077,-0.012481,-0.012481
2.03000,0.600000,0.600000,0.600459,0.605715,0.005256,-0.033724,-0.063046,-0.012473,-0.012473
2.04000,0.600000,0.600000,0.600459,0.605715,0.005255,-0.034193,-0.060540,-0.012464,-0.012464
2.05000,0.600000,0.600000,0.600459,0.605714,0.005255,-0.034900,-0.059355,-0.012456,-0.012456
2.06000,0.600000,0.600000,0.600459,0.605713,0.005254,-0.035495,-0.057706,-0.012447,-0.012447
2.07000,0.600000,0.600000,0.600459,0.605712,0.005253,-0.034455,-0.057537,-0.012439,-0.012439
2.08000,0.600000,0.600000,0.600459,0.605712,0.005253,-0.035286,-0.056588,-0.012431,-0.012431
2.09000,0.600000,0.600000,0.600459,0.605711,0.005252,-0.036027,-0.057121,-0.012422,-0.012422
2.10000,0.600000,0.600000,0.600459,0.605710,0.005251,-0.036406,-0.056589,-0.012414,-0.012414
2.11000,0.600000,0.600000,0.600459,0.605709,0.005251,-0.037181,-0.055344,-0.012406,-0.012406
2.12000,0.600000,0.600000,0.600459,0.605709,0.005250,-0.038113,-0.053618,-0.012397,-0.012397
2.13000,0.600000,0.600000,0.600459,0.605708,0.005249,-0.039085,-0.051766,-0.012389,-0.012389
2.14000,0.600000,0.600000,0.600459,0.605707,0.005249,-0.039922,-0.050122,-0.012381,-0.012381
2.15000,0.600000,0.600000,0.600458,0.605707,0.005248,-0.039040,-0.051504,-0.012372,-0.012372
2.16000,0.600000,0.600000,0.600458,0.605706,0.005248,-0.037702,-0.054655,-0.012364,-0.012364
2.17000,0.600000,0.600000,0.600458,0.605705,0.005247,-0.037534,-0.056203,-0.012356,-0.012356
2.18000,0.600000,0.600000,0.600458,0.605705,0.005246,-0.038028,-0.056565,-0.012348,-0.012348
2.19000,0.600000,0.600000,0.600458,0.605704,0.005246,-0.038814,-0.055560,-0.012339,-0.012339
2.20000,0.600000,0.600000,0.600458,0.605703,0.005245,-0.036983,-0.055923,-0.012331,-0.012331
2.21000,0.600000,0.600000,0.600458,0.605702,0.005244,-0.037239,-0.055175,-0.012323,-0.012323
2.22000,0.600000,0.600000,0.600458,0.605702,0.005244,-0.037843,-0.054065,-0.012315,-0.012315
2.23000,0.600000,0.600000,0.600458,0.605701,0.005243,-0.038552,-0.052844,-0.012306,-0.012306
2.24000,0.600000,0.600000,0.600458,0.605700,0.005243,-0.039242,-0.051621,-0.012298,-0.012298
2.25000,0.600000,0.600000,0.600458,0.605700,0.005242,-0.039839,-0.050462,-0.012290,-0.012290
2.26000,0.600000,0.600000,0.600458,0.605699,0.005241,-0.039016,-0.052157,-0.012282,-0.012282
2.27000,0.600000,0.600000,0.600458,0.605698,0.005241,-0.025529,-0.063621,-0.012273,-0.012273
2.28000,0.600000,0.600000,0.600458,0.605697,0.005240,-0.030212,-0.065924,-0.012265,-0.012265
2.29000,0.600000,0.600000,0.600458,0.605697,0.005239,-0.029591,-0.065052,-0.012257,-0.012257
2.30000,0.600000,0.600000,0.600458,0.605696,0.005238,-0.032313,-0.064093,-0.012249,-0.012249
2.31000,0.600000,0.600000,0.600457,0.605695,0.005237,-0.033030,-0.061558,-0.012241,-0.012241
2.32000,0.600000,0.600000,0.600457,0.605694,0.005237,-0.034964,-0.060471,-0.012233,-0.012233
2.33000,0.600000,0.600000,0.600457,0.605693,0.005236,-0.035227,-0.058619,-0.012224,-0.012224
2.34000,0.600000,0.600000,0.600457,0.605693,0.005235,-0.036088,-0.056347,-0.012216,-0.012216
2.35000,0.600000,0.600000,0.600457,0.605692,0.005235,-0.036324,-0.056148,-0.012208,-0.012208
2.36000,0.600000,0.600000,0.600457,0.605691,0.005234,-0.036669,-0.055371,-0.012200,-0.012200
2.37000,0.600000,0.600000,0.600457,0.605690,0.005233,-0.037346,-0.054310,-0.012192,-0.012192
2.38000,0.600000,0.600000,0.600457,0.605690,0.005233,-0.038127,-0.053041,-0.012184,-0.012184
2.39000,0.600000,0.600000,0.600457,0.605689,0.005232,-0.038891,-0.051685,-0.012176,-0.012176
2.40000,0.600000,0.600000,0.600457,0.605688,0.005232,-0.039542,-0.050384,-0.012168,-0.012168
2.41000,0.600000,0.600000,0.600457,0.605688,0.005231,-0.038851,-0.051968,-0.012160,-0.012160
2.42000,0.600000,0.600000,0.600457,0.605687,0.005230,-0.037293,-0.055274,-0.012152,-0.012152
2.43000,0.600000,0.600000,0.600457,0.605686,0.005230,-0.033618,-0.057747,-0.012144,-0.012144
2.44000,0.600000,0.600000,0.600457,0.605686,0.005229,-0.034468,-0.058240,-0.012135,-0.012135
2.45000,0.600000,0.600000,0.600457,0.605685,0.005228,-0.035455,-0.059537,-0.012127,-0.012127
2.46000,0.600000,0.600000,0.600457,0.605684,0.005228,-0.035509,-0.058671,-0.012119,-0.012119
2.47000,0.600000,0.600000,0.600456,0.605683,0.005227,-0.036264,-0.056718,-0.012111,-0.012111
2.48000,0.600000,0.600000,0.600456,0.605683,0.005226,-0.035790,-0.056407,-0.012103,-0.012103
2.49000,0.600000,0.600000,0.600456,0.605682,0.005226,-0.036231,-0.055486,-0.012095,-0.012095
2.50000,0.600000,0.600000,0.600456,0.605681,0.005225,-0.036966,-0.054287,-0.012087,-0.012087
2.51000,0.600000,0.600000,0.600456,0.605681,0.005224,-0.037798,-0.052928,-0.012079,-0.012079
2.52000,0.600000,0.600000,0.600456,0.605680,0.005224,-0.038604,-0.051538,-0.012071,-0.012071
2.53000,0.600000,0.600000,0.600456,0.605679,0.005223,-0.039277,-0.050238,-0.012064,-0.012064
2.54000,0.600000,0.600000,0.600456,0.605679,0.005223,-0.038781,-0.051854,-0.012056,-0.012056
2.55000,0.600000,0.600000,0.600456,0.605678,0.005222,-0.025389,-0.063375,-0.012048,-0.012048
2.56000,0.600000,0.600000,0.600456,0.605677,0.005221,-0.029953,-0.065763,-0.012040,-0.012040
2.57000,0.600000,0.600000,0.600456,0.605676,0.005220,-0.030975,-0.063906,-0.012032,-0.012032
