t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq
0.000000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027231544,0.049862542,1,1.775779622,0
0.010000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027245153,0.049901204,1,1.775779622,1
0.020000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027258762,0.050020713,1,1.775779622,2
0.030000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027272371,0.050301150,1,1.775779622,3
0.040000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027285980,0.050822634,1,1.775779622,4
0.050000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027299589,0.051665327,1,1.775779622,5
0.060000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027313198,0.052909429,1,1.775779622,6
0.070000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027326807,0.054629092,1,1.775779622,7
0.080000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027340416,0.056848888,1,1.775779622,8
0.090000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027354024,0.059569229,1,1.775779622,9
0.100000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027367633,0.062790365,1,1.775779622,10
0.110000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027381242,0.066512546,1,1.775779622,11
0.120000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027394851,0.070736021,1,1.775779622,12
0.130000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027408460,0.075461040,1,1.775779622,13
0.140000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027422069,0.080687852,1,1.775779622,14
0.150000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027435678,0.086416707,1,1.775779622,15
0.160000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027449287,0.092646380,1,1.775779622,16
0.170000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027462896,0.099338300,1,1.775779622,17
0.180000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027476505,0.106414531,1,1.775779622,18
0.190000,1.789388589,0.033747577,0.000000000,0.000000000,-0.027490114,0.113795225,1,1.775779622,19
0.200000,1.789388589,0.033747577,0.000000000,0.012783173,-0.027503723,0.121400492,1,1.775779622,20
0.210000,1.789388589,0.033747577,0.000000000,0.025566346,-0.027517332,0.129150401,1,1.775779622,21
0.220000,1.789388589,0.034514568,0.000000000,0.038349520,-0.027530941,0.130316966,1,1.775779622,22
0.230000,1.789388589,0.034514568,0.000000000,0.051132693,-0.027544550,0.139819868,1,1.775779622,23
0.240000,1.789388589,0.035281558,0.000000000,0.076699039,-0.027558159,0.142011226,1,1.775779622,24
0.250000,1.789388589,0.036048549,0.000000000,0.102265386,-0.027571768,0.145352004,1,1.775779622,25
0.260000,1.789388589,0.037582529,0.000000000,0.115048559,-0.027585377,0.142672168,1,1.775779622,26
0.270000,1.789388589,0.038349520,0.000000000,0.140614906,-0.027598986,0.148596647,1,1.775779622,27
0.280000,1.789388589,0.039883500,0.000000000,0.166181252,-0.027612595,0.147281005,1,1.775779622,28
0.290000,1.789388589,0.042184472,0.000000000,0.191747598,-0.027626204,0.140420438,1,1.775779622,29
0.300000,1.789388589,0.043718452,0.000000000,0.204530772,-0.027639813,0.142471882,1,1.775779622,30
0.310000,1.789388589,0.046019424,0.000000000,0.217313945,-0.027653422,0.137514472,1,1.775779622,31
0.320000,1.789388589,0.048320395,0.000000000,0.242880291,-0.027667031,0.133853824,1,1.775779622,32
0.330000,1.789388589,0.050621366,0.000000000,0.255663465,-0.027680640,0.130891009,1,1.775779622,33
0.340000,1.789388589,0.053689328,0.000000000,0.268446638,-0.027694249,0.121578640,1,1.775779622,34
0.350000,1.789388589,0.055990299,0.000000000,0.281229811,-0.027707858,0.120650079,1,1.775779622,35
0.360000,1.789388589,0.059058260,0.000000000,0.294012984,-0.027721467,0.112359857,1,1.775779622,36
0.370000,1.789388589,0.062126222,0.000000000,0.294012984,-0.027735076,0.105130521,1,1.775779622,37
0.380000,1.789388589,0.065194183,0.000000000,0.281229811,-0.027748685,0.098441095,1,1.775779622,38
0.390000,1.789388589,0.067495155,0.000000000,0.281229811,-0.027762294,0.098592196,1,1.775779622,39
0.400000,1.789388589,0.070563116,0.000000000,0.281229811,-0.027775902,0.090352451,1,1.775779622,40
0.410000,1.789388589,0.073631078,0.000000000,0.281229811,-0.027789511,0.082487135,1,1.775779622,41
0.420000,1.789388589,0.075932049,0.000000000,0.268446638,-0.027803120,0.081351776,1,1.775779622,42
0.430000,1.789388589,0.079000011,0.000000000,0.255663465,-0.027816729,0.071751606,1,1.775779622,43
0.440000,1.789388589,0.081300982,0.000000000,0.230097118,-0.027830338,0.069124325,1,1.775779622,44
