t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid
0.1041,0.488285,0.022038,-0.021271,-0.064972,-0.427549,-0.204942,1,-2.403230,159,0.000000,0.000000,0.488285,0.004359,0.531289,-0.021271,0.488072,0.531289,-0.021271,0.022038,-0.064972,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.090000,0.000000,0.050000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.531289,0.000000,0.000000,0.000000,0.488072,0.004271,0.022019,-0.064972,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.021271,0.000000,0.000000,9.810000,0.531289,0.000000,0.000000,100,1,0,0.000000,0,0.431043,0.000000,-0.427549,0,-0.026993,0.000000,-0.204942,0.431043,-0.026993,1,1,1
0.1132,0.488328,0.021222,-0.033613,-0.104872,-0.507846,-0.232861,1,-2.403230,159,0.000000,0.000000,0.488328,0.004313,0.531024,-0.033613,0.488072,0.531024,-0.033613,0.021222,-0.104872,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.090000,0.000000,0.060000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.531024,0.000000,0.000000,0.000000,0.488072,0.004271,0.021160,-0.104872,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.033613,0.000000,0.000000,9.810000,0.531024,0.000000,0.000000,100,1,0,0.000000,0,0.405165,0.000000,-0.507846,0,-0.039042,0.000000,-0.232861,0.405165,-0.039042,1,1,1
0.1229,0.488371,0.019888,-0.054713,-0.149116,-0.593081,-0.254693,1,-2.403230,159,0.000000,0.000000,0.488371,0.004293,0.530593,-0.054713,0.488072,0.530593,-0.054713,0.019888,-0.149116,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.090000,0.000000,0.070000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.530593,0.000000,0.000000,0.000000,0.488072,0.004271,0.019878,-0.149116,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.054713,0.000000,0.000000,9.810000,0.530593,0.000000,0.000000,100,1,0,0.000000,0,0.376287,0.000000,-0.593081,0,-0.051556,0.000000,-0.254693,0.376287,-0.051556,1,1,1
0.1329,0.488413,0.018140,-0.086903,-0.192236,-0.682784,-0.272846,1,-2.403230,159,0.000000,0.000000,0.488413,0.004301,0.529896,-0.086903,0.488072,0.529896,-0.086903,0.018140,-0.192236,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.090000,0.000000,0.080000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.529896,0.000000,0.000000,0.000000,0.488072,0.004271,0.018160,-0.192236,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.086903,0.000000,0.000000,9.810000,0.529896,0.000000,0.000000,100,1,0,0.000000,0,0.344409,0.000000,-0.682784,0,-0.064134,0.000000,-0.272846,0.344409,-0.064134,1,1,1
0.1428,0.484905,0.016021,-0.131539,-0.231034,-0.776541,-0.286038,1,-2.403230,160,0.000000,0.000000,0.484905,-0.081436,0.528815,-0.131539,0.484905,0.528815,-0.131539,0.016021,-0.231034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.528815,0.000000,0.000000,0.000000,0.484905,-0.081799,0.016031,-0.231034,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.131539,0.000000,0.000000,9.810000,0.528815,0.000000,0.000000,100,1,0,0.000000,0,0.309531,0.000000,-0.776541,0,-0.076377,0.000000,-0.286038,0.309531,-0.076377,1,1,1
0.1528,0.484087,0.013552,-0.190090,-0.261602,-0.873947,-0.293256,1,-2.403230,160,0.000000,0.000000,0.484087,-0.082329,0.527219,-0.190090,0.484905,0.527219,-0.190090,0.013552,-0.261602,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.110000,0.000000,0.010000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.527219,0.000000,0.000000,0.000000,0.484905,-0.081799,0.013556,-0.261602,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.190090,0.000000,0.000000,9.810000,0.527219,0.000000,0.000000,100,1,0,0.000000,0,0.271653,0.000000,-0.873947,0,-0.087884,0.000000,-0.293256,0.271653,-0.087884,1,1,1
0.1628,0.483269,0.010859,-0.264090,-0.279520,-0.974559,-0.295027,1,-2.403230,160,0.000000,0.000000,0.483269,-0.081913,0.524960,-0.264090,0.484905,0.524960,-0.264090,0.010859,-0.279520,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.110000,0.000000,0.020000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.524960,0.000000,0.000000,0.000000,0.484905,-0.081799,0.010837,-0.279520,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.264090,0.000000,0.000000,9.810000,0.524960,0.000000,0.000000,100,1,0,0.000000,0,0.230775,0.000000,-0.974559,0,-0.098257,0.000000,-0.295027,0.230775,-0.098257,1,1,1
0.1729,0.482451,0.008020,-0.354849,-0.280917,-1.000000,-0.291235,1,-2.403230,160,0.000000,0.000000,0.482451,-0.082505,0.521877,-0.354849,0.484905,0.521877,-0.354849,0.008020,-0.280917,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.110000,0.000000,0.030000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.521877,0.000000,0.000000,0.000000,0.484905,-0.081799,0.008023,-0.280917,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.354849,0.000000,0.000000,9.810000,0.521877,0.000000,0.000000,100,1,0,0.000000,0,0.186897,0.000000,-1.000000,0,-0.107180,0.000000,-0.291235,0.186897,-0.107180,1,1,1
0.1828,0.481633,0.005270,-0.451841,-0.274044,-1.000000,-0.286484,1,-2.403230,160,0.000000,0.000000,0.481633,-0.081251,0.517844,-0.451841,0.484905,0.517844,-0.451841,0.005270,-0.274044,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.110000,0.000000,0.040000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.517844,0.000000,0.000000,0.000000,0.484905,-0.081799,0.005248,-0.274044,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.451841,0.000000,0.000000,9.810000,0.517844,0.000000,0.000000,100,1,0,0.000000,0,0.140019,0.000000,-1.000000,0,-0.114603,0.000000,-0.286484,0.140019,-0.114603,1,1,1
0.1928,0.480815,0.002518,-0.547825,-0.265936,-1.000000,-0.277796,1,-2.403230,160,0.000000,0.000000,0.480815,-0.082432,0.512844,-0.547825,0.484905,0.512844,-0.547825,0.002518,-0.265936,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.110000,0.000000,0.050000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.512844,0.000000,0.000000,0.000000,0.484905,-0.081799,0.002550,-0.265936,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.547825,0.000000,0.000000,9.810000,0.512844,0.000000,0.000000,100,1,0,0.000000,0,0.090141,0.000000,-1.000000,0,-0.120526,0.000000,-0.277796,0.090141,-0.120526,1,1,1
0.2029,0.479997,-0.000045,-0.643351,-0.254084,-1.000000,-0.268409,1,-2.403230,160,0.000000,0.000000,0.479997,-0.081543,0.506886,-0.643351,0.484905,0.506886,-0.643351,-0.000045,-0.254084,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.110000,0.000000,0.060000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.506886,0.000000,0.000000,0.000000,0.484905,-0.081799,-0.000048,-0.254084,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.643351,0.000000,0.000000,9.810000,0.506886,0.000000,0.000000,100,1,0,0.000000,0,0.037263,0.000000,-1.000000,0,-0.124949,0.000000,-0.268409,0.037263,-0.124949,1,1,1
0.2128,0.479179,-0.002486,-0.739192,-0.237401,-1.000000,-0.255654,1,-2.403230,160,0.000000,0.000000,0.479179,-0.082437,0.499972,-0.739192,0.484905,0.499972,-0.739192,-0.002486,-0.237401,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.110000,0.000000,0.070000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.499972,0.000000,0.000000,0.000000,0.484905,-0.081799,-0.002504,-0.237401,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.739192,0.000000,0.000000,9.810000,0.499972,0.000000,0.000000,100,1,0,0.000000,0,-0.018615,0.000000,-1.000000,0,-0.127877,0.000000,-0.255654,-0.018615,-0.127877,1,1,1
0.2229,0.478361,-0.004745,-0.836135,-0.213477,-1.000000,-0.243005,1,-2.403230,160,0.000000,0.000000,0.478361,-0.082032,0.492094,-0.836135,0.484905,0.492094,-0.836135,-0.004745,-0.213477,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.110000,0.000000,0.080000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.492094,0.000000,0.000000,0.000000,0.484905,-0.081799,-0.004757,-0.213477,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.836135,0.000000,0.000000,9.810000,0.492094,0.000000,0.000000,100,1,0,0.000000,0,-0.077493,0.000000,-1.000000,0,-0.129489,0.000000,-0.243005,-0.077493,-0.129489,1,1,1
0.2330,0.477543,-0.006749,-0.934130,-0.182512,-1.000000,-0.233624,1,-2.403230,160,0.000000,0.000000,0.477543,-0.081852,0.483242,-0.934130,0.484905,0.483242,-0.934130,-0.006749,-0.182512,0.000000,0.000000,0.000000,0.000000,0.000000,0.090000,0.110000,0.000000,0.090000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.483242,0.000000,0.000000,0.000000,0.484905,-0.081799,-0.006735,-0.182512,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.934130,0.000000,0.000000,9.810000,0.483242,0.000000,0.000000,100,1,0,0.000000,0,-0.139371,0.000000,-1.000000,0,-0.130170,0.000000,-0.233624,-0.139371,-0.130170,1,1,1
0.2430,0.476725,-0.008380,-1.032540,-0.146876,-1.000000,-0.229090,1,-2.403230,160,0.000000,0.000000,0.476725,-0.081586,0.473407,-1.032540,0.484905,0.473407,-1.032540,-0.008380,-0.146876,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.110000,0.000000,0.100000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.473407,0.000000,0.000000,0.000000,0.484905,-0.081799,-0.008381,-0.146876,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.032540,0.000000,0.000000,9.810000,0.473407,0.000000,0.000000,100,1,0,0.000000,0,-0.204249,0.000000,-1.000000,0,-0.130322,0.000000,-0.229090,-0.204249,-0.130322,1,1,1
0.2531,0.435173,-0.009671,-1.130465,-0.109958,-1.000000,-0.228427,1,-2.403230,161,0.000000,0.000000,0.435173,-0.915911,0.462591,-1.130465,0.435173,0.462591,-1.130465,-0.009671,-0.109958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.462591,0.000000,0.000000,0.000000,0.435173,-0.933513,-0.009663,-0.109958,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.130465,0.000000,0.000000,9.810000,0.462591,0.000000,0.000000,100,1,0,0.000000,0,-0.272127,0.000000,-1.000000,0,-0.130325,0.000000,-0.228427,-0.272127,-0.130325,1,1,1
0.2630,0.425837,-0.010589,-1.227214,-0.074400,-1.000000,-0.230292,1,-2.403230,161,0.000000,0.000000,0.425837,-0.934038,0.450802,-1.227214,0.435173,0.450802,-1.227214,-0.010589,-0.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.120000,0.000000,0.010000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.450802,0.000000,0.000000,0.000000,0.435173,-0.933513,-0.010584,-0.074400,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.227214,0.000000,0.000000,9.810000,0.450802,0.000000,0.000000,100,1,0,0.000000,0,-0.343005,0.000000,-1.000000,0,-0.130325,0.000000,-0.230292,-0.343005,-0.130325,1,1,1
0.2729,0.416502,-0.011154,-1.322354,-0.041882,-1.000000,-0.232696,1,-2.403230,161,0.000000,0.000000,0.416502,-0.931209,0.438053,-1.322354,0.435173,0.438053,-1.322354,-0.011154,-0.041882,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.120000,0.000000,0.020000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.438053,0.000000,0.000000,0.000000,0.435173,-0.933513,-0.011164,-0.041882,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.322354,0.000000,0.000000,9.810000,0.438053,0.000000,0.000000,100,1,0,0.000000,0,-0.416878,0.000000,-1.000000,0,-0.130325,0.000000,-0.232696,-0.416878,-0.130325,1,1,1
0.2831,0.407167,-0.011470,-1.415398,-0.014223,-1.000000,-0.234542,1,-2.403230,161,0.000000,0.000000,0.407167,-0.923441,0.424362,-1.415398,0.435173,0.424362,-1.415398,-0.011470,-0.014223,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.120000,0.000000,0.030000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.424362,0.000000,0.000000,0.000000,0.435173,-0.933513,-0.011438,-0.014223,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.415398,0.000000,0.000000,9.810000,0.424362,0.000000,0.000000,100,1,0,0.000000,0,-0.493444,0.000000,-1.000000,0,-0.130325,0.000000,-0.234542,-0.493444,-0.130325,1,1,1
0.2931,0.397832,-0.011514,-1.502130,-0.007231,-1.000000,-0.237190,1,-2.403230,161,0.000000,0.000000,0.397832,-0.930263,0.409769,-1.502130,0.435173,0.409769,-1.502130,-0.011514,-0.007231,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.120000,0.000000,0.040000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.409769,0.000000,0.000000,0.000000,0.435173,-0.933513,-0.011529,-0.007231,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.502130,0.000000,0.000000,9.810000,0.409769,0.000000,0.000000,100,1,0,0.000000,0,-0.571943,0.000000,-1.000000,0,-0.130325,0.000000,-0.237190,-0.571943,-0.130325,1,1,1
0.3030,0.388497,-0.011589,-1.586307,-0.007701,-1.000000,-0.236723,1,-2.403230,161,0.000000,0.000000,0.388497,-0.949266,0.394327,-1.586307,0.435173,0.394327,-1.586307,-0.011589,-0.007701,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.120000,0.000000,0.050000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.394327,0.000000,0.000000,0.000000,0.435173,-0.933513,-0.011604,-0.007701,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.586307,0.000000,0.000000,9.810000,0.394327,0.000000,0.000000,100,1,0,0.000000,0,-0.651576,0.000000,-1.000000,0,-0.130325,0.000000,-0.236723,-0.651576,-0.130325,1,1,1
0.3129,0.379162,-0.011687,-1.669839,-0.007877,-1.000000,-0.236297,1,-2.403230,161,0.000000,0.000000,0.379162,-0.919807,0.378045,-1.669839,0.435173,0.378045,-1.669839,-0.011687,-0.007877,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.120000,0.000000,0.060000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.378045,0.000000,0.000000,0.000000,0.435173,-0.933513,-0.011682,-0.007877,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.669839,0.000000,0.000000,9.810000,0.378045,0.000000,0.000000,100,1,0,0.000000,0,-0.731566,0.000000,-1.000000,0,-0.130325,0.000000,-0.236297,-0.731566,-0.130325,1,1,1
0.3229,0.369827,-0.011758,-1.752662,-0.008045,-1.000000,-0.236422,1,-2.403230,161,0.000000,0.000000,0.369827,-0.935909,0.360932,-1.752662,0.435173,0.360932,-1.752662,-0.011758,-0.008045,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.120000,0.000000,0.070000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.360932,0.000000,0.000000,0.000000,0.435173,-0.933513,-0.011761,-0.008045,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.752662,0.000000,0.000000,9.810000,0.360932,0.000000,0.000000,100,1,0,0.000000,0,-0.811566,0.000000,-1.000000,0,-0.130325,0.000000,-0.236422,-0.811566,-0.130325,1,1,1
0.3330,0.360492,-0.011862,-1.834775,-0.008308,-1.000000,-0.235890,1,-2.403230,161,0.000000,0.000000,0.360492,-0.938547,0.342994,-1.834775,0.435173,0.342994,-1.834775,-0.011862,-0.008308,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.120000,0.000000,0.080000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.342994,0.000000,0.000000,0.000000,0.435173,-0.933513,-0.011843,-0.008308,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.834775,0.000000,0.000000,9.810000,0.342994,0.000000,0.000000,100,1,0,0.000000,0,-0.891566,0.000000,-1.000000,0,-0.130325,0.000000,-0.235890,-0.891566,-0.130325,1,1,1
0.3432,0.351156,-0.011918,-1.916246,-0.008453,-1.000000,-0.236245,1,-2.403230,161,0.000000,0.000000,0.351156,-0.934119,0.324239,-1.916246,0.435173,0.324239,-1.916246,-0.011918,-0.008453,0.000000,0.000000,0.000000,0.000000,0.000000,0.090000,0.120000,0.000000,0.090000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,0.324239,0.000000,0.000000,0.000000,0.435173,-0.933513,-0.011927,-0.008453,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.916246,0.000000,0.000000,9.810000,0.324239,0.000000,0.000000,100,1,0,0.000000,0,-0.971566,0.000000,-1.000000,0,-0.130325,0.000000,-0.236245,-0.971566,-0.130325,1,1,1
