t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid
0.1031,-2.211146,-0.214446,-0.013790,0.001242,-0.325684,0.001216,0,-0.213576,174,0.000000,0.000000,-2.211146,-0.001390,-2.255137,-0.013790,-2.211091,-2.255137,-0.013790,-0.214446,0.001242,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.100000,0.000000,0.040000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.255137,0.000000,0.000000,0.000000,-2.211091,-0.001375,-0.214479,0.001242,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.013790,0.000000,0.000000,9.810000,-2.255137,0.000000,0.000000,100,1,0,0.000000,0,-2.312687,0.000000,-0.325684,0,-0.213576,0.000000,0.001216,-2.312687,-0.213576,1,1,1
0.1129,-2.211160,-0.214466,-0.023231,0.002140,-0.385411,0.001982,0,-0.213576,174,0.000000,0.000000,-2.211160,-0.001365,-2.255319,-0.023231,-2.211091,-2.255319,-0.023231,-0.214466,0.002140,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.100000,0.000000,0.050000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.255319,0.000000,0.000000,0.000000,-2.211091,-0.001375,-0.214461,0.002140,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.023231,0.000000,0.000000,9.810000,-2.255319,0.000000,0.000000,100,1,0,0.000000,0,-2.335395,0.000000,-0.385411,0,-0.213576,0.000000,0.001982,-2.335395,-0.213576,1,1,1
0.1228,-2.211173,-0.214419,-0.039293,0.003756,-0.443796,0.001220,0,-0.213576,174,0.000000,0.000000,-2.211173,-0.001380,-2.255627,-0.039293,-2.211091,-2.255627,-0.039293,-0.214419,0.003756,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.100000,0.000000,0.060000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.255627,0.000000,0.000000,0.000000,-2.211091,-0.001375,-0.214429,0.003756,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.039293,0.000000,0.000000,9.810000,-2.255627,0.000000,0.000000,100,1,0,0.000000,0,-2.359340,0.000000,-0.443796,0,-0.213576,0.000000,0.001220,-2.359340,-0.213576,1,1,1
0.1329,-2.211187,-0.214343,-0.062894,0.005480,-0.502727,0.000777,0,-0.213576,174,0.000000,0.000000,-2.211187,-0.001368,-2.256133,-0.062894,-2.211091,-2.256133,-0.062894,-0.214343,0.005480,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.100000,0.000000,0.070000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.256133,0.000000,0.000000,0.000000,-2.211091,-0.001375,-0.214381,0.005480,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.062894,0.000000,0.000000,9.810000,-2.256133,0.000000,0.000000,100,1,0,0.000000,0,-2.384455,0.000000,-0.502727,0,-0.213576,0.000000,0.000777,-2.384455,-0.213576,1,1,1
0.1429,-2.211201,-0.214303,-0.094204,0.007595,-0.560108,0.001054,0,-0.213576,174,0.000000,0.000000,-2.211201,-0.001381,-2.256914,-0.094204,-2.211091,-2.256914,-0.094204,-0.214303,0.007595,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.100000,0.000000,0.080000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.256914,0.000000,0.000000,0.000000,-2.211091,-0.001375,-0.214314,0.007595,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.094204,0.000000,0.000000,9.810000,-2.256914,0.000000,0.000000,100,1,0,0.000000,0,-2.410524,0.000000,-0.560108,0,-0.213576,0.000000,0.001054,-2.410524,-0.213576,1,1,1
0.1529,-2.211215,-0.214231,-0.133112,0.010428,-0.612843,0.000588,0,-0.213576,174,0.000000,0.000000,-2.211215,-0.001399,-2.258046,-0.133112,-2.211091,-2.258046,-0.133112,-0.214231,0.010428,0.000000,0.000000,0.000000,0.000000,0.000000,0.090000,0.100000,0.000000,0.090000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.258046,0.000000,0.000000,0.000000,-2.211091,-0.001375,-0.214222,0.010428,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.133112,0.000000,0.000000,9.810000,-2.258046,0.000000,0.000000,100,1,0,0.000000,0,-2.437125,0.000000,-0.612843,0,-0.213576,0.000000,0.000588,-2.437125,-0.213576,1,1,1
0.1629,-2.223515,-0.214103,-0.179072,0.014077,-0.668596,-0.000233,0,-0.213576,175,0.000000,0.000000,-2.223515,-0.321054,-2.259603,-0.179072,-2.223515,-2.259603,-0.179072,-0.214103,0.014077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.259603,0.000000,0.000000,0.000000,-2.223515,-0.325129,-0.214099,0.014077,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.179072,0.000000,0.000000,9.810000,-2.259603,0.000000,0.000000,100,1,0,0.000000,0,-2.464551,0.000000,-0.668596,0,-0.213576,0.000000,-0.000233,-2.464551,-0.213576,1,1,1
0.1730,-2.226766,-0.213915,-0.232565,0.020095,-0.722024,-0.001200,0,-0.213576,175,0.000000,0.000000,-2.226766,-0.320288,-2.261656,-0.232565,-2.223515,-2.261656,-0.232565,-0.213915,0.020095,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.090000,0.000000,0.010000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.261656,0.000000,0.000000,0.000000,-2.223515,-0.325129,-0.213930,0.020095,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.232565,0.000000,0.000000,9.810000,-2.261656,0.000000,0.000000,100,1,0,0.000000,0,-2.492615,0.000000,-0.722024,0,-0.213576,0.000000,-0.001200,-2.492615,-0.213576,1,1,1
0.1830,-2.230017,-0.213686,-0.293926,0.030528,-0.769911,-0.002067,0,-0.213576,175,0.000000,0.000000,-2.230017,-0.326494,-2.264283,-0.293926,-2.223515,-2.264283,-0.293926,-0.213686,0.030528,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.090000,0.000000,0.020000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.264283,0.000000,0.000000,0.000000,-2.223515,-0.325129,-0.213681,0.030528,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.293926,0.000000,0.000000,9.810000,-2.264283,0.000000,0.000000,100,1,0,0.000000,0,-2.520908,0.000000,-0.769911,0,-0.213576,0.000000,-0.002067,-2.520908,-0.213576,1,1,1
0.1930,-2.233269,-0.213283,-0.362867,0.046936,-0.809960,-0.004622,0,-0.213576,175,0.000000,0.000000,-2.233269,-0.324802,-2.267562,-0.362867,-2.223515,-2.267562,-0.362867,-0.213283,0.046936,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.090000,0.000000,0.030000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.267562,0.000000,0.000000,0.000000,-2.223515,-0.325129,-0.213298,0.046936,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.362867,0.000000,0.000000,9.810000,-2.267562,0.000000,0.000000,100,1,0,0.000000,0,-2.548913,0.000000,-0.809960,0,-0.213576,0.000000,-0.004622,-2.548913,-0.213576,1,1,1
