t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,60.350217,0.076699,-0.001959,-0.000000,0.024763,0.018015,0,0.085707,211,0.271896,-0.037180
0.0101,60.350131,0.076699,0.012468,-0.000000,0.023727,0.018015,0,0.085707,221,0.272765,-0.037960
0.0201,60.350224,0.076699,0.004677,-0.000000,0.023499,0.018015,0,0.085707,231,0.273289,-0.037143
0.0301,60.350020,0.077466,-0.013618,-0.000000,0.034390,0.008811,0,0.085707,241,0.273156,-0.037196
0.0401,60.350042,0.076686,0.020462,-0.023824,0.015298,0.025848,0,0.085707,251,0.272376,-0.037651
0.0501,60.350120,0.076698,-0.006650,-0.002764,0.014959,0.017893,0,0.085707,5,0.271904,-0.036489
0.0601,60.349842,0.077466,0.016116,-0.000321,0.000220,0.008801,0,0.085707,15,0.272950,-0.037129
0.0701,60.349836,0.077466,-0.000946,-0.000037,-0.037989,0.016479,0,0.085707,25,0.273467,-0.036595
0.0801,60.349345,0.076699,-0.018090,-0.000004,-0.072949,0.025685,0,0.085707,34,0.273187,-0.036849
0.0901,60.348683,0.076699,-0.003284,-0.000001,-0.087001,0.018015,0,0.085707,45,0.272363,-0.037412
0.1001,60.339586,0.077466,0.011072,-0.000000,-0.095333,0.008811,0,0.085707,55,0.272743,-0.037823
0.1101,60.318021,0.077466,0.020880,-0.000000,-0.109302,0.016481,0,0.085707,65,0.272193,-0.036458
0.1201,60.285130,0.078233,0.021596,-0.000000,-0.091799,0.007277,0,0.085707,75,0.270064,-0.036589
0.1301,60.260774,0.083100,-0.001680,0.348835,-0.042561,-0.043460,0,0.085707,85,0.256284,-0.037257
0.1402,60.264455,0.088636,-0.292648,0.516044,-0.011435,-0.061217,0,0.085707,95,0.251461,-0.037208
0.1501,60.260846,0.094452,-0.522382,0.516180,0.061560,-0.075646,0,0.085707,105,0.263591,-0.027425
0.1601,60.261694,0.099043,-0.707559,0.333041,0.136005,-0.072591,0,0.085707,115,0.270795,-0.026923
0.1701,60.267455,0.098981,-0.687039,0.088467,0.173363,-0.025923,0,0.085707,125,0.271251,-0.031329
0.1801,60.287626,0.094879,-0.485496,-0.300210,0.220570,0.022673,0,0.085707,135,0.274154,-0.027499
0.1901,60.327585,0.090362,-0.322430,-0.467313,0.283932,0.035865,0,0.085707,145,0.273065,-0.028696
0.2001,60.364362,0.081604,-0.231891,-0.760698,0.316964,0.095778,0,0.085707,155,0.288655,-0.036348
0.2101,60.357513,0.070042,0.242522,-1.133697,0.366746,0.146950,0,0.085707,165,0.310616,0.038788
0.2201,60.359499,0.059135,0.616875,-1.126653,0.382168,0.162214,0,0.085707,175,0.303729,0.034533
