t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,36.183899,0.006903,-0.006453,-0.000000,0.054977,0.009204,0,0.060936,254,0.054540,-0.051355
0.0101,36.183999,0.007670,0.017527,-0.000000,0.019607,-0.006868,0,0.060936,8,0.054793,-0.051548
0.0201,36.186607,0.008437,0.060648,-0.000000,0.025491,-0.003463,0,0.060936,16,0.056336,-0.052135
0.0301,36.191858,0.008437,0.018716,-0.000000,0.039809,0.014746,0,0.060936,23,0.056766,-0.050274
0.0401,36.197901,0.008437,0.021500,-0.000000,0.074432,0.031674,0,0.060936,33,0.056748,-0.051223
0.0501,36.200017,0.008437,0.062086,-0.000000,0.115962,0.054073,0,0.060936,43,0.057597,-0.052109
0.0601,36.208166,0.009971,0.150855,-0.000000,0.176513,0.058449,0,0.060936,53,0.059919,-0.051711
0.0701,36.224974,0.012278,0.244382,0.036652,0.230953,0.066621,0,0.060936,63,0.064294,-0.051799
0.0801,36.239149,0.011507,0.149561,0.010795,0.258872,0.116359,0,0.060936,73,0.075037,-0.052713
0.0901,36.237956,0.012266,0.280901,-0.018878,0.346234,0.113039,0,0.060936,83,0.084943,-0.051626
0.1001,36.243512,0.012271,0.601209,-0.002190,0.370561,0.129381,0,0.060936,93,0.077817,-0.058156
0.1101,36.249376,0.013039,0.734322,-0.000254,0.431267,0.123525,0,0.060936,103,0.080429,-0.053786
0.1201,36.252990,0.016188,0.829350,0.151893,0.504281,0.090412,0,0.060936,113,0.087289,-0.052432
0.1301,36.259394,0.019267,0.847937,0.234856,0.552449,0.076109,0,0.060936,123,0.082409,-0.058923
0.1401,36.267221,0.022245,0.874238,0.268306,0.599410,0.061307,0,0.060936,133,0.080442,-0.054834
0.1501,36.276112,0.025416,0.942820,0.216270,0.632751,0.045299,0,0.060936,143,0.079479,-0.053966
0.1601,36.284869,0.027676,0.981102,0.210232,0.667942,0.045170,0,0.060936,153,0.074177,-0.055473
0.1701,36.294290,0.029246,1.066204,0.149056,0.669575,0.047724,0,0.060936,163,0.069424,-0.058461
0.1801,36.303200,0.031476,1.198979,0.049388,0.687450,0.036622,0,0.060936,173,0.070926,-0.054353
0.1901,36.314652,0.032221,1.228510,0.015796,0.666965,0.049982,0,0.060936,183,0.079259,-0.052575
0.2001,36.326749,0.032214,1.241302,0.001833,0.650535,0.057509,0,0.060936,193,0.082562,-0.056179
0.2101,36.339693,0.031447,1.318638,0.000213,0.614932,0.066653,0,0.060936,203,0.080160,-0.060763
