t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,33.774092,0.002301,0.009106,-0.000000,0.051836,0.000000,0,0.040603,27,0.295759,-0.013531
0.0101,33.774171,0.002301,0.004836,-0.000000,0.007067,0.000802,0,0.040603,37,0.295364,-0.013216
0.0201,33.776872,0.003068,0.010326,-0.000000,0.004531,-0.003463,0,0.040603,47,0.296295,-0.013333
0.0301,33.778289,0.002301,-0.000845,-0.000000,-0.032424,0.023950,0,0.040603,57,0.297181,-0.012699
0.0401,33.776776,0.003068,0.019742,-0.000000,-0.049396,0.023935,0,0.040603,67,0.295889,-0.012673
0.0501,33.773828,0.003835,0.109204,-0.000000,-0.102523,0.042577,0,0.040603,77,0.296661,-0.014369
0.0601,33.763185,0.006256,0.091420,0.097128,-0.141264,0.039517,0,0.040603,87,0.298196,-0.012982
0.0701,33.743270,0.008682,0.055171,0.196408,-0.206123,0.049940,0,0.040603,97,0.298845,-0.014006
0.0801,33.707853,0.012715,0.086783,0.305055,-0.262998,0.037336,0,0.040603,107,0.296570,-0.015210
0.0901,33.675535,0.022864,0.119337,0.725263,-0.290191,-0.037168,0,0.040603,117,0.280415,-0.011187
0.1001,33.679330,0.034912,-0.321252,1.091312,-0.366133,-0.078694,0,0.040603,127,0.272569,-0.013952
0.1101,33.673656,0.046439,-0.651965,1.077867,-0.405758,-0.101159,0,0.040603,137,0.289982,-0.003079
0.1201,33.661523,0.058760,-0.988539,1.156048,-0.432404,-0.143201,0,0.040603,147,0.281243,-0.002084
0.1301,33.653948,0.066847,-1.095758,0.850087,-0.501039,-0.125467,0,0.040603,157,0.276589,0.002361
0.1401,33.646513,0.068644,-1.000246,0.349083,-0.576034,-0.071825,0,0.040603,167,0.283642,0.011104
0.1501,33.640433,0.070736,-1.001825,0.126893,-0.575385,-0.081099,0,0.040603,177,0.280557,0.006437
0.1601,33.632288,0.070602,-1.019186,0.037874,-0.621233,-0.058654,0,0.040603,187,0.277081,-0.004013
0.1701,33.623434,0.067967,-0.891362,-0.228134,-0.649203,-0.028382,0,0.040603,197,0.277014,0.064457
0.1801,33.616122,0.066535,-0.885089,-0.211609,-0.644243,-0.037537,0,0.040603,207,0.286418,0.004179
0.1901,33.606824,0.064034,-0.860774,-0.285652,-0.641221,-0.021856,0,0.040603,217,0.291291,0.007964
0.2001,33.597487,0.063442,-1.010056,-0.188173,-0.608874,-0.039758,0,0.040603,227,0.293767,0.014781
0.2101,33.588155,0.061127,-1.032055,-0.227016,-0.602529,-0.017893,0,0.040603,237,0.298648,0.021539
0.2201,33.577950,0.058819,-1.042571,-0.267396,-0.572318,-0.013357,0,0.040603,247,0.298010,0.027519
0.2301,33.567150,0.057336,-1.069350,-0.226230,-0.527588,-0.018631,0,0.040603,1,0.291815,0.031521
0.2401,33.555933,0.056589,-1.112476,-0.124326,-0.473562,-0.024501,0,0.040603,11,0.290240,0.037454
0.2501,33.542606,0.056739,-1.219463,-0.014425,-0.432942,-0.033769,0,0.040603,21,0.289179,0.045072
0.2601,33.530203,0.056756,-1.247034,-0.001674,-0.392156,-0.032477,0,0.040603,31,0.285218,0.048951
0.2701,33.514986,0.056757,-1.256936,-0.000194,-0.341614,-0.032318,0,0.040603,41,0.281141,0.046378
0.2801,33.500902,0.059134,-1.336290,0.054772,-0.292400,-0.060832,0,0.040603,51,0.280377,0.046624
0.2901,33.489881,0.060624,-1.400815,0.026486,-0.263683,-0.054936,0,0.040603,61,0.282143,0.048749
0.3001,33.471745,0.059829,-1.497781,0.003073,-0.247886,-0.030500,0,0.040603,71,0.280118,0.053431
0.3101,33.457070,0.060593,-1.591207,0.000357,-0.186563,-0.047620,0,0.040603,81,0.277391,0.061075
0.3201,33.441634,0.059753,-1.627625,-0.060434,-0.166251,-0.029897,0,0.040603,91,0.279954,0.068414
0.3301,33.424941,0.059001,-1.653304,-0.062929,-0.123536,-0.029282,0,0.040603,101,0.279203,0.080162
0.3401,33.409643,0.058156,-1.628239,-0.128253,-0.091971,-0.026653,0,0.040603,111,0.278037,0.088907
0.3501,33.391880,0.057462,-1.688556,-0.062460,-0.051177,-0.026780,0,0.040603,121,0.276101,0.094659
0.3601,33.376007,0.056752,-1.759611,-0.007247,-0.018497,-0.025189,0,0.040603,131,0.273218,0.098538
0.3701,33.364990,0.056757,-1.778238,-0.000841,0.025795,-0.032358,0,0.040603,141,0.271791,0.102895
0.3801,33.352551,0.055874,-1.791680,-0.076059,0.070899,-0.021716,0,0.040603,151,0.274653,0.104943
0.3901,33.351253,0.053260,-1.694823,-0.279990,0.086706,0.000829,0,0.040603,161,0.277656,0.107439
0.4001,33.361620,0.049380,-1.690494,-0.310195,0.109289,0.021244,0,0.040603,171,0.278550,0.109728
0.4101,33.384960,0.043806,-1.563936,-0.492295,0.126760,0.049335,0,0.040603,181,0.282355,0.113251
0.4201,33.392272,0.034002,-1.458301,-0.938669,0.129423,0.111248,0,0.040603,191,0.303143,0.115600
0.4301,33.375150,0.022827,-0.864955,-1.122616,0.135863,0.147301,0,0.040603,201,0.307438,0.122785
0.4401,33.371197,0.012339,-0.571268,-1.131909,0.114111,0.161403,0,0.040603,210,0.297824,0.127387
0.4501,33.367392,0.001305,-0.269241,-1.149596,0.091186,0.188937,0,0.040603,219,0.311248,0.134554
0.4601,33.364165,-0.006698,-0.079495,-0.968494,0.096591,0.174642,0,0.040603,227,0.320604,0.134852
0.4700,33.362248,-0.012173,0.070917,-0.684397,0.082111,0.160295,0,0.040603,237,0.307487,0.131466
