t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,25.215494,0.065181,0.014936,-0.016608,0.019784,0.000041,1,25.936124,84,-0.002587,0.040598
0.0101,25.214819,0.065193,0.009468,-0.001927,0.019138,-0.000107,1,25.936124,94,-0.001398,0.040279
0.0201,25.215100,0.065194,0.004846,-0.000224,0.018826,-0.000801,1,25.936124,104,-0.000717,0.041031
0.0301,25.215003,0.065194,-0.000690,-0.000026,0.019602,-0.005729,1,25.936124,114,-0.000181,0.039146
0.0401,25.215191,0.065194,0.000051,-0.000003,0.019116,-0.016267,1,25.936124,124,-0.001320,0.039194
0.0501,25.215223,0.065149,0.024974,-0.039310,0.020892,-0.032648,1,25.936124,134,-0.001379,0.039550
0.0601,25.215148,0.064380,-0.034211,-0.041213,0.015574,-0.046473,1,25.936124,142,-0.000869,0.041066
0.0701,25.215201,0.062764,0.000026,-0.129445,0.012612,-0.060651,1,25.936124,152,-0.001322,0.042787
0.0801,25.215223,0.059546,0.033151,-0.276119,0.002817,-0.067075,1,25.936124,162,-0.002810,0.042920
0.0901,25.215138,0.056396,0.048126,-0.376764,0.011849,-0.093321,1,25.936124,172,-0.004923,0.043560
0.1001,25.214870,0.051649,0.055265,-0.474468,0.001315,-0.102553,1,25.936124,182,-0.005597,0.043752
0.1101,25.215093,0.044577,0.105237,-0.670943,-0.012190,-0.099923,1,25.936124,192,-0.006814,0.046102
0.1201,25.214950,0.036633,0.115880,-0.801795,-0.010839,-0.107817,1,25.936124,202,-0.009490,0.046553
0.1301,25.213855,0.028085,0.085450,-0.876780,-0.006779,-0.114087,1,25.936124,212,-0.012077,0.046388
0.1401,25.212015,0.019230,0.120375,-1.004273,-0.007794,-0.118792,1,25.936124,222,-0.013273,0.049762
0.1501,25.209243,0.008118,0.089160,-1.078869,-0.017182,-0.094799,1,25.936124,232,-0.014280,0.050095
0.1601,25.207533,-0.003902,0.074647,-1.143442,-0.016883,-0.076953,1,25.936124,242,-0.017557,0.048252
0.1701,25.205574,-0.014300,0.064243,-1.127110,-0.005621,-0.081371,1,25.936124,252,-0.019005,0.048692
0.1801,25.201919,-0.025163,0.121975,-1.149039,-0.006658,-0.058016,1,25.936124,6,-0.017590,0.048465
0.1901,25.200639,-0.035362,0.161315,-1.151583,-0.011278,-0.043848,1,25.936124,16,-0.017658,0.052945
0.2001,25.201748,-0.044802,0.170362,-1.059309,-0.004536,-0.029152,1,25.936124,26,-0.020090,0.051720
0.2101,25.202092,-0.052380,0.099298,-0.843421,0.004009,-0.026215,1,25.936124,36,-0.020981,0.049559
0.2201,25.201833,-0.057655,0.035655,-0.633233,0.013142,-0.029279,1,25.936124,46,-0.019599,0.048747
0.2301,25.202615,-0.061994,-0.021964,-0.482386,0.012925,-0.017561,1,25.936124,56,-0.018098,0.050800
0.2401,25.204417,-0.064882,-0.099997,-0.350287,0.024333,-0.010884,1,25.936124,66,-0.018685,0.051445
0.2501,25.208272,-0.066293,-0.086150,-0.257875,0.035118,-0.004424,1,25.936124,76,-0.021276,0.050304
0.2601,25.215302,-0.066009,-0.127543,-0.068557,0.043047,-0.000525,1,25.936124,86,-0.021717,0.053969
0.2701,25.220799,-0.065967,-0.155128,-0.007955,0.038030,0.026211,1,25.936124,94,-0.019433,0.056046
0.2801,25.226679,-0.064428,-0.085415,-0.000923,0.052848,0.035571,1,25.936124,104,-0.017481,0.052903
0.2901,25.229194,-0.061966,-0.088426,0.136330,0.056679,0.051821,1,25.936124,114,-0.014908,0.050729
0.3001,25.229141,-0.058843,-0.040795,0.185471,0.056146,0.072382,1,25.936124,124,-0.012746,0.050960
0.3101,25.229658,-0.055651,-0.002716,0.299228,0.044579,0.101707,1,25.936124,134,-0.010762,0.051787
0.3201,25.230134,-0.049326,0.068937,0.435105,0.062016,0.097140,1,25.936124,144,-0.009184,0.049699
0.3301,25.229703,-0.041738,0.047567,0.666376,0.062072,0.110483,1,25.936124,154,-0.004226,0.049187
0.3401,25.230315,-0.033112,0.089756,0.785779,0.049841,0.122470,1,25.936124,164,0.000759,0.047922
0.3501,25.231200,-0.022151,0.108082,0.924296,0.058807,0.114082,1,25.936124,174,0.003819,0.047094
0.3601,25.230924,-0.010860,0.157940,1.032937,0.041520,0.121565,1,25.936124,182,0.005129,0.042227
0.3701,25.231024,0.001317,0.194979,1.131570,0.043285,0.117369,1,25.936124,192,0.006098,0.043033
0.3801,25.230618,0.015196,0.249851,1.235583,0.042852,0.096487,1,25.936124,202,0.007792,0.045357
0.3901,25.230756,0.029139,0.275474,1.330155,0.025158,0.085917,1,25.936124,212,0.009437,0.045545
0.4001,25.230926,0.043659,0.289614,1.367802,0.022012,0.062587,1,25.936124,222,0.010351,0.046302
0.4101,25.230476,0.058862,0.244416,1.454674,0.017972,0.032299,1,25.936124,232,0.010375,0.048184
0.4201,25.230244,0.074166,0.212394,1.414343,0.020567,0.004611,1,25.936124,242,0.008927,0.048074
0.4301,25.230297,0.086138,0.196691,1.307029,-0.008875,0.014918,1,25.936124,252,0.007855,0.048887
0.4401,25.230585,0.098289,0.208315,1.133263,0.003009,-0.013243,1,25.936124,6,0.008126,0.048686
0.4501,25.229816,0.108952,0.201421,1.052625,-0.008303,-0.024757,1,25.936124,16,0.011832,0.045848
0.4601,25.228172,0.117524,0.202606,0.862689,-0.023992,-0.028265,1,25.936124,26,0.015714,0.043783
0.4701,25.227075,0.123988,0.235509,0.655512,-0.021988,-0.026231,1,25.936124,36,0.016797,0.044906
0.4801,25.224432,0.128514,0.247471,0.462943,-0.036471,-0.019445,1,25.936124,46,0.015839,0.042175
0.4901,25.216985,0.131483,0.255790,0.303040,-0.043065,-0.009936,1,25.936124,56,0.015977,0.040615
0.5001,25.208787,0.133632,0.338917,0.144339,-0.045682,-0.001972,1,25.936124,66,0.018650,0.041629
0.5101,25.198883,0.134269,0.328432,0.039898,-0.057695,0.020945,1,25.936124,76,0.021205,0.042544
0.5201,25.186523,0.135764,0.354139,0.004629,-0.048090,0.023457,1,25.936124,86,0.021807,0.041313
0.5301,25.177351,0.137465,0.352323,0.121488,-0.055726,0.031673,1,25.936124,96,0.019562,0.040805
0.5401,25.178960,0.141364,0.224811,0.296362,-0.037677,0.012136,1,25.936124,106,0.017924,0.044894
0.5501,25.179522,0.146766,0.116937,0.344188,-0.025352,-0.007726,1,25.936124,116,0.021319,0.046240
0.5601,25.178968,0.150760,-0.082859,0.435764,-0.032249,-0.000756,1,25.936124,126,0.022970,0.043985
0.5701,25.179297,0.155287,-0.142326,0.358635,-0.009755,-0.020109,1,25.936124,136,0.023021,0.044575
0.5801,25.178682,0.158239,-0.147889,0.222192,-0.010831,-0.021759,1,25.936124,146,0.024919,0.044173
0.5901,25.179365,0.159639,-0.152300,0.095649,-0.007848,-0.025250,1,25.936124,156,0.023603,0.043318
0.6001,25.180395,0.159552,-0.195417,0.017641,-0.006890,-0.029459,1,25.936124,166,0.021086,0.044139
0.6101,25.180778,0.157822,-0.152258,-0.150998,-0.010886,-0.031833,1,25.936124,176,0.021116,0.044731
0.6201,25.180625,0.156186,-0.136164,-0.228210,0.003183,-0.054757,1,25.936124,186,0.022803,0.044741
0.6301,25.180433,0.152110,-0.105049,-0.373605,-0.011393,-0.050462,1,25.936124,196,0.024756,0.044109
0.6401,25.180707,0.147346,-0.124777,-0.499653,-0.003641,-0.065317,1,25.936124,206,0.024983,0.045836
0.6501,25.182701,0.140627,-0.105473,-0.643499,-0.014712,-0.066587,1,25.936124,216,0.023551,0.048961
0.6601,25.182677,0.132658,-0.114569,-0.748200,-0.007946,-0.075401,1,25.936124,226,0.021738,0.048921
0.6701,25.182130,0.123707,-0.047763,-0.950045,-0.004876,-0.087942,1,25.936124,236,0.020048,0.048619
0.6801,25.182397,0.114056,-0.008946,-1.059749,-0.006398,-0.104899,1,25.936124,246,0.017429,0.050688
0.6901,25.182698,0.101115,0.003878,-1.195156,-0.023523,-0.092384,1,25.936124,0,0.014445,0.048221
0.7001,25.182797,0.088920,0.002026,-1.288813,-0.010880,-0.123902,1,25.936124,10,0.008731,0.048700
0.7101,25.181987,0.075215,-0.025909,-1.357498,-0.019382,-0.128704,1,25.936124,20,0.005180,0.048800
