t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,25.029482,0.121185,-0.008168,-0.000003,0.016615,0.001430,1,-0.037850,177,0.047242,0.013324
0.0101,25.029580,0.121952,0.004787,-0.000000,0.026035,-0.008576,1,-0.037850,187,0.047749,0.013383
0.0201,25.029484,0.121185,-0.003233,-0.000000,0.008365,0.003359,1,-0.037850,197,0.049701,0.014010
0.0301,25.029867,0.121185,-0.026392,-0.000000,0.019514,-0.014849,1,-0.037850,207,0.049041,0.014662
0.0401,25.029100,0.120418,-0.016154,-0.036652,0.009969,-0.021463,1,-0.037850,217,0.048442,0.013731
0.0501,25.029672,0.120416,-0.029347,-0.010795,0.019737,-0.045841,1,-0.037850,227,0.047559,0.015025
0.0601,25.029196,0.118884,0.027421,-0.154297,0.005758,-0.043409,1,-0.037850,237,0.047090,0.016461
0.0701,25.029493,0.117318,0.064936,-0.226865,0.012243,-0.055138,1,-0.037850,247,0.045736,0.015687
0.0801,25.029196,0.115049,0.042703,-0.273664,0.009132,-0.058295,1,-0.037850,1,0.046049,0.016294
0.0901,25.029207,0.111895,0.057388,-0.369936,0.008513,-0.056534,1,-0.037850,11,0.045251,0.016322
0.1001,25.029298,0.108111,0.071084,-0.406658,0.003894,-0.054862,1,-0.037850,21,0.043765,0.017289
0.1101,25.029196,0.105078,0.050682,-0.417461,0.015604,-0.066999,1,-0.037850,31,0.042591,0.017574
0.1201,25.029206,0.100332,0.043933,-0.479190,0.004691,-0.049458,1,-0.037850,41,0.042171,0.015299
0.1301,25.029399,0.095794,0.073002,-0.518446,0.007593,-0.050753,1,-0.037850,51,0.040402,0.017047
0.1401,25.029580,0.091272,0.085204,-0.523001,0.005653,-0.050044,1,-0.037850,61,0.040376,0.017874
0.1501,25.029203,0.086605,0.053750,-0.523529,0.011120,-0.046766,1,-0.037850,71,0.040106,0.017264
0.1601,25.029388,0.082051,0.036264,-0.534692,0.009412,-0.048788,1,-0.037850,81,0.039449,0.017992
0.1701,25.029292,0.077466,0.064334,-0.561538,0.008045,-0.051126,1,-0.037850,91,0.037866,0.018392
0.1801,25.029399,0.072785,0.041541,-0.499619,0.013064,-0.052927,1,-0.037850,101,0.036091,0.018127
0.1901,25.029292,0.067495,0.044870,-0.590235,0.005607,-0.048077,1,-0.037850,111,0.034956,0.019442
0.2001,25.029404,0.062765,0.082525,-0.607292,0.016205,-0.055562,1,-0.037850,121,0.033629,0.019980
0.2101,25.029200,0.057494,0.074442,-0.566076,0.006003,-0.052321,1,-0.037850,131,0.032990,0.019865
0.2201,25.029590,0.052711,0.023975,-0.528527,0.015426,-0.061632,1,-0.037850,141,0.032674,0.019087
0.2301,25.029388,0.048314,0.055826,-0.560823,0.015252,-0.071382,1,-0.037850,151,0.032031,0.021003
0.2401,25.029388,0.042952,0.069875,-0.594936,0.004484,-0.066930,1,-0.037850,161,0.030634,0.021592
0.2501,25.029495,0.037448,0.053998,-0.607837,0.009179,-0.072134,1,-0.037850,171,0.029058,0.022228
0.2601,25.029004,0.032214,0.061446,-0.619400,0.011393,-0.082960,1,-0.037850,181,0.027761,0.022636
0.2701,25.029208,0.025902,0.042422,-0.627284,0.005129,-0.078333,1,-0.037850,191,0.027351,0.022109
0.2801,25.029197,0.020683,0.013930,-0.628198,0.017281,-0.099816,1,-0.037850,201,0.026615,0.024983
0.2901,25.029196,0.013806,0.032090,-0.653856,0.000794,-0.090847,1,-0.037850,211,0.025287,0.025780
0.3001,25.029199,0.007565,0.012215,-0.680656,0.019081,-0.104497,1,-0.037850,221,0.021593,0.026522
0.3101,25.029004,0.000000,0.056106,-0.796379,0.002294,-0.094344,1,-0.037850,231,0.019704,0.028493
0.3201,25.029196,-0.006903,0.053484,-0.832957,0.015103,-0.104234,1,-0.037850,241,0.017359,0.029342
0.3301,25.029104,-0.015461,0.029007,-0.820593,0.004837,-0.085981,1,-0.037850,251,0.016937,0.029565
0.3401,25.029388,-0.023010,0.041567,-0.835766,0.012312,-0.095013,1,-0.037850,5,0.015700,0.031467
0.3501,25.029580,-0.030679,0.048930,-0.837527,0.011553,-0.092022,1,-0.037850,15,0.016316,0.031968
0.3601,25.029598,-0.039434,0.033002,-0.811145,0.006552,-0.075968,1,-0.037850,25,0.014466,0.031449
0.3701,25.029493,-0.046224,0.043740,-0.834670,0.022253,-0.092562,1,-0.037850,35,0.013473,0.032855
0.3801,25.029292,-0.052922,0.062428,-0.794205,0.021385,-0.087741,1,-0.037850,45,0.012907,0.032554
0.3901,25.029580,-0.060592,0.030413,-0.816097,0.012475,-0.066482,1,-0.037850,55,0.013648,0.034835
0.4001,25.030251,-0.067495,0.031859,-0.759284,0.019802,-0.061993,1,-0.037850,65,0.011798,0.037109
0.4101,25.029965,-0.074472,0.011241,-0.699432,0.020480,-0.045125,1,-0.037850,75,0.010293,0.035466
0.4201,25.029963,-0.079767,-0.012801,-0.576094,0.030851,-0.046342,1,-0.037850,85,0.009567,0.035934
0.4301,25.030081,-0.084555,0.060409,-0.561783,0.030009,-0.036662,1,-0.037850,95,0.010803,0.036013
0.4401,25.030347,-0.088971,0.061870,-0.528029,0.024033,-0.028398,1,-0.037850,105,0.010793,0.037840
0.4501,25.030922,-0.092039,0.001586,-0.362125,0.033059,-0.035497,1,-0.037850,115,0.010546,0.037683
0.4601,25.030834,-0.095145,0.070532,-0.359034,0.025955,-0.028236,1,-0.037850,125,0.010773,0.037638
0.4701,25.030922,-0.096641,0.076588,-0.282714,0.035686,-0.042757,1,-0.037850,135,0.011373,0.039276
0.4801,25.030732,-0.098978,0.008564,-0.217941,0.025315,-0.029284,1,-0.037850,145,0.011720,0.038698
0.4901,25.031114,-0.100476,0.089683,-0.302995,0.031486,-0.029173,1,-0.037850,155,0.011027,0.039740
0.5001,25.030927,-0.102795,0.052863,-0.189928,0.018160,-0.006736,1,-0.037850,165,0.010315,0.040441
0.5101,25.031163,-0.103593,0.132259,-0.150480,0.028141,-0.010460,1,-0.037850,175,0.008587,0.039556
0.5201,25.030634,-0.103544,0.080368,-0.017460,0.024567,-0.009927,1,-0.037850,185,0.010392,0.039611
0.5301,25.031064,-0.102777,0.131408,-0.002026,0.021867,-0.010824,1,-0.037850,195,0.010344,0.038259
0.5401,25.031018,-0.101243,0.179594,-0.000235,0.024518,-0.014333,1,-0.037850,205,0.010164,0.040485
0.5501,25.030998,-0.099709,0.205295,-0.000027,0.019035,-0.010509,1,-0.037850,215,0.007956,0.038797
0.5601,25.030926,-0.097404,0.131862,0.127491,0.027665,-0.015870,1,-0.037850,225,0.008086,0.039518
0.5701,25.030922,-0.095874,0.196490,0.075268,0.015383,-0.005386,1,-0.037850,235,0.008930,0.039863
0.5801,25.031305,-0.093573,0.113176,0.161778,0.020345,-0.010771,1,-0.037850,245,0.009862,0.039727
0.5901,25.031114,-0.091272,0.066439,0.167258,0.019905,-0.009404,1,-0.037850,255,0.009736,0.038740
0.6001,25.031127,-0.088940,0.091131,0.204545,0.014352,-0.007804,1,-0.037850,9,0.008315,0.038215
0.6101,25.031305,-0.086670,0.115549,0.208872,0.011182,-0.004499,1,-0.037850,19,0.007648,0.038428
0.6201,25.031149,-0.082740,0.100089,0.248683,0.023941,-0.020733,1,-0.037850,29,0.007411,0.035338
0.6301,25.031025,-0.078978,0.090828,0.300020,0.020441,-0.018251,1,-0.037850,39,0.009773,0.035785
0.6401,25.031213,-0.075915,0.077243,0.275867,0.012351,-0.009058,1,-0.037850,49,0.010377,0.037528
0.6501,25.031305,-0.072864,0.094190,0.277623,0.013959,-0.008754,1,-0.037850,59,0.010023,0.037130
0.6601,25.031128,-0.068979,0.075932,0.331086,0.019896,-0.020368,1,-0.037850,69,0.009139,0.034287
0.6701,25.031114,-0.065194,0.041926,0.286014,0.019970,-0.022950,1,-0.037850,79,0.010949,0.034744
0.6801,25.031322,-0.062066,0.075902,0.243875,0.013021,-0.020336,1,-0.037850,89,0.011517,0.034402
0.6901,25.031401,-0.059058,0.083772,0.213435,0.017197,-0.025154,1,-0.037850,99,0.011327,0.034305
0.7001,25.031114,-0.056757,0.065377,0.226511,0.009059,-0.022118,1,-0.037850,109,0.010418,0.033384
0.7101,25.031313,-0.053665,0.064187,0.211420,0.017458,-0.036559,1,-0.037850,119,0.010592,0.033358
0.7201,25.031114,-0.051388,0.050790,0.209669,0.012049,-0.030747,1,-0.037850,129,0.011611,0.033710
0.7301,25.031212,-0.049076,0.037301,0.148991,0.014635,-0.028872,1,-0.037850,139,0.011939,0.033222
0.7400,25.031209,-0.046786,0.089459,0.050503,0.022008,-0.022215,1,-0.037850,149,0.012308,0.033510
0.7501,25.031129,-0.045225,0.063288,0.104972,0.013927,-0.005815,1,-0.037850,159,0.012163,0.032802
0.7601,25.031497,-0.043718,0.102382,0.035330,0.014891,0.003639,1,-0.037850,169,0.013881,0.033382
0.7701,25.031505,-0.041378,0.028654,0.176153,0.021643,0.001875,1,-0.037850,179,0.015174,0.030530
0.7801,25.031497,-0.039116,0.026841,0.205577,0.018607,0.008619,1,-0.037850,189,0.016989,0.030645
0.7901,25.031621,-0.036762,0.084262,0.176898,0.016054,0.010569,1,-0.037850,199,0.017610,0.030569
0.8001,25.031694,-0.033714,0.031444,0.215729,0.024322,0.002201,1,-0.037850,209,0.018026,0.030653
0.8101,25.031497,-0.031446,0.051381,0.210169,0.015630,0.005660,1,-0.037850,219,0.018358,0.030359
0.8201,25.031698,-0.028340,0.047153,0.246176,0.021115,-0.014697,1,-0.037850,229,0.019245,0.030404
0.8301,25.031401,-0.026078,0.067365,0.153226,0.014720,-0.019483,1,-0.037850,239,0.020609,0.031154
0.8401,25.031714,-0.023752,0.104035,0.114233,0.018968,-0.031241,1,-0.037850,249,0.019874,0.030467
0.8501,25.031504,-0.023006,0.091886,0.046471,0.006621,-0.020062,1,-0.037850,3,0.019007,0.031189
0.8601,25.031712,-0.022241,0.101594,0.005392,0.010245,-0.020719,1,-0.037850,13,0.016882,0.030933
0.8701,25.031401,-0.022243,0.091265,0.000626,0.003398,-0.008255,1,-0.037850,23,0.018127,0.031307
0.8801,25.031330,-0.020709,0.078934,0.000073,0.021948,-0.023846,1,-0.037850,33,0.019306,0.029960
0.8901,25.031114,-0.020709,0.099735,0.000008,0.003113,-0.010169,1,-0.037850,43,0.021142,0.031044
0.9001,25.031415,-0.019942,0.048751,0.000001,0.014949,-0.026203,1,-0.037850,53,0.020066,0.030676
0.9101,25.031497,-0.019942,0.036581,0.000000,0.007195,-0.027950,1,-0.037850,63,0.020546,0.030534
0.9201,25.031209,-0.019942,-0.003938,0.000000,0.011636,-0.036068,1,-0.037850,73,0.019552,0.029892
0.9301,25.031305,-0.020709,-0.034692,0.000000,0.005719,-0.033042,1,-0.037850,83,0.020981,0.031460
