t,ref_big,ref_aim,platform,aim,small,tau_big,tau_small,beta_true,beta_hat
1.69000,0.600000,0.600000,0.599657,0.599709,0.000053,0.033586,0.012040,-0.012762,-0.012762
1.70000,0.600000,0.600000,0.599657,0.599710,0.000053,0.033570,0.012019,-0.012754,-0.012754
1.71000,0.600000,0.600000,0.599657,0.599710,0.000053,0.033580,0.012018,-0.012745,-0.012745
1.72000,0.600000,0.600000,0.599657,0.599710,0.000053,0.033564,0.011999,-0.012736,-0.012736
1.73000,0.600000,0.600000,0.599657,0.599710,0.000053,0.033574,0.011998,-0.012728,-0.012728
1.74000,0.600000,0.600000,0.599657,0.599710,0.000053,0.033557,0.011978,-0.012719,-0.012719
1.75000,0.600000,0.600000,0.599657,0.599710,0.000053,0.033567,0.011977,-0.012711,-0.012711
1.76000,0.600000,0.600000,0.599657,0.599710,0.000053,0.033551,0.011958,-0.012702,-0.012702
1.77000,0.600000,0.600000,0.599657,0.599711,0.000054,0.033560,0.011956,-0.012693,-0.012693
1.78000,0.600000,0.600000,0.599657,0.599711,0.000054,0.033544,0.011937,-0.012685,-0.012685
1.79000,0.600000,0.600000,0.599657,0.599711,0.000054,0.033554,0.011936,-0.012676,-0.012676
1.80000,0.600000,0.600000,0.599657,0.599711,0.000054,0.033538,0.011917,-0.012668,-0.012668
1.81000,0.600000,0.600000,0.599657,0.599711,0.000054,0.033547,0.011915,-0.012659,-0.012659
1.82000,0.600000,0.600000,0.599657,0.599711,0.000054,0.033531,0.011896,-0.012651,-0.012651
1.83000,0.600000,0.600000,0.599657,0.599711,0.000054,0.033541,0.011895,-0.012642,-0.012642
1.84000,0.600000,0.600000,0.599657,0.599712,0.000054,0.033525,0.011876,-0.012633,-0.012633
1.85000,0.600000,0.600000,0.599657,0.599712,0.000055,0.033534,0.011874,-0.012625,-0.012625
1.86000,0.600000,0.600000,0.599657,0.599712,0.000055,0.033518,0.011855,-0.012616,-0.012616
1.87000,0.600000,0.600000,0.599657,0.599712,0.000055,0.033528,0.011854,-0.012608,-0.012608
1.88000,0.600000,0.600000,0.599657,0.599712,0.000055,0.033512,0.011835,-0.012599,-0.012599
1.89000,0.600000,0.600000,0.599657,0.599712,0.000055,0.033522,0.011834,-0.012591,-0.012591
1.90000,0.600000,0.600000,0.599657,0.599712,0.000055,0.033506,0.011815,-0.012582,-0.012582
1.91000,0.600000,0.600000,0.599657,0.599713,0.000055,0.033515,0.011813,-0.012574,-0.012574
1.92000,0.600000,0.600000,0.599657,0.599713,0.000055,0.033499,0.011794,-0.012565,-0.012565
1.93000,0.600000,0.600000,0.599657,0.599713,0.000056,0.033509,0.011793,-0.012557,-0.012557
1.94000,0.600000,0.600000,0.599657,0.599713,0.000056,0.033493,0.011774,-0.012548,-0.012548
1.95000,0.600000,0.600000,0.599657,0.599713,0.000056,0.033502,0.011773,-0.012540,-0.012540
1.96000,0.600000,0.600000,0.599657,0.599713,0.000056,0.033486,0.011754,-0.012532,-0.012532
1.97000,0.600000,0.600000,0.599657,0.599713,0.000056,0.033496,0.011752,-0.012523,-0.012523
1.98000,0.600000,0.600000,0.599657,0.599714,0.000056,0.033480,0.011734,-0.012515,-0.012515
1.99000,0.600000,0.600000,0.599657,0.599714,0.000056,0.033489,0.011732,-0.012506,-0.012506
2.00000,0.600000,0.600000,0.599657,0.599714,0.000056,0.033473,0.011714,-0.012498,-0.012498
2.01000,0.600000,0.600000,0.599657,0.599714,0.000057,0.033483,0.011712,-0.012489,-0.012489
2.02000,0.600000,0.600000,0.599657,0.599714,0.000057,0.033467,0.011694,-0.012481,-0.012481
2.03000,0.600000,0.600000,0.599657,0.599714,0.000057,0.033476,0.011692,-0.012473,-0.012473
2.04000,0.600000,0.600000,0.599658,0.599714,0.000057,0.033461,0.011674,-0.012464,-0.012464
2.05000,0.600000,0.600000,0.599658,0.599715,0.000057,0.033470,0.011672,-0.012456,-0.012456
2.06000,0.600000,0.600000,0.599658,0.599715,0.000057,0.033454,0.011654,-0.012447,-0.012447
2.07000,0.600000,0.600000,0.599658,0.599715,0.000057,0.033463,0.011652,-0.012439,-0.012439
2.08000,0.600000,0.600000,0.599658,0.599715,0.000057,0.033448,0.011634,-0.012431,-0.012431
2.09000,0.600000,0.600000,0.599658,0.599715,0.000058,0.033457,0.011632,-0.012422,-0.012422
2.10000,0.600000,0.600000,0.599658,0.599715,0.000058,0.033441,0.011614,-0.012414,-0.012414
2.11000,0.600000,0.600000,0.599658,0.599715,0.000058,0.033451,0.011612,-0.012406,-0.012406
2.12000,0.600000,0.600000,0.599658,0.599716,0.000058,0.033435,0.011594,-0.012397,-0.012397
2.13000,0.600000,0.600000,0.599658,0.599716,0.000058,0.033444,0.011592,-0.012389,-0.012389
2.14000,0.600000,0.600000,0.599658,0.599716,0.000058,0.033429,0.011574,-0.012381,-0.012381
2.15000,0.600000,0.600000,0.599658,0.599716,0.000058,0.033438,0.011572,-0.012372,-0.012372
2.16000,0.600000,0.600000,0.599658,0.599716,0.000058,0.033422,0.011554,-0.012364,-0.012364
2.17000,0.600000,0.600000,0.599658,0.599716,0.000058,0.033431,0.011552,-0.012356,-0.012356
2.18000,0.600000,0.600000,0.599658,0.599716,0.000059,0.033416,0.011534,-0.012348,-0.012348
2.19000,0.600000,0.600000,0.599658,0.599716,0.000059,0.033425,0.011532,-0.012339,-0.012339
2.20000,0.600000,0.600000,0.599658,0.599717,0.000059,0.033409,0.011514,-0.012331,-0.012331
2.21000,0.600000,0.600000,0.599658,0.599717,0.000059,0.033418,0.011512,-0.012323,-0.012323
2.22000,0.600000,0.600000,0.599658,0.599717,0.000059,0.033403,0.011494,-0.012315,-0.012315
2.23000,0.600000,0.600000,0.599658,0.599717,0.000059,0.033412,0.011492,-0.012306,-0.012306
2.24000,0.600000,0.600000,0.599658,0.599717,0.000059,0.033397,0.011475,-0.012298,-0.012298
2.25000,0.600000,0.600000,0.599658,0.599717,0.000059,0.033406,0.011472,-0.012290,-0.012290
2.26000,0.600000,0.600000,0.599658,0.599717,0.000060,0.033390,0.011455,-0.012282,-0.012282
2.27000,0.600000,0.600000,0.599658,0.599718,0.000060,0.033399,0.011453,-0.012273,-0.012273
2.28000,0.600000,0.600000,0.599658,0.599718,0.000060,0.033384,0.011435,-0.012265,-0.012265
2.29000,0.600000,0.600000,0.599658,0.599718,0.000060,0.033393,0.011433,-0.012257,-0.012257
2.30000,0.600000,0.600000,0.599658,0.599718,0.000060,0.033378,0.011416,-0.012249,-0.012249
2.31000,0.600000,0.600000,0.599658,0.599718,0.000060,0.033386,0.011413,-0.012241,-0.012241
2.32000,0.600000,0.600000,0.599658,0.599718,0.000060,0.033369,0.011383,-0.012233,-0.012233
2.33000,0.600000,0.600000,0.599658,0.599718,0.000060,0.033385,0.011411,-0.012224,-0.012224
2.34000,0.600000,0.600000,0.599658,0.599719,0.000060,0.033362,0.011359,-0.012216,-0.012216
2.35000,0.600000,0.600000,0.599658,0.599719,0.000061,0.033383,0.011399,-0.012208,-0.012208
2.36000,0.600000,0.600000,0.599658,0.599719,0.000061,0.033358,0.011355,-0.012200,-0.012200
2.37000,0.600000,0.600000,0.599658,0.599719,0.000061,0.033367,0.011353,-0.012192,-0.012192
2.38000,0.600000,0.600000,0.599658,0.599719,0.000061,0.033351,0.011326,-0.012184,-0.012184
2.39000,0.600000,0.600000,0.599658,0.599719,0.000061,0.033362,0.011346,-0.012176,-0.012176
2.40000,0.600000,0.600000,0.599658,0.599719,0.000061,0.033346,0.011317,-0.012168,-0.012168
2.41000,0.600000,0.600000,0.599658,0.599719,0.000061,0.033354,0.011314,-0.012160,-0.012160
2.42000,0.600000,0.600000,0.599658,0.599720,0.000061,0.033338,0.011287,-0.012152,-0.012152
2.43000,0.600000,0.600000,0.599658,0.599720,0.000062,0.033350,0.011307,-0.012144,-0.012144
2.44000,0.600000,0.600000,0.599658,0.599720,0.000062,0.033333,0.011278,-0.012135,-0.012135
2.45000,0.600000,0.600000,0.599658,0.599720,0.000062,0.033341,0.011275,-0.012127,-0.012127
2.46000,0.600000,0.600000,0.599658,0.599720,0.000062,0.033326,0.011248,-0.012119,-0.012119
2.47000,0.600000,0.600000,0.599658,0.599720,0.000062,0.033337,0.011268,-0.012111,-0.012111
2.48000,0.600000,0.600000,0.599658,0.599720,0.000062,0.033321,0.011239,-0.012103,-0.012103
2.49000,0.600000,0.600000,0.599658,0.599721,0.000062,0.033328,0.011236,-0.012095,-0.012095
2.50000,0.600000,0.600000,0.599658,0.599721,0.000062,0.033313,0.011209,-0.012087,-0.012087
2.51000,0.600000,0.600000,0.599658,0.599721,0.000062,0.033324,0.011228,-0.012079,-0.012079
2.52000,0.600000,0.600000,0.599658,0.599721,0.000063,0.033308,0.011201,-0.012071,-0.012071
2.53000,0.600000,0.600000,0.599658,0.599721,0.000063,0.033316,0.011197,-0.012064,-0.012064
2.54000,0.600000,0.600000,0.599658,0.599721,0.000063,0.033301,0.011171,-0.012056,-0.012056
2.55000,0.600000,0.600000,0.599658,0.599721,0.000063,0.033310,0.011188,-0.012048,-0.012048
2.56000,0.600000,0.600000,0.599658,0.599721,0.000063,0.033296,0.011162,-0.012040,-0.012040
2.57000,0.600000,0.600000,0.599658,0.599722,0.000063,0.033303,0.011159,-0.012032,-0.012032
2.58000,0.600000,0.600000,0.599658,0.599722,0.000063,0.033288,0.011133,-0.012024,-0.012024
2.59000,0.600000,0.600000,0.599659,0.599722,0.000063,0.033297,0.011149,-0.012016,-0.012016
2.60000,0.600000,0.600000,0.599659,0.599722,0.000064,0.033283,0.011124,-0.012008,-0.012008
2.61000,0.600000,0.600000,0.599659,0.599722,0.000064,0.033290,0.011120,-0.012000,-0.012000
2.62000,0.600000,0.600000,0.599659,0.599722,0.000064,0.033276,0.011095,-0.011992,-0.011992
2.63000,0.600000,0.600000,0.599659,0.599722,0.000064,0.033284,0.011110,-0.011985,-0.011985
2.64000,0.600000,0.600000,0.599659,0.599723,0.000064,0.033271,0.011085,-0.011977,-0.011977
2.65000,0.600000,0.600000,0.599659,0.599723,0.000064,0.033277,0.011082,-0.011969,-0.011969
