t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq
0.000000,4.108767540,-0.134990309,-0.000000000,0.000000000,0.027248528,-0.003648491,0,-0.136813643,0
0.010000,4.108767540,-0.134990309,-0.000000000,0.000000000,0.027262145,-0.003650314,0,-0.136813643,1
0.020000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027275763,-0.003652137,0,-0.136813643,2
0.030000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027289380,-0.003653961,0,-0.136813643,3
0.040000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027302997,-0.003655784,0,-0.136813643,4
0.050000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027316615,-0.003657607,0,-0.136813643,5
0.060000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027330232,-0.003659431,0,-0.136813643,6
0.070000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027343850,-0.003661254,0,-0.136813643,7
0.080000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027357467,-0.003663077,0,-0.136813643,8
0.090000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027371085,-0.003664901,0,-0.136813643,9
0.100000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027384702,-0.003666724,0,-0.136813643,10
0.110000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027398320,-0.003668547,0,-0.136813643,11
0.120000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027411937,-0.003670371,0,-0.136813643,12
0.130000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027425555,-0.003672194,0,-0.136813643,13
0.140000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027439172,-0.003674017,0,-0.136813643,14
0.150000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027452789,-0.003675841,0,-0.136813643,15
0.160000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027466407,-0.003677664,0,-0.136813643,16
0.170000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027480024,-0.003679487,0,-0.136813643,17
0.180000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027493642,-0.003681311,0,-0.136813643,18
0.190000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027507259,-0.003683134,0,-0.136813643,19
0.200000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027520877,-0.003684957,0,-0.136813643,20
0.210000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027534494,-0.003686781,0,-0.136813643,21
0.220000,4.108767540,-0.134990309,0.000000000,-0.012783173,0.027548112,-0.003688604,0,-0.136813643,22
0.230000,4.108767540,-0.134990309,0.000000000,-0.025566346,0.027561729,-0.003690427,0,-0.136813643,23
0.240000,4.108767540,-0.135757300,0.000000000,-0.025566346,0.027575347,0.002955766,0,-0.136813643,24
0.250000,4.108767540,-0.135757300,0.000000000,0.000000000,0.027588964,0.001250287,0,-0.136813643,25
0.260000,4.108767540,-0.135757300,0.000000000,0.012783173,0.027602581,0.000112948,0,-0.136813643,26
0.270000,4.108767540,-0.134990309,0.000000000,0.000000000,0.027616199,-0.007293646,0,-0.136813643,27
0.280000,4.108767540,-0.135757300,0.000000000,-0.012783173,0.027629816,0.000551956,0,-0.136813643,28
0.290000,4.108767540,-0.135757300,0.000000000,-0.012783173,0.027643434,-0.000353917,0,-0.136813643,29
0.300000,4.108767540,-0.135757300,0.000000000,0.000000000,0.027657051,-0.000958185,0,-0.136813643,30
0.310000,4.108767540,-0.135757300,0.000000000,0.000000000,0.027670669,-0.001361382,0,-0.136813643,31
