t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq
0.000000,1.251728323,0.095873799,0.000000000,-0.000000000,-0.055578940,-0.041343405,1,1.223952741,0
0.010000,1.251728323,0.095873799,0.000000000,-0.012783173,-0.055606715,-0.041364066,1,1.223952741,1
0.020000,1.251728323,0.095106809,0.000000000,-0.025566346,-0.055634491,-0.034736711,1,1.223952741,2
0.030000,1.251728323,0.095106809,0.000000000,-0.012783173,-0.055662266,-0.036461028,1,1.223952741,3
0.040000,1.251728323,0.095106809,0.000000000,0.000000000,-0.055690042,-0.037617205,1,1.223952741,4
0.050000,1.251728323,0.095106809,0.000000000,0.000000000,-0.055717818,-0.038394620,1,1.223952741,5
0.060000,1.251728323,0.095106809,0.000000000,0.000000000,-0.055745593,-0.038919529,1,1.223952741,6
0.070000,1.251728323,0.095106809,0.000000000,0.000000000,-0.055773369,-0.039276100,1,1.223952741,7
0.080000,1.251728323,0.095106809,0.000000000,0.000000000,-0.055801144,-0.039520445,1,1.223952741,8
0.090000,1.251728323,0.095106809,0.000000000,0.000000000,-0.055828920,-0.039689973,1,1.223952741,9
0.100000,1.251728323,0.095106809,0.000000000,0.000000000,-0.055856696,-0.039809623,1,1.223952741,10
0.110000,1.251728323,0.095106809,0.000000000,0.000000000,-0.055884471,-0.039896022,1,1.223952741,11
0.120000,1.251728323,0.095106809,0.000000000,0.000000000,-0.055912247,-0.039960252,1,1.223952741,12
0.130000,1.251728323,0.095106809,0.000000000,0.000000000,-0.055940022,-0.040009704,1,1.223952741,13
0.140000,1.251728323,0.095106809,0.000000000,0.000000000,-0.055967798,-0.040049303,1,1.223952741,14
0.150000,1.251728323,0.095106809,0.000000000,0.000000000,-0.055995573,-0.040082334,1,1.223952741,15
0.160000,1.251728323,0.095106809,0.000000000,0.000000000,-0.056023349,-0.040110986,1,1.223952741,16
0.170000,1.251728323,0.095106809,0.000000000,0.000000000,-0.056051125,-0.040136719,1,1.223952741,17
0.180000,1.251728323,0.095106809,0.000000000,-0.012783173,-0.056078900,-0.040160505,1,1.223952741,18
0.190000,1.251728323,0.095106809,0.000000000,-0.025566346,-0.056106676,-0.040182995,1,1.223952741,19
0.200000,1.251728323,0.094339818,0.000000000,-0.025566346,-0.056134451,-0.033556602,1,1.223952741,20
0.210000,1.251728323,0.094339818,0.000000000,-0.012783173,-0.056162227,-0.035281306,1,1.223952741,21
0.220000,1.251728323,0.094339818,0.000000000,0.000000000,-0.056190002,-0.036437484,1,1.223952741,22
0.230000,1.251728323,0.094339818,0.000000000,0.000000000,-0.056217778,-0.037214645,1,1.223952741,23
0.240000,1.251728323,0.094339818,0.000000000,0.000000000,-0.056245554,-0.037739129,1,1.223952741,24
0.250000,1.251728323,0.094339818,0.000000000,0.000000000,-0.056273329,-0.038095160,1,1.223952741,25
0.260000,1.251728323,0.094339818,0.000000000,0.000000000,-0.056301105,-0.038338890,1,1.223952741,26
0.270000,1.251728323,0.094339818,0.000000000,0.000000000,-0.056328880,-0.038507753,1,1.223952741,27
0.280000,1.251728323,0.094339818,-0.012783173,0.000000000,-0.056356656,-0.038626703,1,1.223952741,28
0.290000,1.251728323,0.094339818,-0.025566346,0.000000000,-0.056384432,-0.038712380,1,1.223952741,29
0.300000,1.250961333,0.094339818,-0.025566346,0.000000000,-0.049764190,-0.038775873,1,1.223952741,30
0.310000,1.250961333,0.094339818,-0.012783173,0.000000000,-0.051495622,-0.038824578,1,1.223952741,31
0.320000,1.250961333,0.094339818,0.000000000,0.000000000,-0.052658912,-0.038863423,1,1.223952741,32
0.330000,1.250961333,0.094339818,0.000000000,0.000000000,-0.053443442,-0.038895696,1,1.223952741,33
0.340000,1.250961333,0.094339818,0.000000000,0.000000000,-0.053975465,-0.038923587,1,1.223952741,34
0.350000,1.250961333,0.094339818,0.000000000,0.000000000,-0.054339150,-0.038948557,1,1.223952741,35
0.360000,1.250961333,0.094339818,0.000000000,0.000000000,-0.054590609,-0.038971579,1,1.223952741,36
0.370000,1.250961333,0.094339818,0.000000000,-0.012783173,-0.054767252,-0.038993303,1,1.223952741,37
0.380000,1.250961333,0.094339818,0.000000000,-0.025566346,-0.054894016,-0.039014162,1,1.223952741,38
0.390000,1.250961333,0.093572828,0.000000000,-0.025566346,-0.054987529,-0.032386426,1,1.223952741,39
0.400000,1.250961333,0.093572828,0.000000000,-0.012783173,-0.055058873,-0.034109979,1,1.223952741,40
0.410000,1.250961333,0.093572828,0.000000000,0.000000000,-0.055115439,-0.035265135,1,1.223952741,41
0.420000,1.250961333,0.093572828,0.000000000,0.000000000,-0.055162153,-0.036041358,1,1.223952741,42
0.430000,1.250961333,0.093572828,0.000000000,0.000000000,-0.055202298,-0.036564961,1,1.223952741,43
0.440000,1.250961333,0.093572828,0.000000000,0.000000000,-0.055238064,-0.036920149,1,1.223952741,44
0.450000,1.250961333,0.093572828,0.000000000,0.000000000,-0.055270911,-0.037163062,1,1.223952741,45
0.460000,1.250961333,0.093572828,0.000000000,0.000000000,-0.055301812,-0.037331124,1,1.223952741,46
0.470000,1.250961333,0.093572828,0.000000000,0.000000000,-0.055331416,-0.037449285,1,1.223952741,47
0.480000,1.250961333,0.093572828,0.000000000,0.000000000,-0.055360154,-0.037534179,1,1.223952741,48
0.490000,1.250961333,0.093572828,0.000000000,0.000000000,-0.055388316,-0.037596896,1,1.223952741,49
0.500000,1.250961333,0.093572828,0.000000000,0.000000000,-0.055416094,-0.037644827,1,1.223952741,50
0.510000,1.250961333,0.093572828,0.000000000,0.000000000,-0.055443615,-0.037682901,1,1.223952741,51
0.520000,1.250961333,0.093572828,0.000000000,0.000000000,-0.055470965,-0.037714404,1,1.223952741,52
0.530000,1.250961333,0.093572828,0.000000000,0.000000000,-0.055498201,-0.037741526,1,1.223952741,53
0.540000,1.250961333,0.093572828,0.000000000,0.000000000,-0.055525362,-0.037765728,1,1.223952741,54
0.550000,1.250961333,0.093572828,0.000000000,0.000000000,-0.055552472,-0.037787982,1,1.223952741,55
0.560000,1.250961333,0.093572828,0.000000000,-0.012783173,-0.055579548,-0.037808938,1,1.223952741,56
0.570000,1.250961333,0.093572828,0.000000000,-0.025566346,-0.055606601,-0.037829030,1,1.223952741,57
0.580000,1.250961333,0.092805838,0.000000000,-0.025566346,-0.055633640,-0.031200527,1,1.223952741,58
0.590000,1.250961333,0.092805838,-0.012783173,-0.012783173,-0.055660669,-0.032923312,1,1.223952741,59
0.600000,1.250961333,0.092805838,-0.025566346,0.000000000,-0.055687690,-0.034077701,1,1.223952741,60
0.610000,1.250194342,0.092805838,-0.025566346,0.000000000,-0.049066691,-0.034866900,1,1.223952741,61
0.620000,1.250194342,0.092805838,-0.012783173,0.000000000,-0.050797361,-0.035484326,1,1.223952741,62
0.630000,1.250194342,0.092805838,0.000000000,0.000000000,-0.051959889,-0.036094265,1,1.223952741,63
0.640000,1.250194342,0.092805838,0.000000000,0.000000000,-0.052743655,-0.036832977,1,1.223952741,64
0.650000,1.250194342,0.092805838,0.000000000,0.000000000,-0.053274912,-0.037818046,1,1.223952741,65
0.660000,1.250194342,0.092805838,0.000000000,0.000000000,-0.053637831,-0.039154623,1,1.223952741,66
0.670000,1.250194342,0.092805838,0.000000000,0.000000000,-0.053888524,-0.040933494,1,1.223952741,67
0.680000,1.250194342,0.092805838,0.000000000,0.000000000,-0.054064400,-0.043190321,1,1.223952741,68
0.690000,1.250194342,0.092805838,0.000000000,0.000000000,-0.054190398,-0.045932907,1,1.223952741,69
0.700000,1.250194342,0.092805838,0.000000000,0.000000000,-0.054283144,-0.049166432,1,1.223952741,70
0.710000,1.250194342,0.092805838,0.000000000,0.000000000,-0.054353722,-0.052894430,1,1.223952741,71
0.720000,1.250194342,0.092805838,0.000000000,0.000000000,-0.054409521,-0.057119341,1,1.223952741,72
0.730000,1.250194342,0.092805838,0.000000000,-0.012783173,-0.054455467,-0.061842875,1,1.223952741,73
0.740000,1.250194342,0.092805838,0.000000000,-0.025566346,-0.054494846,-0.067066256,1,1.223952741,74
0.750000,1.250194342,0.092038847,0.000000000,-0.025566346,-0.054529845,-0.066142365,1,1.223952741,75
0.760000,1.250194342,0.092038847,0.000000000,-0.012783173,-0.054561925,-0.074071574,1,1.223952741,76
0.770000,1.250194342,0.092038847,0.000000000,0.000000000,-0.054592059,-0.081934607,1,1.223952741,77
0.780000,1.250194342,0.092038847,0.000000000,0.000000000,-0.054620895,-0.089921286,1,1.223952741,78
0.790000,1.250194342,0.092038847,0.000000000,-0.012783173,-0.054648867,-0.098158244,1,1.223952741,79
0.800000,1.250194342,0.092038847,0.000000000,-0.025566346,-0.054676262,-0.106729983,1,1.223952741,80
0.810000,1.250194342,0.091271857,0.000000000,-0.025566346,-0.054703272,-0.109044907,1,1.223952741,81
0.820000,1.250194342,0.091271857,0.000000000,-0.025566346,-0.054730026,-0.120140401,1,1.223952741,82
0.830000,1.250194342,0.091271857,0.000000000,-0.038349520,-0.054756610,-0.131121865,1,1.223952741,83
0.840000,1.250194342,0.090504866,0.000000000,-0.063915866,-0.054783079,-0.135547392,1,1.223952741,84
0.850000,1.250194342,0.089737876,0.000000000,-0.089482213,-0.054809473,-0.141881919,1,1.223952741,85
0.860000,1.250194342,0.088970886,0.000000000,-0.102265386,-0.054835815,-0.149575157,1,1.223952741,86
0.870000,1.250194342,0.087436905,0.000000000,-0.115048559,-0.054862125,-0.151581531,1,1.223952741,87
0.880000,1.250194342,0.086669915,0.000000000,-0.140614906,-0.054888411,-0.162609041,1,1.223952741,88
0.890000,1.250194342,0.085135934,0.000000000,-0.178964425,-0.054914683,-0.166868730,1,1.223952741,89
0.900000,1.250194342,0.082834963,0.000000000,-0.217313945,-0.054940944,-0.166079535,1,1.223952741,90
0.910000,1.250194342,0.080533991,0.000000000,-0.242880291,-0.054967199,-0.168008484,1,1.223952741,91
0.920000,1.250194342,0.078233020,0.000000000,-0.268446638,-0.054993450,-0.171670965,1,1.223952741,92
0.930000,1.250194342,0.075165059,0.000000000,-0.306796158,-0.055019697,-0.169735834,1,1.223952741,93
0.940000,1.250194342,0.072097097,0.000000000,-0.345145677,-0.055045943,-0.170072613,1,1.223952741,94
0.950000,1.250194342,0.068262145,0.000000000,-0.370712024,-0.055072187,-0.165116961,1,1.223952741,95
0.960000,1.250194342,0.064427193,0.000000000,-0.396278370,-0.055098430,-0.162582912,1,1.223952741,96
0.970000,1.250194342,0.060592241,0.000000000,-0.421844717,-0.055124673,-0.161456084,1,1.223952741,97
0.980000,1.250194342,0.055990299,0.000000000,-0.447411063,-0.055150916,-0.154436281,1,1.223952741,98
0.990000,1.250194342,0.051388356,0.000000000,-0.472977410,-0.055177158,-0.149457044,1,1.223952741,99
1.000000,1.250194342,0.046786414,0.000000000,-0.498543756,-0.055203400,-0.145671534,1,1.223952741,100
1.010000,1.250194342,0.041417481,0.000000000,-0.511326929,-0.055229642,-0.135867088,1,1.223952741,101
1.020000,1.250194342,0.036048549,0.000000000,-0.511326929,-0.055255883,-0.128018868,1,1.223952741,102
1.030000,1.250194342,0.031446606,0.000000000,-0.511326929,-0.055282125,-0.127955658,1,1.223952741,103
1.040000,1.250194342,0.026077673,0.000000000,-0.524110103,-0.055308367,-0.120131531,1,1.223952741,104
1.050000,1.250194342,0.020708741,0.000000000,-0.536893276,-0.055334608,-0.113102058,1,1.223952741,105
1.060000,1.250194342,0.015339808,0.000000000,-0.536893276,-0.055360850,-0.106434948,1,1.223952741,106
1.070000,1.250194342,0.009970875,0.000000000,-0.536893276,-0.055387092,-0.099841923,1,1.223952741,107
1.080000,1.250194342,0.004601942,-0.012783173,-0.536893276,-0.055413333,-0.093130715,1,1.223952741,108
1.090000,1.250194342,-0.000766990,-0.025566346,-0.524110103,-0.055439575,-0.086173063,1,1.223952741,109
1.100000,1.249427352,-0.006135923,-0.025566346,-0.511326929,-0.048817799,-0.078883374,1,1.223952741,110
1.110000,1.249427352,-0.010737866,-0.012783173,-0.498543756,-0.050547697,-0.077852522,1,1.223952741,111
1.120000,1.249427352,-0.016106798,0.000000000,-0.485760583,-0.051709454,-0.068042637,1,1.223952741,112
1.130000,1.249427352,-0.020708741,0.000000000,-0.460194236,-0.052492450,-0.064996015,1,1.223952741,113
1.140000,1.249427352,-0.025310683,0.000000000,-0.421844717,-0.053022939,-0.060154509,1,1.223952741,114
1.150000,1.249427352,-0.029145635,0.000000000,-0.396278370,-0.053385089,-0.060614248,1,1.223952741,115
1.160000,1.249427352,-0.032980587,0.000000000,-0.370712024,-0.053635015,-0.058380736,1,1.223952741,116
1.170000,1.249427352,-0.036815539,0.000000000,-0.357928851,-0.053810123,-0.054293346,1,1.223952741,117
1.180000,1.249427352,-0.039883500,0.000000000,-0.332362504,-0.053935354,-0.055586332,1,1.223952741,118
1.190000,1.249427352,-0.043718452,0.000000000,-0.306796158,-0.054027332,-0.047677490,1,1.223952741,119
1.200000,1.249427352,-0.046019424,0.000000000,-0.281229811,-0.054097143,-0.053087673,1,1.223952741,120
1.210000,1.249427352,-0.049087385,0.000000000,-0.255663465,-0.054152175,-0.048506163,1,1.223952741,121
1.220000,1.249427352,-0.051388356,0.000000000,-0.230097118,-0.054197354,-0.050101963,1,1.223952741,122
1.230000,1.249427352,-0.053689328,0.000000000,-0.191747598,-0.054235965,-0.049652380,1,1.223952741,123
1.240000,1.249427352,-0.055223308,-0.012783173,-0.166181252,-0.054270198,-0.054476190,1,1.223952741,124
1.250000,1.249427352,-0.056757289,-0.025566346,-0.140614906,-0.054301511,-0.056683808,1,1.223952741,125
1.260000,1.248660361,-0.058291270,-0.025566346,-0.115048559,-0.047682861,-0.057146744,1,1.223952741,126
1.270000,1.248660361,-0.059058260,-0.012783173,-0.089482213,-0.049414586,-0.063094052,1,1.223952741,127
1.280000,1.248660361,-0.059825251,0.000000000,-0.076699039,-0.050577306,-0.066561436,1,1.223952741,128
1.290000,1.248660361,-0.060592241,0.000000000,-0.076699039,-0.051360688,-0.068375280,1,1.223952741,129
1.300000,1.248660361,-0.061359232,0.000000000,-0.063915866,-0.051891179,-0.069086506,1,1.223952741,130
1.310000,1.248660361,-0.062126222,0.000000000,-0.038349520,-0.052253075,-0.069062403,1,1.223952741,131
1.320000,1.248660361,-0.062126222,0.000000000,-0.025566346,-0.052502575,-0.075195830,1,1.223952741,132
1.330000,1.248660361,-0.062126222,0.000000000,-0.025566346,-0.052677145,-0.079298368,1,1.223952741,133
