t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq
0.000000,-2.104621641,0.055223308,0.000000000,0.000000000,-0.030637577,-0.050779149,0,0.029846423,0
0.010000,-2.104621641,0.055223308,0.000000000,0.000000000,-0.030652888,-0.050804525,0,0.029846423,1
0.020000,-2.104621641,0.055223308,0.000000000,-0.012783173,-0.030668199,-0.050829902,0,0.029846423,2
0.030000,-2.104621641,0.055223308,0.000000000,-0.025566346,-0.030683510,-0.050855279,0,0.029846423,3
0.040000,-2.104621641,0.054456318,0.000000000,-0.025566346,-0.030698821,-0.044232639,0,0.029846423,4
0.050000,-2.104621641,0.054456318,0.000000000,-0.012783173,-0.030714132,-0.045961672,0,0.029846423,5
0.060000,-2.104621641,0.054456318,0.000000000,0.000000000,-0.030729444,-0.047122564,0,0.029846423,6
0.070000,-2.104621641,0.054456318,0.000000000,0.000000000,-0.030744755,-0.047904695,0,0.029846423,7
0.080000,-2.104621641,0.054456318,0.000000000,0.000000000,-0.030760066,-0.048434319,0,0.029846423,8
0.090000,-2.104621641,0.054456318,0.000000000,0.000000000,-0.030775377,-0.048795605,0,0.029846423,9
0.100000,-2.104621641,0.054456318,0.000000000,0.000000000,-0.030790688,-0.049044666,0,0.029846423,10
0.110000,-2.104621641,0.054456318,0.000000000,0.000000000,-0.030785385,-0.049218910,0,0.029846423,11
0.120000,-2.104621641,0.054456318,0.000000000,0.000000000,-0.030658811,-0.049343276,0,0.029846423,12
0.130000,-2.104621641,0.054456318,0.000000000,0.000000000,-0.030290845,-0.049434390,0,0.029846423,13
0.140000,-2.104621641,0.054456318,0.000000000,0.000000000,-0.029561308,-0.049503335,0,0.029846423,14
0.150000,-2.104621641,0.054456318,0.000000000,0.000000000,-0.028349957,-0.049557503,0,0.029846423,15
0.160000,-2.104621641,0.054456318,0.000000000,-0.012783173,-0.026536494,-0.049601817,0,0.029846423,16
0.170000,-2.104621641,0.054456318,0.000000000,-0.025566346,-0.024001413,-0.049639564,0,0.029846423,17
0.180000,-2.104621641,0.053689328,0.000000000,-0.025566346,-0.020670954,-0.043024914,0,0.029846423,18
0.190000,-2.104621641,0.053689328,0.000000000,-0.012783173,-0.016539224,-0.044759019,0,0.029846423,19
0.200000,-2.104621641,0.053689328,0.000000000,0.000000000,-0.011605825,-0.045923036,0,0.029846423,20
0.210000,-2.104621641,0.053689328,0.000000000,0.000000000,-0.005870357,-0.046706995,0,0.029846423,21
0.220000,-2.104621641,0.053689328,0.000000000,0.000000000,0.000667579,-0.047237582,0,0.029846423,22
0.230000,-2.104621641,0.053689328,0.000000000,0.000000000,0.008008385,-0.047599255,0,0.029846423,23
0.240000,-2.104621641,0.053689328,0.000000000,0.000000000,0.016152458,-0.047848317,0,0.029846423,24
0.250000,-2.104621641,0.053689328,0.000000000,0.000000000,0.025100198,-0.048022307,0,0.029846423,25
0.260000,-2.104621641,0.053689328,0.000000000,0.000000000,0.034852006,-0.048146247,0,0.029846423,26
0.270000,-2.104621641,0.053689328,0.000000000,0.000000000,0.045408280,-0.048236822,0,0.029846423,27
0.280000,-2.104621641,0.053689328,0.000000000,0.000000000,0.056769421,-0.048305152,0,0.029846423,28
0.290000,-2.104621641,0.053689328,0.000000000,0.000000000,0.068935828,-0.048358654,0,0.029846423,29
0.300000,-2.104621641,0.053689328,0.000000000,-0.012783173,0.081907900,-0.048402269,0,0.029846423,30
0.310000,-2.104621641,0.053689328,0.000000000,-0.025566346,0.095686037,-0.048439294,0,0.029846423,31
0.320000,-2.104621641,0.052922337,0.000000000,-0.025566346,0.110270639,-0.041823907,0,0.029846423,32
0.330000,-2.104621641,0.052922337,0.000000000,-0.012783173,0.125662106,-0.043557265,0,0.029846423,33
0.340000,-2.104621641,0.052922337,0.012783173,0.000000000,0.141860836,-0.044720528,0,0.029846423,34
0.350000,-2.104621641,0.052922337,0.025566346,0.000000000,0.158867230,-0.045503729,0,0.029846423,35
0.360000,-2.103854651,0.052922337,0.025566346,0.000000000,0.170033670,-0.046033555,0,0.029846423,36
0.370000,-2.103854651,0.052922337,0.012783173,0.000000000,0.190360246,-0.046394465,0,0.029846423,37
0.380000,-2.103854651,0.052922337,0.000000000,0.000000000,0.210927543,-0.046642763,0,0.029846423,38
0.390000,-2.103854651,0.052922337,0.012783173,0.000000000,0.231925341,-0.046815987,0,0.029846423,39
0.400000,-2.103854651,0.052922337,0.025566346,0.000000000,0.253480294,-0.046939162,0,0.029846423,40
0.410000,-2.103087660,0.052922337,0.025566346,0.000000000,0.269028953,-0.047028970,0,0.029846423,41
0.420000,-2.103087660,0.052922337,0.025566346,-0.012783173,0.293627520,-0.047096534,0,0.029846423,42
0.430000,-2.103087660,0.052922337,0.038349520,-0.025566346,0.318393990,-0.047149269,0,0.029846423,43
0.440000,-2.102320670,0.052155347,0.063915866,-0.025566346,0.336895063,-0.040544101,0,0.029846423,44
0.450000,-2.101553679,0.052155347,0.076699039,-0.012783173,0.357625694,-0.042284014,0,0.029846423,45
0.460000,-2.100786689,0.052155347,0.089482213,0.000000000,0.380113392,-0.043451393,0,0.029846423,46
0.470000,-2.100019699,0.052155347,0.115048559,0.000000000,0.404043300,-0.044237082,0,0.029846423,47
0.480000,-2.098485718,0.052155347,0.140614906,-0.012783173,0.422557627,-0.044768311,0,0.029846423,48
0.490000,-2.096951737,0.052155347,0.166181252,-0.025566346,0.443859890,-0.045129900,0,0.029846423,49
