t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq
0.000000,2.279495451,0.059825251,0.000000000,-0.000000000,-0.065639621,-0.024427322,1,2.246692042,0
0.010000,2.279495451,0.059825251,0.000000000,-0.000000000,-0.065672424,-0.024439529,1,2.246692042,1
0.020000,2.279495451,0.059825251,0.000000000,0.000000000,-0.065705227,-0.024451737,1,2.246692042,2
0.030000,2.279495451,0.059825251,0.000000000,0.000000000,-0.065738031,-0.024463944,1,2.246692042,3
0.040000,2.279495451,0.059825251,0.000000000,0.000000000,-0.065770834,-0.024476152,1,2.246692042,4
0.050000,2.279495451,0.059825251,0.000000000,0.000000000,-0.065803638,-0.024488360,1,2.246692042,5
0.060000,2.279495451,0.059825251,0.000000000,0.000000000,-0.065836441,-0.024514310,1,2.246692042,6
0.070000,2.279495451,0.059825251,-0.012783173,0.000000000,-0.065869244,-0.024621108,1,2.246692042,7
0.080000,2.279495451,0.059825251,-0.025566346,0.000000000,-0.065902048,-0.024888833,1,2.246692042,8
0.090000,2.278728460,0.059825251,-0.025566346,0.000000000,-0.059286834,-0.025397607,1,2.246692042,9
0.100000,2.278728460,0.059825251,-0.012783173,0.000000000,-0.061023294,-0.026227588,1,2.246692042,10
0.110000,2.278728460,0.059825251,0.000000000,0.000000000,-0.062191612,-0.027458979,1,2.246692042,11
0.120000,2.278728460,0.059825251,0.000000000,0.000000000,-0.062981170,-0.029165930,1,2.246692042,12
0.130000,2.278728460,0.059825251,0.000000000,0.000000000,-0.063518221,-0.031373015,1,2.246692042,13
0.140000,2.278728460,0.059825251,0.000000000,0.000000000,-0.063886933,-0.034080645,1,2.246692042,14
0.150000,2.278728460,0.059825251,0.000000000,0.000000000,-0.064143420,-0.037289070,1,2.246692042,15
0.160000,2.278728460,0.059825251,0.000000000,-0.012783173,-0.064325091,-0.040998539,1,2.246692042,16
0.170000,2.278728460,0.059825251,0.000000000,-0.025566346,-0.064456883,-0.045209303,1,2.246692042,17
0.180000,2.278728460,0.059058260,0.000000000,-0.025566346,-0.064555423,-0.043273594,1,2.246692042,18
0.190000,2.278728460,0.059058260,0.000000000,-0.012783173,-0.064631796,-0.050191350,1,2.246692042,19
0.200000,2.278728460,0.059058260,0.000000000,0.000000000,-0.064693389,-0.057043009,1,2.246692042,20
0.210000,2.278728460,0.059058260,0.000000000,0.000000000,-0.064745131,-0.064018200,1,2.246692042,21
0.220000,2.278728460,0.059058260,0.000000000,0.000000000,-0.064790304,-0.071243426,1,2.246692042,22
0.230000,2.278728460,0.059058260,0.000000000,0.000000000,-0.064831098,-0.078803105,1,2.246692042,23
0.240000,2.278728460,0.059058260,0.000000000,0.000000000,-0.064868973,-0.086753600,1,2.246692042,24
0.250000,2.278728460,0.059058260,0.000000000,-0.012783173,-0.064904902,-0.095132570,1,2.246692042,25
0.260000,2.278728460,0.059058260,0.000000000,-0.025566346,-0.064939533,-0.103965202,1,2.246692042,26
0.270000,2.278728460,0.058291270,0.000000000,-0.025566346,-0.064973299,-0.106620355,1,2.246692042,27
0.280000,2.278728460,0.058291270,0.000000000,-0.025566346,-0.065006489,-0.118109053,1,2.246692042,28
0.290000,2.278728460,0.058291270,0.000000000,-0.038349520,-0.065039294,-0.129519120,1,2.246692042,29
0.300000,2.278728460,0.057524280,0.000000000,-0.063915866,-0.065071843,-0.134397097,1,2.246692042,30
0.310000,2.278728460,0.056757289,0.000000000,-0.076699039,-0.065104221,-0.141219464,1,2.246692042,31
0.320000,2.278728460,0.055990299,0.000000000,-0.089482213,-0.065136485,-0.149451744,1,2.246692042,32
0.330000,2.278728460,0.055223308,0.000000000,-0.115048559,-0.065168674,-0.158693221,1,2.246692042,33
0.340000,2.278728460,0.053689328,0.000000000,-0.153398079,-0.065200811,-0.162001894,1,2.246692042,34
0.350000,2.278728460,0.052155347,0.000000000,-0.191747598,-0.065232915,-0.167506785,1,2.246692042,35
0.360000,2.278728460,0.049854376,0.000000000,-0.217313945,-0.065264997,-0.167816632,1,2.246692042,36
0.370000,2.278728460,0.047553404,0.000000000,-0.242880291,-0.065297063,-0.170760922,1,2.246692042,37
0.380000,2.278728460,0.045252433,0.000000000,-0.268446638,-0.065329120,-0.175396691,1,2.246692042,38
0.390000,2.278728460,0.042184472,0.000000000,-0.306796158,-0.065361169,-0.174420568,1,2.246692042,39
0.400000,2.278728460,0.039116510,0.000000000,-0.345145677,-0.065393215,-0.175720595,1,2.246692042,40
0.410000,2.278728460,0.035281558,0.000000000,-0.370712024,-0.065425257,-0.171744787,1,2.246692042,41
0.420000,2.278728460,0.031446606,0.000000000,-0.396278370,-0.065457297,-0.170215420,1,2.246692042,42
0.430000,2.278728460,0.027611654,0.000000000,-0.434627890,-0.065489336,-0.170118171,1,2.246692042,43
0.440000,2.278728460,0.023009712,0.000000000,-0.472977410,-0.065521375,-0.164126787,1,2.246692042,44
0.450000,2.278728460,0.017640779,0.000000000,-0.498543756,-0.065553412,-0.153523584,1,2.246692042,45
0.460000,2.278728460,0.013038837,0.000000000,-0.511326929,-0.065585449,-0.152463035,1,2.246692042,46
0.470000,2.278728460,0.007669904,0.000000000,-0.536893276,-0.065617486,-0.144813749,1,2.246692042,47
0.480000,2.278728460,0.002300971,0.000000000,-0.562459622,-0.065649523,-0.138740989,1,2.246692042,48
0.490000,2.278728460,-0.003834952,0.000000000,-0.562459622,-0.065681560,-0.126904239,1,2.246692042,49
0.500000,2.278728460,-0.009203885,0.000000000,-0.562459622,-0.065713596,-0.123841442,1,2.246692042,50
0.510000,2.278728460,-0.014572817,-0.012783173,-0.575242795,-0.065745633,-0.120324869,1,2.246692042,51
0.520000,2.278728460,-0.020708741,-0.025566346,-0.588025969,-0.065777669,-0.109690522,1,2.246692042,52
0.530000,2.277961470,-0.026844664,-0.025566346,-0.575242795,-0.059161689,-0.100279338,1,2.246692042,53
0.540000,2.277961470,-0.032213597,-0.012783173,-0.562459622,-0.060897381,-0.098163953,1,2.246692042,54
0.550000,2.277961470,-0.037582529,0.000000000,-0.562459622,-0.062064933,-0.094609023,1,2.246692042,55
0.560000,2.277961470,-0.043718452,0.000000000,-0.562459622,-0.062853724,-0.083278806,1,2.246692042,56
0.570000,2.277961470,-0.049087385,0.000000000,-0.536893276,-0.063390007,-0.079381096,1,2.246692042,57
0.580000,2.277961470,-0.054456318,0.000000000,-0.511326929,-0.063757953,-0.074134728,1,2.246692042,58
0.590000,2.277961470,-0.059058260,0.000000000,-0.498543756,-0.064013673,-0.074469452,1,2.246692042,59
0.600000,2.277961470,-0.064427193,0.000000000,-0.485760583,-0.064194576,-0.065573315,1,2.246692042,60
0.610000,2.277961470,-0.069029135,0.000000000,-0.460194236,-0.064325602,-0.063139223,1,2.246692042,61
0.620000,2.277961470,-0.073631078,0.000000000,-0.434627890,-0.064423375,-0.058709423,1,2.246692042,62
0.630000,2.277961470,-0.077466030,0.000000000,-0.409061543,-0.064498980,-0.059429270,1,2.246692042,63
0.640000,2.277961470,-0.082067972,0.000000000,-0.383495197,-0.064559807,-0.050630548,1,2.246692042,64
0.650000,2.277961470,-0.085135934,0.000000000,-0.357928851,-0.064610782,-0.054750008,1,2.246692042,65
0.660000,2.277961470,-0.088970886,-0.012783173,-0.332362504,-0.064655188,-0.048394088,1,2.246692042,66
0.670000,2.277961470,-0.092038847,-0.025566346,-0.306796158,-0.064695215,-0.047670547,1,2.246692042,67
0.680000,2.277194480,-0.095106809,-0.025566346,-0.268446638,-0.058084305,-0.044398198,1,2.246692042,68
0.690000,2.277194480,-0.097407780,-0.012783173,-0.242880291,-0.059823123,-0.045906776,1,2.246692042,69
0.700000,2.277194480,-0.099708751,0.000000000,-0.217313945,-0.060992503,-0.044299002,1,2.246692042,70
0.710000,2.277194480,-0.102009722,0.000000000,-0.191747598,-0.061782256,-0.040445862,1,2.246692042,71
0.720000,2.277194480,-0.103543703,0.000000000,-0.153398079,-0.062318926,-0.041575949,1,2.246692042,72
0.730000,2.277194480,-0.105077684,0.000000000,-0.115048559,-0.062686874,-0.039724557,1,2.246692042,73
0.740000,2.277194480,-0.105844674,0.000000000,-0.089482213,-0.062942340,-0.042365739,1,2.246692042,74
0.750000,2.277194480,-0.106611665,0.000000000,-0.063915866,-0.063122818,-0.041698427,1,2.246692042,75
0.760000,2.277194480,-0.107378655,0.000000000,-0.038349520,-0.063253304,-0.038657753,1,2.246692042,76
0.770000,2.277194480,-0.107378655,0.000000000,-0.025566346,-0.063350462,-0.040515069,1,2.246692042,77
0.780000,2.277194480,-0.107378655,0.000000000,-0.025566346,-0.063425402,-0.039334176,1,2.246692042,78
0.790000,2.277194480,-0.108145646,0.000000000,-0.025566346,-0.063485529,-0.029312099,1,2.246692042,79
0.800000,2.277194480,-0.108145646,-0.012783173,-0.012783173,-0.063535781,-0.026011804,1,2.246692042,80
0.810000,2.277194480,-0.108145646,-0.025566346,0.000000000,-0.063579450,-0.020888912,1,2.246692042,81
0.820000,2.276427489,-0.108145646,-0.025566346,0.000000000,-0.056970713,-0.014383012,1,2.246692042,82
0.830000,2.276427489,-0.108145646,-0.012783173,0.000000000,-0.058710724,-0.006787077,1,2.246692042,83
0.840000,2.276427489,-0.108145646,0.000000000,0.000000000,-0.059880642,0.001703660,1,2.246692042,84
0.850000,2.276427489,-0.108145646,0.000000000,0.000000000,-0.060670500,0.010959124,1,2.246692042,85
0.860000,2.276427489,-0.108145646,0.000000000,0.000000000,-0.061206984,0.020878531,1,2.246692042,86
0.870000,2.276427489,-0.108145646,0.000000000,0.000000000,-0.061574551,0.031336716,1,2.246692042,87
0.880000,2.276427489,-0.108145646,0.000000000,0.012783173,-0.061829508,0.042215233,1,2.246692042,88
0.890000,2.276427489,-0.108145646,0.000000000,0.025566346,-0.062009391,0.053408469,1,2.246692042,89
0.900000,2.276427489,-0.107378655,0.000000000,0.025566346,-0.062139225,0.058171334,1,2.246692042,90
0.910000,2.276427489,-0.107378655,0.000000000,0.012783173,-0.062235693,0.071412125,1,2.246692042,91
0.920000,2.276427489,-0.107378655,0.000000000,0.000000000,-0.062309916,0.084123410,1,2.246692042,92
0.930000,2.276427489,-0.107378655,0.000000000,0.000000000,-0.062369310,0.096409454,1,2.246692042,93
0.940000,2.276427489,-0.107378655,0.000000000,0.012783173,-0.062418818,0.108313048,1,2.246692042,94
0.950000,2.276427489,-0.107378655,0.000000000,0.025566346,-0.062461736,0.119835990,1,2.246692042,95
0.960000,2.276427489,-0.106611665,0.000000000,0.038349520,-0.062500259,0.124304718,1,2.246692042,96
0.970000,2.276427489,-0.106611665,0.000000000,0.051132693,-0.062535853,0.136675135,1,2.246692042,97
0.980000,2.276427489,-0.105844674,0.000000000,0.063915866,-0.062569494,0.141325548,1,2.246692042,98
0.990000,2.276427489,-0.105077684,0.000000000,0.089482213,-0.062601833,0.146775340,1,2.246692042,99
1.000000,2.276427489,-0.104310694,0.000000000,0.115048559,-0.062633304,0.152591862,1,2.246692042,100
1.010000,2.276427489,-0.102776713,-0.012783173,0.140614906,-0.062664197,0.151839447,1,2.246692042,101
1.020000,2.276427489,-0.101242732,-0.025566346,0.166181252,-0.062694704,0.152677918,1,2.246692042,102
1.030000,2.275660499,-0.099708751,-0.025566346,0.191747598,-0.056076937,0.154411151,1,2.246692042,103
1.040000,2.275660499,-0.097407780,-0.012783173,0.217313945,-0.057810671,0.149926963,1,2.246692042,104
1.050000,2.275660499,-0.095106809,0.000000000,0.242880291,-0.058976150,0.147267500,1,2.246692042,105
1.060000,2.275660499,-0.092805838,0.000000000,0.255663465,-0.059762793,0.145658185,1,2.246692042,106
1.070000,2.275660499,-0.089737876,0.000000000,0.268446638,-0.060296877,0.137934536,1,2.246692042,107
1.080000,2.275660499,-0.087436905,0.000000000,0.294012984,-0.060662589,0.138751847,1,2.246692042,108
1.090000,2.275660499,-0.084368943,0.000000000,0.319579331,-0.060916054,0.132312608,1,2.246692042,109
1.100000,2.275660499,-0.080533991,0.000000000,0.332362504,-0.061094686,0.120356652,1,2.246692042,110
1.110000,2.275660499,-0.077466030,0.000000000,0.332362504,-0.061223430,0.117339563,1,2.246692042,111
1.120000,2.275660499,-0.074398068,0.000000000,0.332362504,-0.061318916,0.113978708,1,2.246692042,112
1.130000,2.275660499,-0.070563116,0.000000000,0.332362504,-0.061392230,0.103573485,1,2.246692042,113
1.140000,2.275660499,-0.067495155,0.000000000,0.332362504,-0.061450761,0.101088447,1,2.246692042,114
1.150000,2.275660499,-0.064427193,0.000000000,0.332362504,-0.061499439,0.097580269,1,2.246692042,115
1.160000,2.275660499,-0.060592241,0.000000000,0.332362504,-0.061541546,0.086574560,1,2.246692042,116
1.170000,2.275660499,-0.057524280,0.000000000,0.319579331,-0.061579274,0.083186676,1,2.246692042,117
1.180000,2.275660499,-0.054456318,0.000000000,0.306796158,-0.061614082,0.078573831,1,2.246692042,118
1.190000,2.275660499,-0.051388356,0.000000000,0.294012984,-0.061646944,0.072976674,1,2.246692042,119
1.200000,2.275660499,-0.048320395,0.000000000,0.268446638,-0.061678508,0.066555554,1,2.246692042,120
1.210000,2.275660499,-0.046019424,0.000000000,0.242880291,-0.061709206,0.066065304,1,2.246692042,121
1.220000,2.275660499,-0.043718452,0.000000000,0.230097118,-0.061739328,0.063225380,1,2.246692042,122
1.230000,2.275660499,-0.041417481,0.000000000,0.217313945,-0.061769066,0.058651258,1,2.246692042,123
1.240000,2.275660499,-0.039116510,0.000000000,0.191747598,-0.061798547,0.052753171,1,2.246692042,124
1.250000,2.275660499,-0.037582529,0.000000000,0.166181252,-0.061827857,0.052452544,1,2.246692042,125
1.260000,2.275660499,-0.036048549,0.000000000,0.153398079,-0.061857053,0.049579891,1,2.246692042,126
1.270000,2.275660499,-0.034514568,0.000000000,0.140614906,-0.061886174,0.044824728,1,2.246692042,127
1.280000,2.275660499,-0.032980587,0.000000000,0.102265386,-0.061915244,0.038646650,1,2.246692042,128
1.290000,2.275660499,-0.032213597,0.000000000,0.051132693,-0.061944280,0.037999987,1,2.246692042,129
1.300000,2.275660499,-0.032213597,0.000000000,0.025566346,-0.061973293,0.041385208,1,2.246692042,130
1.310000,2.275660499,-0.032213597,0.000000000,0.025566346,-0.062002291,0.041154781,1,2.246692042,131
1.320000,2.275660499,-0.031446606,-0.012783173,0.025566346,-0.062031280,0.031698175,1,2.246692042,132
