t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,55.851845,-0.087437,0.006745,-0.000208,0.022911,-0.025045,0,-0.099959,160,0.085807,0.124446
0.0101,55.851749,-0.087437,-0.007277,-0.000024,0.021873,-0.025045,0,-0.099959,170,0.085952,0.124461
0.0201,55.851941,-0.087437,-0.001129,-0.000003,0.012665,-0.025044,0,-0.099959,180,0.086121,0.124231
0.0301,55.851845,-0.087437,0.012502,-0.000000,-0.009866,-0.025044,0,-0.099959,190,0.086528,0.124727
0.0401,55.851557,-0.087437,-0.007674,-0.000000,-0.033973,-0.025044,0,-0.099959,200,0.086453,0.124621
0.0501,55.850116,-0.088204,-0.009078,-0.000000,-0.064052,-0.015841,0,-0.099959,210,0.085945,0.122683
0.0601,55.845714,-0.087437,0.007093,-0.000000,-0.066897,-0.032714,0,-0.099959,220,0.086164,0.122640
0.0701,55.833730,-0.087437,0.011831,-0.000000,-0.085195,-0.025044,0,-0.099959,230,0.087142,0.122611
0.0801,55.812438,-0.087437,-0.008976,-0.000000,-0.082212,-0.025044,0,-0.099959,240,0.085005,0.123203
0.0901,55.781768,-0.086670,0.027110,-0.000000,-0.068423,-0.034248,0,-0.099959,250,0.084298,0.123189
0.1001,55.757541,-0.082006,0.127099,0.285702,-0.037389,-0.082545,0,-0.099959,4,0.068274,0.124815
0.1101,55.763449,-0.076699,-0.251562,0.495996,-0.036704,-0.099590,0,-0.099959,14,0.063709,0.122955
0.1201,55.763833,-0.072864,-0.477562,0.388518,-0.026306,-0.092540,0,-0.099959,24,0.077828,0.128292
0.1301,55.761915,-0.069029,-0.711351,0.339395,-0.011067,-0.100209,0,-0.099959,34,0.076840,0.123890
0.1401,55.760693,-0.069018,-0.691793,0.110109,-0.050232,-0.061992,0,-0.099959,44,0.071730,0.122396
0.1501,55.761483,-0.072131,-0.389769,-0.282213,-0.085123,-0.024524,0,-0.099959,54,0.076744,0.133952
0.1601,55.760539,-0.074514,-0.339883,-0.310453,-0.080578,-0.027064,0,-0.099959,64,0.078217,0.134012
0.1701,55.751743,-0.076022,-0.281706,-0.237768,-0.079134,-0.032795,0,-0.099959,74,0.076732,0.124101
0.1801,55.736154,-0.077509,-0.231291,-0.139423,-0.081051,-0.030021,0,-0.099959,83,0.078272,0.123427
0.1901,55.731236,-0.076699,-0.317767,-0.016177,-0.049506,-0.054626,0,-0.099959,93,0.075123,0.124636
0.2001,55.728719,-0.075165,-0.464063,-0.001877,-0.004762,-0.064927,0,-0.099959,103,0.077791,0.120797
0.2101,55.723312,-0.073623,-0.653461,0.085809,0.031772,-0.068097,0,-0.099959,113,0.075156,0.119776
0.2201,55.721828,-0.074395,-0.727260,0.009956,0.036292,-0.043403,0,-0.099959,123,0.072337,0.128304
0.2301,55.726730,-0.075932,-0.632386,-0.183983,0.039843,-0.032686,0,-0.099959,133,0.074173,0.141741
0.2401,55.737563,-0.078233,-0.554805,-0.282447,0.037076,-0.020443,0,-0.099959,140,0.078099,0.145537
0.2501,55.753519,-0.081338,-0.461747,-0.310480,0.008847,-0.006193,0,-0.099959,150,0.079279,0.140674
0.2601,55.773037,-0.084369,-0.406658,-0.313732,-0.019365,-0.000871,0,-0.099959,160,0.079088,0.135525
0.2701,55.786843,-0.088204,-0.303130,-0.413895,-0.049213,0.014839,0,-0.099959,170,0.082970,0.129847
0.2801,55.779249,-0.092854,-0.193859,-0.504327,-0.075506,0.032289,0,-0.099959,180,0.091372,0.125052
0.2901,55.764779,-0.096714,-0.059513,-0.458230,-0.100949,0.032108,0,-0.099959,190,0.085689,0.121034
0.3001,55.741694,-0.100560,0.045441,-0.414502,-0.133099,0.039666,0,-0.099959,200,0.086085,0.127088
0.3101,55.705556,-0.102060,0.041001,-0.219732,-0.138406,0.019204,0,-0.099959,210,0.087536,0.133635
0.3201,55.665860,-0.097392,0.105599,0.205412,-0.116146,-0.051813,0,-0.099959,220,0.071457,0.136920
0.3301,55.664537,-0.090359,-0.329840,0.667933,-0.138944,-0.089528,0,-0.099959,230,0.049897,0.133866
0.3401,55.663397,-0.082781,-0.647083,0.607364,-0.103276,-0.110139,0,-0.099959,240,0.063877,0.145993
0.3501,55.652781,-0.075908,-0.881474,0.692905,-0.078637,-0.116835,0,-0.099959,250,0.060115,0.140728
0.3601,55.645133,-0.068967,-1.003112,0.605703,-0.033245,-0.131397,0,-0.099959,4,0.043336,0.136122
0.3701,55.637335,-0.066657,-0.952039,0.295176,-0.025371,-0.089702,0,-0.099959,14,0.050203,0.149401
0.3801,55.632752,-0.065946,-0.960937,0.047334,0.019776,-0.075136,0,-0.099959,24,0.056472,0.154119
0.3901,55.631239,-0.066728,-0.992025,0.005492,0.040819,-0.058640,0,-0.099959,33,0.054642,0.142742
0.4001,55.633126,-0.069065,-0.844957,-0.247377,0.059669,-0.038413,0,-0.099959,43,0.058195,0.132646
0.4101,55.640539,-0.073631,-0.725053,-0.429089,0.042951,-0.007002,0,-0.099959,52,0.068242,0.136224
0.4201,55.656249,-0.078321,-0.632683,-0.512633,0.049371,0.003626,0,-0.099959,63,0.076052,0.133805
0.4301,55.679272,-0.083602,-0.522025,-0.608353,0.022680,0.020093,0,-0.099959,72,0.074483,0.129369
0.4401,55.700161,-0.091438,-0.460432,-0.701963,-0.003755,0.061321,0,-0.099959,82,0.081716,0.136214
0.4501,55.694133,-0.100476,-0.151950,-0.963946,-0.021884,0.091408,0,-0.099959,92,0.096440,0.150574
0.4601,55.683586,-0.107379,0.099585,-0.813090,-0.024159,0.083868,0,-0.099959,100,0.086158,0.153133
0.4701,55.676030,-0.112817,0.175808,-0.623533,-0.028669,0.080098,0,-0.099959,110,0.083257,0.157147
0.4801,55.666345,-0.115069,0.252704,-0.368648,0.003087,0.052748,0,-0.099959,120,0.084079,0.155801
0.4901,55.654824,-0.113514,0.138465,-0.019207,0.055118,0.011560,0,-0.099959,130,0.075982,0.145441
0.5001,55.644662,-0.111212,0.033304,0.166302,0.089071,-0.000519,0,-0.099959,140,0.068665,0.140805
0.5101,55.644853,-0.109679,-0.025752,0.128473,0.116782,0.004117,0,-0.099959,150,0.068669,0.143963
0.5201,55.661257,-0.107344,0.012671,0.075382,0.167903,-0.008584,0,-0.099959,160,0.068113,0.143727
0.5301,55.691225,-0.107370,-0.106233,0.025355,0.195368,0.015081,0,-0.099959,170,0.070090,0.139234
0.5401,55.694744,-0.111376,0.119715,-0.368008,0.231950,0.062895,0,-0.099959,180,0.089264,0.147552
0.5501,55.694137,-0.115985,0.554628,-0.449628,0.256668,0.078139,0,-0.099959,190,0.082198,0.149606
0.5601,55.700593,-0.119789,0.721915,-0.428989,0.302267,0.077700,0,-0.099959,200,0.084771,0.146724
0.5701,55.706054,-0.121261,0.796123,-0.273550,0.372243,0.057327,0,-0.099959,210,0.094742,0.140241
0.5801,55.711689,-0.120426,0.719049,-0.031740,0.447827,0.032586,0,-0.099959,220,0.092302,0.130659
0.5901,55.718533,-0.120418,0.775053,-0.003683,0.501733,0.040841,0,-0.099959,230,0.089498,0.132856
0.6001,55.725963,-0.121184,0.841467,-0.055222,0.573548,0.050109,0,-0.099959,240,0.092454,0.141106
0.6101,55.734400,-0.121184,0.858052,-0.006407,0.657460,0.042451,0,-0.099959,250,0.097755,0.146121
0.6201,55.742797,-0.120417,0.968972,-0.000743,0.738722,0.033248,0,-0.099959,4,0.093846,0.141891
0.6301,55.746480,-0.120417,1.070674,-0.000086,0.806907,0.040915,0,-0.099959,14,0.090729,0.144412
0.6401,55.762303,-0.120417,1.147886,-0.000010,0.861698,0.040917,0,-0.099959,24,0.095192,0.144992
0.6501,55.774091,-0.119650,1.235051,-0.000001,0.934993,0.031713,0,-0.099959,34,0.097351,0.135844
0.6601,55.784350,-0.118883,1.332917,-0.000000,0.979232,0.030179,0,-0.099959,44,0.095806,0.125053
0.6701,55.794753,-0.118883,1.412965,-0.000000,0.991903,0.037849,0,-0.099959,54,0.097332,0.122493
0.6801,55.810877,-0.118116,1.452227,-0.000000,1.000000,0.028645,0,-0.099959,64,0.102736,0.124042
0.6901,55.824083,-0.117349,1.506826,-0.000000,1.000000,0.027111,0,-0.099959,73,0.107056,0.125223
0.7001,55.839727,-0.118116,1.534076,-0.000000,1.000000,0.043985,0,-0.099959,83,0.111402,0.129263
0.7101,55.855797,-0.118888,1.591240,-0.036652,1.000000,0.045578,0,-0.099959,92,0.116338,0.131961
0.7201,55.871680,-0.118884,1.702185,-0.004253,1.000000,0.037810,0,-0.099959,101,0.116697,0.125635
0.7301,55.888938,-0.118883,1.799087,-0.000493,0.979516,0.037840,0,-0.099959,108,0.117291,0.120006
0.7401,55.906111,-0.118116,1.883891,-0.000057,0.953133,0.028644,0,-0.099959,118,0.119493,0.118542
0.7501,55.924961,-0.118116,1.939431,-0.000007,0.905586,0.036315,0,-0.099959,128,0.121119,0.115006
0.7601,55.943202,-0.116582,2.019027,-0.000001,0.879613,0.017907,0,-0.099959,138,0.120405,0.111807
0.7701,55.962777,-0.115815,2.086692,-0.000000,0.815118,0.024043,0,-0.099959,148,0.123389,0.110394
0.7801,55.982755,-0.115815,2.110020,-0.000000,0.752309,0.031713,0,-0.099959,158,0.124381,0.108594
0.7901,56.004194,-0.115815,2.172378,-0.000000,0.682985,0.031713,0,-0.099959,168,0.126211,0.105006
0.8001,56.026544,-0.115048,2.233296,-0.000000,0.619608,0.022509,0,-0.099959,178,0.130912,0.102192
0.8101,56.048776,-0.115048,2.262415,-0.000000,0.530109,0.030179,0,-0.099959,188,0.135864,0.099559
0.8201,56.072373,-0.115815,2.303292,-0.000000,0.435369,0.039383,0,-0.099959,198,0.137237,0.094799
0.8301,56.095466,-0.115815,2.372710,-0.000000,0.350631,0.031713,0,-0.099959,208,0.139420,0.089801
0.8401,56.120007,-0.115815,2.455732,-0.000000,0.224343,0.031713,0,-0.099959,218,0.142326,0.085889
0.8501,56.144368,-0.115815,2.517048,-0.000000,0.127854,0.031713,0,-0.099959,228,0.143861,0.084713
0.8601,56.168759,-0.115048,2.587541,-0.000000,0.020642,0.022509,0,-0.099959,238,0.144260,0.082551
0.8701,56.193981,-0.115048,2.641665,-0.000000,-0.114556,0.030179,0,-0.099959,248,0.145346,0.079412
0.8801,56.214388,-0.114281,2.738576,-0.000000,-0.235819,0.020975,0,-0.099959,2,0.143538,0.074965
0.8901,56.221007,-0.111190,2.755311,0.151922,-0.357553,-0.008452,0,-0.099959,12,0.140044,0.069091
0.9001,56.203352,-0.107333,2.653766,0.295335,-0.484870,-0.023824,0,-0.099959,22,0.138056,0.063102
0.9101,56.176000,-0.098942,2.711941,0.534438,-0.572904,-0.085947,0,-0.099959,32,0.127395,0.060426
0.9201,56.197572,-0.084369,2.338626,1.261268,-0.661149,-0.176908,0,-0.099959,41,0.093826,0.051068
0.9301,56.209940,-0.072097,1.646757,1.239893,-0.752727,-0.178443,0,-0.099959,51,0.112643,0.054859
0.9401,56.230936,-0.059058,1.335402,1.254694,-0.784739,-0.212190,0,-0.099959,61,0.113714,0.049647
0.9501,56.245522,-0.046771,1.025167,1.193173,-0.830220,-0.229244,0,-0.099959,71,0.101729,0.043063
0.9601,56.258068,-0.039883,0.931608,0.765711,-0.915728,-0.189031,0,-0.099959,81,0.104984,0.051094
0.9701,56.267464,-0.034514,0.820482,0.542748,-0.942074,-0.184579,0,-0.099959,90,0.108739,0.056439
0.9801,56.277243,-0.030679,0.758626,0.403142,-0.983349,-0.176909,0,-0.099959,97,0.098210,0.044341
0.9901,56.285254,-0.027588,0.640900,0.287832,-1.000000,-0.175660,0,-0.099959,107,0.095824,0.032704
1.0001,56.291630,-0.024483,0.429308,0.257844,-1.000000,-0.181994,0,-0.099959,117,0.106345,0.032503
1.0101,56.296993,-0.023777,0.345902,0.085835,-1.000000,-0.159433,0,-0.099959,127,0.111084,0.026874
1.0201,56.300207,-0.023006,0.138180,0.009959,-1.000000,-0.161610,0,-0.099959,137,0.103824,0.016521
1.0301,56.301310,-0.023009,-0.005934,0.001156,-1.000000,-0.153870,0,-0.099959,147,0.103377,0.019055
1.0401,56.301325,-0.023784,-0.223269,-0.019997,-1.000000,-0.144598,0,-0.099959,157,0.106527,0.027269
1.0501,56.300540,-0.024544,-0.408435,-0.088347,-1.000000,-0.143238,0,-0.099959,167,0.110556,0.032746
1.0601,56.298880,-0.027635,-0.423565,-0.324610,-1.000000,-0.113739,0,-0.099959,177,0.114041,0.033509
1.0701,56.296495,-0.030756,-0.531753,-0.358566,-1.000000,-0.107194,0,-0.099959,187,0.115221,0.035681
1.0801,56.292775,-0.034514,-0.510381,-0.411881,-1.000000,-0.093303,0,-0.099959,197,0.113021,0.035284
1.0901,56.288063,-0.039132,-0.447734,-0.510636,-1.000000,-0.075483,0,-0.099959,207,0.109676,0.036352
1.1001,56.282684,-0.043051,-0.503772,-0.419460,-1.000000,-0.074618,0,-0.099959,217,0.109997,0.038975
1.1101,56.276093,-0.045252,-0.553743,-0.332920,-1.000000,-0.087404,0,-0.099959,227,0.111750,0.038697
1.1201,56.268524,-0.046034,-0.779441,-0.131560,-1.000000,-0.100027,0,-0.099959,237,0.112328,0.034571
1.1301,56.259868,-0.047614,-0.820830,-0.161094,-1.000000,-0.088894,0,-0.099959,247,0.113300,0.034454
1.1401,56.251187,-0.048332,-0.905754,-0.143354,-1.000000,-0.096072,0,-0.099959,1,0.112773,0.038707
1.1501,56.241866,-0.049087,-1.072375,-0.106545,-1.000000,-0.094194,0,-0.099959,10,0.111304,0.042520
1.1601,56.230573,-0.050658,-1.064106,-0.148126,-1.000000,-0.082892,0,-0.099959,20,0.109833,0.049752
1.1701,56.219147,-0.050627,-1.121605,-0.073104,-1.000000,-0.098972,0,-0.099959,29,0.107558,0.056236
1.1801,56.207543,-0.050621,-1.252878,-0.008482,-1.000000,-0.098736,0,-0.099959,39,0.106040,0.057417
1.1901,56.194696,-0.050621,-1.334513,-0.000984,-1.000000,-0.098676,0,-0.099959,49,0.103493,0.058010
1.2001,56.182673,-0.050621,-1.363106,-0.000114,-1.000000,-0.098675,0,-0.099959,57,0.099661,0.058930
1.2101,56.166088,-0.049854,-1.439720,-0.000013,-1.000000,-0.107880,0,-0.099959,67,0.098156,0.061017
1.2201,56.151840,-0.049854,-1.520860,-0.000002,-1.000000,-0.100210,0,-0.099959,77,0.099758,0.063917
1.2301,56.136170,-0.049854,-1.623554,-0.000000,-1.000000,-0.100210,0,-0.099959,87,0.098364,0.065370
1.2401,56.127493,-0.049868,-1.693662,-0.060476,-0.960280,-0.100048,0,-0.099959,97,0.098774,0.068754
1.2501,56.104226,-0.050638,-1.762878,-0.067493,-0.906156,-0.090938,0,-0.099959,107,0.099507,0.071940
1.2601,56.086771,-0.051397,-1.798426,-0.100400,-0.840542,-0.089532,0,-0.099959,117,0.099232,0.076192
1.2701,56.069964,-0.052941,-1.790110,-0.180180,-0.791046,-0.078594,0,-0.099959,127,0.097568,0.081264
1.2801,56.052805,-0.053697,-1.816646,-0.145569,-0.733708,-0.084971,0,-0.099959,137,0.094807,0.086922
1.2901,56.033724,-0.054456,-1.936751,-0.023433,-0.690431,-0.083411,0,-0.099959,147,0.092809,0.091038
1.3001,56.013974,-0.054456,-2.022242,-0.002719,-0.642135,-0.091006,0,-0.099959,157,0.090021,0.093413
1.3101,55.992210,-0.054456,-2.043028,-0.000315,-0.598994,-0.091006,0,-0.099959,167,0.088247,0.095185
1.3201,55.977733,-0.054456,-2.116356,-0.000037,-0.551205,-0.091006,0,-0.099959,177,0.086002,0.097608
1.3301,55.952129,-0.054456,-2.180346,-0.000004,-0.510578,-0.091006,0,-0.099959,187,0.083739,0.100834
1.3401,55.929695,-0.054456,-2.235596,-0.000000,-0.476870,-0.091006,0,-0.099959,197,0.081889,0.104830
1.3501,55.906877,-0.054456,-2.297873,-0.000000,-0.428722,-0.091006,0,-0.099959,207,0.080239,0.109836
1.3601,55.883108,-0.054456,-2.367457,-0.000000,-0.352887,-0.091006,0,-0.099959,217,0.077963,0.113270
1.3701,55.859154,-0.055223,-2.426276,-0.000000,-0.309723,-0.081802,0,-0.099959,227,0.075156,0.117528
1.3801,55.835302,-0.055223,-2.464938,-0.000000,-0.222680,-0.089472,0,-0.099959,237,0.071361,0.121720
1.3901,55.811814,-0.055223,-2.511926,-0.000000,-0.134139,-0.089472,0,-0.099959,247,0.069171,0.126311
1.4001,55.787380,-0.055223,-2.559142,-0.000000,-0.037684,-0.089472,0,-0.099959,1,0.065291,0.130474
1.4101,55.762564,-0.055223,-2.621068,-0.000000,0.063993,-0.089472,0,-0.099959,11,0.061563,0.134115
1.4201,55.742083,-0.055990,-2.719798,-0.000000,0.160284,-0.080268,0,-0.099959,21,0.060895,0.137095
1.4301,55.730011,-0.056782,-2.658998,-0.185138,0.265698,-0.078432,0,-0.099959,30,0.063119,0.140073
1.4401,55.738567,-0.060621,-2.636863,-0.319233,0.340875,-0.040286,0,-0.099959,39,0.062659,0.143050
1.4501,55.765088,-0.066020,-2.546087,-0.536538,0.429844,-0.013893,0,-0.099959,48,0.062758,0.148301
1.4601,55.767741,-0.081417,-2.424733,-1.353805,0.452018,0.116888,0,-0.099959,56,0.101631,0.152058
1.4701,55.730373,-0.094340,-1.559961,-1.415725,0.549356,0.117988,0,-0.099959,66,0.098130,0.161577
1.4801,55.718005,-0.108146,-1.273315,-1.443626,0.558685,0.154432,0,-0.099959,76,0.086287,0.161436
1.4901,55.708322,-0.122552,-0.944357,-1.512846,0.630624,0.189253,0,-0.099959,86,0.102651,0.163321
1.5001,55.693811,-0.131458,-0.827380,-1.103211,0.700748,0.152054,0,-0.099959,96,0.106681,0.154602
1.5101,55.683413,-0.139012,-0.749849,-0.808083,0.735773,0.153653,0,-0.099959,106,0.095615,0.145167
1.5201,55.674536,-0.145006,-0.598397,-0.697878,0.784993,0.150035,0,-0.099959,116,0.095112,0.150805
1.5301,55.665562,-0.148029,-0.570494,-0.423992,0.851806,0.126366,0,-0.099959,126,0.101986,0.158044
1.5401,55.658468,-0.150330,-0.506937,-0.266427,0.885103,0.123752,0,-0.099959,136,0.099086,0.159466
1.5501,55.652782,-0.152670,-0.219072,-0.317564,0.896792,0.128822,0,-0.099959,146,0.087886,0.163294
1.5601,55.648394,-0.153401,-0.180177,-0.085548,0.915873,0.114196,0,-0.099959,155,0.084939,0.170966
1.5701,55.645522,-0.152632,-0.023186,-0.009926,0.923169,0.097651,0,-0.099959,166,0.088865,0.169228
1.5801,55.645429,-0.151864,0.147694,-0.001152,0.908364,0.096133,0,-0.099959,176,0.088957,0.162222
1.5901,55.645525,-0.149563,0.193382,0.095093,0.905212,0.076198,0,-0.099959,186,0.085833,0.160517
1.6001,55.646700,-0.148793,0.510768,0.011034,0.860030,0.089972,0,-0.099959,196,0.084012,0.159208
1.6101,55.648787,-0.145695,0.493001,0.163268,0.872793,0.060494,0,-0.099959,206,0.081609,0.160485
1.6201,55.650216,-0.142591,0.436278,0.350585,0.863494,0.054218,0,-0.099959,216,0.085736,0.159759
1.6301,55.657251,-0.139535,0.526824,0.232359,0.869373,0.048598,0,-0.099959,226,0.089320,0.164125
1.6401,55.662247,-0.138026,0.615843,0.138795,0.865022,0.061041,0,-0.099959,236,0.089336,0.166856
1.6501,55.669144,-0.135735,0.788578,0.041655,0.880182,0.048637,0,-0.099959,246,0.085850,0.164686
1.6601,55.676087,-0.134222,0.913404,0.017918,0.883852,0.053396,0,-0.099959,0,0.088317,0.164063
1.6701,55.682075,-0.132666,0.908215,0.098171,0.882454,0.049858,0,-0.099959,10,0.089568,0.161204
1.6801,55.692503,-0.131155,1.040681,0.011391,0.889038,0.047284,0,-0.099959,20,0.093558,0.159052
1.6901,55.702130,-0.130388,1.120825,0.001322,0.863767,0.053187,0,-0.099959,30,0.095178,0.154824
1.7001,55.712828,-0.130388,1.175195,0.000153,0.849405,0.060860,0,-0.099959,40,0.097322,0.152092
1.7101,55.725499,-0.129621,1.256108,0.000018,0.832914,0.051654,0,-0.099959,50,0.099235,0.148401
1.7201,55.737376,-0.129621,1.313710,0.000002,0.810365,0.059325,0,-0.099959,60,0.103121,0.148509
1.7301,55.749549,-0.128854,1.378839,0.000000,0.800172,0.050121,0,-0.099959,70,0.106628,0.150740
1.7401,55.764120,-0.129621,1.424315,0.000000,0.763511,0.066994,0,-0.099959,80,0.111765,0.150533
1.7501,55.778310,-0.129621,1.529984,-0.075961,0.744936,0.059324,0,-0.099959,90,0.114575,0.148365
1.7601,55.793271,-0.129624,1.651702,-0.008814,0.698400,0.059362,0,-0.099959,100,0.114731,0.142288
1.7701,55.809795,-0.129622,1.730645,-0.001023,0.684759,0.059297,0,-0.099959,109,0.115931,0.141122
1.7801,55.825671,-0.128854,1.824928,-0.000119,0.667072,0.050118,0,-0.099959,119,0.119038,0.140280
1.7901,55.842770,-0.128079,1.851120,0.047634,0.631245,0.048487,0,-0.099959,127,0.119687,0.138483
1.8001,55.860920,-0.127319,1.960455,0.005527,0.591449,0.047120,0,-0.099959,135,0.122269,0.136800
1.8101,55.878809,-0.125786,2.025563,0.000641,0.562623,0.036326,0,-0.099959,145,0.124705,0.133372
1.8201,55.897816,-0.125019,2.067302,0.000074,0.507854,0.042452,0,-0.099959,155,0.127846,0.128446
1.8301,55.918293,-0.125019,2.109059,0.000009,0.456534,0.050121,0,-0.099959,165,0.130458,0.124686
1.8401,55.939273,-0.124252,2.163004,0.000001,0.417283,0.040917,0,-0.099959,175,0.133612,0.121552
1.8501,55.960470,-0.124252,2.214734,0.000000,0.351253,0.048587,0,-0.099959,185,0.136791,0.118512
1.8601,55.981952,-0.123485,2.275941,0.000000,0.296399,0.039383,0,-0.099959,195,0.138529,0.116610
1.8701,56.005537,-0.123485,2.335884,0.000000,0.232509,0.047053,0,-0.099959,205,0.142350,0.115006
1.8801,56.029505,-0.123485,2.378313,0.000000,0.181441,0.047053,0,-0.099959,215,0.143622,0.113078
1.8901,56.054434,-0.123485,2.473615,0.000000,0.101222,0.047053,0,-0.099959,225,0.146177,0.109352
1.9001,56.079689,-0.123485,2.522729,0.000000,0.062738,0.047053,0,-0.099959,235,0.149313,0.105529
1.9101,56.104141,-0.123485,2.594325,0.000000,-0.003933,0.047053,0,-0.099959,245,0.152288,0.100347
1.9201,56.126661,-0.122718,2.687306,0.000000,-0.074378,0.037849,0,-0.099959,255,0.152803,0.094461
1.9301,56.144640,-0.120409,2.792100,0.036652,-0.143882,0.017803,0,-0.099959,9,0.149768,0.089422
1.9401,56.148595,-0.117348,2.736737,0.182849,-0.228856,0.004176,0,-0.099959,19,0.146716,0.085564
1.9501,56.137286,-0.111914,2.580491,0.428145,-0.296287,-0.030431,0,-0.099959,29,0.144208,0.080445
1.9601,56.110918,-0.103540,2.588835,0.635202,-0.356444,-0.076584,0,-0.099959,39,0.136034,0.079235
1.9701,56.129986,-0.089735,2.286011,1.286718,-0.417979,-0.158499,0,-0.099959,49,0.102304,0.074106
1.9801,56.154429,-0.076699,1.639609,1.266670,-0.463729,-0.176878,0,-0.099959,59,0.116451,0.075797
1.9901,56.165257,-0.063044,1.345238,1.284388,-0.483892,-0.210381,0,-0.099959,69,0.117190,0.066032
2.0001,56.176885,-0.050948,1.075854,1.162729,-0.486180,-0.218984,0,-0.099959,79,0.106206,0.058904
2.0101,56.188930,-0.043404,0.990299,0.838139,-0.518663,-0.188545,0,-0.099959,89,0.106097,0.063131
2.0201,56.198528,-0.037367,0.815174,0.616012,-0.503071,-0.185556,0,-0.099959,99,0.111838,0.065319
2.0301,56.208981,-0.032083,0.736976,0.497669,-0.476490,-0.188589,0,-0.099959,109,0.106335,0.054430
2.0401,56.216605,-0.029122,0.670908,0.318171,-0.476399,-0.171285,0,-0.099959,119,0.102094,0.044220
2.0501,56.218857,-0.026034,0.490550,0.228598,-0.448259,-0.178734,0,-0.099959,129,0.108525,0.045242
2.0601,56.228362,-0.025293,0.374123,0.059740,-0.452614,-0.156737,0,-0.099959,139,0.116795,0.039440
2.0701,56.232438,-0.024541,0.144080,0.006932,-0.422440,-0.158361,0,-0.099959,149,0.112595,0.030814
2.0801,56.234106,-0.025310,0.010848,0.000804,-0.421789,-0.141602,0,-0.099959,159,0.110202,0.032251
2.0901,56.234832,-0.026106,-0.122589,-0.092476,-0.401954,-0.139749,0,-0.099959,169,0.110122,0.039185
2.1001,56.234294,-0.027690,-0.215992,-0.179260,-0.387869,-0.128693,0,-0.099959,179,0.113697,0.042821
2.1101,56.233237,-0.029145,-0.348966,-0.205938,-0.365047,-0.127077,0,-0.099959,189,0.117085,0.046009
2.1201,56.230712,-0.032236,-0.418973,-0.295060,-0.354584,-0.104539,0,-0.099959,199,0.120095,0.048747
2.1301,56.227562,-0.035362,-0.486303,-0.348595,-0.333146,-0.097933,0,-0.099959,209,0.117724,0.049346
2.1401,56.223074,-0.038349,-0.441762,-0.447376,-0.320661,-0.093348,0,-0.099959,219,0.115697,0.050054
2.1501,56.218200,-0.041473,-0.503630,-0.336159,-0.304465,-0.085740,0,-0.099959,229,0.115312,0.049291
2.1601,56.211871,-0.043816,-0.582240,-0.316712,-0.280998,-0.088851,0,-0.099959,239,0.115980,0.047340
2.1701,56.205625,-0.045252,-0.698911,-0.133028,-0.269166,-0.095051,0,-0.099959,248,0.116655,0.045695
2.1801,56.197521,-0.046840,-0.827533,-0.182843,-0.263943,-0.090367,0,-0.099959,1,0.118580,0.044523
2.1901,56.188750,-0.048427,-0.836560,-0.230177,-0.270306,-0.087195,0,-0.099959,11,0.117836,0.048323
2.2001,56.179462,-0.049913,-0.911657,-0.195238,-0.298964,-0.085223,0,-0.099959,18,0.114559,0.054858
2.2101,56.169864,-0.050621,-1.050890,-0.045804,-0.318780,-0.091598,0,-0.099959,28,0.113027,0.063226
2.2201,56.158020,-0.050624,-1.168350,-0.005315,-0.332867,-0.098641,0,-0.099959,38,0.111829,0.066076
2.2301,56.146676,-0.051388,-1.225128,-0.000617,-0.385778,-0.089498,0,-0.099959,48,0.110261,0.067642
2.2401,56.135133,-0.050621,-1.279835,-0.000072,-0.408111,-0.106347,0,-0.099959,58,0.107971,0.069514
2.2501,56.122010,-0.050621,-1.340957,-0.000008,-0.459155,-0.098676,0,-0.099959,68,0.106628,0.070423
2.2601,56.107834,-0.049854,-1.425971,-0.000001,-0.492874,-0.107880,0,-0.099959,76,0.103698,0.072317
2.2701,56.093741,-0.049854,-1.506677,-0.000000,-0.543434,-0.100210,0,-0.099959,86,0.103452,0.074173
2.2801,56.078976,-0.050621,-1.612090,-0.000000,-0.586799,-0.091006,0,-0.099959,96,0.103580,0.076805
2.2901,56.063157,-0.050621,-1.678632,-0.000000,-0.606916,-0.098676,0,-0.099959,106,0.103198,0.079181
