t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,42.906096,0.006136,-0.006373,-0.000000,0.048555,0.000000,0,-0.200936,153,0.148453,0.098912
0.0101,42.906288,0.006136,0.008435,-0.000000,0.010169,-0.000802,0,-0.200936,163,0.148426,0.097984
0.0201,42.907150,0.006903,0.036495,-0.000000,0.025408,-0.014945,0,-0.200936,173,0.149566,0.098382
0.0301,42.919905,0.006903,0.021084,-0.000000,0.037504,-0.017814,0,-0.200936,181,0.149745,0.098768
0.0401,42.931026,0.006903,-0.006440,-0.000000,0.074843,-0.034742,0,-0.200936,193,0.148947,0.098839
0.0501,42.941380,0.005369,0.054799,-0.153045,0.105715,-0.038932,0,-0.200936,203,0.150030,0.098394
0.0601,42.949530,0.003068,0.074042,-0.278857,0.156841,-0.052539,0,-0.200936,211,0.152921,0.099136
0.0702,42.954611,-0.003068,0.130806,-0.523584,0.183886,-0.030795,0,-0.200936,223,0.158413,0.100277
0.0801,42.958062,-0.009971,0.294533,-0.708735,0.244204,-0.041197,0,-0.200936,231,0.157147,0.101116
0.0901,42.963719,-0.019175,0.481149,-0.898749,0.281756,-0.034657,0,-0.200936,243,0.156564,0.100617
0.1001,42.971389,-0.029912,0.659868,-1.122542,0.330739,-0.035720,0,-0.200936,253,0.157282,0.101234
0.1101,42.975947,-0.041499,0.794428,-1.208985,0.390133,-0.044192,0,-0.200936,6,0.157617,0.098255
0.1201,42.987304,-0.054456,0.906011,-1.303245,0.434306,-0.043627,0,-0.200936,15,0.157000,0.095851
0.1301,42.996891,-0.068262,1.013324,-1.354614,0.483087,-0.044006,0,-0.200936,27,0.157974,0.094914
0.1401,43.007917,-0.081301,1.125846,-1.446601,0.543296,-0.058693,0,-0.200936,37,0.157602,0.094805
0.1501,43.019709,-0.095874,1.165359,-1.463817,0.566435,-0.043119,0,-0.200936,47,0.156280,0.094295
0.1601,43.031406,-0.111213,1.270683,-1.558384,0.589150,-0.028699,0,-0.200936,57,0.152300,0.096470
0.1701,43.044445,-0.126553,1.434905,-1.594907,0.602851,-0.016165,0,-0.200936,65,0.150605,0.097830
0.1801,43.059113,-0.141126,1.497456,-1.513118,0.603871,-0.006342,0,-0.200936,77,0.153341,0.096231
0.1901,43.072919,-0.155699,1.586966,-1.471535,0.581188,0.016199,0,-0.200936,87,0.154598,0.091412
0.2001,43.087684,-0.167971,1.700628,-1.370618,0.567936,0.014223,0,-0.200936,95,0.152961,0.084771
0.2101,43.102739,-0.177942,1.664183,-1.107874,0.546864,0.010644,0,-0.200936,105,0.154188,0.079725
0.2201,43.117983,-0.187912,1.676552,-0.978277,0.502442,0.033077,0,-0.200936,117,0.154598,0.078336
0.2301,43.133610,-0.195582,1.777525,-0.946632,0.477027,0.030896,0,-0.200936,127,0.153806,0.079802
0.2401,43.148758,-0.202485,1.859780,-0.774429,0.418194,0.045516,0,-0.200936,137,0.154942,0.080223
0.2501,43.165440,-0.207087,1.847316,-0.569311,0.370003,0.041815,0,-0.200936,147,0.157640,0.080554
0.2601,43.181068,-0.209388,1.883775,-0.360372,0.314148,0.031886,0,-0.200936,157,0.159644,0.078828
0.2701,43.196887,-0.210155,1.846514,-0.086992,0.268319,0.023796,0,-0.200936,167,0.157965,0.075173
0.2801,43.213285,-0.209388,1.828521,-0.010094,0.205727,0.009107,0,-0.200936,177,0.157269,0.071522
0.2901,43.228824,-0.207087,1.896728,0.022653,0.180047,-0.010719,0,-0.200936,187,0.155974,0.068207
0.3001,43.246837,-0.205553,1.833516,0.114206,0.132219,-0.006103,0,-0.200936,197,0.155751,0.065484
0.3101,43.264382,-0.204786,1.923847,0.019794,0.086968,0.000031,0,-0.200936,207,0.155552,0.064489
0.3201,43.283365,-0.204786,1.989488,0.002297,0.035074,0.007701,0,-0.200936,217,0.156232,0.061867
0.3301,43.301581,-0.204019,2.066356,0.000266,0.000176,-0.001503,0,-0.200936,227,0.157614,0.058936
