t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,30.177600,0.007670,0.002316,-0.000000,0.045614,0.000000,1,8.674883,104,0.089741,-0.131130
0.0101,30.177607,0.007670,0.006526,-0.000000,0.009301,0.000802,1,8.674883,114,0.089510,-0.131348
0.0201,30.178234,0.008437,0.041202,-0.000000,0.023704,-0.003463,1,8.674883,124,0.091090,-0.131565
0.0301,30.185235,0.008437,0.045674,-0.000000,0.035475,0.014746,1,8.674883,134,0.091428,-0.130732
0.0401,30.193904,0.009971,0.065930,-0.000000,0.085584,0.013266,1,8.674883,144,0.091352,-0.132856
0.0501,30.200487,0.010738,0.101238,-0.000000,0.119165,0.042000,1,8.674883,154,0.093115,-0.132843
0.0601,30.208153,0.011505,0.100351,-0.000000,0.170733,0.066344,1,8.674883,164,0.095389,-0.132953
0.0701,30.214559,0.012272,0.136348,-0.000000,0.223869,0.093688,1,8.674883,174,0.103792,-0.134241
0.0801,30.217215,0.013039,0.266377,-0.000000,0.276288,0.124032,1,8.674883,184,0.109652,-0.134763
0.0901,30.219837,0.014607,0.462913,0.023824,0.330051,0.147758,1,8.674883,194,0.110681,-0.135385
0.1001,30.224518,0.017142,0.590931,0.160367,0.384066,0.170906,1,8.674883,204,0.112920,-0.136151
0.1101,30.227896,0.022669,0.655988,0.396205,0.468455,0.170062,1,8.674883,214,0.116451,-0.135471
0.1201,30.231235,0.030924,0.667077,0.661862,0.534114,0.165358,1,8.674883,224,0.119560,-0.140480
0.1301,30.235238,0.040305,0.698991,0.847458,0.610621,0.171834,1,8.674883,234,0.121459,-0.139455
0.1401,30.239000,0.052771,0.651663,1.103506,0.712985,0.149171,1,8.674883,244,0.122903,-0.137113
0.1501,30.242649,0.067365,0.654200,1.292803,0.812064,0.127653,1,8.674883,254,0.123067,-0.136769
0.1601,30.247325,0.082915,0.677768,1.353403,0.897955,0.110950,1,8.674883,8,0.120807,-0.136900
0.1701,30.252463,0.097517,0.674230,1.402593,0.998719,0.109411,1,8.674883,17,0.121912,-0.131931
0.1801,30.255787,0.111848,0.670163,1.415516,1.000000,0.095142,1,8.674883,27,0.124723,-0.131705
0.1901,30.264389,0.126240,0.735772,1.367641,1.000000,0.072386,1,8.674883,37,0.128078,-0.136197
0.2001,30.271696,0.138154,0.738402,1.288782,1.000000,0.076878,1,8.674883,47,0.130647,-0.136970
0.2101,30.280188,0.149419,0.859593,1.107322,1.000000,0.061365,1,8.674883,57,0.129179,-0.139083
0.2201,30.290092,0.159005,0.918952,0.978213,1.000000,0.056511,1,8.674883,67,0.128926,-0.144900
0.2301,30.300375,0.166951,0.964287,0.823946,1.000000,0.051557,1,8.674883,77,0.131980,-0.144206
0.2401,30.311414,0.173582,1.035229,0.646459,1.000000,0.042992,1,8.674883,87,0.134782,-0.143221
0.2501,30.324961,0.177175,1.142995,0.396428,1.000000,0.056060,1,8.674883,97,0.133209,-0.136502
0.2601,30.337933,0.179813,1.266035,0.242818,1.000000,0.051821,1,8.674883,107,0.133395,-0.142548
0.2701,30.352609,0.180296,1.459059,0.028174,1.000000,0.066651,1,8.674883,117,0.132827,-0.145751
0.2801,30.366879,0.180248,1.489522,0.003269,1.000000,0.069813,1,8.674883,127,0.129152,-0.145237
0.2901,30.383452,0.179357,1.589657,-0.075582,1.000000,0.079961,1,8.674883,137,0.129554,-0.144283
0.3001,30.398758,0.178652,1.626847,-0.040863,1.000000,0.079491,1,8.674883,147,0.131330,-0.144828
0.3101,30.415895,0.177935,1.641451,-0.004741,1.000000,0.081044,1,8.674883,157,0.131197,-0.148353
0.3201,30.433151,0.177838,1.750286,-0.074111,1.000000,0.075046,1,8.674883,167,0.129585,-0.148815
0.3301,30.451901,0.177175,1.828651,-0.076860,1.000000,0.082025,1,8.674883,179,0.124510,-0.143966
0.3401,30.468628,0.177093,1.892273,-0.063095,1.000000,0.076375,1,8.674883,187,0.121613,-0.151612
0.3501,30.488333,0.177175,1.909256,-0.004759,1.000000,0.074583,1,8.674883,199,0.119291,-0.147459
0.3601,30.507017,0.177173,1.955987,-0.000849,1.000000,0.075417,1,8.674883,207,0.118160,-0.155446
0.3701,30.525969,0.177175,2.009806,-0.000099,1.000000,0.075384,1,8.674883,217,0.114496,-0.156082
0.3801,30.546283,0.177175,2.047953,-0.000011,1.000000,0.075396,1,8.674883,227,0.110912,-0.156857
0.3901,30.567193,0.177942,2.110268,-0.000001,1.000000,0.066193,1,8.674883,237,0.107694,-0.157342
0.4001,30.587350,0.177942,2.143522,-0.000000,1.000000,0.073864,1,8.674883,247,0.104448,-0.157016
0.4101,30.609372,0.177942,2.171354,-0.000000,1.000000,0.073864,1,8.674883,1,0.101859,-0.158311
0.4201,30.630677,0.177942,2.221732,-0.000000,1.000000,0.073864,1,8.674883,11,0.101121,-0.158945
0.4301,30.652804,0.177942,2.245201,-0.000000,1.000000,0.073864,1,8.674883,21,0.098861,-0.159890
0.4401,30.674606,0.177161,2.315038,-0.010066,1.000000,0.083232,1,8.674883,31,0.094658,-0.160570
0.4501,30.699546,0.177175,2.365703,-0.000759,1.000000,0.075260,1,8.674883,41,0.089711,-0.155571
0.4601,30.721286,0.177175,2.433684,-0.000136,1.000000,0.075399,1,8.674883,50,0.088368,-0.161749
0.4701,30.744103,0.177175,2.475564,-0.000016,1.000000,0.075396,1,8.674883,60,0.083941,-0.160118
0.4801,30.770098,0.177175,2.536120,-0.000002,0.968845,0.075397,1,8.674883,70,0.079093,-0.162064
0.4901,30.796381,0.177942,2.580619,-0.000000,0.941921,0.066194,1,8.674883,80,0.074072,-0.154455
0.5001,30.821500,0.177942,2.602535,-0.000000,0.877068,0.073864,1,8.674883,92,0.070904,-0.154013
0.5101,30.837511,0.177942,2.653733,-0.000000,0.839850,0.073864,1,8.674883,100,0.066169,-0.153717
0.5201,30.871995,0.177942,2.700366,-0.000000,0.764788,0.073864,1,8.674883,110,0.063457,-0.158982
0.5301,30.899849,0.177942,2.725648,-0.000000,0.707131,0.073864,1,8.674883,120,0.060911,-0.160491
0.5401,30.927810,0.177942,2.776796,-0.000000,0.644716,0.073864,1,8.674883,130,0.057227,-0.160982
0.5501,30.961191,0.177942,2.821632,-0.000000,0.586168,0.073864,1,8.674883,142,0.051647,-0.155902
0.5601,30.989953,0.177175,2.873861,-0.000000,0.514879,0.083067,1,8.674883,152,0.047095,-0.155011
0.5701,31.014182,0.177175,2.932805,-0.000000,0.459435,0.075398,1,8.674883,160,0.043813,-0.159582
0.5801,31.043584,0.177942,2.992552,-0.000000,0.402026,0.066194,1,8.674883,170,0.039962,-0.157048
0.5901,31.076815,0.177942,3.017756,-0.000000,0.327392,0.073864,1,8.674883,182,0.033974,-0.148927
0.6001,31.107303,0.177942,3.021728,-0.000000,0.269528,0.073864,1,8.674883,190,0.028503,-0.147170
0.6101,31.137410,0.177942,3.096597,-0.000000,0.205372,0.073864,1,8.674883,202,0.023547,-0.146642
0.6201,31.167388,0.177942,3.129076,-0.000000,0.135884,0.073864,1,8.674883,210,0.020249,-0.150638
0.6301,31.201646,0.177942,3.166815,-0.000000,0.069967,0.073864,1,8.674883,222,0.015370,-0.143918
0.6401,31.233476,0.177942,3.211534,-0.000000,0.001495,0.073864,1,8.674883,232,0.010385,-0.143125
0.6501,31.263388,0.178709,3.265517,-0.000000,-0.059183,0.064660,1,8.674883,242,0.004705,-0.140966
0.6601,31.290616,0.179476,3.322651,-0.000000,-0.129694,0.063126,1,8.674883,252,-0.002781,-0.139149
0.6701,31.302792,0.181777,3.403978,0.073304,-0.184273,0.043184,1,8.674883,6,-0.011586,-0.136540
0.6801,31.293589,0.185612,3.263816,0.254119,-0.237412,0.020174,1,8.674883,16,-0.018195,-0.133417
0.6901,31.279966,0.189929,3.197343,0.389468,-0.299338,0.006713,1,8.674883,24,-0.028591,-0.136222
0.7001,31.299347,0.203857,2.980762,1.091127,-0.291076,-0.117242,1,8.674883,34,-0.065770,-0.138056
0.7101,31.330434,0.217298,2.329346,1.254041,-0.332763,-0.139260,1,8.674883,44,-0.058369,-0.128234
0.7201,31.345905,0.231144,1.919330,1.256336,-0.321022,-0.171000,1,8.674883,54,-0.061712,-0.133895
0.7301,31.361312,0.243168,1.462791,1.312519,-0.330760,-0.176831,1,8.674883,64,-0.073475,-0.140597
0.7401,31.378922,0.251781,1.365037,0.926922,-0.358744,-0.159947,1,8.674883,74,-0.074801,-0.136986
0.7501,31.394869,0.257155,1.211786,0.619098,-0.380436,-0.138302,1,8.674883,84,-0.067000,-0.132274
0.7601,31.406771,0.262114,1.132565,0.498028,-0.364625,-0.144063,1,8.674883,94,-0.077977,-0.141327
0.7701,31.420433,0.266146,1.041447,0.348887,-0.390341,-0.142866,1,8.674883,106,-0.084269,-0.139063
0.7801,31.429944,0.268118,0.857088,0.234332,-0.397038,-0.126211,1,8.674883,114,-0.076232,-0.138339
0.7901,31.438649,0.269981,0.761953,0.054019,-0.382782,-0.128841,1,8.674883,124,-0.077691,-0.135677
0.8001,31.445935,0.270748,0.550920,0.031819,-0.381953,-0.119418,1,8.674883,136,-0.078781,-0.140096
0.8101,31.450920,0.270748,0.333206,0.003692,-0.370912,-0.111748,1,8.674883,146,-0.076527,-0.134372
