t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0001,2.157577,0.006903,0.000441,0.000000,0.046605,0.000000,1,0.476809,63,0.293426,0.109576,2.157577,0.001466,-0.529424,0.000441,2.157577,-0.487170,0.000441,0.006903,0.000000,0.013045,-0.347655,-23.112604,0.042253,0.000000,0.000000,0.002007,0.000090,0.000000,0.293426,0.109576,-9.804998,-0.010065,0.007802,-0.000008,1.090469,0.002076,27.000000,0.013045,2.157577,0.001466,0.006903,0.000000,0.042000,0.000000,85,0,1,33,31,-0.001012,-0.012688,0.000598,-0.382877,0.429512,10.836674,-0.480327,0.002076,0.029992,6,1,0,0.000000,0,-0.483287,0.000000,0.046605,0,0.006903,0.000000,0.000000,-0.483287,0.006903,1,1,1,2.670599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,2.157577,0.007670,0.011004,0.000000,0.018632,-0.010006,1,0.476809,73,0.292782,0.109544,2.157577,0.000419,-0.530194,0.011004,2.157577,-0.487942,0.011004,0.007670,0.000000,0.013045,-0.347655,-23.112604,0.042252,0.000000,0.000000,0.001999,-0.000012,0.000000,0.292782,0.109544,-9.805018,-0.016213,0.006700,-0.000011,1.090464,0.002102,27.000000,0.013045,2.157577,0.000419,0.007670,0.000000,0.042000,0.000000,90,0,1,33,31,0.003265,-0.017091,0.011217,0.284320,0.006164,9.521706,-0.480332,0.002102,0.029935,7,1,0,0.000000,0,-0.483153,0.000000,0.018632,0,0.006836,0.000000,-0.010006,-0.483153,0.006836,1,1,1,2.670654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,2.157865,0.007670,0.014056,0.000000,0.017759,-0.007275,1,0.476809,83,0.293875,0.109328,2.157865,0.004503,-0.529943,0.014056,2.157865,-0.487689,0.014056,0.007670,0.000000,0.013045,-0.347655,-23.112604,0.042254,0.000000,0.000000,0.001998,0.000068,0.000000,0.293875,0.109328,-9.804988,0.019434,-0.008918,0.000013,1.090716,0.002124,27.000000,0.013045,2.157865,0.004503,0.007670,0.000000,0.042000,0.000000,95,0,1,33,31,-0.003178,0.021327,0.013792,-0.374394,-0.300055,9.508630,-0.480080,0.002124,0.030046,6,1,0,0.000000,0,-0.482218,0.000000,0.017759,0,0.006369,0.000000,-0.007275,-0.482218,0.006369,1,1,1,2.670709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,2.158829,0.007670,0.014319,0.000000,0.039875,-0.017814,1,0.476809,93,0.294186,0.108701,2.158829,0.008692,-0.529828,0.014319,2.158823,-0.487565,0.014319,0.007670,0.000000,0.012926,-0.347655,-23.112604,0.042263,-0.001000,0.000341,0.002011,0.000073,0.000341,0.294186,0.108701,-9.804985,0.002555,0.019956,-0.001000,1.090842,0.002070,27.000000,0.013045,2.158823,0.008692,0.007670,0.000000,0.042000,-0.001000,100,0,1,33,31,-0.018089,-0.008633,0.013432,-0.053220,0.282438,8.816050,-0.479954,0.002070,0.030077,7,1,0,0.000000,0,-0.479683,0.000000,0.039875,0,0.005101,0.000000,-0.017814,-0.479683,0.005101,1,1,1,2.670769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,2.157578,0.007670,-0.001952,0.000000,0.073647,-0.034742,1,0.476809,103,0.293366,0.107984,2.157578,-0.007645,-0.529706,-0.001952,2.157577,-0.487455,-0.001952,0.007670,0.000000,0.012933,-0.347655,-23.112604,0.042252,0.000000,0.000321,0.002125,-0.000225,0.000321,0.293366,0.107984,-9.805018,-0.024786,0.004652,0.000000,1.090950,0.002149,27.000000,0.013045,2.157577,-0.007645,0.007670,0.000000,0.042000,0.000000,105,0,1,33,31,0.009672,-0.023314,-0.001650,-0.593416,0.430224,10.769551,-0.479846,0.002149,0.029993,6,1,0,0.000000,0,-0.474749,0.000000,0.073647,0,0.002634,0.000000,-0.034742,-0.474749,0.002634,1,1,1,2.670825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,2.158240,0.006872,0.079613,-0.104720,0.111619,-0.047758,1,0.476809,113,0.291942,0.108019,2.158240,0.008692,-0.529027,0.079613,2.158248,-0.486761,0.079613,0.006872,-0.104720,0.012940,-0.347655,-23.112604,0.042267,0.000000,0.000301,0.002000,0.000338,0.000301,0.291942,0.108019,-9.805060,-0.005375,0.009854,-0.104720,1.090846,0.002128,27.000000,0.013045,2.158248,0.008692,0.006903,-0.104720,0.042000,0.000000,110,0,1,33,31,-0.005291,-0.010223,-0.024976,-0.088717,0.204290,9.724432,-0.479950,0.002128,0.029839,6,1,0,0.000000,0,-0.466871,0.000000,0.111619,0,-0.001305,0.000000,-0.047758,-0.466871,-0.001305,1,1,1,2.670879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,2.160460,0.006075,0.114380,-0.209440,0.167666,-0.072062,1,0.476809,123,0.291942,0.109134,2.160460,0.026075,-0.528784,0.114380,2.160453,-0.486540,0.114380,0.006075,-0.209440,0.012944,-0.347655,-23.112604,0.042245,0.000000,0.000292,0.001999,0.000746,0.000292,0.291942,0.109134,-9.805048,0.011652,0.001252,-0.209440,1.090274,0.001994,27.000000,0.013045,2.160453,0.026075,0.006136,-0.209440,0.042000,0.000000,115,0,1,33,31,-0.007465,0.007802,-0.095169,-0.059149,-0.345692,9.345678,-0.480522,0.001994,0.029831,7,1,0,0.000000,0,-0.455993,0.000000,0.167666,0,-0.006744,0.000000,-0.072062,-0.455993,-0.006744,1,1,1,2.670935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,2.165857,0.002906,0.183203,-0.418879,0.208887,-0.070881,1,0.476809,133,0.294735,0.108890,2.165857,0.054664,-0.527226,0.183203,2.165822,-0.484978,0.183203,0.002906,-0.418879,0.012911,-0.347655,-23.112604,0.042249,-0.002000,0.000387,0.001978,0.000921,0.000387,0.294735,0.108890,-9.804967,0.026033,-0.003303,-0.420879,1.088669,0.001892,27.000000,0.013045,2.165822,0.054664,0.003068,-0.418879,0.042000,-0.002000,120,0,1,33,31,-0.011790,0.020374,-0.237959,-0.880359,-0.077910,10.084758,-0.482128,0.001892,0.030081,7,1,0,0.000000,0,-0.442115,0.000000,0.208887,0,-0.013683,0.000000,-0.070881,-0.442115,-0.013683,1,1,1,2.671635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,2.169945,-0.002301,0.110425,-0.628319,0.264696,-0.071734,1,0.476809,143,0.297482,0.111186,2.169945,0.039375,-0.525861,0.110425,2.169945,-0.483014,0.110425,-0.002301,-0.628319,0.013045,-0.347655,-23.112604,0.042847,0.000000,0.000000,0.001992,0.000524,0.000000,0.297482,0.111186,-9.804858,0.012311,0.013650,-0.523597,1.085431,0.001635,27.000000,0.013045,2.169945,0.039375,-0.002301,-0.628319,0.042000,0.000000,125,0,1,33,31,-0.018221,-0.002963,-0.413169,-0.503136,0.124474,8.421783,-0.485365,0.001635,0.030303,7,1,0,0.000000,0,-0.425237,0.000000,0.264696,0,-0.022103,0.000000,-0.071734,-0.425237,-0.022103,1,1,1,2.672974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,2.172629,-0.009971,0.214048,-0.837758,0.318811,-0.063415,1,0.476809,153,0.298238,0.111926,2.172629,0.032149,-0.522477,0.214048,2.172629,-0.480074,0.214048,-0.009971,-0.837758,0.013045,-0.347655,-23.112604,0.042403,0.003000,0.000000,0.001987,0.000121,0.000000,0.298238,0.111926,-9.804827,-0.004738,0.017773,-0.730048,1.080707,0.001327,27.000000,0.013045,2.172629,0.032149,-0.009971,-0.837758,0.042000,0.003000,130,0,1,33,31,-0.011828,-0.020816,-0.515772,-1.575569,-0.203633,10.944381,-0.490089,0.001327,0.030291,7,1,0,0.000000,0,-0.405359,0.000000,0.318811,0,-0.031757,0.000000,-0.063415,-0.405359,-0.031757,1,1,1,2.673047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
