t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,53.377507,0.013806,0.009348,-0.000000,0.024901,-0.002721,1,28.407491,80,0.348173,-0.079902
0.0101,53.377396,0.013806,-0.005239,-0.000000,0.025361,-0.003523,1,28.407491,90,0.347846,-0.078649
0.0201,53.377499,0.013806,0.005868,-0.000000,0.024880,-0.008458,1,28.407491,100,0.347571,-0.076221
0.0301,53.377398,0.013806,-0.003037,-0.000000,0.025084,-0.017466,1,28.407491,110,0.347995,-0.079025
0.0401,53.377444,0.013806,-0.031195,-0.000000,0.027350,-0.025190,1,28.407491,120,0.348070,-0.080628
0.0501,53.377557,0.012903,0.040812,-0.086027,0.018852,-0.019461,1,28.407491,130,0.347673,-0.078506
0.0601,53.377443,0.012145,0.032561,-0.102551,0.022687,-0.022486,1,28.407491,140,0.346490,-0.075941
0.0701,53.377539,0.011331,0.033430,-0.104468,0.023236,-0.020252,1,28.407491,150,0.346670,-0.078117
0.0801,53.377502,0.010655,-0.010266,-0.068039,0.024801,-0.022661,1,28.407491,160,0.347075,-0.076320
0.0901,53.377497,0.009811,0.004092,-0.093921,0.023657,-0.026201,1,28.407491,170,0.348190,-0.078005
0.1001,53.377594,0.008437,0.072599,-0.189932,0.019637,-0.028361,1,28.407491,182,0.347768,-0.070332
0.1101,53.377498,0.007670,0.027673,-0.121149,0.027533,-0.045173,1,28.407491,192,0.347066,-0.070070
0.1201,53.377402,0.006136,0.052928,-0.199195,0.021438,-0.045875,1,28.407491,202,0.346344,-0.069361
0.1301,53.377594,0.003835,0.071706,-0.285335,0.016403,-0.042851,1,28.407491,212,0.345375,-0.068842
0.1401,53.377498,0.002301,0.038141,-0.248612,0.031109,-0.053451,1,28.407491,222,0.344927,-0.069437
0.1501,53.377402,0.000000,0.015041,-0.289946,0.024614,-0.042189,1,28.407491,232,0.344849,-0.069597
0.1601,53.377594,-0.003068,0.020589,-0.311350,0.020682,-0.025200,1,28.407491,242,0.343953,-0.067286
0.1701,53.377714,-0.005064,0.003738,-0.277006,0.036040,-0.029825,1,28.407491,250,0.343202,-0.074140
0.1801,53.377594,-0.007670,0.048690,-0.307105,0.024868,-0.015409,1,28.407491,6,0.343553,-0.068359
0.1901,53.378169,-0.009204,0.056895,-0.252865,0.035953,-0.022105,1,28.407491,16,0.344776,-0.067461
0.2001,53.378223,-0.012028,0.091386,-0.293152,0.018853,-0.006860,1,28.407491,23,0.346682,-0.075395
0.2101,53.378457,-0.013039,0.047506,-0.176138,0.036663,-0.031267,1,28.407491,33,0.345640,-0.067611
0.2201,53.377690,-0.015340,0.046047,-0.235685,0.017085,-0.025446,1,28.407491,43,0.346571,-0.068557
0.2301,53.378457,-0.016874,0.049578,-0.212485,0.027603,-0.042149,1,28.407491,53,0.344730,-0.066941
0.2401,53.377788,-0.018787,0.073253,-0.246635,0.021299,-0.044755,1,28.407491,61,0.344169,-0.074221
0.2501,53.377882,-0.020713,0.045941,-0.223040,0.024794,-0.048889,1,28.407491,71,0.341546,-0.067183
0.2601,53.377882,-0.023010,0.070245,-0.286979,0.019741,-0.046998,1,28.407491,81,0.341186,-0.065609
0.2701,53.378169,-0.024544,0.051246,-0.271696,0.029184,-0.058290,1,28.407491,91,0.339520,-0.064644
0.2801,53.377979,-0.027618,0.089747,-0.309232,0.015088,-0.043431,1,28.407491,101,0.338866,-0.066506
0.2901,53.378361,-0.029145,0.031296,-0.274278,0.032344,-0.061163,1,28.407491,111,0.337274,-0.065811
0.3001,53.377882,-0.032213,0.077808,-0.309532,0.014308,-0.045304,1,28.407491,121,0.338377,-0.065949
0.3101,53.378337,-0.034262,0.023236,-0.276681,0.030756,-0.054466,1,28.407491,129,0.336795,-0.073223
0.3201,53.378045,-0.036522,0.044860,-0.303268,0.027883,-0.047179,1,28.407491,139,0.338233,-0.071676
0.3301,53.378559,-0.039651,0.062543,-0.352205,0.020948,-0.032969,1,28.407491,149,0.337554,-0.071724
0.3401,53.378473,-0.041793,0.016728,-0.308508,0.033377,-0.042825,1,28.407491,159,0.338524,-0.070093
0.3501,53.378261,-0.045077,0.048823,-0.313504,0.019843,-0.033834,1,28.407491,169,0.338418,-0.073872
0.3601,53.378702,-0.047303,0.032319,-0.291382,0.028707,-0.050988,1,28.407491,179,0.338146,-0.071962
0.3701,53.378299,-0.049544,0.092827,-0.311516,0.025966,-0.056305,1,28.407491,189,0.337813,-0.070144
0.3801,53.378781,-0.051987,0.056684,-0.313853,0.026563,-0.059646,1,28.407491,199,0.334835,-0.072876
0.3901,53.378553,-0.055001,0.054720,-0.314124,0.020247,-0.056183,1,28.407491,209,0.333291,-0.072075
0.4001,53.378537,-0.057974,0.059586,-0.314155,0.019824,-0.056730,1,28.407491,219,0.332468,-0.069728
0.4101,53.378462,-0.060255,0.073819,-0.314159,0.025923,-0.063219,1,28.407491,229,0.332896,-0.068296
0.4201,53.378344,-0.062641,0.045881,-0.314159,0.027883,-0.060105,1,28.407491,239,0.332715,-0.068670
0.4301,53.378457,-0.065961,0.033539,-0.314159,0.018442,-0.046193,1,28.407491,251,0.332744,-0.061112
0.4401,53.378521,-0.067850,-0.032962,-0.253684,0.035639,-0.061448,1,28.407491,3,0.331266,-0.067358
0.4501,53.378304,-0.071136,0.018914,-0.307142,0.022061,-0.048133,1,28.407491,13,0.331723,-0.070956
0.4601,53.379032,-0.074398,0.025712,-0.324425,0.022056,-0.053043,1,28.407491,25,0.331544,-0.061439
0.4701,53.378649,-0.076699,0.047136,-0.331959,0.032978,-0.073742,1,28.407491,35,0.332030,-0.061084
0.4801,53.378840,-0.080534,0.015012,-0.376700,0.016957,-0.066435,1,28.407491,45,0.330356,-0.062209
0.4901,53.379032,-0.084369,0.024732,-0.413985,0.023244,-0.072541,1,28.407491,55,0.328740,-0.059965
0.5001,53.378649,-0.088204,0.072522,-0.457620,0.027800,-0.076173,1,28.407491,65,0.327298,-0.058247
0.5101,53.378992,-0.092905,0.017499,-0.465104,0.019983,-0.065768,1,28.407491,73,0.324990,-0.065647
0.5201,53.378936,-0.097408,0.063750,-0.575410,0.025339,-0.064105,1,28.407491,85,0.324926,-0.055898
0.5301,53.378936,-0.102777,0.099099,-0.605572,0.016495,-0.050276,1,28.407491,95,0.324358,-0.056255
0.5401,53.378981,-0.107388,0.022056,-0.530453,0.029014,-0.056995,1,28.407491,103,0.323168,-0.057459
0.5501,53.379032,-0.111980,-0.033672,-0.475019,0.024920,-0.057706,1,28.407491,113,0.323463,-0.058149
0.5601,53.379224,-0.116582,0.052099,-0.534570,0.026712,-0.058706,1,28.407491,123,0.323494,-0.057254
0.5701,53.379128,-0.121184,0.082376,-0.574247,0.028679,-0.059115,1,28.407491,133,0.323530,-0.056769
0.5801,53.379282,-0.126039,0.023555,-0.556463,0.033033,-0.055261,1,28.407491,141,0.320323,-0.065932
0.5901,53.379346,-0.131251,0.087455,-0.613439,0.025782,-0.047209,1,28.407491,151,0.319193,-0.063715
0.6001,53.379692,-0.136555,0.054786,-0.550631,0.022745,-0.038155,1,28.407491,161,0.318613,-0.062645
0.6101,53.379736,-0.141374,0.078153,-0.550559,0.029049,-0.030099,1,28.407491,171,0.317989,-0.064760
0.6201,53.379546,-0.145768,0.093224,-0.511242,0.024471,-0.017012,1,28.407491,181,0.317503,-0.063959
0.6301,53.379607,-0.148796,0.115856,-0.393446,0.030993,-0.016598,1,28.407491,193,0.318847,-0.056596
0.6401,53.379224,-0.150330,0.050309,-0.247398,0.041023,-0.023354,1,28.407491,203,0.319982,-0.058081
0.6501,53.379416,-0.152631,0.105874,-0.239395,0.021798,-0.009514,1,28.407491,213,0.319974,-0.059570
0.6601,53.379772,-0.153702,0.082972,-0.154311,0.028610,-0.019632,1,28.407491,221,0.318881,-0.067317
0.6701,53.379058,-0.153439,0.009257,-0.024447,0.035479,-0.033495,1,28.407491,231,0.320753,-0.065617
0.6801,53.379224,-0.153398,-0.005863,-0.001844,0.030951,-0.031364,1,28.407491,243,0.321505,-0.057599
0.6901,53.379320,-0.154165,0.045170,-0.030580,0.020930,-0.021746,1,28.407491,253,0.319981,-0.056309
0.7001,53.379416,-0.154165,0.056364,-0.003548,0.024891,-0.029416,1,28.407491,7,0.318288,-0.056286
0.7101,53.379389,-0.154166,0.095302,-0.000633,0.017706,-0.028605,1,28.407491,15,0.316624,-0.065167
0.7201,53.379320,-0.153398,0.131967,-0.000048,0.021837,-0.032906,1,28.407491,25,0.317176,-0.055497
0.7302,53.379224,-0.152631,0.146728,-0.000006,0.018907,-0.023900,1,28.407491,35,0.316576,-0.055780
0.7401,53.379644,-0.150330,0.109251,0.060475,0.034472,-0.026929,1,28.407491,45,0.314622,-0.056562
0.7501,53.379320,-0.148796,0.090521,0.040233,0.025402,0.000263,1,28.407491,55,0.315317,-0.056751
0.7601,53.379607,-0.147262,0.130317,0.020154,0.024636,0.023067,1,28.407491,63,0.316208,-0.054930
0.7701,53.379991,-0.144961,0.112136,0.138102,0.030038,0.039667,1,28.407491,75,0.319133,-0.055719
