t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0002,53.180081,0.007670,-0.006827,-0.000000,0.036112,0.000000,0,-0.192024,80,0.242312,-0.059269
0.0101,53.180181,0.007670,-0.005088,-0.000000,0.004529,-0.000802,0,-0.192024,90,0.242341,-0.060884
0.0201,53.180171,0.007670,-0.009786,-0.000000,-0.003847,-0.005741,0,-0.192024,100,0.241946,-0.059170
0.0301,53.180745,0.007670,-0.009909,-0.000000,-0.025010,-0.016280,0,-0.192024,110,0.242467,-0.060434
0.0401,53.180263,0.007670,-0.016204,-0.000000,-0.058594,-0.033208,0,-0.192024,120,0.242618,-0.058317
0.0501,53.177540,0.006849,-0.033589,-0.036652,-0.109628,-0.045955,0,-0.192024,130,0.241853,-0.060049
0.0601,53.170827,0.005176,0.059525,-0.209435,-0.165264,-0.059965,0,-0.192024,140,0.240842,-0.056616
0.0701,53.152051,0.002789,0.032110,-0.209439,-0.225497,-0.076934,0,-0.192024,150,0.239081,-0.057674
0.0801,53.120590,0.000463,0.040753,-0.302009,-0.282154,-0.104767,0,-0.192024,160,0.236972,-0.055668
0.0901,53.090915,-0.000166,0.079755,-0.178970,-0.330642,-0.155356,0,-0.192024,170,0.224980,-0.053652
0.1001,53.094857,-0.000014,-0.158066,-0.020766,-0.394321,-0.201336,0,-0.192024,180,0.205959,-0.054028
0.1101,53.092932,-0.002532,-0.510611,-0.199322,-0.433008,-0.209152,0,-0.192024,190,0.214185,-0.046992
0.1201,53.085679,-0.005690,-0.776337,-0.261526,-0.439811,-0.234407,0,-0.192024,200,0.213283,-0.045483
0.1301,53.081176,-0.011161,-0.857444,-0.491206,-0.470456,-0.235543,0,-0.192024,210,0.205875,-0.045138
0.1401,53.077496,-0.022716,-0.756954,-0.989645,-0.505813,-0.183252,0,-0.192024,220,0.211198,-0.039452
0.1501,53.072858,-0.033934,-0.787995,-1.209050,-0.486969,-0.191520,0,-0.192024,230,0.210600,-0.033724
0.1601,53.067673,-0.048632,-0.743527,-1.337142,-0.490248,-0.149490,0,-0.192024,240,0.204143,-0.044495
0.1701,53.062898,-0.062991,-0.718937,-1.487768,-0.472308,-0.140399,0,-0.192024,250,0.203605,-0.042463
0.1801,53.056859,-0.077000,-0.700053,-1.486237,-0.447036,-0.125607,0,-0.192024,4,0.210378,-0.029303
0.1901,53.050409,-0.092242,-0.662619,-1.560985,-0.414145,-0.088079,0,-0.192024,14,0.215152,-0.020843
0.2001,53.042588,-0.105623,-0.782076,-1.493697,-0.365948,-0.082191,0,-0.192024,24,0.212988,-0.014352
0.2101,53.033908,-0.119929,-0.797751,-1.393320,-0.326943,-0.043603,0,-0.192024,34,0.211081,-0.016815
0.2201,53.025341,-0.131746,-0.825411,-1.289104,-0.291294,-0.041116,0,-0.192024,44,0.209964,-0.015617
0.2301,53.015830,-0.141131,-0.872541,-1.107359,-0.248777,-0.039928,0,-0.192024,54,0.207955,-0.014070
0.2401,53.002919,-0.148949,-0.946870,-0.907676,-0.205218,-0.030409,0,-0.192024,64,0.204622,-0.014714
0.2501,52.990694,-0.153917,-0.987566,-0.727750,-0.180143,-0.039252,0,-0.192024,74,0.201226,-0.009226
0.2601,52.976989,-0.156912,-1.162502,-0.364132,-0.137001,-0.045526,0,-0.192024,84,0.197115,-0.006530
0.2701,52.961958,-0.157447,-1.238061,-0.207345,-0.103850,-0.064659,0,-0.192024,94,0.196484,0.000461
0.2801,52.945271,-0.156498,-1.406424,-0.024058,-0.053935,-0.080503,0,-0.192024,104,0.196155,0.006684
0.2901,52.929795,-0.155702,-1.467914,-0.002791,-0.034687,-0.080602,0,-0.192024,114,0.195080,0.015348
0.3001,52.916375,-0.154932,-1.570258,-0.000324,0.003983,-0.081882,0,-0.192024,124,0.193831,0.023052
0.3101,52.906764,-0.154932,-1.695533,-0.000038,0.053809,-0.074187,0,-0.192024,134,0.197192,0.027392
0.3201,52.901611,-0.157404,-1.685577,-0.173093,0.059125,-0.044514,0,-0.192024,144,0.203635,0.033484
0.3301,52.899873,-0.160764,-1.554907,-0.334443,0.102771,-0.028928,0,-0.192024,154,0.207467,0.035572
0.3401,52.908361,-0.166342,-1.361249,-0.531761,0.097323,0.004417,0,-0.192024,164,0.211639,0.037538
0.3501,52.931518,-0.171852,-1.257844,-0.607049,0.125359,0.014759,0,-0.192024,174,0.214204,0.037349
0.3601,52.943929,-0.182159,-1.300878,-0.879459,0.109566,0.083341,0,-0.192024,184,0.234088,0.033668
0.3701,52.927574,-0.194921,-0.613510,-1.229482,0.103440,0.133404,0,-0.192024,194,0.245553,0.041738
0.3801,52.924613,-0.207278,-0.224510,-1.325063,0.069401,0.154080,0,-0.192024,204,0.240413,0.045152
0.3901,52.923360,-0.218580,0.049823,-1.264576,0.056862,0.166129,0,-0.192024,214,0.249566,0.040164
0.4001,52.918189,-0.224778,0.134082,-0.895808,0.074790,0.127488,0,-0.192024,224,0.255170,0.036205
0.4101,52.914640,-0.227529,0.104045,-0.446957,0.076613,0.098519,0,-0.192024,232,0.243055,0.033052
0.4201,52.914409,-0.229731,0.240834,-0.329568,0.045804,0.097433,0,-0.192024,242,0.233068,0.035094
0.4301,52.914294,-0.229417,0.131112,-0.070333,0.055967,0.071653,0,-0.192024,252,0.238532,0.043488
0.4401,52.913957,-0.227751,0.290076,0.065143,0.043823,0.054785,0,-0.192024,6,0.240472,0.054140
0.4501,52.914435,-0.226243,0.435297,0.020644,0.015043,0.053356,0,-0.192024,16,0.232727,0.055516
0.4601,52.914779,-0.222274,0.461477,0.154317,0.026796,0.020818,0,-0.192024,26,0.224974,0.053825
0.4701,52.914456,-0.216459,0.358148,0.433172,0.021842,-0.009279,0,-0.192024,36,0.219261,0.047854
0.4801,52.914493,-0.210419,0.280622,0.536930,0.017451,-0.023613,0,-0.192024,46,0.210783,0.049764
0.4901,52.914711,-0.204123,0.170302,0.617715,0.010940,-0.038762,0,-0.192024,56,0.206598,0.049662
0.5001,52.914837,-0.197901,0.209297,0.508968,0.013496,-0.050472,0,-0.192024,66,0.208420,0.047979
0.5101,52.914797,-0.193553,0.173136,0.461426,0.003528,-0.040416,0,-0.192024,76,0.211388,0.049158
0.5201,52.915166,-0.189885,0.173160,0.302864,0.000824,-0.040965,0,-0.192024,86,0.212693,0.048207
0.5301,52.915566,-0.186841,0.162254,0.252373,0.001054,-0.040800,0,-0.192024,96,0.214445,0.046001
