t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,13.289175,-0.211689,0.036250,0.000000,0.036798,-0.048890,1,9.015335,229,0.222206,0.148193,13.289175,-0.002513,8.909166,0.036250,13.289175,9.000541,0.036250,-0.211689,0.000000,0.013045,-0.373520,-25.299971,0.091375,0.001000,0.000000,0.002149,-0.000162,0.000000,0.222206,0.148193,-9.806363,0.002220,0.013531,0.001007,-2.206614,-0.006487,27.000000,0.013045,13.289175,-0.002513,-0.211689,0.000000,0.092000,0.001000,123,0,1,34,33,-0.009564,0.010312,0.037126,0.228875,0.317690,10.625399,2.505775,-0.006487,0.018973,7,1,0,0.000000,0,9.015335,0.000000,0.036798,0,-0.232299,0.000000,-0.048890,9.015335,-0.232299,1,1,1,4.372969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,13.289367,-0.211689,0.014496,0.000000,0.026927,-0.040417,1,9.015335,239,0.223995,0.148297,13.289367,0.002513,8.907851,0.014496,13.289367,9.000763,0.014496,-0.211689,0.000000,0.013045,-0.373520,-25.299971,0.092912,-0.001000,0.000000,0.002001,-0.000115,0.000000,0.223995,0.148297,-9.806321,0.000050,-0.004003,-0.001002,-2.206390,-0.006536,27.000000,0.013045,13.289367,0.002513,-0.211689,0.000000,0.092000,-0.001000,128,0,1,34,33,0.003250,-0.002161,0.013524,-0.632073,-0.349418,9.622811,2.505999,-0.006536,0.019149,7,1,0,0.000000,0,9.015335,0.000000,0.026927,0,-0.232232,0.000000,-0.040417,9.015335,-0.232232,1,1,1,4.372996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,13.289940,-0.211689,-0.019779,0.000000,0.031362,-0.035479,1,9.015335,249,0.221819,0.148001,13.289940,0.008692,8.908446,-0.019779,13.289941,9.000578,-0.019779,-0.211689,0.000000,0.013036,-0.373520,-25.299971,0.092132,-0.001000,0.000024,0.002121,0.000335,0.000024,0.221819,0.148001,-9.806375,-0.001845,-0.010700,-0.001000,-2.206577,-0.006469,27.000000,0.013045,13.289941,0.008692,-0.211689,0.000000,0.092000,-0.001000,133,0,1,34,33,0.007515,-0.008106,-0.020675,0.667199,0.013929,9.684730,2.505812,-0.006469,0.018938,6,1,0,0.000000,0,9.015335,0.000000,0.031362,0,-0.231765,0.000000,-0.035479,9.015335,-0.231765,1,1,1,4.373022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,13.289746,-0.212456,-0.007997,0.000000,0.022432,-0.015736,1,9.015335,3,0.221376,0.147115,13.289746,-0.003560,8.909030,-0.007997,13.289749,9.001168,-0.007997,-0.212456,0.000000,0.012987,-0.373520,-25.299971,0.092138,0.000000,0.000156,0.001842,-0.000061,0.000156,0.221376,0.147115,-9.806398,-0.011017,0.001103,0.000000,-2.206755,-0.006435,27.000000,0.013045,13.289749,-0.003560,-0.212456,0.000000,0.092000,0.000000,138,0,1,34,33,-0.007423,-0.008319,-0.007889,0.065544,-0.074338,9.836578,2.505634,-0.006435,0.018898,7,1,0,0.000000,0,9.015335,0.000000,0.022432,0,-0.230497,0.000000,-0.015736,9.015335,-0.230497,1,1,1,4.373049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,13.289749,-0.211689,0.029076,0.000000,0.035875,-0.016388,1,9.015335,13,0.221822,0.148540,13.289749,0.001466,8.909166,0.029076,13.289749,9.000540,0.029076,-0.211689,0.000000,0.013045,-0.373520,-25.299971,0.091374,0.000000,0.000000,0.001976,-0.000046,0.000000,0.221822,0.148540,-9.806367,0.013159,0.024272,0.000018,-2.206614,-0.006513,27.000000,0.013045,13.289749,0.001466,-0.211689,0.000000,0.092000,0.000000,143,0,1,34,33,-0.011717,0.025378,0.028766,0.437571,0.155703,9.810420,2.505775,-0.006513,0.018927,7,1,0,0.000000,0,9.015335,0.000000,0.035875,0,-0.228089,0.000000,-0.016388,9.015335,-0.228089,1,1,1,4.373075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,13.289557,-0.210922,0.067502,0.000000,0.032007,-0.000003,1,9.015335,23,0.224498,0.147755,13.289557,-0.003560,8.908144,0.067502,13.289557,9.000339,0.067502,-0.210922,0.000000,0.013043,-0.373520,-25.299971,0.092195,0.000000,0.000006,0.002001,-0.000217,0.000006,0.224498,0.147755,-9.806318,0.028892,0.001408,0.000000,-2.206049,-0.006480,27.000000,0.013045,13.289557,-0.003560,-0.210922,0.000000,0.092000,0.000000,148,0,1,34,33,0.016045,0.024947,0.067183,-0.364876,0.067328,9.962137,2.506340,-0.006480,0.019226,7,1,0,0.000000,0,9.015335,0.000000,0.032007,0,-0.224589,0.000000,-0.000003,9.015335,-0.224589,1,1,1,4.373102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,13.289749,-0.210155,0.081886,0.000000,0.030594,0.017031,1,9.015335,33,0.224835,0.147035,13.289749,0.005550,8.908091,0.081886,13.289749,9.000289,0.081886,-0.210155,0.000000,0.013043,-0.373520,-25.299971,0.092198,0.000000,0.000005,0.002011,0.000024,0.000005,0.224835,0.147035,-9.806321,-0.000055,0.003866,0.000000,-2.205333,-0.006400,27.000000,0.013045,13.289749,0.005550,-0.210155,0.000000,0.092000,0.000000,153,0,1,34,33,-0.003140,0.003324,0.081849,-0.042593,0.155310,9.044469,2.507056,-0.006400,0.019290,6,1,0,0.000000,0,9.015335,0.000000,0.030594,0,-0.220125,0.000000,0.017031,9.015335,-0.220125,1,1,1,4.373129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,13.289964,-0.207854,0.167571,0.000000,0.042684,0.014664,1,9.015335,43,0.225771,0.145485,13.289964,0.001466,8.906972,0.167571,13.289941,8.999239,0.167571,-0.207854,0.000000,0.012988,-0.373520,-25.299971,0.092268,0.000000,0.000152,0.002018,-0.000479,0.000152,0.225771,0.145485,-9.806323,0.022935,-0.005648,0.000000,-2.204084,-0.006276,27.000000,0.013045,13.289941,0.001466,-0.207854,0.000000,0.092000,0.000000,158,0,1,34,33,0.018217,0.017210,0.167361,-0.087497,0.349505,10.357541,2.508305,-0.006276,0.019460,7,1,0,0.000000,0,9.015335,0.000000,0.042684,0,-0.214940,0.000000,0.014664,9.015335,-0.214940,1,1,1,4.373750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,13.289749,-0.206253,0.005091,0.209440,0.027309,0.034544,1,9.015335,53,0.226280,0.143631,13.289749,-0.000419,8.907412,0.005091,13.289749,8.999646,0.005091,-0.206253,0.209440,0.012926,-0.373520,-25.299971,0.092234,0.000000,0.000320,0.001992,-0.000029,0.000320,0.226280,0.143631,-9.806338,0.019842,0.000053,0.209440,-2.202079,-0.006133,27.000000,0.013045,13.289749,-0.000419,-0.206320,0.209440,0.092000,0.000000,163,0,1,34,33,0.011825,0.018704,0.214307,-0.210557,-0.333956,9.939063,2.510310,-0.006133,0.019581,7,1,0,0.000000,0,9.015335,0.000000,0.027309,0,-0.209280,0.000000,0.034544,9.015335,-0.209280,1,1,1,4.373779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,13.290230,-0.204019,0.275279,0.000000,0.031109,0.038753,1,9.015335,63,0.226506,0.144396,13.290230,0.006597,8.907520,0.275279,13.290230,8.999669,0.275279,-0.204019,0.000000,0.013045,-0.373520,-25.299971,0.092149,0.003000,0.000000,0.002000,-0.000342,0.000000,0.226506,0.144396,-9.806322,0.002657,0.005849,0.003004,-2.199824,-0.006051,27.000000,0.013045,13.290230,0.006597,-0.204019,0.000000,0.092000,0.003000,168,0,1,34,33,-0.003088,0.009263,0.278185,0.437191,-0.134473,9.300272,2.512565,-0.006051,0.019630,7,1,0,0.000000,0,9.015335,0.000000,0.031109,0,-0.203312,0.000000,0.038753,9.015335,-0.203312,1,1,1,4.373906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
