t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,4.387631,0.002301,-0.001288,0.000000,0.059771,0.009204,1,1.979729,12,0.071889,0.006689,4.387631,0.000419,3.356387,-0.001288,4.387635,3.346381,-0.001288,0.002301,0.000000,0.012519,-0.375890,-26.593283,-0.010006,0.000000,0.001399,0.001797,-0.000084,0.001399,0.071889,0.006689,-9.809734,-0.001119,-0.010484,0.000000,-1.363794,0.011854,27.000000,0.013045,4.387635,0.000419,0.002301,0.000000,-0.010000,0.000000,46,0,1,31,29,-0.009569,0.004411,-0.001343,0.417918,0.195708,9.667253,-2.934590,0.011854,0.007330,7,1,0,0.000000,0,3.351361,0.000000,0.059771,0,0.003068,0.000000,0.009204,3.351361,0.003068,1,1,1,1.014622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,4.387772,0.003068,0.060832,0.000000,0.014933,-0.006868,1,1.979729,22,0.071558,0.007491,4.387772,0.002513,3.355801,0.060832,4.387731,3.345833,0.060832,0.003068,0.000000,0.012641,-0.375890,-26.593283,-0.009969,0.000000,0.001074,0.001848,-0.000159,0.001074,0.071558,0.007491,-9.809736,-0.016638,0.006791,0.000000,-1.363575,0.011900,27.000000,0.013045,4.387731,0.002513,0.003068,0.000000,-0.010000,0.000000,51,0,1,31,29,0.011785,0.014335,0.060656,0.819941,0.363444,10.042446,-2.934371,0.011900,0.007297,6,1,0,0.000000,0,3.351228,0.000000,0.014933,0,0.003135,0.000000,-0.006868,3.351228,0.003135,1,1,1,1.014677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,4.393290,0.003835,0.065182,0.000000,-0.000500,-0.003463,1,1.979729,32,0.074042,0.005636,4.393290,0.065973,3.355799,0.065182,4.393196,3.345839,0.065182,0.003835,0.000000,0.012515,-0.375890,-26.593283,-0.009960,0.000000,0.001409,0.001872,0.001784,0.001409,0.074042,0.005636,-9.809719,-0.014411,-0.012657,0.000000,-1.362805,0.011969,27.000000,0.013045,4.393196,0.065973,0.003835,0.000000,-0.010000,0.000000,56,0,1,31,29,-0.007430,0.018497,0.064956,-0.317195,0.058499,9.904656,-2.933602,0.011969,0.007550,7,1,0,0.000000,0,3.350293,0.000000,-0.000500,0,0.003602,0.000000,-0.003463,3.350293,0.003602,1,1,1,1.014744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,4.401208,0.003835,0.051265,0.000000,-0.027389,0.014746,1,1.979729,42,0.074627,0.006622,4.401208,0.073094,3.356300,0.051265,4.401154,3.346328,0.051265,0.003835,0.000000,0.012642,-0.375890,-26.593283,-0.009972,-0.001000,0.001073,0.001841,0.001046,0.001073,0.074627,0.006622,-9.809714,-0.017538,-0.004554,-0.001000,-1.362317,0.011996,27.000000,0.013045,4.401154,0.073094,0.003835,0.000000,-0.010000,-0.001000,61,0,1,31,29,0.001104,0.018720,0.050032,-0.157599,0.580116,9.488903,-2.933113,0.011996,0.007610,7,1,0,0.000000,0,3.347758,0.000000,-0.027389,0,0.004870,0.000000,0.014746,3.347758,0.004870,1,1,1,1.017993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,4.400328,0.004602,0.069557,0.000000,-0.052263,0.022471,1,1.979729,52,0.075232,0.007847,4.400328,-0.012776,3.355944,0.069557,4.400291,3.345988,0.069557,0.004602,0.000000,0.012812,-0.375890,-26.593283,-0.009956,0.001000,0.000621,0.001993,-0.000947,0.000621,0.075232,0.007847,-9.809708,0.020242,0.019081,0.001000,-1.361891,0.012047,27.000000,0.013045,4.400291,-0.012776,0.004602,0.000000,-0.010000,0.001000,66,0,1,31,29,0.011829,-0.024272,0.070874,-0.115966,0.000175,9.990335,-2.932688,0.012047,0.007673,7,1,0,0.000000,0,3.342824,0.000000,-0.052263,0,0.007337,0.000000,0.022471,3.342824,0.007337,1,1,1,1.018391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,4.394133,0.005369,0.151005,0.000000,-0.104517,0.043534,1,1.979729,62,0.073779,0.004142,4.394133,-0.065973,3.356205,0.151005,4.393963,3.346292,0.151005,0.005369,0.000000,0.012577,-0.375890,-26.593283,-0.009913,0.001000,0.001245,0.001843,-0.001865,0.001245,0.073779,0.004142,-9.809722,0.007928,0.008389,0.001000,-1.360819,0.012195,27.000000,0.013045,4.393963,-0.065973,0.005369,0.000000,-0.010000,0.001000,71,0,1,31,29,0.005432,-0.008272,0.152121,0.541187,0.463981,9.631748,-2.931616,0.012195,0.007524,6,1,0,0.000000,0,3.334946,0.000000,-0.104517,0,0.011276,0.000000,0.043534,3.334946,0.011276,1,1,1,1.018471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,4.379137,0.008645,0.053066,0.209440,-0.136478,0.037768,1,1.979729,72,0.072549,0.005650,4.379137,-0.156975,3.354904,0.053066,4.379102,3.344896,0.053066,0.008645,0.209440,0.012671,-0.375890,-26.593283,-0.010008,0.001000,0.000994,0.001838,-0.004265,0.000994,0.072549,0.005650,-9.809730,-0.009327,-0.011141,0.210440,-1.358937,0.012159,27.000000,0.013045,4.379102,-0.156975,0.008437,0.209440,-0.010000,0.001000,76,0,1,31,29,-0.007369,0.015860,0.263325,0.627386,0.482208,9.708549,-2.929734,0.012159,0.007401,6,1,0,0.000000,0,3.324068,0.000000,-0.136478,0,0.016715,0.000000,0.037768,3.324068,0.016715,1,1,1,1.018512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,4.350026,0.011936,0.063677,0.314159,-0.210482,0.059913,1,1.979729,82,0.075223,0.004942,4.350026,-0.315521,3.355062,0.063677,4.349957,3.345087,0.063677,0.011936,0.314159,0.012529,-0.375890,-26.593283,-0.009974,-0.001000,0.001373,0.001847,-0.007710,0.001373,0.075223,0.004942,-9.809710,-0.019004,-0.013066,0.313159,-1.355458,0.012116,27.000000,0.013045,4.349957,-0.315521,0.011505,0.314159,-0.010000,-0.001000,81,0,1,31,29,-0.005213,0.027185,0.376525,0.034761,0.170351,9.379637,-2.926254,0.012116,0.007674,6,1,0,0.000000,0,3.310190,0.000000,-0.210482,0,0.023654,0.000000,0.059913,3.310190,0.023654,1,1,1,1.018477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,4.303159,0.017474,0.035469,0.523599,-0.257653,0.058253,1,1.979729,92,0.073507,0.004893,4.303159,-0.476161,3.353857,0.035469,4.303170,3.343864,0.035469,0.017474,0.523599,0.012614,-0.375890,-26.593283,-0.009993,-0.005000,0.001146,0.001862,-0.010301,0.001146,0.073507,0.004893,-9.809723,0.048974,0.040140,0.518599,-1.351142,0.012246,27.000000,0.013045,4.303170,-0.476161,0.016874,0.523599,-0.010000,-0.005000,86,0,1,31,29,0.016272,-0.054202,0.554796,1.681196,0.511360,10.494304,-2.921939,0.012246,0.007501,6,1,0,0.000000,0,3.293312,0.000000,-0.257653,0,0.032093,0.000000,0.058253,3.293312,0.032093,1,1,1,0.997567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,4.283767,0.033023,-0.365184,1.466077,-0.262693,-0.038084,1,1.979729,102,0.049246,0.005438,4.283767,-0.137497,3.346522,-0.365184,4.284090,3.337452,-0.365184,0.033023,1.466077,0.012641,-0.375890,-26.593283,-0.009070,-0.007000,0.001075,0.001990,0.002106,0.001075,0.049246,0.005438,-9.809875,0.105934,0.128373,1.459077,-1.341975,0.012252,27.000000,0.013045,4.284090,-0.137497,0.031447,1.466077,-0.009000,-0.007000,91,0,1,31,29,0.067750,-0.138186,1.095727,3.995370,-2.981624,6.134877,-2.912772,0.012252,0.005036,7,1,0,0.000000,0,3.273434,0.000000,-0.262693,0,0.042032,0.000000,-0.038084,3.273434,0.042032,1,1,1,0.988467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
