t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,0.708335,0.204787,0.004196,0.000000,0.023615,0.029701,0,0.219637,158,0.235557,0.120109,0.708335,0.001466,-0.532541,0.004196,0.708327,-0.535371,0.004196,0.204787,0.000000,0.012782,-0.370652,-30.401817,-0.002830,-0.001000,0.000709,0.002139,-0.000017,0.000709,0.235557,0.120109,-9.806436,0.007182,0.010764,-0.001000,1.240119,0.005673,27.000000,0.013045,0.708327,0.001466,0.204787,0.000000,-0.003000,-0.001000,197,0,1,31,29,0.001096,0.012933,0.003031,-0.050827,0.375366,9.812309,-0.330677,0.005673,0.026003,7,1,0,0.000000,0,-0.523841,0.000000,0.023615,0,0.219637,0.000000,0.029701,-0.523841,0.219637,1,1,1,1.232790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,0.708224,0.204787,-0.009091,0.000000,0.023792,0.029701,0,0.219637,168,0.235588,0.119521,0.708224,0.001466,-0.532597,-0.009091,0.708231,-0.535432,-0.009091,0.204787,0.000000,0.012684,-0.370652,-30.401817,-0.002835,0.001000,0.000973,0.002153,0.000118,0.000973,0.235588,0.119521,-9.806442,-0.005033,-0.011460,0.001000,1.240059,0.005635,27.000000,0.013045,0.708231,0.001466,0.204787,0.000000,-0.003000,0.001000,1,0,1,31,29,0.001120,-0.012568,-0.007932,-0.402146,-0.464273,9.640947,-0.330737,0.005635,0.025994,6,1,0,0.000000,0,-0.523841,0.000000,0.023792,0,0.219637,0.000000,0.029701,-0.523841,0.219637,1,1,1,1.232817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,0.708429,0.204787,0.003241,0.000000,0.023694,0.029701,0,0.219637,178,0.235363,0.120604,0.708429,0.001466,-0.532645,0.003241,0.708423,-0.535475,0.003241,0.204787,0.000000,0.012798,-0.370652,-30.401817,-0.002830,0.000000,0.000667,0.002119,0.000101,0.000667,0.235363,0.120604,-9.806435,0.000722,0.016735,0.000000,1.240016,0.005635,27.000000,0.013045,0.708423,0.001466,0.204787,0.000000,-0.003000,0.000000,6,0,1,31,29,-0.007444,0.015045,0.003049,0.066602,-0.342662,9.881734,-0.330780,0.005635,0.025994,6,1,0,0.000000,0,-0.523841,0.000000,0.023694,0,0.219637,0.000000,0.029701,-0.523841,0.219637,1,1,1,1.232842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,0.708322,0.204787,0.004713,0.000000,0.023356,0.029701,0,0.219637,188,0.236156,0.119513,0.708322,0.002513,-0.532654,0.004713,0.708327,-0.535482,0.004713,0.204787,0.000000,0.012691,-0.370652,-30.401817,-0.002828,0.000000,0.000954,0.002137,0.000001,0.000954,0.236156,0.119513,-9.806429,0.004172,-0.016876,0.000000,1.240009,0.005654,27.000000,0.013045,0.708327,0.002513,0.204787,0.000000,-0.003000,0.000000,11,0,1,31,29,0.011797,-0.012708,0.004875,-0.163038,-0.069023,10.171448,-0.330788,0.005654,0.026051,6,1,0,0.000000,0,-0.523841,0.000000,0.023356,0,0.219637,0.000000,0.029701,-0.523841,0.219637,1,1,1,1.232914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,0.708216,0.204787,-0.015897,0.000000,0.026031,0.029701,0,0.219637,198,0.236573,0.118236,0.708216,-0.002513,-0.532737,-0.015897,0.708231,-0.535578,-0.015897,0.204787,0.000000,0.012560,-0.370652,-30.401817,-0.002842,0.000000,0.001308,0.002095,-0.000073,0.001308,0.236573,0.118236,-9.806434,0.007600,0.015972,0.000000,1.239913,0.005659,27.000000,0.013045,0.708231,-0.002513,0.204787,0.000000,-0.003000,0.000000,16,0,1,31,29,-0.001049,0.017456,-0.016118,0.093270,0.202974,9.839383,-0.330884,0.005659,0.026066,7,1,0,0.000000,0,-0.523708,0.000000,0.026031,0,0.219637,0.000000,0.029701,-0.523708,0.219637,1,1,1,1.233055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,0.708323,0.204787,-0.001540,0.000000,0.030821,0.029701,0,0.219637,208,0.235931,0.119586,0.708323,0.000419,-0.532814,-0.001540,0.708327,-0.535646,-0.001540,0.204787,0.000000,0.012720,-0.370652,-30.401817,-0.002832,0.000000,0.000878,0.002116,0.000001,0.000878,0.235931,0.119586,-9.806433,-0.003899,-0.004965,0.000000,1.239844,0.005670,27.000000,0.013045,0.708327,0.000419,0.204787,0.000000,-0.003000,0.000000,21,0,1,31,29,-0.001019,-0.006249,-0.001460,0.225464,0.474080,9.574221,-0.330952,0.005670,0.026030,6,1,0,0.000000,0,-0.523185,0.000000,0.030821,0,0.219637,0.000000,0.029701,-0.523185,0.219637,1,1,1,1.233080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,0.708626,0.204787,0.009320,0.000000,0.030785,0.029701,0,0.219637,218,0.236243,0.118804,0.708626,0.002513,-0.532771,0.009320,0.708614,-0.535595,0.009320,0.204787,0.000000,0.012613,-0.370652,-30.401817,-0.002824,0.000000,0.001167,0.002084,0.000091,0.001167,0.236243,0.118804,-9.806435,-0.011147,0.008432,0.000000,1.239896,0.005648,27.000000,0.013045,0.708614,0.002513,0.204787,0.000000,-0.003000,0.000000,26,0,1,31,29,-0.013833,0.002120,0.009294,-0.458615,-0.543628,9.869802,-0.330900,0.005648,0.026045,7,1,0,0.000000,0,-0.522646,0.000000,0.030785,0,0.219637,0.000000,0.029701,-0.522646,0.219637,1,1,1,1.233108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,0.708889,0.204787,-0.009599,0.000000,0.038755,0.029701,0,0.219637,228,0.236407,0.120263,0.708889,0.005550,-0.532754,-0.009599,0.708902,-0.535591,-0.009599,0.204787,0.000000,0.012742,-0.370652,-30.401817,-0.002837,0.000000,0.000817,0.002127,0.000102,0.000817,0.236407,0.120263,-9.806414,0.007345,0.011053,0.000000,1.239900,0.005635,27.000000,0.013045,0.708902,0.005550,0.204787,0.000000,-0.003000,0.000000,31,0,1,31,29,0.001092,0.013103,-0.009767,0.054516,0.515906,10.053051,-0.330896,0.005635,0.026091,7,1,0,0.000000,0,-0.521570,0.000000,0.038755,0,0.219637,0.000000,0.029701,-0.521570,0.219637,1,1,1,1.233134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,0.709567,0.204787,0.000647,0.000000,0.053362,0.029701,0,0.219637,238,0.236739,0.119499,0.709567,0.006597,-0.532901,0.000647,0.709573,-0.535730,0.000647,0.204787,0.000000,0.012657,-0.370652,-30.401817,-0.002829,0.000000,0.001046,0.002127,0.000117,0.001046,0.236739,0.119499,-9.806415,-0.001029,-0.004165,0.000000,1.239761,0.005634,27.000000,0.013045,0.709573,0.006597,0.204787,0.000000,-0.003000,0.000000,36,0,1,31,29,0.001114,-0.004134,0.000699,-0.355231,-0.243734,9.595341,-0.331035,0.005634,0.026109,7,1,0,0.000000,0,-0.519600,0.000000,0.053362,0,0.219637,0.000000,0.029701,-0.519600,0.219637,1,1,1,1.233418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,0.710758,0.204787,0.011917,0.000000,0.065767,0.029701,0,0.219637,248,0.237549,0.119006,0.710758,0.012776,-0.532866,0.011917,0.710724,-0.535686,0.011917,0.204787,0.000000,0.012562,-0.370652,-30.401817,-0.002820,0.000000,0.001303,0.002098,-0.000026,0.001303,0.237549,0.119006,-9.806401,-0.001853,0.025237,0.000000,1.239806,0.005604,27.000000,0.013045,0.710724,0.012776,0.204787,0.000000,-0.003000,0.000000,41,0,1,31,29,-0.013852,0.021324,0.011650,0.015660,0.405619,9.688242,-0.330990,0.005604,0.026179,7,1,0,0.000000,0,-0.516763,0.000000,0.065767,0,0.219637,0.000000,0.029701,-0.516763,0.219637,1,1,1,1.234024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
