t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,8.540660,0.110447,-0.007940,0.000000,0.031065,0.005667,1,3.663072,139,0.261983,0.139015,8.540660,0.000419,3.537643,-0.007940,8.540664,3.647602,-0.007940,0.110447,0.000000,0.012671,-0.404074,-31.438619,0.109959,0.000000,0.000924,0.002002,-0.000093,0.000924,0.261983,0.139015,-9.805516,-0.002212,0.007747,0.000000,-0.954350,0.001525,27.000000,0.013045,8.540664,0.000419,0.110447,0.000000,0.110000,0.000000,36,0,1,34,34,-0.005290,-0.006176,-0.007863,-0.222413,0.194067,9.772095,-2.525147,0.001525,0.028109,7,1,0,0.000000,0,3.663072,0.000000,0.031065,0,0.113280,0.000000,0.005667,3.663072,0.113280,1,1,1,4.993200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,8.540561,0.110447,0.007141,0.000000,0.030987,0.005667,1,3.663072,149,0.262092,0.138842,8.540561,0.001466,3.537628,0.007141,8.540568,3.647598,0.007141,0.110447,0.000000,0.012673,-0.414024,-32.738393,0.109970,0.000000,0.000899,0.002027,-0.000086,0.000899,0.262092,0.138842,-9.805515,0.003996,0.006261,-0.000000,-0.954355,0.001545,27.000000,0.013045,8.540568,0.001466,0.110447,0.000000,0.110000,0.000000,41,0,1,34,34,-0.007427,0.000030,0.007141,-0.097274,-0.063803,9.750444,-2.525151,0.001545,0.028118,7,1,0,0.000000,0,3.663072,0.000000,0.030987,0,0.113280,0.000000,0.005667,3.663072,0.113280,1,1,1,4.993239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,8.540661,0.110447,0.001227,0.000000,0.031000,0.005667,1,3.663072,159,0.262637,0.138567,8.540661,0.002513,3.537629,0.001227,8.540664,3.647594,0.001227,0.110447,0.000000,0.012648,-0.421072,-33.774975,0.109965,0.000000,0.000943,0.001992,-0.000003,0.000943,0.262637,0.138567,-9.805505,0.009849,-0.020427,0.000000,-0.954359,0.001555,27.000000,0.013045,8.540664,0.002513,0.110447,0.000000,0.110000,0.000000,46,0,1,34,34,0.011762,0.019403,0.000982,-0.173789,0.425837,10.367822,-2.525156,0.001555,0.028170,7,1,0,0.000000,0,3.663072,0.000000,0.031000,0,0.113280,0.000000,0.005667,3.663072,0.113280,1,1,1,4.993272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,8.540770,0.110447,-0.001693,0.000000,0.030810,0.005667,1,3.663072,169,0.262445,0.138722,8.540770,-0.000419,3.537643,-0.001693,8.540760,3.647606,-0.001693,0.110447,0.000000,0.012659,-0.421072,-33.774975,0.109963,0.000000,0.000918,0.001996,-0.000020,0.000918,0.262445,0.138722,-9.805508,-0.011204,0.005944,-0.000000,-0.954347,0.001547,27.000000,0.013045,8.540760,-0.000419,0.110447,0.000000,0.110000,0.000000,51,0,1,34,34,0.001122,-0.012654,-0.001533,-0.060153,0.035372,9.464352,-2.525143,0.001547,0.028152,7,1,0,0.000000,0,3.663072,0.000000,0.030810,0,0.113280,0.000000,0.005667,3.663072,0.113280,1,1,1,4.993318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,8.540663,0.110447,-0.000968,0.000000,0.030543,0.005667,1,3.663072,179,0.262523,0.138717,8.540663,0.000419,3.537675,-0.000968,8.540664,3.647638,-0.000968,0.110447,0.000000,0.012654,-0.421072,-33.774975,0.109963,0.000000,0.000928,0.002001,0.000085,0.000928,0.262523,0.138717,-9.805506,0.015051,-0.008535,0.000000,-0.954315,0.001545,27.000000,0.013045,8.540664,0.000419,0.110447,0.000000,0.110000,0.000000,56,0,1,34,34,-0.001044,0.017257,-0.001187,-0.194621,0.414597,9.726477,-2.525111,0.001545,0.028160,6,1,0,0.000000,0,3.663072,0.000000,0.030543,0,0.113280,0.000000,0.005667,3.663072,0.113280,1,1,1,4.993351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,8.540761,0.110447,0.005066,0.000000,0.030979,0.005667,1,3.663072,189,0.262324,0.141131,8.540761,0.001466,3.537659,0.005066,8.540760,3.647629,0.005066,0.110447,0.000000,0.012914,-0.421072,-33.774975,0.109970,0.000000,0.000310,0.001993,0.000095,0.000310,0.262324,0.141131,-9.805476,0.002361,-0.000310,0.000000,-0.954325,0.001558,27.000000,0.013045,8.540760,0.001466,0.110447,0.000000,0.110000,0.000000,61,0,1,34,34,-0.001026,0.002214,0.005038,-0.164413,0.389008,10.252613,-2.525121,0.001558,0.028167,7,1,0,0.000000,0,3.663072,0.000000,0.030979,0,0.113280,0.000000,0.005667,3.663072,0.113280,1,1,1,4.993381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,8.540575,0.110447,0.013072,0.000000,0.030098,0.005667,1,3.663072,199,0.262147,0.141063,8.540575,-0.000419,3.537718,0.013072,8.540568,3.647694,0.013072,0.110447,0.000000,0.012911,-0.436022,-36.056197,0.109976,0.000000,0.000308,0.001984,-0.000024,0.000308,0.262147,0.141063,-9.805482,-0.015756,0.011430,0.000000,-0.954259,0.001559,27.000000,0.013045,8.540568,-0.000419,0.110447,0.000000,0.110000,0.000000,66,0,1,34,34,-0.001001,-0.019269,0.013322,-0.059921,0.006097,9.511910,-2.525055,0.001559,0.028148,7,1,0,0.000000,0,3.663072,0.000000,0.030098,0,0.113280,0.000000,0.005667,3.663072,0.113280,1,1,1,4.993413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,8.540663,0.110447,-0.002050,0.000000,0.031345,0.005667,1,3.663072,209,0.255577,0.202804,8.540663,0.000419,3.537610,-0.002050,8.540664,3.647645,-0.002050,0.110447,0.000000,0.019264,0.428314,33.991679,0.110036,0.001000,0.000372,0.002006,0.000100,0.000372,0.255577,0.202804,-9.804573,0.008521,-0.006846,0.001000,-0.954321,0.001580,27.000000,0.019105,8.540664,0.000419,0.110447,0.000000,0.110000,0.001000,71,0,1,34,34,0.001097,0.010853,-0.001260,-0.126651,0.249959,9.897134,-2.525118,0.001580,0.028176,6,1,0,0.000000,0,3.663072,0.000000,0.031345,0,0.113280,0.000000,0.005667,3.663072,0.113280,1,1,1,4.993445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,8.540770,0.110447,0.003903,0.000000,0.031079,0.005667,1,3.663072,219,0.262618,0.138075,8.540770,-0.000419,3.537659,0.003903,8.540760,3.647626,0.003903,0.110447,0.000000,0.012631,-0.435652,-35.852157,0.109968,0.001000,0.000950,0.002000,0.000001,0.000950,0.262618,0.138075,-9.805512,0.001617,0.010348,0.001000,-0.954328,0.001587,27.000000,0.013045,8.540760,-0.000419,0.110447,0.000000,0.110000,0.001000,76,0,1,34,34,-0.009559,-0.002141,0.009247,-0.087552,0.048471,9.952558,-2.525128,0.001593,0.028167,6,1,0,0.000000,0,3.663072,0.000000,0.031079,0,0.113280,0.000000,0.005667,3.663072,0.113280,1,1,1,4.993479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,8.540660,0.110447,-0.007305,0.000000,0.031439,0.005667,1,3.663072,229,0.262723,0.138072,8.540660,-0.000419,3.537623,-0.007305,8.540664,3.647581,-0.007305,0.110447,0.000000,0.012644,-0.432775,-35.307560,0.109958,0.000000,0.000926,0.002011,-0.000083,0.000926,0.262723,0.138072,-9.805509,0.011194,-0.018752,0.000000,-0.954374,0.001602,27.000000,0.013045,8.540664,-0.000419,0.110447,0.000000,0.110000,0.000000,81,0,1,34,34,0.009625,0.019510,-0.007552,-0.145389,0.455363,10.301145,-2.525170,0.001602,0.028173,7,1,0,0.000000,0,3.663072,0.000000,0.031439,0,0.113280,0.000000,0.005667,3.663072,0.113280,1,1,1,4.993511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
