t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,-0.017688,-0.037582,0.007503,0.000000,0.026905,-0.028886,1,-2.412015,217,0.136764,0.236150,-0.017688,-0.001466,-2.456417,0.007503,-0.017737,-2.422183,0.007503,-0.037582,0.000000,0.012119,-0.540299,-53.185625,0.034234,0.000000,0.001715,0.001852,0.000056,0.001715,0.136764,0.236150,-9.806204,0.001392,0.014899,0.000000,-0.888799,-0.012464,27.000000,0.013045,-0.017737,-0.001466,-0.037582,0.000000,0.034000,0.000000,174,0,1,33,31,0.001096,0.015013,0.007322,0.275125,0.277565,10.002948,-2.459596,-0.012464,0.013028,6,1,0,0.000000,0,-2.412015,0.000000,0.026905,0,-0.048190,0.000000,-0.028886,-2.412015,-0.048190,1,1,1,2.430661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,-0.017624,-0.037582,0.013095,0.000000,0.018772,-0.022018,1,-2.412015,227,0.136534,0.236366,-0.017624,0.002513,-2.456292,0.013095,-0.017641,-2.422053,0.013095,-0.037582,0.000000,0.012102,-0.540299,-53.185625,0.034239,0.000000,0.001745,0.002000,0.000056,0.001745,0.136534,0.236366,-9.806202,0.007148,-0.019551,0.000000,-0.888669,-0.012502,27.000000,0.013045,-0.017641,0.002513,-0.037582,0.000000,0.034000,0.000000,179,0,1,33,31,0.007537,-0.019244,0.013329,-0.337359,-0.153424,9.251725,-2.459465,-0.012502,0.013004,7,1,0,0.000000,0,-2.412015,0.000000,0.018772,0,-0.048257,0.000000,-0.022018,-2.412015,-0.048257,1,1,1,2.430686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,-0.017476,-0.037582,-0.023122,0.000000,0.021789,-0.026957,1,-2.412015,237,0.134819,0.239477,-0.017476,0.005550,-2.456417,-0.023122,-0.017449,-2.422196,-0.023122,-0.037582,0.000000,0.012461,-0.540299,-53.185625,0.034221,0.000000,0.001080,0.001982,0.000160,0.001080,0.134819,0.239477,-9.806150,-0.003478,-0.016303,0.000000,-0.888814,-0.012453,27.000000,0.013045,-0.017449,0.005550,-0.037582,0.000000,0.034000,0.000000,184,0,1,33,31,-0.003149,-0.016656,-0.022916,0.354738,-0.602447,10.022867,-2.459610,-0.012453,0.012817,6,1,0,0.000000,0,-2.412015,0.000000,0.021789,0,-0.048724,0.000000,-0.026957,-2.412015,-0.048724,1,1,1,2.430710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,-0.017086,-0.038349,-0.024528,0.000000,0.013284,-0.028190,1,-2.412015,247,0.135173,0.238788,-0.017086,0.003560,-2.455825,-0.024528,-0.017066,-2.421606,-0.024528,-0.038349,0.000000,0.012480,-0.540299,-53.185625,0.034219,0.000000,0.001046,0.002027,-0.000074,0.001046,0.135173,0.238788,-9.806162,0.003511,0.013543,0.000000,-0.888992,-0.012375,27.000000,0.013045,-0.017066,0.003560,-0.038349,0.000000,0.034000,0.000000,189,0,1,33,31,0.003223,0.013308,-0.024696,0.178571,0.526477,9.976675,-2.459788,-0.012375,0.012837,6,1,0,0.000000,0,-2.412015,0.000000,0.013284,0,-0.049984,0.000000,-0.028190,-2.412015,-0.049984,1,1,1,2.430878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,-0.017184,-0.038349,-0.020232,0.000000,0.020940,-0.048597,1,-2.412015,1,0.135587,0.236221,-0.017184,0.001466,-2.455967,-0.020232,-0.017162,-2.421752,-0.020232,-0.038349,0.000000,0.012136,-0.540299,-53.185625,0.034215,0.000000,0.001683,0.001993,0.000064,0.001683,0.135587,0.236221,-9.806218,-0.013522,0.015875,0.000000,-0.889137,-0.012460,27.000000,0.013045,-0.017162,0.001466,-0.038349,0.000000,0.034000,0.000000,194,0,1,33,31,-0.013855,0.015339,-0.020419,-0.153320,-0.333336,9.891255,-2.459933,-0.012460,0.012889,7,1,0,0.000000,0,-2.412015,0.000000,0.020940,0,-0.052094,0.000000,-0.048597,-2.412015,-0.052094,1,1,1,2.430905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,-0.017333,-0.039229,0.050379,-0.104720,0.011951,-0.048025,1,-2.412015,11,0.136736,0.239733,-0.017333,-0.000419,-2.455384,0.050379,-0.017354,-2.421125,0.050379,-0.039229,-0.104720,0.012463,-0.540299,-53.185625,0.034259,0.000000,0.001078,0.002002,-0.000128,0.001078,0.136736,0.239733,-9.806117,-0.007099,0.016649,-0.104720,-0.889388,-0.012506,27.000000,0.013045,-0.017354,-0.000419,-0.039116,-0.104720,0.034000,0.000000,199,0,1,33,31,-0.007462,0.015811,-0.054542,-0.193273,-0.080975,9.587512,-2.460184,-0.012506,0.012971,7,1,0,0.000000,0,-2.412015,0.000000,0.011951,0,-0.054685,0.000000,-0.048025,-2.412015,-0.054685,1,1,1,2.430929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,-0.017256,-0.039997,-0.000968,-0.104720,0.019291,-0.053758,1,-2.412015,21,0.135220,0.239511,-0.017256,0.001466,-2.455450,-0.000968,-0.017257,-2.421214,-0.000968,-0.039997,-0.104720,0.012459,-0.540299,-53.185625,0.034236,-0.001000,0.001085,0.002000,0.000082,0.001085,0.135220,0.239511,-9.806143,0.011071,-0.031536,-0.105720,-0.890247,-0.012491,27.000000,0.013045,-0.017257,0.001466,-0.039883,-0.104720,0.034000,-0.001000,3,0,1,33,31,0.011785,-0.032603,-0.106290,0.294777,0.049266,9.904962,-2.461043,-0.012491,0.012798,6,1,0,0.000000,0,-2.412015,0.000000,0.019291,0,-0.057357,0.000000,-0.053758,-2.412015,-0.057357,1,1,1,2.430953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,-0.017059,-0.041669,0.072679,-0.209440,0.012859,-0.042875,1,-2.412015,31,0.134076,0.238890,-0.017059,0.000419,-2.455014,0.072679,-0.017162,-2.420753,0.072679,-0.041669,-0.209440,0.012395,-0.540299,-53.185625,0.034261,-0.001000,0.001203,0.002028,-0.000113,0.001203,0.134076,0.238890,-9.806174,-0.000876,0.007982,-0.210440,-0.891459,-0.012508,27.000000,0.013045,-0.017162,0.000419,-0.041417,-0.209440,0.034000,-0.001000,8,0,1,33,31,-0.001072,0.006250,-0.137848,0.065536,-0.253187,9.605090,-2.462255,-0.012508,0.012642,7,1,0,0.000000,0,-2.412015,0.000000,0.012859,0,-0.059709,0.000000,-0.042875,-2.412015,-0.059709,1,1,1,2.430977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,-0.017271,-0.043228,0.066172,-0.209440,0.015283,-0.036975,1,-2.412015,41,0.133743,0.239024,-0.017271,0.000419,-2.454864,0.066172,-0.017354,-2.420570,0.066172,-0.043228,-0.209440,0.012331,-0.540299,-53.185625,0.034294,-0.001000,0.001321,0.002000,-0.000225,0.001321,0.133743,0.239024,-9.806176,-0.009506,0.004064,-0.210440,-0.892834,-0.012604,27.000000,0.013045,-0.017354,0.000419,-0.042951,-0.209440,0.034000,-0.001000,13,0,1,33,31,-0.009608,0.002037,-0.144304,0.647019,0.395219,9.784252,-2.463630,-0.012604,0.012569,7,1,0,0.000000,0,-2.412015,0.000000,0.015283,0,-0.061342,0.000000,-0.036975,-2.412015,-0.061342,1,1,1,2.430999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,-0.017201,-0.044866,0.163857,-0.314159,0.014482,-0.025450,1,-2.412015,51,0.135272,0.239236,-0.017201,-0.001466,-2.454664,0.163857,-0.017354,-2.420351,0.163857,-0.044866,-0.314159,0.012390,-0.540299,-53.185625,0.034313,0.000000,0.001212,0.001995,-0.000143,0.001212,0.135272,0.239236,-9.806149,-0.004830,0.019098,-0.314159,-0.894251,-0.012594,27.000000,0.013045,-0.017354,-0.001466,-0.044485,-0.314159,0.034000,0.000000,18,0,1,33,31,-0.005357,0.017093,-0.150526,-0.066208,-0.601613,9.936468,-2.465047,-0.012594,0.012683,7,1,0,0.000000,0,-2.412015,0.000000,0.014482,0,-0.062082,0.000000,-0.025450,-2.412015,-0.062082,1,1,1,2.431020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
