t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,39.712398,0.121952,0.006081,-0.000000,0.019398,0.013695,1,16.820806,202,0.139581,0.032249
0.0101,39.712308,0.121952,0.013636,-0.000000,0.016823,0.012893,1,16.820806,212,0.140513,0.033157
0.0201,39.712304,0.121952,0.010025,-0.000000,0.017938,0.008577,1,16.820806,222,0.141000,0.032340
0.0301,39.712401,0.121952,0.013848,-0.000000,0.017165,0.003961,1,16.820806,232,0.141361,0.032545
0.0401,39.712390,0.121185,-0.014486,-0.000000,0.009464,0.010354,1,16.820806,242,0.141086,0.033152
0.0501,39.712389,0.121185,-0.015649,-0.000000,0.019332,0.002758,1,16.820806,252,0.140160,0.032215
0.0601,39.712297,0.121185,-0.009456,-0.000000,0.018684,-0.000080,1,16.820806,6,0.141217,0.033028
0.0701,39.712103,0.121185,-0.019415,-0.000000,0.019456,-0.007606,1,16.820806,15,0.142204,0.034818
0.0801,39.712376,0.120406,-0.054639,-0.036652,0.014543,-0.007322,1,16.820806,25,0.142536,0.034939
0.0901,39.712390,0.119640,-0.027786,-0.036346,0.017958,-0.015596,1,16.820806,34,0.141810,0.034263
0.1001,39.712296,0.118854,-0.011910,-0.096786,0.019706,-0.026436,1,16.820806,44,0.141781,0.034174
0.1101,39.712411,0.117289,0.050607,-0.196368,0.014139,-0.028502,1,16.820806,54,0.141385,0.035156
0.1201,39.712303,0.114985,0.009418,-0.207923,0.010868,-0.029996,1,16.820806,64,0.141525,0.035828
0.1301,39.712592,0.112623,0.020415,-0.269739,0.013985,-0.039298,1,16.820806,74,0.141075,0.034761
0.1401,39.712410,0.109538,0.030800,-0.309005,0.009776,-0.039586,1,16.820806,84,0.140641,0.034691
0.1501,39.712388,0.106397,-0.004638,-0.350213,0.014500,-0.045587,1,16.820806,94,0.140112,0.035275
0.1601,39.712520,0.103293,0.045735,-0.410912,0.020463,-0.052865,1,16.820806,101,0.138664,0.035451
0.1701,39.712412,0.098648,0.026546,-0.478430,0.009149,-0.040667,1,16.820806,111,0.137067,0.034604
0.1801,39.712620,0.094008,0.049550,-0.533843,0.015914,-0.046212,1,16.820806,121,0.135633,0.034568
0.1901,39.713002,0.089323,0.035128,-0.524787,0.016859,-0.051892,1,16.820806,128,0.135030,0.033336
0.2001,39.712993,0.083183,0.021373,-0.549288,0.004613,-0.041261,1,16.820806,138,0.134691,0.034201
0.2101,39.712973,0.078179,0.039462,-0.655801,0.018161,-0.059960,1,16.820806,148,0.133540,0.039344
0.2201,39.712609,0.071811,0.042180,-0.638050,0.010081,-0.054615,1,16.820806,158,0.132467,0.037443
0.2301,39.712612,0.064710,0.036025,-0.715474,0.009338,-0.055318,1,16.820806,168,0.130679,0.036685
0.2401,39.713184,0.057613,0.036885,-0.752167,0.012664,-0.062529,1,16.820806,178,0.128932,0.035265
0.2501,39.712802,0.051049,0.046726,-0.741800,0.014543,-0.074748,1,16.820806,188,0.127811,0.037342
0.2601,39.713012,0.043130,0.057598,-0.810016,0.006331,-0.063779,1,16.820806,198,0.128208,0.037169
0.2701,39.712981,0.035789,0.034444,-0.834539,0.014834,-0.070596,1,16.820806,208,0.126406,0.039873
0.2801,39.712901,0.027831,0.035849,-0.837385,0.014396,-0.062039,1,16.820806,218,0.124851,0.037884
0.2901,39.712891,0.020052,0.021120,-0.837715,0.020080,-0.064369,1,16.820806,228,0.123475,0.038187
0.3001,39.712869,0.011809,-0.007902,-0.813929,0.010064,-0.062669,1,16.820806,238,0.123177,0.040387
0.3101,39.713067,0.003940,-0.003961,-0.834993,0.021407,-0.071803,1,16.820806,248,0.121432,0.039667
0.3201,39.712872,-0.004219,0.002907,-0.874089,0.013696,-0.075112,1,16.820806,2,0.119894,0.042365
0.3301,39.712972,-0.012847,0.007517,-0.908992,0.019781,-0.077533,1,16.820806,12,0.117530,0.041666
0.3401,39.712986,-0.021143,0.033462,-0.938592,0.019283,-0.091664,1,16.820806,22,0.116190,0.043481
0.3501,39.713086,-0.030544,0.033451,-0.978679,0.016874,-0.089182,1,16.820806,32,0.113910,0.043289
0.3601,39.713175,-0.040163,0.046089,-1.039247,0.013073,-0.093794,1,16.820806,42,0.111384,0.046794
0.3701,39.713184,-0.050584,0.018547,-0.985799,0.014100,-0.088972,1,16.820806,52,0.108485,0.045690
