t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,52.172161,0.003068,-0.001892,-0.000000,0.055031,0.000000,1,25.736977,144,0.369705,0.123938
0.0101,52.172053,0.003068,-0.003257,-0.000000,0.008315,-0.000802,1,25.736977,154,0.369753,0.124684
0.0201,52.173698,0.003068,0.006368,-0.000000,-0.002352,-0.005741,1,25.736977,164,0.369863,0.124206
0.0301,52.178572,0.003068,-0.007500,-0.000000,-0.023241,-0.016280,1,25.736977,174,0.370955,0.125396
0.0401,52.177273,0.002209,0.035632,-0.060476,-0.065147,-0.022902,1,25.736977,184,0.371405,0.124916
0.0501,52.175327,0.001383,0.070229,-0.099586,-0.110681,-0.044171,1,25.736977,194,0.368952,0.124797
0.0601,52.168636,0.000552,0.089179,-0.140776,-0.162719,-0.068337,1,25.736977,204,0.368560,0.125164
0.0701,52.148913,-0.001882,0.110539,-0.238124,-0.233642,-0.076125,1,25.736977,214,0.367739,0.125622
0.0801,52.110345,-0.003464,0.089128,-0.279786,-0.282207,-0.110258,1,25.736977,224,0.362239,0.126091
0.0901,52.071012,-0.004082,0.192382,-0.160906,-0.347444,-0.145166,1,25.736977,234,0.346534,0.128199
0.1001,52.076425,-0.001315,-0.210479,0.135910,-0.397432,-0.207964,1,25.736977,244,0.325979,0.124866
0.1101,52.074232,-0.001572,-0.618674,-0.020882,-0.447667,-0.196713,1,25.736977,254,0.344581,0.136649
0.1201,52.066655,-0.003239,-0.801911,-0.123374,-0.510525,-0.194068,1,25.736977,8,0.335640,0.136549
0.1301,52.062667,-0.006903,-0.951306,-0.332475,-0.573381,-0.176074,1,25.736977,20,0.322784,0.142923
0.1401,52.057388,-0.013806,-0.842135,-0.663411,-0.668005,-0.132866,1,25.736977,30,0.337624,0.153881
0.1501,52.050352,-0.021306,-0.864568,-0.796570,-0.741095,-0.108933,1,25.736977,38,0.345335,0.145803
0.1601,52.043354,-0.028153,-0.901643,-0.746952,-0.819056,-0.095362,1,25.736977,48,0.335126,0.139420
0.1701,52.035371,-0.035852,-0.831581,-0.810614,-0.928589,-0.062145,1,25.736977,58,0.331220,0.140566
0.1801,52.026924,-0.042643,-0.771261,-0.761305,-1.000000,-0.047802,1,25.736977,68,0.329595,0.150003
0.1901,52.019038,-0.046786,-0.863971,-0.517397,-1.000000,-0.058264,1,25.736977,80,0.331395,0.168073
0.2001,52.005993,-0.048889,-1.053675,-0.360504,-1.000000,-0.069747,1,25.736977,88,0.331468,0.164703
0.2101,51.994686,-0.050621,-1.157586,-0.246384,-1.000000,-0.068759,1,25.736977,100,0.335871,0.181351
0.2201,51.981168,-0.051388,-1.214172,-0.177074,-1.000000,-0.076857,1,25.736977,110,0.332294,0.189167
0.2301,51.965635,-0.052333,-1.340335,-0.117635,-1.000000,-0.073194,1,25.736977,118,0.320254,0.184476
0.2401,51.949983,-0.052174,-1.432125,-0.013649,-1.000000,-0.084546,1,25.736977,128,0.311166,0.190681
0.2501,51.934505,-0.051390,-1.452418,-0.001584,-1.000000,-0.092354,1,25.736977,138,0.309319,0.195412
0.2601,51.918251,-0.050621,-1.511122,-0.000184,-1.000000,-0.093751,1,25.736977,148,0.306647,0.199726
0.2701,51.901100,-0.049854,-1.580678,-0.000021,-1.000000,-0.095267,1,25.736977,158,0.302374,0.203843
0.2801,51.883056,-0.049087,-1.688655,-0.000002,-1.000000,-0.096799,1,25.736977,168,0.299754,0.207105
0.2901,51.867174,-0.049854,-1.814688,-0.000000,-1.000000,-0.079925,1,25.736977,180,0.298742,0.223211
0.3001,51.851235,-0.050722,-1.841705,-0.060476,-1.000000,-0.077176,1,25.736977,188,0.293918,0.219920
0.3101,51.836686,-0.051388,-1.778429,-0.116868,-1.000000,-0.077870,1,25.736977,200,0.289601,0.237433
0.3201,51.816939,-0.053078,-1.849410,-0.104231,-1.000000,-0.064244,1,25.736977,208,0.286379,0.239002
0.3301,51.799129,-0.053790,-1.907583,-0.072569,-1.000000,-0.072610,1,25.736977,218,0.284290,0.249753
0.3401,51.783764,-0.053689,-1.898497,-0.026334,-1.000000,-0.080932,1,25.736977,230,0.279896,0.263900
0.3501,51.764302,-0.053689,-1.985183,-0.003056,-1.000000,-0.079925,1,25.736977,240,0.273360,0.269833
0.3601,51.741162,-0.054457,-2.018607,-0.000545,-1.000000,-0.070710,1,25.736977,248,0.264970,0.266537
0.3701,51.724514,-0.053689,-2.034971,-0.000041,-1.000000,-0.087605,1,25.736977,4,0.258275,0.281153
