t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,25.490236,-0.167971,-0.013035,-0.000000,0.038901,-0.030297,0,-0.183119,60,0.124729,0.135548
0.0101,25.490154,-0.167971,-0.007481,-0.000000,0.041492,-0.030297,0,-0.183119,70,0.124633,0.135624
0.0201,25.490161,-0.167971,-0.003191,-0.000000,0.050633,-0.030297,0,-0.183119,80,0.124533,0.136105
0.0301,25.490359,-0.167971,-0.001220,-0.000000,0.071454,-0.030297,0,-0.183119,90,0.124976,0.136386
0.0401,25.491024,-0.167971,-0.007182,-0.000000,0.104925,-0.030297,0,-0.183119,100,0.125259,0.136406
0.0501,25.494671,-0.167971,-0.005118,-0.000000,0.141632,-0.030297,0,-0.183119,110,0.125575,0.136345
0.0601,25.505484,-0.167971,-0.026691,-0.000000,0.183508,-0.030297,0,-0.183119,120,0.126354,0.137268
0.0701,25.519835,-0.170481,-0.028212,-0.136437,0.209941,-0.000177,0,-0.183119,130,0.133976,0.134390
0.0801,25.520858,-0.175296,0.247755,-0.445460,0.238004,0.032507,0,-0.183119,140,0.140471,0.136725
0.0901,25.523762,-0.180240,0.482691,-0.488982,0.266505,0.043674,0,-0.183119,150,0.138484,0.131129
0.1001,25.528815,-0.182167,0.607501,-0.406969,0.323739,0.017374,0,-0.183119,160,0.140195,0.132757
0.1101,25.532687,-0.184486,0.627894,-0.261690,0.342596,0.025925,0,-0.183119,170,0.144944,0.128775
0.1201,25.537134,-0.185041,0.630341,-0.162242,0.396189,0.009388,0,-0.183119,180,0.140439,0.127365
0.1301,25.541995,-0.184871,0.597719,-0.025367,0.427695,0.001807,0,-0.183119,190,0.140635,0.126244
0.1401,25.547174,-0.184081,0.601685,-0.002943,0.468471,-0.005977,0,-0.183119,200,0.143057,0.126693
0.1501,25.553451,-0.184078,0.627691,-0.000342,0.490794,0.001885,0,-0.183119,210,0.144441,0.126455
0.1601,25.559055,-0.184078,0.662401,-0.000040,0.519466,0.001912,0,-0.183119,220,0.140096,0.126111
0.1701,25.565357,-0.184078,0.729458,-0.000005,0.543762,0.001916,0,-0.183119,230,0.141232,0.128238
0.1801,25.569618,-0.182544,0.800950,-0.000001,0.569551,-0.016492,0,-0.183119,240,0.142950,0.128911
0.1901,25.580875,-0.181742,0.807351,0.023824,0.573728,-0.010770,0,-0.183119,250,0.143341,0.125428
0.2001,25.587954,-0.181774,0.823193,0.002764,0.583191,-0.002371,0,-0.183119,4,0.142591,0.125222
0.2101,25.596491,-0.181776,0.858206,0.000321,0.581758,-0.002665,0,-0.183119,14,0.144331,0.120980
0.2201,25.605327,-0.181010,0.902629,0.000037,0.589406,-0.011886,0,-0.183119,24,0.146768,0.118667
0.2301,25.613509,-0.181010,0.916864,0.000004,0.579133,-0.004219,0,-0.183119,34,0.150574,0.118967
0.2401,25.625013,-0.181853,0.969487,-0.060475,0.552363,0.005898,0,-0.183119,44,0.152503,0.115694
0.2501,25.634156,-0.182556,1.000820,-0.013559,0.541154,0.005911,0,-0.183119,54,0.153521,0.111440
0.2601,25.644685,-0.183313,1.057450,-0.001573,0.507309,0.007947,0,-0.183119,64,0.154137,0.105585
0.2701,25.655788,-0.182544,1.110553,-0.000183,0.504652,-0.008839,0,-0.183119,74,0.157260,0.106449
0.2801,25.667197,-0.182544,1.157129,-0.000021,0.462797,-0.001153,0,-0.183119,84,0.159090,0.104340
0.2901,25.677251,-0.182544,1.182071,-0.000002,0.452727,-0.001152,0,-0.183119,94,0.155977,0.103483
