t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0001,8.134920,0.063660,-0.025151,0.000000,0.028164,0.024997,0,0.072324,113,0.340280,0.137861,8.134920,0.000419,3.216139,-0.025151,8.134920,3.323104,-0.025151,0.063660,0.000000,0.013045,-0.461474,-39.672932,0.106966,0.000000,0.000000,0.001988,-0.000048,0.000000,0.340280,0.137861,-9.803127,-0.011064,0.005673,-0.000007,-1.325634,0.001219,27.000000,0.013045,8.134920,0.000419,0.063660,0.000000,0.107000,0.000000,94,0,1,34,34,-0.003154,-0.012354,-0.025000,0.227977,-0.139652,9.711612,-2.896430,0.001219,0.035518,6,1,0,0.000000,0,3.339156,0.000000,0.028164,0,0.072324,0.000000,0.024997,3.339156,0.072324,1,1,1,4.912304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,8.135016,0.063660,0.001208,0.000000,0.033782,0.017327,0,0.072324,123,0.340990,0.137981,8.135016,0.001466,3.215999,0.001208,8.135016,3.322965,0.001208,0.063660,0.000000,0.013045,-0.461474,-39.672932,0.106966,0.000000,0.000000,0.001822,0.000105,0.000000,0.340990,0.137981,-9.803101,0.019576,-0.001067,0.000014,-1.325773,0.001211,27.000000,0.013045,8.135016,0.001466,0.063660,0.000000,0.107000,0.000000,99,0,1,34,34,-0.003180,0.019360,0.000969,0.199686,0.206937,10.298873,-2.896569,0.001211,0.035591,6,1,0,0.000000,0,3.339156,0.000000,0.033782,0,0.072324,0.000000,0.017327,3.339156,0.072324,1,1,1,4.912326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,8.134729,0.063660,-0.001431,0.000000,0.031379,0.017327,0,0.072324,133,0.342737,0.138387,8.134729,0.000419,3.216083,-0.001431,8.134729,3.323048,-0.001431,0.063660,0.000000,0.013045,-0.461474,-39.672932,0.106965,0.000000,0.000000,0.002000,-0.000104,0.000000,0.342737,0.138387,-9.803034,-0.002598,-0.002751,-0.000001,-1.325688,0.001181,27.000000,0.013045,8.134729,0.000419,0.063660,0.000000,0.107000,0.000000,104,0,1,34,34,0.003245,-0.001963,-0.001407,-0.509255,-0.154459,9.328167,-2.896485,0.001181,0.035772,7,1,0,0.000000,0,3.339156,0.000000,0.031379,0,0.072324,0.000000,0.017327,3.339156,0.072324,1,1,1,4.912348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,8.134920,0.063660,-0.017084,0.000000,0.032434,0.017327,0,0.072324,143,0.342777,0.138155,8.134920,0.001466,3.216065,-0.017084,8.134920,3.323030,-0.017084,0.063660,0.000000,0.013045,-0.461474,-39.672932,0.106965,-0.001000,0.000000,0.001894,0.000034,0.000000,0.342777,0.138155,-9.803036,0.014989,-0.004423,-0.000988,-1.325707,0.001205,27.000000,0.013045,8.134920,0.001466,0.063660,0.000000,0.107000,-0.001000,109,0,1,34,34,0.001088,0.015353,-0.018274,-0.232754,0.442319,9.803294,-2.896504,0.001205,0.035774,7,1,0,0.000000,0,3.339156,0.000000,0.032434,0,0.072324,0.000000,0.017327,3.339156,0.072324,1,1,1,4.912370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,8.134824,0.063660,0.006633,0.000000,0.033208,0.017327,0,0.072324,153,0.341960,0.137973,8.134824,0.000419,3.215985,0.006633,8.134824,3.322950,0.006633,0.063660,0.000000,0.013045,-0.461474,-39.672932,0.106966,0.000000,0.000000,0.001869,-0.000096,0.000000,0.341960,0.137973,-9.803067,-0.020690,0.005591,-0.000014,-1.325787,0.001218,27.000000,0.013045,8.134824,0.000419,0.063660,0.000000,0.107000,0.000000,114,0,1,34,34,-0.001001,-0.021321,0.006898,0.046719,-0.085088,9.932161,-2.896584,0.001218,0.035690,6,1,0,0.000000,0,3.339156,0.000000,0.033208,0,0.072324,0.000000,0.017327,3.339156,0.072324,1,1,1,4.912392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,8.134824,0.063660,0.004484,0.000000,0.030916,0.017327,0,0.072324,163,0.341777,0.137940,8.134824,0.001466,3.216109,0.004484,8.134824,3.323075,0.004484,0.063660,0.000000,0.013045,-0.461474,-39.672932,0.106966,0.001000,0.000000,0.001819,-0.000112,0.000000,0.341777,0.137940,-9.803074,0.016742,-0.013555,0.001014,-1.325663,0.001220,27.000000,0.013045,8.134824,0.001466,0.063660,0.000000,0.107000,0.001000,119,0,1,34,34,0.009629,0.019340,0.005246,-0.145576,0.267894,9.993007,-2.896459,0.001220,0.035671,6,1,0,0.000000,0,3.339156,0.000000,0.030916,0,0.072324,0.000000,0.017327,3.339156,0.072324,1,1,1,4.912414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,8.134922,0.063660,-0.005550,0.000000,0.031795,0.017327,0,0.072324,171,0.342139,0.131364,8.134922,0.001466,3.216145,-0.005550,8.134920,3.323106,-0.005550,0.063660,0.000000,0.012350,-0.461474,-39.672932,0.106960,0.000000,0.001506,0.001963,-0.000005,0.001506,0.342139,0.131364,-9.803152,0.005585,0.004196,-0.000000,-1.325631,0.001197,27.000000,0.013045,8.134920,0.001466,0.063660,0.000000,0.107000,0.000000,123,0,1,34,34,-0.005301,0.004480,-0.005605,-0.174506,0.165407,9.771838,-2.896427,0.001197,0.035665,6,1,0,0.000000,0,3.339156,0.000000,0.031795,0,0.072324,0.000000,0.017327,3.339156,0.072324,1,1,1,4.912434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0702,8.134729,0.063660,-0.013927,0.000000,0.031517,0.017327,0,0.072324,183,0.341457,0.138080,8.134729,-0.002513,3.216189,-0.013927,8.134729,3.323154,-0.013927,0.063660,0.000000,0.013045,-0.461474,-39.672932,0.106966,0.000000,0.000000,0.001788,-0.000191,0.000000,0.341457,0.138080,-9.803083,0.012068,0.002776,0.000009,-1.325583,0.001204,27.000000,0.013045,8.134729,-0.002513,0.063660,0.000000,0.107000,0.000000,129,0,1,34,34,-0.005310,0.011004,-0.014063,0.026080,0.119355,9.637520,-2.896379,0.001204,0.035640,7,1,0,0.000000,0,3.339156,0.000000,0.031517,0,0.072324,0.000000,0.017327,3.339156,0.072324,1,1,1,4.912456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,8.134920,0.064427,0.010690,0.000000,0.040285,0.008123,0,0.072324,191,0.341845,0.138452,8.134920,0.000419,3.215498,0.010690,8.134920,3.322464,0.010690,0.064427,0.000000,0.013045,-0.461474,-39.672932,0.106966,-0.001000,0.000000,0.002019,-0.000025,0.000000,0.341845,0.138452,-9.803064,0.016365,-0.004720,-0.000988,-1.325505,0.001196,27.000000,0.013045,8.134920,0.000419,0.064427,0.000000,0.107000,-0.001000,133,0,1,34,34,0.001094,0.017122,0.009480,-0.231079,0.274818,10.203570,-2.896302,0.001196,0.035691,7,1,0,0.000000,0,3.339156,0.000000,0.040285,0,0.072324,0.000000,0.008123,3.339156,0.072324,1,1,1,4.912502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,8.134920,0.063660,-0.015460,0.000000,0.024410,0.024997,0,0.072324,203,0.341671,0.138271,8.134920,-0.001466,3.216246,-0.015460,8.134920,3.323212,-0.015460,0.063660,0.000000,0.013045,-0.461474,-39.672932,0.106966,-0.001000,0.000000,0.001873,0.000107,0.000000,0.341671,0.138271,-9.803073,-0.006387,-0.001914,-0.001005,-1.325525,0.001186,27.000000,0.013045,8.134920,-0.001466,0.063660,0.000000,0.107000,-0.001000,139,0,1,34,34,0.003245,-0.006038,-0.016388,-0.212489,-0.099403,9.529892,-2.896321,0.001186,0.035663,7,1,0,0.000000,0,3.339156,0.000000,0.024410,0,0.072324,0.000000,0.024997,3.339156,0.072324,1,1,1,4.912524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
