t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,48.291592,-0.032980,-0.008013,-0.000000,0.021979,-0.027354,0,-0.046657,204,0.212509,-0.028497
0.0101,48.291502,-0.032980,-0.007242,-0.000000,0.022410,-0.027354,0,-0.046657,214,0.212262,-0.027811
0.0201,48.291505,-0.033747,0.007033,-0.000000,0.012616,-0.018150,0,-0.046657,223,0.212224,-0.028297
0.0301,48.291510,-0.032980,0.006335,-0.000000,0.028903,-0.035024,0,-0.046657,233,0.212347,-0.027772
0.0401,48.291330,-0.032980,0.013277,-0.000000,0.019845,-0.027354,0,-0.046657,244,0.213133,-0.027955
0.0501,48.291688,-0.032980,-0.012377,-0.000000,0.022389,-0.027354,0,-0.046657,253,0.212799,-0.027104
0.0601,48.291590,-0.033747,-0.014929,-0.000000,0.011723,-0.018150,0,-0.046657,8,0.212227,-0.028067
0.0701,48.291701,-0.032980,0.005146,-0.000000,0.022876,-0.035024,0,-0.046657,17,0.212291,-0.027470
0.0801,48.291329,-0.032980,0.016537,-0.000000,0.014374,-0.027354,0,-0.046657,27,0.213335,-0.027228
0.0901,48.291502,-0.033747,-0.007589,-0.000000,0.013366,-0.018150,0,-0.046657,37,0.212939,-0.026152
0.1002,48.291498,-0.032980,-0.006503,-0.000000,0.037861,-0.035024,0,-0.046657,47,0.212445,-0.029177
0.1101,48.291410,-0.032980,-0.001714,-0.000000,0.034536,-0.027354,0,-0.046657,58,0.212885,-0.027979
0.1201,48.291492,-0.033747,-0.014772,-0.000000,0.032916,-0.018150,0,-0.046657,68,0.212125,-0.028526
0.1301,48.292467,-0.032980,0.003013,-0.000000,0.052690,-0.035024,0,-0.046657,77,0.212880,-0.029066
0.1401,48.293233,-0.032980,-0.003310,-0.000000,0.046034,-0.027354,0,-0.046657,88,0.213902,-0.029672
0.1501,48.294846,-0.033747,-0.018636,-0.000000,0.039849,-0.018150,0,-0.046657,98,0.213261,-0.027810
0.1601,48.298714,-0.033769,0.021408,-0.023824,0.052551,-0.025562,0,-0.046657,107,0.213174,-0.027824
0.1701,48.303118,-0.033750,0.006484,-0.002764,0.060989,-0.026001,0,-0.046657,118,0.214229,-0.029479
0.1801,48.307451,-0.034575,0.060234,-0.073625,0.058417,-0.015911,0,-0.046657,127,0.215270,-0.028095
0.1901,48.314078,-0.034540,0.050541,-0.032366,0.076149,-0.024591,0,-0.046657,138,0.215378,-0.027181
0.2001,48.321982,-0.036150,0.107069,-0.116368,0.068786,-0.004909,0,-0.046657,147,0.216514,-0.029208
0.2101,48.327763,-0.036956,0.145404,-0.173090,0.091913,-0.011349,0,-0.046657,158,0.219428,-0.028548
0.2201,48.329026,-0.039290,0.298815,-0.230773,0.078230,0.008610,0,-0.046657,168,0.221694,-0.028774
0.2301,48.332254,-0.040841,0.326466,-0.211915,0.086371,0.003873,0,-0.046657,178,0.219004,-0.031156
0.2401,48.336445,-0.042380,0.387836,-0.209727,0.081977,0.006834,0,-0.046657,188,0.222185,-0.031538
0.2501,48.338809,-0.043908,0.473585,-0.209473,0.071477,0.009790,0,-0.046657,198,0.223919,-0.032224
0.2601,48.343573,-0.044666,0.549890,-0.172791,0.061305,0.003589,0,-0.046657,207,0.221991,-0.034255
0.2701,48.347790,-0.045285,0.477029,-0.026591,0.045546,0.003444,0,-0.046657,217,0.221748,-0.035469
0.2801,48.351587,-0.045254,0.517380,-0.003085,0.044130,-0.003114,0,-0.046657,227,0.221607,-0.033361
0.2901,48.355551,-0.044486,0.577828,-0.000358,0.039977,-0.012026,0,-0.046657,238,0.219090,-0.035952
0.3001,48.358194,-0.042923,0.604648,0.039268,0.043809,-0.023098,0,-0.046657,248,0.215644,-0.037500
0.3101,48.361635,-0.040579,0.584866,0.080517,0.061369,-0.035594,0,-0.046657,2,0.214886,-0.037869
0.3201,48.365599,-0.039051,0.542263,0.075325,0.069110,-0.030488,0,-0.046657,12,0.214113,-0.037987
0.3301,48.371098,-0.037518,0.518165,0.069216,0.089168,-0.033616,0,-0.046657,21,0.211900,-0.039569
0.3401,48.376877,-0.036791,0.506086,0.023516,0.101211,-0.026999,0,-0.046657,31,0.211364,-0.041808
0.3501,48.383118,-0.036045,0.476829,0.002729,0.125083,-0.028680,0,-0.046657,41,0.213142,-0.043154
0.3601,48.392236,-0.037689,0.513937,-0.096811,0.115934,-0.001502,0,-0.046657,51,0.216275,-0.045245
0.3701,48.401716,-0.040162,0.632996,-0.245746,0.116658,0.011744,0,-0.046657,61,0.221296,-0.047114
0.3801,48.408241,-0.042546,0.773941,-0.326265,0.109122,0.015617,0,-0.046657,71,0.224112,-0.050363
0.3901,48.416502,-0.045451,0.895223,-0.322107,0.085919,0.026632,0,-0.046657,82,0.224248,-0.051069
0.4001,48.425956,-0.047784,1.009306,-0.328840,0.060848,0.025589,0,-0.046657,92,0.226426,-0.051106
0.4101,48.435094,-0.049303,1.034484,-0.239902,0.046074,0.020484,0,-0.046657,101,0.227614,-0.054162
0.4201,48.443337,-0.049984,1.079423,-0.137013,0.034942,0.013461,0,-0.046657,111,0.223918,-0.058059
0.4301,48.449265,-0.049865,1.088855,-0.015897,0.038001,0.005221,0,-0.046657,122,0.219506,-0.057473
0.4401,48.456336,-0.047476,1.144895,0.071459,0.056291,-0.022247,0,-0.046657,132,0.214713,-0.060359
0.4501,48.462529,-0.044247,0.976566,0.279456,0.096627,-0.037109,0,-0.046657,141,0.210527,-0.061954
0.4601,48.470584,-0.039702,0.922694,0.303590,0.148439,-0.059365,0,-0.046657,152,0.207466,-0.061523
0.4701,48.483772,-0.037299,0.851876,0.243514,0.166036,-0.042745,0,-0.046657,162,0.208188,-0.064091
0.4801,48.494496,-0.036783,0.806563,0.051405,0.216357,-0.024907,0,-0.046657,171,0.213743,-0.063093
0.4901,48.503574,-0.037577,0.844536,0.005965,0.240018,-0.010222,0,-0.046657,180,0.211086,-0.069476
0.5001,48.512959,-0.039408,1.130379,-0.263930,0.248420,0.003809,0,-0.046657,190,0.210364,-0.074528
