t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,1.317320,0.000000,-0.009543,0.000000,0.046581,0.000000,1,-1.646677,202,0.294888,0.113286,1.317320,0.001466,-1.013407,-0.009543,1.317326,-0.982990,-0.009543,0.000000,0.000000,0.012626,-0.454769,-38.159808,0.030417,0.000000,0.000922,0.001995,-0.000094,0.000922,0.294888,0.113286,-9.804912,0.016768,-0.003398,0.000000,0.587774,0.001072,27.000000,0.013045,1.317326,0.001466,0.000000,0.000000,0.030000,0.000000,14,0,1,33,31,0.007494,0.015258,-0.009737,-0.088761,0.458693,10.033242,-0.983022,0.001072,0.030064,6,1,0,0.000000,0,-0.979108,0.000000,0.046581,0,0.000000,0.000000,0.000000,-0.979108,0.000000,1,1,1,2.321029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,1.317125,0.000000,-0.001694,0.000000,0.007573,0.000802,1,-1.646677,212,0.294589,0.113368,1.317125,-0.000419,-1.013530,-0.001694,1.317134,-0.983108,-0.001694,0.000000,0.000000,0.012625,-0.454769,-38.159808,0.030422,0.000000,0.000923,0.001995,-0.000065,0.000923,0.294589,0.113368,-9.804920,-0.012489,-0.002192,0.000000,0.587657,0.001063,27.000000,0.013045,1.317134,-0.000419,0.000000,0.000000,0.030000,0.000000,19,0,1,33,31,-0.001013,-0.012660,-0.001535,-0.125866,-0.158377,9.663342,-0.983140,0.001063,0.030034,6,1,0,0.000000,0,-0.979242,0.000000,0.007573,0,0.000067,0.000000,0.000802,-0.979242,0.000067,1,1,1,2.321060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,1.318483,0.000000,0.004422,0.000000,-0.003863,0.005741,1,-1.646677,222,0.294901,0.114270,1.318483,0.016860,-1.013506,0.004422,1.318477,-0.983076,0.004422,0.000000,0.000000,0.012696,-0.454769,-38.159808,0.030429,0.001000,0.000768,0.001999,0.000558,0.000768,0.294901,0.114270,-9.804901,0.014148,0.013541,0.001000,0.587689,0.001042,27.000000,0.013045,1.318477,0.016860,0.000000,0.000000,0.030000,0.001000,24,0,1,33,31,-0.009580,0.017148,0.005205,-0.021383,0.042480,9.665428,-0.983107,0.001042,0.030066,7,1,0,0.000000,0,-0.980177,0.000000,-0.003863,0,0.000534,0.000000,0.005741,-0.980177,0.000534,1,1,1,2.321092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,1.321732,0.000000,-0.003883,0.000000,-0.025571,0.016280,1,-1.646677,232,0.295885,0.111689,1.321732,0.028065,-1.013417,-0.003883,1.321736,-0.982997,-0.003883,0.000000,0.000000,0.012443,-0.454769,-38.159808,0.030420,0.000000,0.001324,0.002058,0.000284,0.001324,0.295885,0.111689,-9.804901,-0.016644,0.005620,0.000000,0.587767,0.001052,27.000000,0.013045,1.321736,0.028065,0.000000,0.000000,0.030000,0.000000,29,0,1,33,31,-0.009549,-0.014793,-0.003700,-0.133780,-0.401084,9.957581,-0.983029,0.001052,0.030166,7,1,0,0.000000,0,-0.982712,0.000000,-0.025571,0,0.001802,0.000000,0.016280,-0.982712,0.001802,1,1,1,2.321136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,1.320130,0.000000,0.017915,0.000000,-0.059248,0.033208,1,-1.646677,242,0.295884,0.110957,1.320130,-0.014765,-1.013380,0.017915,1.320107,-0.982947,0.017915,0.000000,0.000000,0.012418,-0.454769,-38.159808,0.030434,0.000000,0.001380,0.002015,-0.000699,0.001380,0.295884,0.110957,-9.804909,0.004651,-0.002158,0.000000,0.587817,0.001101,27.000000,0.013045,1.320107,-0.014765,0.000000,0.000000,0.030000,0.000000,34,0,1,33,31,0.003245,0.004193,0.017865,0.188535,0.251660,9.772941,-0.982980,0.001101,0.030166,7,1,0,0.000000,0,-0.987646,0.000000,-0.059248,0,0.004269,0.000000,0.033208,-0.987646,0.004269,1,1,1,2.321179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,1.315889,0.001534,0.086045,0.000000,-0.092604,0.037398,1,-1.646677,252,0.295568,0.111615,1.315889,-0.048485,-1.014373,0.086045,1.315792,-0.983891,0.086045,0.001534,0.000000,0.012455,-0.454769,-38.159808,0.030482,0.000000,0.001296,0.001984,-0.001200,0.001296,0.295568,0.111615,-9.804911,-0.003353,0.004567,0.000000,0.588407,0.001118,27.000000,0.013045,1.315792,-0.048485,0.001534,0.000000,0.030000,0.000000,39,0,1,33,31,-0.005268,-0.001013,0.086064,0.113166,-0.035829,9.817855,-0.982390,0.001118,0.030151,7,1,0,0.000000,0,-0.995524,0.000000,-0.092604,0,0.008208,0.000000,0.037398,-0.995524,0.008208,1,1,1,2.321213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,1.303908,0.002301,0.146109,0.000000,-0.159899,0.069412,1,-1.646677,8,0.297112,0.111530,1.303908,-0.130376,-1.013910,0.146109,1.303712,-0.983383,0.146109,0.002301,0.000000,0.012460,-0.454769,-38.159808,0.030527,0.000000,0.001285,0.002025,-0.003629,0.001285,0.297112,0.111530,-9.804865,0.007803,0.014258,0.000000,0.589681,0.001155,27.000000,0.013045,1.303712,-0.130376,0.002301,0.000000,0.030000,0.000000,44,0,1,33,31,-0.011669,0.013133,0.145957,-0.212059,-0.148391,9.625104,-0.981116,0.001155,0.030317,7,1,0,0.000000,0,-1.006402,0.000000,-0.159899,0,0.013647,0.000000,0.069412,-1.006402,0.013647,1,1,1,2.321222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,1.280848,0.005767,-0.076278,0.314159,-0.193025,0.064374,1,-1.646677,16,0.297417,0.111528,1.280848,-0.251118,-1.015386,-0.076278,1.280893,-0.985012,-0.076278,0.005767,0.314159,0.012469,-0.454769,-38.159808,0.030374,0.000000,0.001266,0.002000,-0.005839,0.001266,0.297417,0.111528,-9.804856,0.015375,-0.012153,0.314159,0.591515,0.001270,27.000000,0.013045,1.280893,-0.251118,0.005369,0.314159,0.030000,0.000000,49,0,1,33,31,0.016106,0.014131,0.237724,0.447134,0.381660,10.099810,-0.979282,0.001270,0.030388,6,1,0,0.000000,0,-1.020280,0.000000,-0.193025,0,0.020586,0.000000,0.064374,-1.020280,0.020586,1,1,1,2.317980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,1.238298,0.010589,0.115302,0.418879,-0.260287,0.073035,1,-1.646677,27,0.294074,0.109873,1.238298,-0.362540,-1.016552,0.115302,1.238230,-0.986077,0.115302,0.010589,0.418879,0.012374,-0.454769,-38.159808,0.030475,-0.001000,0.001476,0.001993,-0.013593,0.001476,0.294074,0.109873,-9.804976,-0.124452,-0.041406,0.417879,0.595268,0.001486,27.000000,0.013045,1.238230,-0.362540,0.009971,0.418879,0.030000,-0.001000,54,0,1,33,31,-0.002872,-0.124520,0.534763,0.764607,-0.361174,9.862862,-0.975529,0.001486,0.030098,6,1,0,0.000000,0,-1.037158,0.000000,-0.260287,0,0.029025,0.000000,0.073035,-1.037158,0.029025,1,1,1,2.297021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,1.235731,0.023176,-0.234568,1.047198,-0.273376,0.005097,1,-1.646677,36,0.274256,0.111905,1.235731,-0.059795,-1.021847,-0.234568,1.235928,-0.991687,-0.234568,0.023176,1.047198,0.012640,-0.454769,-38.159808,0.030159,0.000000,0.000891,0.002027,0.001775,0.000891,0.274256,0.111905,-9.805527,-0.012708,-0.104251,1.047198,0.602240,0.001878,27.000000,0.013045,1.235928,-0.059795,0.022243,1.047198,0.030000,0.000000,59,0,1,33,31,0.093177,-0.038180,0.813177,2.967470,0.381568,8.665885,-0.968557,0.001878,0.028217,7,1,0,0.000000,0,-1.057036,0.000000,-0.273376,0,0.038964,0.000000,0.005097,-1.057036,0.038964,1,1,1,2.295989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
