t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,6.065836,0.005369,0.000353,0.000000,0.042615,0.000000,0,0.231816,240,0.151903,0.183185,6.065836,-0.000419,3.151483,0.000353,6.065836,3.199484,0.000353,0.005369,0.000000,0.013045,-0.479661,-43.117931,0.048001,0.000000,0.000000,0.001842,-0.000094,0.000000,0.151903,0.183185,-9.807113,0.017329,-0.013429,-0.000013,-1.507450,-0.005548,27.000000,0.013045,6.065836,-0.000419,0.005369,0.000000,0.048000,0.000000,2,0,1,33,31,0.013935,-0.016919,0.000561,-0.288308,-0.309571,9.508590,-3.078246,-0.005548,0.015585,6,1,0,0.000000,0,3.203035,0.000000,0.042615,0,0.005369,0.000000,0.000000,3.203035,0.005369,1,1,1,2.897780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,6.065932,0.005369,-0.007470,0.000000,0.009983,0.000802,0,0.231816,250,0.151637,0.182530,6.065932,0.000419,3.151382,-0.007470,6.065932,3.199378,-0.007470,0.005369,0.000000,0.013005,-0.479661,-43.117931,0.047995,0.000000,0.000083,0.001968,0.000012,0.000083,0.151637,0.182530,-9.807129,-0.010165,0.011180,0.000000,-1.507557,-0.005521,27.000000,0.013045,6.065932,0.000419,0.005369,0.000000,0.048000,0.000000,7,0,1,33,31,-0.007445,0.013050,-0.007641,0.608831,0.272542,9.649009,-3.078353,-0.005521,0.015558,7,1,0,0.000000,0,3.203169,0.000000,0.009983,0,0.005436,0.000000,0.000802,3.203169,0.005436,1,1,1,2.897837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,6.068137,0.006136,0.026494,0.000000,0.025678,-0.003463,0,0.231816,4,0.152482,0.182808,6.068137,0.025028,3.151571,0.026494,6.068137,3.198804,0.026494,0.006136,0.000000,0.013045,-0.479661,-43.117931,0.047234,0.000000,0.000000,0.001940,0.000354,0.000000,0.152482,0.182808,-9.807111,-0.000203,0.005966,0.000005,-1.507363,-0.005497,27.000000,0.013045,6.068137,0.025028,0.006136,0.000000,0.048000,0.000000,12,0,1,33,31,0.001110,0.006210,0.026420,-0.068442,0.067370,9.971901,-3.078159,-0.005497,0.015658,7,1,0,0.000000,0,3.204103,0.000000,0.025678,0,0.005903,0.000000,-0.003463,3.204103,0.005903,1,1,1,2.897894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,6.069673,0.006136,0.009964,0.000000,0.038029,0.014746,0,0.231816,14,0.153729,0.182443,6.069673,0.008692,3.151048,0.009964,6.069671,3.199054,0.009964,0.006136,0.000000,0.012976,-0.479661,-43.117931,0.048006,0.000000,0.000145,0.001817,-0.000121,0.000145,0.153729,0.182443,-9.807099,-0.004974,0.027250,0.000000,-1.507112,-0.005528,27.000000,0.013045,6.069671,0.008692,0.006136,0.000000,0.048000,0.000000,17,0,1,33,31,0.001083,0.027806,0.009604,-0.221309,-0.065048,9.846055,-3.077909,-0.005528,0.015785,6,1,0,0.000000,0,3.206639,0.000000,0.038029,0,0.007171,0.000000,0.014746,3.206639,0.007171,1,1,1,2.898592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,6.069479,0.006136,0.033517,0.000000,0.071037,0.031674,0,0.231816,24,0.152846,0.182760,6.069479,0.003560,3.151210,0.033517,6.069479,3.199211,0.033517,0.006136,0.000000,0.013045,-0.479661,-43.117931,0.048001,0.001000,0.000000,0.001827,0.000050,0.000000,0.152846,0.182760,-9.807106,0.008701,-0.014155,0.000988,-1.506956,-0.005492,27.000000,0.013045,6.069479,0.003560,0.006136,0.000000,0.048000,0.001000,22,0,1,33,31,0.005405,-0.015260,0.034707,0.560065,0.474496,9.555303,-3.077753,-0.005492,0.015696,6,1,0,0.000000,0,3.211451,0.000000,0.071037,0,0.009638,0.000000,0.031674,3.211451,0.009638,1,1,1,2.898657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,6.070534,0.007670,0.094734,0.000000,0.116748,0.035864,0,0.231816,34,0.152860,0.182243,6.070534,0.013718,3.151060,0.094734,6.070534,3.198294,0.094734,0.007670,0.000000,0.013045,-0.479661,-43.117931,0.047234,0.000000,0.000000,0.001872,-0.000075,0.000000,0.152860,0.182243,-9.807116,0.000215,0.004216,0.000003,-1.506341,-0.005415,27.000000,0.013045,6.070534,0.013718,0.007670,0.000000,0.048000,0.000000,27,0,1,33,31,0.001131,0.005303,0.094676,0.048221,-0.345971,10.149660,-3.077137,-0.005415,0.015725,7,1,0,0.000000,0,3.218223,0.000000,0.116748,0,0.013577,0.000000,0.035864,3.218223,0.013577,1,1,1,2.899111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,6.075519,0.009204,0.166176,0.104720,0.136219,0.058674,0,0.231816,44,0.156028,0.182133,6.075519,0.052674,3.150964,0.166176,6.075519,3.198198,0.166176,0.009204,0.104720,0.013045,-0.479661,-43.117931,0.047234,0.000000,0.000000,0.001846,0.000746,0.000000,0.156028,0.182133,-9.807068,-0.006967,0.046679,0.000041,-1.504901,-0.005377,27.000000,0.013045,6.075519,0.052674,0.009204,0.104720,0.048000,0.000000,32,0,1,33,31,0.003240,0.049249,0.165589,-0.098911,0.659017,10.073530,-3.075698,-0.005377,0.016076,7,1,0,0.000000,0,3.226157,0.000000,0.136219,0,0.019016,0.000000,0.058674,3.226157,0.019016,1,1,1,2.901668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,6.083861,0.010738,0.060590,0.104720,0.155811,0.084484,0,0.231816,54,0.161397,0.182010,6.083861,0.085347,3.150765,0.060590,6.083861,3.198170,0.060590,0.010738,0.104720,0.013045,-0.479661,-43.117931,0.047405,-0.001000,0.000000,0.001840,0.000997,0.000000,0.161397,0.182010,-9.806983,-0.000554,0.059030,0.103765,-1.503393,-0.005334,27.000000,0.013045,6.083861,0.085347,0.010738,0.104720,0.048000,-0.001000,37,0,1,33,31,0.011767,0.059986,0.163587,-0.824737,0.155849,9.742608,-3.074189,-0.005334,0.016652,6,1,0,0.000000,0,3.234454,0.000000,0.155811,0,0.025955,0.000000,0.084484,3.234454,0.025955,1,1,1,2.906021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,6.087504,0.010738,0.218020,0.000000,0.145293,0.131702,0,0.231816,64,0.170602,0.180937,6.087504,0.037280,3.151968,0.218020,6.087504,3.199969,0.218020,0.010738,0.000000,0.013045,-0.479661,-43.117931,0.048000,0.000000,0.000000,0.001857,-0.000019,0.000000,0.170602,0.180937,-9.806847,-0.026524,0.069507,0.000049,-1.501591,-0.005214,27.000000,0.013045,6.087504,0.037280,0.010738,0.000000,0.048000,0.000000,42,0,1,33,31,-0.011715,0.076306,0.217091,-1.348391,-0.240362,10.054110,-3.072387,-0.005214,0.017589,6,1,0,0.000000,0,3.242313,0.000000,0.145293,0,0.034394,0.000000,0.131702,3.242313,0.034394,1,1,1,2.907491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,6.089071,0.013039,0.474521,0.000000,0.146774,0.138968,0,0.231816,74,0.174065,0.179704,6.089071,0.020944,3.153080,0.474521,6.089038,3.201416,0.474521,0.013039,0.000000,0.012981,-0.479661,-43.117931,0.048336,0.004000,0.000134,0.001871,-0.000183,0.000134,0.174065,0.179704,-9.806809,-0.003362,-0.009053,0.004000,-1.497842,-0.005108,27.000000,0.013045,6.089038,0.020944,0.013039,0.000000,0.048000,0.004000,47,0,1,33,31,-0.005152,-0.001956,0.478587,-0.526760,0.064295,10.201262,-3.068638,-0.005108,0.017982,7,1,0,0.000000,0,3.248934,0.000000,0.146774,0,0.044333,0.000000,0.138968,3.248934,0.044333,1,1,1,2.907700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
