t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,12.127170,0.011505,0.001070,0.000000,0.039775,0.000000,1,9.781822,61,0.085600,0.259430,12.127170,0.001466,8.088722,0.001070,12.127166,8.172871,0.001070,0.011505,0.000000,0.012852,-0.354905,-23.703036,0.084148,0.000000,0.000542,0.002153,0.000099,0.000542,0.085600,0.259430,-9.806195,0.001102,0.014939,0.000000,-2.811080,-0.013494,27.000000,0.013045,12.127166,0.001466,0.011505,0.000000,0.084000,0.000000,200,0,1,34,33,0.007500,0.012980,0.000904,-0.001102,-0.028567,9.999692,1.901309,-0.013494,0.009030,7,1,0,0.000000,0,8.176185,0.000000,0.039775,0,0.011505,0.000000,0.000000,8.176185,0.011505,1,1,1,4.029748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,12.127179,0.012272,0.034872,0.000000,0.016262,-0.008402,1,9.781822,71,0.085389,0.259337,12.127179,0.000419,8.088033,0.034872,12.127166,8.172202,0.034872,0.012272,0.000000,0.012855,-0.354905,-23.703036,0.084168,0.000000,0.000537,0.002180,0.000045,0.000537,0.085389,0.259337,-9.806200,0.003258,0.000739,0.000000,-2.810983,-0.013476,27.000000,0.013045,12.127166,0.000419,0.012272,0.000000,0.084000,0.000000,4,0,1,34,33,0.003254,-0.000308,0.034879,0.809134,0.368977,9.592686,1.901406,-0.013476,0.009029,6,1,0,0.000000,0,8.176319,0.000000,0.016262,0,0.011572,0.000000,-0.008402,8.176319,0.011572,1,1,1,4.029777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,12.128827,0.012272,0.060557,0.000000,0.013597,0.004207,1,9.781822,81,0.087270,0.258769,12.128827,0.020944,8.088495,0.060557,12.128796,8.172689,0.060557,0.012272,0.000000,0.012854,-0.354905,-23.703036,0.084195,0.000000,0.000537,0.002153,0.000368,0.000537,0.087270,0.258769,-9.806198,-0.007903,-0.000687,0.000000,-2.810493,-0.013416,27.000000,0.013045,12.128796,0.020944,0.012272,0.000000,0.084000,0.000000,9,0,1,34,33,-0.007415,0.003595,0.060516,-0.352611,-0.631985,10.060392,1.901896,-0.013416,0.009220,7,1,0,0.000000,0,8.177253,0.000000,0.013597,0,0.012039,0.000000,0.004207,8.177253,0.012039,1,1,1,4.029809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,12.133530,0.013806,0.064092,0.000000,0.051144,-0.003662,1,9.781822,91,0.087153,0.258693,12.133530,0.044401,8.087531,0.064092,12.133494,8.171723,0.064092,0.013806,0.000000,0.012811,-0.354905,-23.703036,0.084192,0.001000,0.000658,0.002005,0.001014,0.000658,0.087153,0.258693,-9.806201,-0.002868,0.013507,0.001000,-2.809925,-0.013437,27.000000,0.013045,12.133494,0.044401,0.013806,0.000000,0.084000,0.001000,14,0,1,34,33,0.003248,0.014254,0.064915,0.475077,0.460292,9.928350,1.902464,-0.013437,0.009248,6,1,0,0.000000,0,8.179789,0.000000,0.051144,0,0.013307,0.000000,-0.003662,8.179789,0.013307,1,1,1,4.029853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,12.136606,0.014573,0.068736,0.000000,0.075145,0.019402,1,9.781822,101,0.087640,0.258491,12.136606,0.033196,8.087537,0.068736,12.136562,8.171739,0.068736,0.014573,0.000000,0.012832,-0.354905,-23.703036,0.084202,0.000000,0.000600,0.001998,0.000144,0.000600,0.087640,0.258491,-9.806202,0.014032,-0.006954,0.000000,-2.809142,-0.013388,27.000000,0.013045,12.136562,0.033196,0.014573,0.000000,0.084000,0.000000,19,0,1,34,33,0.009680,-0.011428,0.068888,-0.480028,-0.326323,9.307318,1.903247,-0.013388,0.009318,7,1,0,0.000000,0,8.184723,0.000000,0.075145,0,0.015774,0.000000,0.019402,8.184723,0.015774,1,1,1,4.029910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,12.139975,0.014573,0.103462,0.000000,0.110999,0.049670,1,9.781822,111,0.087436,0.258270,12.139975,0.040317,8.088307,0.103462,12.139917,8.172531,0.103462,0.014573,0.000000,0.012846,-0.354905,-23.703036,0.084225,0.000000,0.000559,0.002066,0.000571,0.000559,0.087436,0.258270,-9.806210,-0.017774,0.005286,0.000000,-2.808350,-0.013352,27.000000,0.013045,12.139917,0.040317,0.014573,0.000000,0.084000,0.000000,24,0,1,33,33,-0.013817,0.013694,0.103295,0.676952,0.003665,9.742056,1.904039,-0.013352,0.009297,7,1,0,0.000000,0,8.192601,0.000000,0.110999,0,0.019713,0.000000,0.049670,8.192601,0.019713,1,1,1,4.029977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,12.151125,0.016874,0.199554,0.000000,0.180357,0.047936,1,9.781822,121,0.089140,0.257981,12.151125,0.121161,8.087447,0.199554,12.151135,8.171724,0.199554,0.016874,0.000000,0.012881,-0.354905,-23.703036,0.084277,0.000000,0.000461,0.002115,0.002349,0.000461,0.089140,0.257981,-9.806202,0.008663,0.019642,0.000000,-2.806855,-0.013263,27.000000,0.013045,12.151135,0.121161,0.016874,0.000000,0.084000,0.000000,29,0,1,34,33,0.016092,0.016778,0.199355,0.304888,0.093900,10.163818,1.905534,-0.013263,0.009530,6,1,0,0.000000,0,8.203479,0.000000,0.180357,0,0.025152,0.000000,0.047936,8.203479,0.025152,1,1,1,4.035098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,12.171382,0.018408,0.167582,0.000000,0.223073,0.081416,1,9.781822,131,0.099408,0.257092,12.171382,0.188705,8.088006,0.167582,12.171269,8.172305,0.167582,0.018408,0.000000,0.012819,-0.354905,-23.703036,0.084299,0.000000,0.000635,0.002022,0.002946,0.000635,0.099408,0.257092,-9.806127,-0.065817,0.178981,0.000000,-2.804726,-0.013200,27.000000,0.013045,12.171269,0.188705,0.018408,0.000000,0.084000,0.000000,34,0,1,34,33,0.011628,0.192476,0.165128,-2.125767,0.271071,9.647215,1.907663,-0.013200,0.010615,7,1,0,0.000000,0,8.217357,0.000000,0.223073,0,0.032091,0.000000,0.081416,8.217357,0.032091,1,1,1,4.044836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,12.173476,0.018408,0.213024,0.000000,0.276264,0.128053,1,9.781822,141,0.115008,0.258391,12.173476,0.011729,8.089293,0.213024,12.173378,8.173670,0.213024,0.018408,0.000000,0.012866,-0.354905,-23.703036,0.084377,0.000000,0.000505,0.002142,-0.001086,0.000505,0.115008,0.258391,-9.805922,-0.007787,0.042024,0.000000,-2.803340,-0.013257,27.000000,0.013045,12.173378,0.011729,0.018408,0.000000,0.084000,0.000000,39,0,1,34,33,0.009663,0.044370,0.212470,-1.647849,0.234377,9.541883,1.909049,-0.013257,0.012208,7,1,0,0.000000,0,8.234235,0.000000,0.276264,0,0.040481,0.000000,0.128053,8.234235,0.040481,1,1,1,4.046345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,12.174628,0.018408,0.493473,0.000000,0.313595,0.158518,1,9.781822,151,0.114013,0.255210,12.174628,0.021991,8.092933,0.493473,12.174337,8.177509,0.493473,0.018408,0.000000,0.012831,-0.354905,-23.703036,0.084576,0.005000,0.000603,0.002136,-0.000270,0.000603,0.114013,0.255210,-9.806017,0.005294,-0.067759,0.005000,-2.799505,-0.012970,27.000000,0.013045,12.174337,0.021991,0.018408,0.000000,0.084000,0.005000,44,0,1,34,33,-0.022164,-0.057849,0.499256,-0.831985,-0.588810,9.639416,1.912884,-0.012970,0.012100,7,1,0,0.000000,0,8.254113,0.000000,0.313595,0,0.050012,0.000000,0.158518,8.254113,0.050012,1,1,1,4.046466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1001,12.179897,0.021625,0.573017,0.209440,0.387658,0.147856,1,9.781822,161,0.113129,0.258837,12.179897,0.053617,8.096271,0.573017,12.179514,8.180850,0.573017,0.021625,0.209440,0.012792,-0.354905,-23.703036,0.084579,0.013000,0.000713,0.002194,0.000214,0.000713,0.113129,0.258837,-9.805932,-0.049618,0.021193,0.222440,-2.792944,-0.013342,27.000000,0.013045,12.179514,0.053617,0.021476,0.209440,0.084000,0.013000,49,0,1,34,33,-0.037132,0.049316,0.794891,0.381913,0.392854,10.741099,1.919445,-0.013342,0.012101,6,1,0,0.000000,0,8.276991,0.000000,0.387658,0,0.060284,0.000000,0.147856,8.276991,0.060284,1,1,1,4.046587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
