t,ref_big,ref_aim,platform,aim,small,tau_big,tau_small,beta_true,beta_hat
0.25000,0.212132,0.212132,0.194027,0.210589,0.016563,-0.097255,-0.168980,-0.014057,0.014963
0.26000,0.218691,0.218691,0.205277,0.218584,0.013307,-0.099575,-0.171707,-0.014048,0.014968
0.27000,0.225033,0.225033,0.216116,0.226255,0.010139,-0.137316,-0.174465,-0.014039,0.014943
0.28000,0.231154,0.231154,0.226546,0.233588,0.007042,-0.161411,-0.177340,-0.014030,0.012181
0.29000,0.237047,0.237047,0.236569,0.240570,0.004001,-0.219939,-0.179022,-0.014020,0.005757
0.30000,0.242705,0.242705,0.246179,0.247196,0.001016,-0.220808,-0.179020,-0.014011,-0.001792
0.31000,0.248124,0.248124,0.253305,0.253437,0.000132,-0.229372,-0.155997,-0.014002,-0.010646
0.32000,0.253298,0.253298,0.258106,0.258787,0.000681,-0.145400,-0.072653,-0.013993,-0.011066
0.33000,0.258223,0.258223,0.262696,0.263414,0.000717,-0.094045,-0.057705,-0.013984,-0.011139
0.34000,0.262892,0.262892,0.266950,0.267667,0.000717,-0.077597,-0.084532,-0.013974,-0.011165
0.35000,0.267302,0.267302,0.270863,0.271580,0.000717,-0.061556,-0.078704,-0.013965,-0.011152
0.36000,0.271448,0.271448,0.274443,0.275160,0.000717,-0.046614,-0.064453,-0.013956,-0.011104
0.37000,0.275326,0.275326,0.277701,0.278419,0.000717,-0.040499,-0.062847,-0.013947,-0.011027
0.38000,0.278933,0.278933,0.280659,0.281376,0.000717,-0.034160,-0.060451,-0.013938,-0.010924
0.39000,0.282264,0.282264,0.283481,0.284154,0.000672,-0.021497,-0.043351,-0.013928,-0.010800
0.40000,0.285317,0.285317,0.286558,0.287102,0.000544,-0.019613,-0.043980,-0.013919,-0.009243
0.41000,0.288088,0.288088,0.289357,0.289902,0.000544,-0.030674,-0.058071,-0.013910,-0.009129
0.42000,0.290575,0.290575,0.291860,0.292404,0.000544,-0.043757,-0.072808,-0.013901,-0.009031
0.43000,0.292775,0.292775,0.294052,0.294596,0.000544,-0.050713,-0.108268,-0.013892,-0.008951
0.44000,0.294686,0.294686,0.295930,0.296474,0.000543,-0.058524,-0.119463,-0.013883,-0.008889
0.45000,0.296307,0.296307,0.297492,0.298035,0.000542,-0.071077,-0.124439,-0.013873,-0.008845
0.46000,0.297634,0.297634,0.298737,0.299279,0.000542,-0.078415,-0.126007,-0.013864,-0.008821
0.47000,0.298669,0.298669,0.299665,0.300206,0.000541,-0.097970,-0.130338,-0.013855,-0.008817
0.48000,0.299408,0.299408,0.300275,0.300815,0.000540,-0.099322,-0.133193,-0.013846,-0.008835
0.49000,0.299852,0.299852,0.300568,0.301107,0.000539,-0.127624,-0.139626,-0.013837,-0.008879
0.50000,0.300000,0.300000,0.300596,0.301131,0.000536,-0.350634,-0.099536,-0.013828,-0.008950
0.51000,0.299852,0.299852,0.300590,0.301115,0.000525,-0.340565,-0.100033,-0.013818,-0.009059
0.52000,0.299408,0.299408,0.297193,0.300553,0.003361,-0.330946,-0.121870,-0.013809,-0.014949
0.53000,0.298669,0.298669,0.294594,0.298885,0.004291,-0.247845,-0.109902,-0.013800,-0.015042
0.54000,0.297634,0.297634,0.292653,0.296700,0.004047,-0.279948,-0.098478,-0.013791,-0.015103
0.55000,0.296307,0.296307,0.291178,0.294462,0.003284,-0.330648,-0.116900,-0.013782,-0.015151
0.56000,0.294686,0.294686,0.290178,0.292137,0.001959,-0.399716,-0.114687,-0.013773,-0.015203
0.57000,0.292775,0.292775,0.289638,0.289724,0.000087,-0.436316,-0.121042,-0.013763,-0.015279
0.58000,0.290575,0.290575,0.286776,0.287320,0.000544,-0.467871,-0.008531,-0.013754,-0.015401
0.59000,0.288088,0.288088,0.283137,0.284413,0.001276,-0.325538,-0.020314,-0.013745,-0.015507
0.60000,0.285317,0.285317,0.280063,0.281231,0.001168,-0.480551,-0.065596,-0.013736,-0.015578
0.61000,0.282264,0.282264,0.277385,0.278195,0.000810,-0.455535,-0.068680,-0.013727,-0.015638
0.62000,0.278933,0.278933,0.275114,0.275246,0.000131,-0.479775,-0.091578,-0.013718,-0.015714
0.63000,0.275326,0.275326,0.271035,0.272181,0.001146,-0.504076,-0.098696,-0.013709,-0.015830
0.64000,0.271448,0.271448,0.266047,0.268098,0.002051,-0.443122,-0.148531,-0.013699,-0.015940
0.65000,0.267302,0.267302,0.261777,0.263387,0.001610,-0.430199,-0.132944,-0.013690,-0.016019
0.66000,0.262892,0.262892,0.258021,0.258547,0.000525,-0.457297,-0.114432,-0.013681,-0.016092
0.67000,0.258223,0.258223,0.254695,0.253724,-0.000971,-0.487324,-0.077394,-0.013672,-0.016184
0.68000,0.253298,0.253298,0.248480,0.248779,0.000299,-0.515132,-0.020298,-0.013663,-0.016319
0.69000,0.248124,0.248124,0.242699,0.243202,0.000503,-0.459590,-0.073985,-0.013654,-0.016418
0.70000,0.242705,0.242705,0.237382,0.237641,0.000259,-0.449602,-0.056822,-0.013645,-0.016502
0.71000,0.237047,0.237047,0.232453,0.232248,-0.000205,-0.460745,-0.070260,-0.013636,-0.016595
0.72000,0.231154,0.231154,0.225627,0.226692,0.001066,-0.485541,-0.087155,-0.013626,-0.016721
0.73000,0.225033,0.225033,0.218831,0.220227,0.001396,-0.365905,-0.115708,-0.013617,-0.016829
0.74000,0.218691,0.218691,0.212637,0.213447,0.000810,-0.443661,-0.128608,-0.013608,-0.016919
0.75000,0.212132,0.212132,0.206956,0.206540,-0.000416,-0.459093,-0.118749,-0.013599,-0.017014
0.76000,0.205364,0.205364,0.199715,0.199510,-0.000204,-0.479794,-0.048884,-0.013590,-0.017136
0.77000,0.198394,0.198394,0.192179,0.192033,-0.000145,-0.434862,-0.041790,-0.013581,-0.017246
0.78000,0.191227,0.191227,0.185017,0.184813,-0.000204,-0.428413,-0.026673,-0.013572,-0.017341
0.79000,0.183872,0.183872,0.178191,0.177899,-0.000292,-0.435204,-0.044522,-0.013563,-0.017442
0.80000,0.176336,0.176336,0.169612,0.170778,0.001166,-0.451313,-0.082654,-0.013554,-0.017570
0.81000,0.168625,0.168625,0.161474,0.162813,0.001339,-0.362656,-0.103520,-0.013545,-0.017678
0.82000,0.160748,0.160748,0.153893,0.154650,0.000757,-0.383397,-0.119516,-0.013535,-0.017776
0.83000,0.152712,0.152712,0.146541,0.146362,-0.000179,-0.463033,-0.127286,-0.013526,-0.017883
0.84000,0.144526,0.144526,0.137552,0.137708,0.000156,-0.309623,-0.004040,-0.013517,-0.018011
0.85000,0.136197,0.136197,0.129023,0.129086,0.000064,-0.449507,-0.052578,-0.013508,-0.018111
0.86000,0.127734,0.127734,0.120863,0.120760,-0.000103,-0.410075,-0.023037,-0.013499,-0.018203
0.87000,0.119144,0.119144,0.112637,0.112713,0.000075,-0.419258,-0.055034,-0.013490,-0.018307
0.88000,0.110437,0.110437,0.102944,0.104131,0.001187,-0.373752,-0.097099,-0.013481,-0.018432
0.89000,0.101621,0.101621,0.093968,0.094963,0.000994,-0.371899,-0.096066,-0.013472,-0.018531
0.90000,0.092705,0.092705,0.085489,0.085783,0.000294,-0.377683,-0.101292,-0.013463,-0.018623
0.91000,0.083697,0.083697,0.077082,0.076647,-0.000435,-0.391589,-0.076505,-0.013454,-0.018727
0.92000,0.074607,0.074607,0.067233,0.067187,-0.000046,-0.344709,-0.017799,-0.013445,-0.018851
0.93000,0.065443,0.065443,0.057840,0.057792,-0.000048,-0.348879,-0.024696,-0.013436,-0.018948
0.94000,0.056214,0.056214,0.048805,0.048745,-0.000060,-0.354940,-0.028107,-0.013427,-0.019037
0.95000,0.046930,0.046930,0.040107,0.040036,-0.000071,-0.354680,-0.029239,-0.013418,-0.019135
0.96000,0.037600,0.037600,0.029971,0.031118,0.001146,-0.366673,-0.068272,-0.013409,-0.019258
0.97000,0.028232,0.028232,0.020256,0.021518,0.001262,-0.311134,-0.065667,-0.013400,-0.019361
0.98000,0.018837,0.018837,0.011030,0.011935,0.000905,-0.321702,-0.083003,-0.013391,-0.019452
0.99000,0.009423,0.009423,0.002251,0.002440,0.000189,-0.325784,-0.077242,-0.013382,-0.019547
1.00000,0.000000,0.000000,-0.007309,-0.007030,0.000279,-0.330553,-0.050190,-0.013373,-0.019661
1.01000,-0.009423,-0.009423,-0.017157,-0.016828,0.000329,-0.283923,-0.013473,-0.013364,-0.019770
1.02000,-0.018837,-0.018837,-0.026638,-0.026315,0.000323,-0.283829,-0.026609,-0.013355,-0.019863
1.03000,-0.028232,-0.028232,-0.035765,-0.035454,0.000311,-0.281468,-0.027313,-0.013346,-0.019952
1.04000,-0.037600,-0.037600,-0.044559,-0.044290,0.000269,-0.287954,-0.044877,-0.013337,-0.020052
1.05000,-0.046930,-0.046930,-0.054542,-0.053381,0.001161,-0.289834,-0.061147,-0.013328,-0.020459
1.06000,-0.056214,-0.056214,-0.064054,-0.062917,0.001137,-0.247726,-0.048001,-0.013319,-0.020561
1.07000,-0.065443,-0.065443,-0.073155,-0.072259,0.000896,-0.245167,-0.061457,-0.013310,-0.020651
1.08000,-0.074607,-0.074607,-0.081843,-0.081423,0.000421,-0.242227,-0.061890,-0.013301,-0.020740
1.09000,-0.083697,-0.083697,-0.090252,-0.090371,-0.000119,-0.250658,-0.048137,-0.013292,-0.020842
1.10000,-0.092705,-0.092705,-0.099746,-0.099485,0.000261,-0.219791,-0.016781,-0.013283,-0.021174
1.11000,-0.101621,-0.101621,-0.108819,-0.108560,0.000259,-0.214487,-0.016039,-0.013274,-0.021272
1.12000,-0.110437,-0.110437,-0.117545,-0.117287,0.000258,-0.210197,-0.015697,-0.013265,-0.021358
1.13000,-0.119144,-0.119144,-0.125923,-0.125666,0.000257,-0.206929,-0.015823,-0.013256,-0.021442
1.14000,-0.127734,-0.127734,-0.133967,-0.133712,0.000255,-0.204596,-0.016465,-0.013247,-0.021532
1.15000,-0.136197,-0.136197,-0.142226,-0.141609,0.000617,-0.211072,-0.038287,-0.013238,-0.021638
1.16000,-0.144526,-0.144526,-0.150830,-0.149990,0.000840,-0.171186,-0.036673,-0.013229,-0.021748
1.17000,-0.152712,-0.152712,-0.159021,-0.158258,0.000762,-0.173831,-0.046337,-0.013220,-0.021841
1.18000,-0.160748,-0.160748,-0.166834,-0.166270,0.000564,-0.172833,-0.044331,-0.013211,-0.021924
1.19000,-0.168625,-0.168625,-0.174291,-0.173973,0.000318,-0.174702,-0.026525,-0.013202,-0.022003
1.20000,-0.176336,-0.176336,-0.181423,-0.181321,0.000102,-0.170965,-0.025724,-0.013193,-0.022087
1.21000,-0.183872,-0.183872,-0.188287,-0.188304,-0.000016,-0.169326,-0.022238,-0.013184,-0.022184
1.22000,-0.191227,-0.191227,-0.195825,-0.195414,0.000411,-0.163720,-0.026536,-0.013175,-0.022297
1.23000,-0.198394,-0.198394,-0.203095,-0.202685,0.000410,-0.127983,-0.008174,-0.013166,-0.022398
1.24000,-0.205364,-0.205364,-0.210039,-0.209630,0.000409,-0.123265,-0.008875,-0.013158,-0.022484
1.25000,-0.212132,-0.212132,-0.216646,-0.216238,0.000408,-0.118661,-0.009431,-0.013149,-0.022561
1.26000,-0.218691,-0.218691,-0.222915,-0.222509,0.000407,-0.119155,-0.017710,-0.013140,-0.022633
1.27000,-0.225033,-0.225033,-0.228850,-0.228446,0.000405,-0.116574,-0.026455,-0.013131,-0.022706
1.28000,-0.231154,-0.231154,-0.234457,-0.234054,0.000403,-0.114939,-0.028105,-0.013122,-0.022783
1.29000,-0.237047,-0.237047,-0.239751,-0.239350,0.000401,-0.112595,-0.032598,-0.013113,-0.022868
1.30000,-0.242705,-0.242705,-0.244801,-0.244401,0.000400,-0.108887,-0.036867,-0.013104,-0.022967
1.31000,-0.248124,-0.248124,-0.250221,-0.249715,0.000506,-0.100537,-0.031298,-0.013095,-0.023135
1.32000,-0.253298,-0.253298,-0.255430,-0.254926,0.000504,-0.079662,-0.020224,-0.013086,-0.023235
1.33000,-0.258223,-0.258223,-0.260333,-0.259830,0.000503,-0.070101,-0.019565,-0.013078,-0.023321
1.34000,-0.262892,-0.262892,-0.264915,-0.264413,0.000502,-0.064445,-0.020688,-0.013069,-0.023394
1.35000,-0.267302,-0.267302,-0.269172,-0.268671,0.000500,-0.061267,-0.021822,-0.013060,-0.023457
1.36000,-0.271448,-0.271448,-0.273101,-0.272603,0.000499,-0.058389,-0.023534,-0.013051,-0.023512
1.37000,-0.275326,-0.275326,-0.276704,-0.276207,0.000497,-0.057027,-0.023032,-0.013042,-0.023560
1.38000,-0.278933,-0.278933,-0.279982,-0.279486,0.000495,-0.054941,-0.024259,-0.013033,-0.023604
1.39000,-0.282264,-0.282264,-0.282936,-0.282442,0.000494,-0.053018,-0.025330,-0.013025,-0.023646
1.40000,-0.285317,-0.285317,-0.285569,-0.285077,0.000492,-0.051261,-0.026074,-0.013016,-0.023687
1.41000,-0.288088,-0.288088,-0.287884,-0.287393,0.000490,-0.049791,-0.026000,-0.013007,-0.023729
1.42000,-0.290575,-0.290575,-0.289883,-0.289394,0.000489,-0.047906,-0.024276,-0.012998,-0.023773
1.43000,-0.292775,-0.292775,-0.291572,-0.291084,0.000488,-0.039307,-0.018983,-0.012989,-0.023822
1.44000,-0.294686,-0.294686,-0.292954,-0.292467,0.000487,-0.038211,-0.007185,-0.012980,-0.023876
1.45000,-0.296307,-0.296307,-0.294034,-0.293548,0.000486,-0.034598,0.006740,-0.012972,-0.023935
1.46000,-0.297634,-0.297634,-0.294818,-0.294332,0.000486,-0.025600,0.030299,-0.012963,-0.024001
1.47000,-0.298669,-0.298669,-0.295314,-0.294827,0.000486,-0.005507,0.100341,-0.012954,-0.024072
1.48000,-0.299408,-0.299408,-0.295528,-0.295041,0.000487,-0.002492,0.110511,-0.012945,-0.024149
1.49000,-0.299852,-0.299852,-0.295539,-0.295032,0.000507,0.057235,0.111993,-0.012937,-0.024228
1.50000,-0.300000,-0.300000,-0.295539,-0.294912,0.000627,0.098307,0.123953,-0.012928,-0.024308
1.51000,-0.299852,-0.299852,-0.295539,-0.294642,0.000897,0.140987,0.131568,-0.012919,-0.024382
1.52000,-0.299408,-0.299408,-0.295539,-0.294467,0.001072,0.370221,0.026965,-0.012910,-0.024447
1.53000,-0.298669,-0.298669,-0.295539,-0.294467,0.001072,0.470659,-0.006947,-0.012901,-0.024487
1.54000,-0.297634,-0.297634,-0.295539,-0.294467,0.001072,0.475038,0.004312,-0.012893,-0.024482
1.55000,-0.296307,-0.296307,-0.295539,-0.294345,0.001194,0.433922,0.145882,-0.012884,-0.024408
1.56000,-0.294686,-0.294686,-0.290640,-0.293716,-0.003076,0.417884,0.151532,-0.012875,-0.014992
1.57000,-0.292775,-0.292775,-0.285223,-0.291793,-0.006570,0.246168,0.156867,-0.012867,-0.014909
1.58000,-0.290575,-0.290575,-0.280797,-0.288630,-0.007833,0.243156,0.124000,-0.012858,-0.014900
1.59000,-0.288088,-0.288088,-0.277139,-0.284781,-0.007642,0.301455,0.100159,-0.012849,-0.014945
1.60000,-0.285317,-0.285317,-0.273991,-0.280894,-0.006904,0.334246,0.105729,-0.012840,-0.015025
1.61000,-0.282264,-0.282264,-0.271351,-0.276976,-0.005625,0.378543,0.103406,-0.012832,-0.015116
1.62000,-0.278933,-0.278933,-0.269211,-0.273027,-0.003817,0.424328,0.108707,-0.012823,-0.015200
1.63000,-0.275326,-0.275326,-0.267540,-0.269076,-0.001536,0.460438,0.094987,-0.012814,-0.015252
1.64000,-0.271448,-0.271448,-0.266278,-0.265237,0.001041,0.524575,0.065620,-0.012806,-0.015249
1.65000,-0.267302,-0.267302,-0.263267,-0.261768,0.001500,0.537313,-0.010392,-0.012797,-0.015166
1.66000,-0.262892,-0.262892,-0.255716,-0.257884,-0.002167,0.310337,0.096993,-0.012788,-0.015039
1.67000,-0.258223,-0.258223,-0.249130,-0.252869,-0.003738,0.381614,0.138735,-0.012780,-0.015004
1.68000,-0.253298,-0.253298,-0.243395,-0.247012,-0.003617,0.418362,0.107688,-0.012771,-0.015037
1.69000,-0.248124,-0.248124,-0.238182,-0.241137,-0.002955,0.444861,0.082208,-0.012762,-0.015110
1.70000,-0.242705,-0.242705,-0.233469,-0.235298,-0.001829,0.463620,0.099010,-0.012754,-0.015195
1.71000,-0.237047,-0.237047,-0.229244,-0.229497,-0.000253,0.488266,0.084167,-0.012745,-0.015267
1.72000,-0.231154,-0.231154,-0.225432,-0.223881,0.001551,0.513333,0.042979,-0.012736,-0.015299
1.73000,-0.225033,-0.225033,-0.221928,-0.218671,0.003257,0.538995,-0.002704,-0.012728,-0.015265
1.74000,-0.218691,-0.218691,-0.213637,-0.213568,0.000069,0.578205,0.083876,-0.012719,-0.015051
1.75000,-0.212132,-0.212132,-0.204216,-0.207353,-0.003137,0.178205,0.165609,-0.012711,-0.014966
1.76000,-0.205364,-0.205364,-0.195853,-0.199841,-0.003989,0.411949,0.141814,-0.012702,-0.014961
1.77000,-0.198394,-0.198394,-0.188218,-0.191851,-0.003633,0.417219,0.089381,-0.012693,-0.015014
1.78000,-0.191227,-0.191227,-0.181112,-0.183890,-0.002778,0.425489,0.092392,-0.012685,-0.015098
1.79000,-0.183872,-0.183872,-0.174527,-0.175971,-0.001444,0.437952,0.087618,-0.012676,-0.015186
1.80000,-0.176336,-0.176336,-0.168408,-0.168195,0.000213,0.456164,0.054546,-0.012668,-0.015256
1.81000,-0.168625,-0.168625,-0.162683,-0.160700,0.001983,0.481007,0.034120,-0.012659,-0.015282
1.82000,-0.160748,-0.160748,-0.157253,-0.153689,0.003564,0.502014,-0.026078,-0.012651,-0.015241
1.83000,-0.152712,-0.152712,-0.146813,-0.146915,-0.000102,0.481978,0.037164,-0.012642,-0.013460
1.84000,-0.144526,-0.144526,-0.135648,-0.139268,-0.003620,0.371184,0.105813,-0.012633,-0.013383
1.85000,-0.136197,-0.136197,-0.125484,-0.130511,-0.005026,0.313804,0.121693,-0.012625,-0.013379
1.86000,-0.127734,-0.127734,-0.116165,-0.121029,-0.004865,0.332571,0.096332,-0.012616,-0.013424
1.87000,-0.119144,-0.119144,-0.107400,-0.111538,-0.004138,0.339824,0.094110,-0.012608,-0.013495
1.88000,-0.110437,-0.110437,-0.099169,-0.102082,-0.002913,0.354730,0.087126,-0.012599,-0.013574
1.89000,-0.101621,-0.101621,-0.091435,-0.092727,-0.001291,0.368527,0.070935,-0.012591,-0.013640
1.90000,-0.092705,-0.092705,-0.084137,-0.083596,0.000541,0.387079,0.039863,-0.012582,-0.013675
1.91000,-0.083697,-0.083697,-0.077199,-0.074840,0.002359,0.408535,0.012108,-0.012574,-0.013658
1.92000,-0.074607,-0.074607,-0.068861,-0.066631,0.002230,0.423697,-0.034592,-0.012565,-0.013571
1.93000,-0.065443,-0.065443,-0.056655,-0.058255,-0.001600,0.290434,0.015869,-0.012557,-0.012926
1.94000,-0.056214,-0.056214,-0.045323,-0.049093,-0.003770,0.281046,0.079651,-0.012548,-0.012880
1.95000,-0.046930,-0.046930,-0.034902,-0.039053,-0.004151,0.275607,0.084270,-0.012540,-0.012891
1.96000,-0.037600,-0.037600,-0.025088,-0.028886,-0.003798,0.274045,0.070627,-0.012532,-0.012940
1.97000,-0.028232,-0.028232,-0.015774,-0.018859,-0.003085,0.283740,0.066547,-0.012523,-0.013010
1.98000,-0.018837,-0.018837,-0.006944,-0.009000,-0.002056,0.295029,0.061491,-0.012515,-0.013085
1.99000,-0.009423,-0.009423,0.001422,0.000659,-0.000763,0.309258,0.055409,-0.012506,-0.013149
2.00000,-0.000000,-0.000000,0.009377,0.010018,0.000641,0.321519,0.023300,-0.012498,-0.013186
2.01000,0.009423,0.009423,0.016995,0.018920,0.001925,0.335774,-0.007177,-0.012489,-0.013181
2.02000,0.018837,0.018837,0.024351,0.027228,0.002876,0.345300,-0.032115,-0.012481,-0.013116
2.03000,0.028232,0.028232,0.036067,0.035340,-0.000727,0.354353,0.014805,-0.012473,-0.010128
2.04000,0.037600,0.037600,0.047610,0.044194,-0.003416,0.218545,0.066999,-0.012464,-0.010053
2.05000,0.046930,0.046930,0.058249,0.053917,-0.004332,0.207712,0.068070,-0.012456,-0.010035
2.06000,0.056214,0.056214,0.068195,0.063992,-0.004202,0.184425,0.055523,-0.012447,-0.010057
2.07000,0.065443,0.065443,0.077672,0.073867,-0.003804,0.191693,0.055884,-0.012439,-0.010105
2.08000,0.074607,0.074607,0.086684,0.083533,-0.003151,0.193968,0.053837,-0.012431,-0.010171
2.09000,0.083697,0.083697,0.095247,0.092963,-0.002284,0.207077,0.046507,-0.012422,-0.010242
2.10000,0.092705,0.092705,0.103385,0.102111,-0.001273,0.215956,0.037040,-0.012414,-0.010309
2.11000,0.101621,0.101621,0.111124,0.110928,-0.000196,0.226337,0.027413,-0.012406,-0.010359
2.12000,0.110437,0.110437,0.118498,0.119359,0.000861,0.242360,0.015339,-0.012397,-0.010383
2.13000,0.119144,0.119144,0.125588,0.127226,0.001638,0.254183,-0.043463,-0.012389,-0.010367
2.14000,0.127734,0.127734,0.132434,0.134474,0.002040,0.254147,-0.008811,-0.012381,-0.010301
2.15000,0.136197,0.136197,0.142433,0.141550,-0.000883,0.246574,0.015039,-0.012372,-0.009867
2.16000,0.144526,0.144526,0.152496,0.149335,-0.003161,0.141281,0.061821,-0.012364,-0.009778
2.17000,0.152712,0.152712,0.161695,0.157938,-0.003757,0.135229,0.060059,-0.012356,-0.009739
2.18000,0.160748,0.160748,0.170306,0.166682,-0.003624,0.106129,0.045336,-0.012348,-0.009737
2.19000,0.168625,0.168625,0.178494,0.175156,-0.003338,0.102103,0.038767,-0.012339,-0.009763
2.20000,0.176336,0.176336,0.186272,0.183332,-0.002940,0.103235,0.034580,-0.012331,-0.009812
2.21000,0.183872,0.183872,0.193649,0.191187,-0.002463,0.106276,0.030724,-0.012323,-0.009877
2.22000,0.191227,0.191227,0.200634,0.198704,-0.001930,0.108278,0.028574,-0.012315,-0.009953
2.23000,0.198394,0.198394,0.207234,0.205872,-0.001362,0.125859,0.025719,-0.012306,-0.010034
2.24000,0.205364,0.205364,0.213458,0.212677,-0.000781,0.127992,0.023876,-0.012298,-0.010114
2.25000,0.212132,0.212132,0.219321,0.219099,-0.000222,0.135830,0.017935,-0.012290,-0.010187
2.26000,0.218691,0.218691,0.224846,0.225098,0.000252,0.141429,0.007572,-0.012282,-0.010246
2.27000,0.225033,0.225033,0.230070,0.230605,0.000536,0.143619,-0.009796,-0.012273,-0.010283
2.28000,0.231154,0.231154,0.235005,0.235605,0.000599,0.142445,-0.001445,-0.012265,-0.010293
2.29000,0.237047,0.237047,0.239615,0.240216,0.000601,0.141635,0.016439,-0.012257,-0.010269
2.30000,0.242705,0.242705,0.243887,0.244499,0.000612,0.140736,0.032710,-0.012249,-0.010205
2.31000,0.248124,0.248124,0.249086,0.248584,-0.000503,0.138843,0.045432,-0.012241,-0.010095
2.32000,0.253298,0.253298,0.255604,0.253260,-0.002344,0.056622,0.050330,-0.012233,-0.009784
2.33000,0.258223,0.258223,0.261359,0.258636,-0.002722,0.018014,0.037943,-0.012224,-0.009708
2.34000,0.262892,0.262892,0.266645,0.263961,-0.002684,0.016701,0.030205,-0.012216,-0.009671
2.35000,0.267302,0.267302,0.271579,0.268944,-0.002635,0.014057,0.025380,-0.012208,-0.009668
2.36000,0.271448,0.271448,0.276169,0.273558,-0.002612,-0.001794,0.019045,-0.012200,-0.009695
2.37000,0.275326,0.275326,0.280415,0.277805,-0.002610,-0.006297,0.018862,-0.012192,-0.009749
2.38000,0.278933,0.278933,0.284308,0.281700,-0.002608,-0.011423,0.015934,-0.012184,-0.009826
2.39000,0.282264,0.282264,0.287844,0.285237,-0.002607,-0.015605,0.013497,-0.012176,-0.009923
2.40000,0.285317,0.285317,0.291016,0.288411,-0.002605,-0.026962,0.019018,-0.012168,-0.010038
2.41000,0.288088,0.288088,0.293801,0.291201,-0.002599,-0.048370,0.016288,-0.012160,-0.012136
2.42000,0.290575,0.290575,0.296103,0.293592,-0.002510,-0.074249,0.014820,-0.012152,-0.014088
2.43000,0.292775,0.292775,0.297608,0.295578,-0.002030,-0.084856,0.013403,-0.012144,-0.015365
2.44000,0.294686,0.294686,0.298522,0.297118,-0.001404,-0.076161,0.002338,-0.012135,-0.015493
2.45000,0.296307,0.296307,0.299080,0.298137,-0.000943,-0.109737,-0.015224,-0.012127,-0.015613
2.46000,0.297634,0.297634,0.299372,0.298522,-0.000849,-0.285124,-0.059683,-0.012119,-0.015728
2.47000,0.298669,0.298669,0.299389,0.298576,-0.000813,-0.275712,0.064264,-0.012111,-0.015844
2.48000,0.299408,0.299408,0.298639,0.298497,-0.000141,-0.250618,0.060566,-0.012103,-0.015974
2.49000,0.299852,0.299852,0.297962,0.298181,0.000220,-0.251443,0.043215,-0.012095,-0.016096
2.50000,0.300000,0.300000,0.297620,0.297839,0.000219,-0.287662,0.017638,-0.012087,-0.016214
2.51000,0.299852,0.299852,0.296938,0.297530,0.000592,-0.349971,0.013120,-0.012079,-0.016338
2.52000,0.299408,0.299408,0.296015,0.296807,0.000792,-0.340095,-0.017662,-0.012071,-0.016463
