t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,12.894678,0.128088,0.006887,0.000000,0.024564,0.014025,1,9.826968,112,0.080342,0.104293,12.894678,0.002513,9.756527,0.006887,12.894647,9.813547,0.006887,0.128088,0.000000,0.012266,-0.452752,-38.252178,0.057021,0.000000,0.001720,0.001965,0.000073,0.001720,0.080342,0.104293,-9.809117,-0.007311,-0.009469,-0.000000,-1.053967,0.002767,27.000000,0.013045,12.894647,0.002513,0.128088,0.000000,0.057000,0.000000,75,0,1,33,32,-0.005281,-0.010648,0.007019,-0.238407,-0.356512,10.216362,-2.624763,0.002767,0.009481,7,1,0,0.000000,0,9.826968,0.000000,0.024564,0,0.135100,0.000000,0.014025,9.826968,0.135100,1,1,1,3.127768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,12.894839,0.128088,-0.000876,0.000000,0.026010,0.014827,1,9.826968,122,0.079715,0.112166,12.894839,0.002513,9.756596,-0.000876,12.894839,9.813617,-0.000876,0.128088,0.000000,0.013045,-0.452752,-38.252178,0.057021,0.000000,0.000000,0.002004,0.000185,0.000000,0.079715,0.112166,-9.809035,-0.000925,0.022160,0.000016,-1.053899,0.002742,27.000000,0.013045,12.894647,0.002513,0.128088,0.000000,0.057000,0.000000,80,0,1,33,32,-0.005318,0.021519,-0.001141,0.102686,0.184798,9.762643,-2.624695,0.002742,0.009520,6,1,0,0.000000,0,9.826968,0.000000,0.026010,0,0.135167,0.000000,0.014827,9.826968,0.135167,1,1,1,3.127804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,12.895047,0.128088,0.020639,0.000000,0.025928,0.019439,1,9.826968,132,0.080506,0.104698,12.895047,0.003560,9.756655,0.020639,12.895030,9.813681,0.020639,0.128088,0.000000,0.012266,-0.452752,-38.252178,0.057026,-0.001000,0.001721,0.002017,0.000179,0.001721,0.080506,0.104698,-9.809111,0.000573,-0.013559,-0.001000,-1.053833,0.002728,27.000000,0.013045,12.895030,0.003560,0.128088,0.000000,0.057000,-0.001000,85,0,1,33,32,0.003263,-0.012931,0.019799,-0.060219,0.054496,9.464544,-2.624629,0.002728,0.009503,6,1,0,0.000000,0,9.826968,0.000000,0.025928,0,0.135607,0.000000,0.019439,9.826968,0.135607,1,1,1,3.127911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,12.895126,0.128088,0.009624,0.000000,0.024724,0.025442,1,9.826968,144,0.079614,0.112482,12.895126,0.002513,9.756814,0.009624,12.895126,9.813835,0.009624,0.128088,0.000000,0.013045,-0.452752,-38.252178,0.057021,0.000000,0.000000,0.002002,-0.000031,0.000000,0.079614,0.112482,-9.809032,-0.012708,0.017700,0.000011,-1.053680,0.002709,27.000000,0.013045,12.895126,0.002513,0.128088,0.000000,0.057000,0.000000,91,0,1,33,32,-0.015981,0.014936,0.009441,0.076163,-0.380315,9.833510,-2.624476,0.002709,0.009514,7,1,0,0.000000,0,9.826968,0.000000,0.024724,0,0.136474,0.000000,0.025442,9.826968,0.136474,1,1,1,3.127946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,12.895126,0.128855,0.045493,0.000000,0.031676,0.022497,1,9.826968,154,0.080177,0.112524,12.895126,0.001466,9.756363,0.045493,12.895126,9.813384,0.045493,0.128855,0.000000,0.013045,-0.452752,-38.252178,0.057021,0.000000,0.000000,0.001991,-0.000059,0.000000,0.080177,0.112524,-9.809027,0.013030,-0.005854,-0.000002,-1.053364,0.002719,27.000000,0.013045,12.895126,0.001466,0.128855,0.000000,0.057000,0.000000,96,0,1,33,32,0.013933,-0.002556,0.045528,0.112408,0.372390,10.061217,-2.624160,0.002719,0.009579,7,1,0,0.000000,0,9.826968,0.000000,0.031676,0,0.137718,0.000000,0.022497,9.826968,0.137718,1,1,1,3.128205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,12.895415,0.128855,0.035073,0.000000,0.022870,0.037172,1,9.826968,162,0.080766,0.112579,12.895415,0.001466,9.756721,0.035073,12.895415,9.813742,0.035073,0.128855,0.000000,0.013045,-0.452752,-38.252178,0.057021,0.000000,0.000000,0.002002,-0.000067,0.000000,0.080766,0.112579,-9.809022,0.000542,0.007819,0.000006,-1.053006,0.002721,27.000000,0.013045,12.895415,0.001466,0.128855,0.000000,0.057000,0.000000,100,0,1,33,32,-0.001024,0.008228,0.034975,-0.469288,-0.388049,9.660810,-2.623802,0.002721,0.009640,7,1,0,0.000000,0,9.826968,0.000000,0.022870,0,0.139338,0.000000,0.037172,9.826968,0.139338,1,1,1,3.128267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,12.895702,0.129622,0.054312,0.000000,0.030698,0.033773,1,9.826968,172,0.080688,0.112886,12.895702,-0.000419,9.757134,0.054312,12.895702,9.813389,0.054312,0.129622,0.000000,0.013045,-0.452752,-38.252178,0.056254,0.000000,0.000000,0.001999,0.000179,0.000000,0.080688,0.112886,-9.809019,-0.003322,0.010252,0.000008,-1.052593,0.002697,27.000000,0.013045,12.895415,-0.000419,0.128855,0.000000,0.057000,0.000000,105,0,1,33,32,-0.005289,0.010097,0.054193,0.408166,0.356606,9.802850,-2.623389,0.002697,0.009644,7,1,0,0.000000,0,9.826968,0.000000,0.030698,0,0.141172,0.000000,0.033773,9.826968,0.141172,1,1,1,3.128302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,12.895893,0.129622,0.077422,0.000000,0.018119,0.047025,1,9.826968,182,0.081753,0.112680,12.895893,0.002513,9.757121,0.077422,12.895893,9.814142,0.077422,0.129622,0.000000,0.013045,-0.452752,-38.252178,0.057021,0.000000,0.000000,0.002001,-0.000235,0.000000,0.081753,0.112680,-9.809012,0.004077,-0.007104,-0.000005,-1.051840,0.002732,27.000000,0.013045,12.895989,0.002513,0.129622,0.000000,0.057000,0.000000,110,0,1,33,32,0.005407,-0.005143,0.077491,-0.429969,-0.373971,10.072505,-2.622636,0.002732,0.009749,7,1,0,0.000000,0,9.826968,0.000000,0.018119,0,0.143166,0.000000,0.047025,9.826968,0.143166,1,1,1,3.128569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,12.896566,0.131155,0.097327,0.000000,0.034549,0.034907,1,9.826968,192,0.081823,0.113002,12.896566,0.006597,9.757146,0.097327,12.896566,9.813400,0.097327,0.131155,0.000000,0.013045,-0.452752,-38.252178,0.056254,0.000000,0.000000,0.001982,0.000103,0.000000,0.081823,0.113002,-9.809008,0.007779,0.022144,0.000019,-1.051047,0.002715,27.000000,0.013045,12.896277,0.006597,0.130389,0.000000,0.057000,0.000000,115,0,1,33,32,0.003246,0.024513,0.097034,0.255829,0.184173,9.820158,-2.621844,0.002715,0.009776,6,1,0,0.000000,0,9.826968,0.000000,0.034549,0,0.145351,0.000000,0.034907,9.826968,0.145351,1,1,1,3.128641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,12.897142,0.131922,0.096664,0.000000,0.023262,0.047120,1,9.826968,202,0.083814,0.105236,12.897142,0.003560,9.756640,0.096664,12.896949,9.813723,0.096664,0.131922,0.000000,0.012226,-0.452752,-38.252178,0.057083,0.000000,0.001810,0.002030,-0.000230,0.001810,0.083814,0.105236,-9.809077,0.002332,-0.005008,0.000000,-1.049957,0.002714,27.000000,0.013045,12.896949,0.003560,0.131922,0.000000,0.057000,0.000000,120,0,1,33,32,0.003276,-0.003267,0.096711,-0.537925,0.052589,9.598200,-2.620753,0.002714,0.009881,7,1,0,0.000000,0,9.826968,0.000000,0.023262,0,0.147679,0.000000,0.047120,9.826968,0.147679,1,1,1,3.129214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
