t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,-0.311501,0.005369,-0.010016,0.000000,0.042162,0.000000,0,0.219637,96,0.106727,0.156929,-0.311501,-0.001466,-1.521337,-0.010016,-0.311499,-1.525173,-0.010016,0.005369,0.000000,0.012775,-0.412476,-39.285988,-0.003836,0.000000,0.000654,0.001985,0.000009,0.000654,0.106727,0.156929,-9.808164,0.002259,-0.003326,0.000000,0.051026,-0.003165,27.000000,0.013045,-0.311499,-0.001466,0.005369,0.000000,-0.004000,0.000000,11,0,1,31,29,0.001110,-0.003992,-0.009966,-0.258425,-0.512595,9.688407,-1.519770,-0.003165,0.010965,6,1,0,0.000000,0,-1.521660,0.000000,0.042162,0,0.005369,0.000000,0.000000,-1.521660,0.005369,1,1,1,1.201568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,-0.311485,0.006136,0.003243,0.000000,0.017154,-0.008402,0,0.219637,106,0.106655,0.157129,-0.311485,-0.000419,-1.522056,0.003243,-0.311499,-1.525883,0.003243,0.006136,0.000000,0.012786,-0.412476,-39.285988,-0.003828,0.000000,0.000629,0.002123,-0.000035,0.000629,0.106655,0.157129,-9.808162,-0.009732,0.012602,0.000000,0.051083,-0.003166,27.000000,0.013045,-0.311499,-0.000419,0.006136,0.000000,-0.004000,0.000000,16,0,1,31,29,-0.005310,0.015051,0.003051,0.436869,0.177655,9.580950,-1.519713,-0.003166,0.010970,6,1,0,0.000000,0,-1.521526,0.000000,0.017154,0,0.005436,0.000000,-0.008402,-1.521526,0.005436,1,1,1,1.201595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,-0.309962,0.006136,0.000383,0.000000,0.018192,0.004207,0,0.219637,116,0.107396,0.157353,-0.309962,0.018850,-1.521911,0.000383,-0.309965,-1.525739,0.000383,0.006136,0.000000,0.012856,-0.412476,-39.285988,-0.003828,0.000000,0.000457,0.002085,0.000370,0.000457,0.107396,0.157353,-9.808150,0.003651,-0.014410,0.000000,0.051228,-0.003118,27.000000,0.013045,-0.309965,0.018850,0.006136,0.000000,-0.004000,0.000000,21,0,1,31,29,-0.001010,-0.014825,0.000573,-0.287762,-0.067205,10.018257,-1.519569,-0.003118,0.011046,6,1,0,0.000000,0,-1.520591,0.000000,0.018192,0,0.005903,0.000000,0.004207,-1.520591,0.005903,1,1,1,1.201623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,-0.307076,0.006136,0.029945,0.000000,0.039953,0.014746,0,0.219637,126,0.107322,0.155580,-0.307076,0.039375,-1.521861,0.029945,-0.307088,-1.525675,0.029945,0.006136,0.000000,0.012633,-0.412476,-39.285988,-0.003814,-0.001000,0.001000,0.002081,-0.000026,0.001000,0.107322,0.155580,-9.808179,0.001388,0.020061,-0.001000,0.051292,-0.003161,27.000000,0.013045,-0.307088,0.039375,0.006136,0.000000,-0.004000,-0.001000,26,0,1,31,29,0.007501,0.019022,0.028707,0.408767,0.175047,9.791455,-1.519504,-0.003161,0.011037,6,1,0,0.000000,0,-1.518056,0.000000,0.039953,0,0.007171,0.000000,0.014746,-1.518056,0.007171,1,1,1,1.201665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,-0.302929,0.006136,0.045492,0.000000,0.070617,0.031674,0,0.219637,136,0.107984,0.155690,-0.302929,0.031102,-1.521554,0.045492,-0.302966,-1.525356,0.045492,0.006136,0.000000,0.012683,-0.412476,-39.285988,-0.003802,0.000000,0.000878,0.002091,0.000304,0.000878,0.107984,0.155690,-9.808170,0.014226,0.001253,0.000000,0.051611,-0.003121,27.000000,0.013045,-0.302966,0.031102,0.006136,0.000000,-0.004000,0.000000,31,0,1,31,29,0.013933,-0.002556,0.045528,0.131753,-0.061676,9.587917,-1.519185,-0.003121,0.011105,6,1,0,0.000000,0,-1.513122,0.000000,0.070617,0,0.009638,0.000000,0.031674,-1.513122,0.009638,1,1,1,1.201716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,-0.301458,0.006903,0.102717,0.000000,0.120349,0.045068,0,0.219637,146,0.109606,0.156034,-0.301458,0.015813,-1.521705,0.102717,-0.301528,-1.525468,0.102717,0.006903,0.000000,0.012721,-0.412476,-39.285988,-0.003763,0.001000,0.000785,0.002145,0.000325,0.000785,0.109606,0.156034,-9.808147,-0.024239,0.016470,0.001000,0.052266,-0.003108,27.000000,0.013045,-0.301528,0.015813,0.006903,0.000000,-0.004000,0.001000,36,0,1,31,29,-0.018098,0.024367,0.103416,0.086293,-0.514649,9.870448,-1.518530,-0.003108,0.011283,6,1,0,0.000000,0,-1.505244,0.000000,0.120349,0,0.013577,0.000000,0.045068,-1.505244,0.013577,1,1,1,1.202124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,-0.294978,0.008516,0.073850,0.104720,0.173360,0.059265,0,0.219637,156,0.111142,0.155459,-0.294978,0.072047,-1.521891,0.073850,-0.295104,-1.525666,0.073850,0.008516,0.104720,0.012735,-0.412476,-39.285988,-0.003775,0.002000,0.000750,0.002102,0.001011,0.000750,0.111142,0.155459,-9.808138,0.010420,0.027668,0.106720,0.053680,-0.003016,27.000000,0.013045,-0.295104,0.072047,0.008437,0.104720,-0.004000,0.002000,41,0,1,31,29,0.018212,0.025587,0.180259,0.121420,0.516060,10.043526,-1.517116,-0.003016,0.011464,7,1,0,0.000000,0,-1.494366,0.000000,0.173360,0,0.019016,0.000000,0.059265,-1.494366,0.019016,1,1,1,1.205517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,-0.277531,0.010883,0.033060,0.209440,0.231069,0.075860,0,0.219637,166,0.112990,0.155196,-0.277531,0.183574,-1.522046,0.033060,-0.277559,-1.525827,0.033060,0.010883,0.209440,0.012760,-0.412476,-39.285988,-0.003781,0.000000,0.000692,0.002151,0.003333,0.000692,0.112990,0.155196,-9.808122,-0.008309,0.024542,0.209440,0.055886,-0.002936,27.000000,0.013045,-0.277559,0.183574,0.010738,0.209440,-0.004000,0.000000,46,0,1,31,29,-0.000985,0.028984,0.242150,-0.611521,-0.619381,9.801949,-1.514910,-0.002936,0.011690,7,1,0,0.000000,0,-1.480488,0.000000,0.231069,0,0.025955,0.000000,0.075860,-1.480488,0.025955,1,1,1,1.214617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,-0.259797,0.011505,0.162815,0.000000,0.275272,0.123947,0,0.219637,176,0.124863,0.154314,-0.259797,0.170274,-1.520642,0.162815,-0.259918,-1.524332,0.162815,0.011505,0.000000,0.012746,-0.412476,-39.285988,-0.003690,0.000000,0.000725,0.002142,0.001134,0.000725,0.124863,0.154314,-9.807991,-0.055218,0.162318,0.000000,0.058006,-0.002838,27.000000,0.013045,-0.259918,0.170274,0.011505,0.000000,-0.004000,0.000000,51,0,1,31,29,-0.009699,0.173239,0.160620,-1.744133,1.159968,10.479452,-1.512791,-0.002838,0.012909,7,1,0,0.000000,0,-1.463610,0.000000,0.275272,0,0.034394,0.000000,0.123947,-1.463610,0.034394,1,1,1,1.222678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,-0.260120,0.012272,0.427772,0.000000,0.339753,0.155842,0,0.219637,186,0.135456,0.154995,-0.260120,0.003560,-1.519164,0.427772,-0.260397,-1.522646,0.427772,0.012272,0.000000,0.012754,-0.412476,-39.285988,-0.003483,0.001000,0.000706,0.002150,-0.000861,0.000706,0.135456,0.154995,-9.807840,0.033685,-0.028598,0.001000,0.060462,-0.002877,27.000000,0.013045,-0.260397,0.003560,0.012272,0.000000,-0.004000,0.001000,56,0,1,31,29,0.024749,-0.031135,0.429204,-0.709363,-0.722511,8.853377,-1.510334,-0.002877,0.014001,7,1,0,0.000000,0,-1.443732,0.000000,0.339753,0,0.044333,0.000000,0.155842,-1.443732,0.044333,1,1,1,1.223126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
