t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0001,20.679252,0.004602,0.007095,0.000000,0.047151,0.000000,0,-0.163020,79,0.377511,0.089891,20.679252,0.000419,14.447262,0.007095,20.679238,14.584790,0.007095,0.004602,0.000000,0.012273,-0.543270,-52.419179,0.137528,0.000000,0.001421,0.001836,0.000004,0.001421,0.377511,0.089891,-9.802321,-0.001849,0.001536,0.000000,-2.689491,0.003278,27.000000,0.013045,20.679238,0.000419,0.004602,0.000000,0.137000,0.000000,54,0,1,34,35,-0.001021,-0.002088,0.007122,-0.258654,-0.069075,10.171385,2.022898,0.003278,0.038534,7,1,0,0.000000,0,14.588719,0.000000,0.047151,0,0.004602,0.000000,0.000000,14.588719,0.004602,1,1,1,6.212877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,20.679148,0.004602,0.007351,0.000000,0.005868,-0.000802,0,-0.163020,89,0.377612,0.090312,20.679148,0.000419,14.447293,0.007351,20.679143,14.584822,0.007351,0.004602,0.000000,0.012281,-0.543270,-52.419179,0.137529,0.000000,0.001406,0.001964,-0.000195,0.001406,0.377612,0.090312,-9.802314,0.008493,-0.001140,0.000000,-2.689457,0.003243,27.000000,0.013045,20.679143,0.000419,0.004602,0.000000,0.137000,0.000000,59,0,1,34,35,-0.001032,0.008596,0.007246,0.064235,0.251593,9.772860,2.022932,0.003243,0.038544,6,1,0,0.000000,0,14.588586,0.000000,0.005868,0,0.004535,0.000000,-0.000802,14.588586,0.004535,1,1,1,6.212938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,20.680410,0.005369,0.002037,0.000000,0.003570,-0.014945,0,-0.163020,99,0.378107,0.090823,20.680410,0.015813,14.446687,0.002037,20.680389,14.584217,0.002037,0.005369,0.000000,0.012327,-0.543270,-52.419179,0.137531,0.001000,0.001321,0.001861,0.000534,0.001321,0.378107,0.090823,-9.802290,0.005998,-0.002701,0.001000,-2.689296,0.003267,27.000000,0.013045,20.680389,0.015813,0.005369,0.000000,0.137000,0.001000,64,0,1,34,35,0.001103,0.006522,0.002957,-0.413174,0.088312,9.809190,2.023093,0.003267,0.038602,6,1,0,0.000000,0,14.587651,0.000000,0.003570,0,0.004068,0.000000,-0.014945,14.587651,0.004068,1,1,1,6.213622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,20.681728,0.004602,0.001887,0.000000,-0.033089,-0.008610,0,-0.163020,109,0.378910,0.089801,20.681728,0.009634,14.447487,0.001887,20.681733,14.585012,0.001887,0.004602,0.000000,0.012237,-0.543270,-52.419179,0.137525,-0.001000,0.001486,0.001821,-0.000092,0.001486,0.378910,0.089801,-9.802268,0.010871,0.015868,-0.001000,-2.689268,0.003252,27.000000,0.013045,20.681733,0.009634,0.004602,0.000000,0.137000,-0.001000,69,0,1,34,35,-0.018109,0.006495,0.000808,-0.317301,-0.016347,9.769918,2.023121,0.003252,0.038676,7,1,0,0.000000,0,14.585116,0.000000,-0.033089,0,0.002800,0.000000,-0.008610,14.585116,0.002800,1,1,1,6.214044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,20.679511,0.004602,0.015078,0.000000,-0.058527,-0.033208,0,-0.163020,119,0.376921,0.089299,20.679511,-0.018850,14.447441,0.015078,20.679526,14.584972,0.015078,0.004602,0.000000,0.012214,-0.543270,-52.419179,0.137531,0.000000,0.001529,0.001860,-0.000457,0.001529,0.376921,0.089299,-9.802350,-0.028531,-0.006989,0.000000,-2.689308,0.003279,27.000000,0.013045,20.679526,-0.018850,0.004602,0.000000,0.137000,0.000000,74,0,1,34,35,0.013948,-0.025665,0.015393,0.266174,0.350167,10.319496,2.023081,0.003279,0.038473,7,1,0,0.000000,0,14.580182,0.000000,-0.058527,0,0.000333,0.000000,-0.033208,14.580182,0.000333,1,1,1,6.214105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,20.677434,0.003835,-0.014031,0.000000,-0.112096,-0.046603,0,-0.163020,129,0.376095,0.091600,20.677434,-0.023981,14.448267,-0.014031,20.677417,14.585784,-0.014031,0.003835,0.000000,0.012466,-0.543270,-52.419179,0.137517,0.000000,0.001066,0.001830,-0.000766,0.001066,0.376095,0.091600,-9.802360,0.009073,0.007542,0.000000,-2.689264,0.003266,27.000000,0.013045,20.677417,-0.023981,0.003835,0.000000,0.137000,0.000000,79,0,1,34,35,-0.009575,0.006718,-0.014116,-0.422558,-0.091368,9.644681,2.023125,0.003266,0.038383,7,1,0,0.000000,0,14.572450,0.000000,-0.112096,0,-0.003606,0.000000,-0.046603,14.572450,-0.003606,1,1,1,6.214156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,20.669408,0.003835,-0.067247,0.000000,-0.141430,-0.080150,0,-0.163020,139,0.374868,0.092749,20.669408,-0.089431,14.447953,-0.067247,20.669459,14.585441,-0.067247,0.003835,0.000000,0.012517,-0.543270,-52.419179,0.137487,0.000000,0.000971,0.002003,-0.002593,0.000971,0.374868,0.092749,-9.802396,0.016547,0.014553,0.000000,-2.689604,0.003200,27.000000,0.013045,20.669459,-0.089431,0.003835,0.000000,0.137000,0.000000,84,0,1,34,35,-0.018134,0.011677,-0.067399,0.398478,0.310088,9.697101,2.022785,0.003200,0.038258,6,1,0,0.000000,0,14.562543,0.000000,-0.141430,0,-0.009045,0.000000,-0.080150,14.562543,-0.009045,1,1,1,6.214194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,20.647200,0.002079,0.078228,-0.209440,-0.189891,-0.087950,0,-0.163020,148,0.374964,0.092828,20.647200,-0.238761,14.448574,0.078228,20.647121,14.586167,0.078228,0.002079,-0.209440,0.012468,-0.543270,-52.419179,0.137593,-0.003000,0.001062,0.001823,-0.012197,0.001062,0.374964,0.092828,-9.802392,-0.022205,0.001764,-0.212440,-2.690630,0.003075,27.000000,0.013045,20.647121,-0.238761,0.002301,-0.209440,0.137000,-0.003000,89,0,1,34,35,0.003229,-0.023711,-0.133927,-0.431484,-0.094200,9.874336,2.021759,0.003075,0.038252,7,1,0,0.000000,0,14.551262,0.000000,-0.189891,0,-0.015984,0.000000,-0.087950,14.551262,-0.015984,1,1,1,6.214189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,20.607423,-0.000386,0.070367,-0.314159,-0.217048,-0.107822,0,-0.163020,158,0.370591,0.092938,20.607423,-0.433121,14.449024,0.070367,20.607333,14.586579,0.070367,-0.000386,-0.314159,0.012378,-0.543270,-52.419179,0.137556,-0.002000,0.001228,0.001869,-0.009821,0.001228,0.370591,0.092938,-9.802557,-0.041271,0.034964,-0.316159,-2.692675,0.002881,27.000000,0.013045,20.607333,-0.433121,0.000000,-0.314159,0.137000,-0.002000,94,0,1,34,35,-0.026660,-0.050103,-0.245191,0.628827,0.042712,9.675424,2.019714,0.002881,0.037782,7,1,0,0.000000,0,14.539405,0.000000,-0.217048,0,-0.024423,0.000000,-0.107822,14.539405,-0.024423,1,1,1,6.195722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,20.563621,0.000000,-0.035241,0.000000,-0.207292,-0.171969,0,-0.163020,168,0.354991,0.095288,20.563621,-0.412701,14.446892,-0.035241,20.563711,14.584359,-0.035241,0.000000,0.000000,0.012328,-0.543270,-52.419179,0.137467,-0.003000,0.001319,0.001835,-0.005895,0.001319,0.354991,0.095288,-9.803112,-0.290451,0.029694,-0.003000,-2.694495,0.002607,27.000000,0.013045,20.563711,-0.412701,0.000000,0.000000,0.137000,-0.003000,99,0,1,34,35,0.012080,-0.292164,-0.034642,2.867196,-1.240840,8.391114,2.017894,0.002607,0.036195,7,1,0,0.000000,0,14.527772,0.000000,-0.207292,0,-0.034362,0.000000,-0.171969,14.527772,-0.034362,1,1,1,6.174396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
