t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,12.952272,0.009204,0.004758,0.000000,0.042440,0.000000,1,8.036766,152,0.171201,0.294616,12.952272,-0.000419,8.781138,0.004758,12.952269,8.870186,0.004758,0.009204,0.000000,0.012524,-0.362013,-24.070203,0.089048,0.000000,0.001440,0.002131,-0.000183,0.001440,0.171201,0.294616,-9.804080,-0.002879,-0.010327,0.000000,-2.115879,-0.017353,27.000000,0.013045,12.952269,-0.000419,0.009204,0.000000,0.089000,0.000000,87,0,1,34,33,0.001122,-0.010602,0.004891,-0.162049,-0.581834,9.879182,2.596510,-0.017353,0.017731,6,1,0,0.000000,0,8.873723,0.000000,0.042440,0,0.009204,0.000000,0.000000,8.873723,0.009204,1,1,1,4.158102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,12.952405,0.009204,0.024730,0.000000,0.004455,-0.000802,1,8.036766,162,0.171505,0.293804,12.952405,0.001466,8.781207,0.024730,12.952365,8.870271,0.024730,0.009204,0.000000,0.012463,-0.362013,-24.070203,0.089063,0.000000,0.001607,0.002139,-0.000034,0.001607,0.171505,0.293804,-9.804099,0.016653,0.015903,0.000000,-2.115795,-0.017330,27.000000,0.013045,12.952365,0.001466,0.009204,0.000000,0.089000,0.000000,92,0,1,34,33,0.009632,0.021222,0.024468,0.494716,0.288541,9.897926,2.596594,-0.017330,0.017761,7,1,0,0.000000,0,8.873589,0.000000,0.004455,0,0.009137,0.000000,-0.000802,8.873589,0.009137,1,1,1,4.158146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,12.953887,0.009971,0.052193,0.000000,-0.000046,-0.014945,1,8.036766,172,0.172791,0.293339,12.953887,0.017802,8.780807,0.052193,12.953803,8.869893,0.052193,0.009971,0.000000,0.012471,-0.362013,-24.070203,0.089086,0.000000,0.001586,0.002171,0.000497,0.001586,0.172791,0.293339,-9.804091,0.010495,0.006071,0.000000,-2.115404,-0.017260,27.000000,0.013045,12.953803,0.017802,0.009971,0.000000,0.089000,0.000000,97,0,1,34,33,0.007518,0.010162,0.052071,-0.470306,-0.101073,9.654122,2.596985,-0.017260,0.017915,7,1,0,0.000000,0,8.872655,0.000000,-0.000046,0,0.008670,0.000000,-0.014945,8.872655,0.008670,1,1,1,4.158193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,12.954913,0.010738,0.026532,0.000000,-0.019754,-0.027018,1,8.036766,182,0.173528,0.293697,12.954913,0.005550,8.780395,0.026532,12.954857,8.869464,0.026532,0.010738,0.000000,0.012484,-0.362013,-24.070203,0.089069,0.000000,0.001548,0.002124,-0.000353,0.001548,0.173528,0.293697,-9.804067,-0.011903,0.013296,0.000000,-2.115064,-0.017269,27.000000,0.013045,12.954857,0.005550,0.010738,0.000000,0.089000,0.000000,102,0,1,34,33,-0.015969,0.008298,0.026430,-0.231776,0.136690,9.771512,2.597325,-0.017269,0.018013,7,1,0,0.000000,0,8.870119,0.000000,-0.019754,0,0.007402,0.000000,-0.027018,8.870119,0.007402,1,1,1,4.158246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,12.952860,0.009971,0.017097,0.000000,-0.069304,-0.027072,1,8.036766,192,0.172189,0.293686,12.952860,-0.019897,8.781354,0.017097,12.952844,8.870415,0.017097,0.009971,0.000000,0.012489,-0.362013,-24.070203,0.089060,0.000000,0.001535,0.002142,-0.000122,0.001535,0.172189,0.293686,-9.804091,-0.002096,-0.031641,0.000000,-2.114883,-0.017278,27.000000,0.013045,12.952844,-0.019897,0.009971,0.000000,0.089000,0.000000,107,0,1,34,33,0.009684,-0.029980,0.017472,-0.002397,0.353793,10.013103,2.597506,-0.017278,0.017854,7,1,0,0.000000,0,8.865185,0.000000,-0.069304,0,0.004935,0.000000,-0.027072,8.865185,0.004935,1,1,1,4.158295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,12.949669,0.009971,-0.015955,0.000000,-0.104267,-0.057340,1,8.036766,202,0.169809,0.295917,12.949669,-0.030159,8.781320,-0.015955,12.949680,8.870354,-0.015955,0.009971,0.000000,0.012720,-0.362013,-24.070203,0.089034,0.001000,0.000897,0.002161,-0.000832,0.000897,0.169809,0.295917,-9.804065,-0.008449,-0.030544,0.001000,-2.114948,-0.017277,27.000000,0.013045,12.949680,-0.030159,0.009971,0.000000,0.089000,0.001000,112,0,1,34,33,0.003273,-0.031710,-0.014553,0.132208,-0.336735,9.403316,2.597441,-0.017277,0.017613,6,1,0,0.000000,0,8.857307,0.000000,-0.104267,0,0.000996,0.000000,-0.057340,8.857307,0.000996,1,1,1,4.158332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,12.940302,0.009107,0.048182,-0.104720,-0.163288,-0.072848,1,8.036766,212,0.169833,0.295566,12.940302,-0.108909,8.781840,0.048182,12.940284,8.870909,0.048182,0.009107,-0.104720,0.012709,-0.362013,-24.070203,0.089069,0.000000,0.000928,0.002178,-0.002302,0.000928,0.169833,0.295566,-9.804076,-0.019791,0.022937,-0.104720,-2.115258,-0.017267,27.000000,0.013045,12.940284,-0.108909,0.009204,-0.104720,0.089000,0.000000,117,0,1,34,33,-0.026672,0.013647,-0.056716,0.198142,0.223215,9.753521,2.597131,-0.017267,0.017589,7,1,0,0.000000,0,8.846429,0.000000,-0.163288,0,-0.004443,0.000000,-0.072848,8.846429,-0.004443,1,1,1,4.158351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,12.916297,0.007434,0.106998,-0.209440,-0.226072,-0.090296,1,8.036766,222,0.169169,0.295938,12.916297,-0.255202,8.782652,0.106998,12.916220,8.871790,0.106998,0.007434,-0.209440,0.012637,-0.362013,-24.070203,0.089138,0.000000,0.001126,0.002153,-0.005379,0.001126,0.169169,0.295938,-9.804076,-0.013521,-0.028526,-0.209440,-2.116048,-0.017407,27.000000,0.013045,12.916220,-0.255202,0.007670,-0.209440,0.089000,0.000000,122,0,1,34,33,-0.003156,-0.032702,-0.102036,-0.019233,-0.240119,10.093258,2.596341,-0.017407,0.017472,6,1,0,0.000000,0,8.832551,0.000000,-0.226072,0,-0.011382,0.000000,-0.090296,8.832551,-0.011382,1,1,1,4.157878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,12.874778,0.005864,0.058778,-0.209440,-0.282616,-0.120055,1,8.036766,232,0.165359,0.295934,12.874778,-0.413748,8.782856,0.058778,12.874705,8.871924,0.058778,0.005864,-0.209440,0.012574,-0.362013,-24.070203,0.089067,-0.002000,0.001300,0.002131,-0.010173,0.001300,0.165359,0.295934,-9.804141,-0.010285,-0.079797,-0.211440,-2.117490,-0.017499,27.000000,0.013045,12.874705,-0.413748,0.006136,-0.209440,0.089000,-0.002000,127,0,1,34,33,0.013958,-0.081151,-0.151653,0.771954,0.279482,9.869305,2.594899,-0.017499,0.017036,6,1,0,0.000000,0,8.815673,0.000000,-0.282616,0,-0.019821,0.000000,-0.120055,8.815673,-0.019821,1,1,1,4.136938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,12.856033,0.008712,-0.142820,0.209440,-0.317434,-0.204819,1,8.036766,242,0.138758,0.295670,12.856033,-0.171322,8.780224,-0.142820,12.856202,8.869124,-0.142820,0.008712,0.209440,0.012569,-0.362013,-24.070203,0.088899,-0.003000,0.001314,0.002146,0.000646,0.001314,0.138758,0.295670,-9.804561,0.004344,-0.236233,0.206440,-2.117490,-0.017452,27.000000,0.013045,12.856202,-0.171322,0.008437,0.209440,0.089000,-0.003000,132,0,1,34,33,0.069673,-0.224949,0.066452,3.285804,-1.146544,7.741546,2.594899,-0.017452,0.014409,7,1,0,0.000000,0,8.795795,0.000000,-0.317434,0,-0.029760,0.000000,-0.204819,8.795795,-0.029760,1,1,1,4.127823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
