t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,13.066359,0.012272,-0.009661,0.000000,0.047649,0.000000,1,8.580972,239,0.204764,0.233553,13.066359,0.002513,9.875484,-0.009661,13.066360,9.933598,-0.009661,0.012272,0.000000,0.013022,-0.468678,-41.245820,0.058114,0.000000,0.000049,0.001995,0.000125,0.000049,0.204764,0.233553,-9.805082,-0.007055,0.016251,0.000000,-1.049482,-0.010533,27.000000,0.013045,13.066360,0.002513,0.012272,0.000000,0.058000,0.000000,41,0,1,33,32,-0.013848,0.010923,-0.009804,0.390629,-0.064719,9.846457,-2.620278,-0.010533,0.021166,6,1,0,0.000000,0,9.937569,0.000000,0.047649,0,0.012272,0.000000,0.000000,9.937569,0.012272,1,1,1,3.176069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,13.066265,0.012272,0.038934,0.000000,0.005914,-0.000802,1,8.580972,249,0.204982,0.233639,13.066265,0.001466,9.875490,0.038934,13.066264,9.933634,0.038934,0.012272,0.000000,0.013030,-0.468678,-41.245820,0.058144,0.000000,0.000032,0.001992,-0.000039,0.000032,0.204982,0.233639,-9.805075,0.006025,-0.013831,0.000000,-1.049446,-0.010533,27.000000,0.013045,13.066264,0.001466,0.012272,0.000000,0.058000,0.000000,46,0,1,33,32,0.011803,-0.008888,0.039053,0.362839,-0.059296,10.181458,-2.620242,-0.010533,0.021189,6,1,0,0.000000,0,9.937435,0.000000,0.005914,0,0.012205,0.000000,-0.000802,9.937435,0.012205,1,1,1,3.176118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,13.068182,0.013039,0.045941,0.000000,0.000092,-0.013616,1,8.580972,3,0.206826,0.233596,13.068182,0.025028,9.875206,0.045941,13.068182,9.933325,0.045941,0.013039,0.000000,0.013045,-0.468678,-41.245820,0.058119,0.000000,0.000000,0.001991,0.000668,0.000000,0.206826,0.233596,-9.805037,0.004733,0.015638,0.000010,-1.048986,-0.010495,27.000000,0.013045,13.068182,0.025028,0.013039,0.000000,0.058000,0.000000,51,0,1,33,32,-0.003164,0.016627,0.045738,-0.661327,-0.328071,9.441168,-2.619783,-0.010495,0.021395,7,1,0,0.000000,0,9.936501,0.000000,0.000092,0,0.011849,0.000000,-0.013616,9.936501,0.011849,1,1,1,3.176169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,13.070100,0.013039,0.039348,0.000000,-0.030280,-0.007241,1,8.580972,13,0.208136,0.233376,13.070100,0.005550,9.875696,0.039348,13.070099,9.933842,0.039348,0.013039,0.000000,0.013034,-0.468678,-41.245820,0.058146,0.000000,0.000024,0.002009,-0.000482,0.000024,0.208136,0.233376,-9.805015,0.006478,0.005236,0.000000,-1.048468,-0.010482,27.000000,0.013045,13.070099,0.005550,0.013039,0.000000,0.058000,0.000000,56,0,1,33,32,0.003247,0.008183,0.039244,-0.310457,0.701865,9.691007,-2.619264,-0.010482,0.021528,7,1,0,0.000000,0,9.933966,0.000000,-0.030280,0,0.011444,0.000000,-0.007241,9.933966,0.011444,1,1,1,3.176229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,13.067894,0.013806,0.051197,0.000000,-0.054097,-0.013911,1,8.580972,23,0.206160,0.233476,13.067894,-0.019897,9.875317,0.051197,13.067894,9.933437,0.051197,0.013806,0.000000,0.013045,-0.468678,-41.245820,0.058120,0.002000,0.000000,0.001990,-0.000946,0.000000,0.206160,0.233476,-9.805054,-0.009034,-0.037735,0.001977,-1.048109,-0.010468,27.000000,0.013045,13.067894,-0.019897,0.013806,0.000000,0.058000,0.002000,61,0,1,33,32,0.009702,-0.036872,0.053659,0.133375,-0.191284,10.017284,-2.618905,-0.010468,0.021345,6,1,0,0.000000,0,9.929032,0.000000,-0.054097,0,0.011317,0.000000,-0.013911,9.929032,0.011317,1,1,1,3.176287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,13.064730,0.014573,0.056683,0.000000,-0.102220,-0.014194,1,8.580972,31,0.204590,0.233075,13.064730,-0.028065,9.875990,0.056683,13.064730,9.933343,0.056683,0.014573,0.000000,0.013045,-0.468678,-41.245820,0.057353,0.002000,0.000000,0.002039,-0.001276,0.000000,0.204590,0.233075,-9.805097,0.007295,0.011494,0.002013,-1.047438,-0.010413,27.000000,0.013045,13.065881,-0.028065,0.013806,0.000000,0.058000,0.002000,65,0,1,33,32,0.001111,0.014333,0.058514,0.236204,0.374695,9.879483,-2.618235,-0.010413,0.021202,7,1,0,0.000000,0,9.921154,0.000000,-0.102220,0,0.011316,0.000000,-0.014194,9.921154,0.011316,1,1,1,3.176337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,13.055622,0.014573,0.064947,0.000000,-0.161823,-0.006514,1,8.580972,43,0.204294,0.233048,13.055622,-0.099693,9.875799,0.064947,13.055622,9.933919,0.064947,0.014573,0.000000,0.013045,-0.468678,-41.245820,0.058120,-0.002000,0.000000,0.002000,-0.002891,0.000000,0.204294,0.233048,-9.805103,0.001435,0.014370,-0.001991,-1.046863,-0.010410,27.000000,0.013045,13.055622,-0.099693,0.014573,0.000000,0.058000,-0.002000,71,0,1,33,32,-0.005291,0.014258,0.062775,0.264988,0.346025,9.879213,-2.617659,-0.010410,0.021172,7,1,0,0.000000,0,9.910276,0.000000,-0.161823,0,0.011316,0.000000,-0.006514,9.910276,0.011316,1,1,1,3.176368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0702,13.040474,0.015340,0.070885,0.000000,-0.212584,-0.015718,1,8.580972,51,0.204191,0.233232,13.040474,-0.143676,9.875695,0.070885,13.040474,9.933816,0.070885,0.015340,0.000000,0.013045,-0.468678,-41.245820,0.058120,-0.002000,0.000000,0.002044,-0.004471,0.000000,0.204191,0.233232,-9.805101,-0.005446,-0.003949,-0.002004,-1.046199,-0.010413,27.000000,0.013045,13.044788,-0.143676,0.015340,0.000000,0.058000,-0.002000,75,0,1,33,32,-0.003134,-0.005054,0.068952,0.153284,-0.524293,9.879966,-2.616995,-0.010413,0.021180,7,1,0,0.000000,0,9.896398,0.000000,-0.212584,0,0.011316,0.000000,-0.015718,9.896398,0.011316,1,1,1,3.176358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,13.010272,0.016874,0.070515,0.000000,-0.269325,-0.026456,1,8.580972,63,0.204809,0.231920,13.010272,-0.322642,9.875794,0.070515,13.010272,9.933145,0.070515,0.016874,0.000000,0.013045,-0.468678,-41.245820,0.057351,-0.001000,0.000000,0.001996,-0.007732,0.000000,0.204809,0.231920,-9.805119,0.022784,0.011319,-0.000986,-1.045338,-0.010246,27.000000,0.013045,13.010272,-0.322642,0.016874,0.000000,0.058000,-0.001000,81,0,1,33,32,0.016050,0.020645,0.069266,-0.194169,0.563229,10.082076,-2.616135,-0.010246,0.021276,7,1,0,0.000000,0,9.879520,0.000000,-0.269325,0,0.011316,0.000000,-0.026456,9.879520,0.011316,1,1,1,3.165693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,12.968088,0.018408,0.120400,0.000000,-0.337065,-0.029524,1,8.580972,73,0.202144,0.231587,12.968088,-0.427047,9.875067,0.120400,12.968088,9.932418,0.120400,0.018408,0.000000,0.013045,-0.468678,-41.245820,0.057352,0.000000,0.000000,0.001995,-0.008644,0.000000,0.202144,0.231587,-9.805183,-0.037500,-0.073450,-0.000057,-1.044535,-0.010184,27.000000,0.013045,12.968088,-0.427047,0.018408,0.000000,0.058000,0.000000,86,0,1,33,32,-0.007309,-0.080567,0.121404,0.296352,-0.051891,10.353757,-2.615331,-0.010184,0.021040,7,1,0,0.000000,0,9.859642,0.000000,-0.337065,0,0.011316,0.000000,-0.029524,9.859642,0.011316,1,1,1,3.144828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
