t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,19.831706,0.003068,0.009190,0.000000,0.034618,0.000000,1,17.375710,159,0.303794,0.067467,19.831706,0.001466,14.155238,0.009190,19.831702,14.281466,0.009190,0.003068,0.000000,0.012587,-0.354516,-23.292653,0.126228,0.000000,0.001291,0.002090,-0.000105,0.001291,0.303794,0.067467,-9.805063,0.005371,-0.015738,0.000000,-2.994404,0.005799,27.000000,0.013045,19.831702,0.001466,0.003068,0.000000,0.126000,0.000000,71,0,1,34,34,0.016059,-0.004205,0.009244,-0.059363,0.229575,10.002248,1.717985,0.005799,0.030994,7,1,0,0.000000,0,14.284350,0.000000,0.034618,0,0.003068,0.000000,0.000000,14.284350,0.003068,1,1,1,5.668543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,19.831714,0.003068,0.010570,0.000000,0.006756,0.000802,1,17.375710,169,0.304010,0.067705,19.831714,-0.000419,14.155287,0.010570,19.831702,14.281517,0.010570,0.003068,0.000000,0.012601,-0.354516,-23.292653,0.126230,0.001000,0.001251,0.001989,-0.000006,0.001251,0.304010,0.067705,-9.805055,0.007011,0.000808,0.001000,-2.994353,0.005789,27.000000,0.013045,19.831702,-0.000419,0.003068,0.000000,0.126000,0.001000,76,0,1,34,35,0.003240,0.006415,0.011490,-0.354959,-0.216697,9.729600,1.718036,0.005789,0.031016,6,1,0,0.000000,0,14.284484,0.000000,0.006756,0,0.003135,0.000000,0.000802,14.284484,0.003135,1,1,1,5.668568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,19.832394,0.003835,0.016040,0.000000,0.025191,-0.003463,1,17.375710,179,0.304307,0.067249,19.832394,0.008692,14.154615,0.016040,19.832373,14.280847,0.016040,0.003835,0.000000,0.012545,-0.354516,-23.292653,0.126232,0.000000,0.001410,0.001989,0.000361,0.001410,0.304307,0.067249,-9.805048,0.012812,0.007289,0.000000,-2.994256,0.005803,27.000000,0.013045,19.832373,0.008692,0.003835,0.000000,0.126000,0.000000,81,0,1,34,35,0.001098,0.014900,0.015854,0.044635,0.291363,9.648831,1.718133,0.005803,0.031052,7,1,0,0.000000,0,14.285419,0.000000,0.025191,0,0.003602,0.000000,-0.003463,14.285419,0.003602,1,1,1,5.668595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,19.833928,0.003068,0.021968,0.000000,0.029433,0.023950,1,17.375710,189,0.304614,0.067893,19.833928,0.017802,14.155453,0.021968,19.833907,14.281691,0.021968,0.003068,0.000000,0.012614,-0.354516,-23.292653,0.126239,0.000000,0.001215,0.002103,0.000078,0.001215,0.304614,0.067893,-9.805034,-0.005664,0.000000,0.000000,-2.994178,0.005783,27.000000,0.013045,19.833907,0.017802,0.003068,0.000000,0.126000,0.000000,86,0,1,34,35,-0.003149,-0.004430,0.022026,-0.276328,-0.367391,10.321503,1.718211,0.005783,0.031078,7,1,0,0.000000,0,14.287954,0.000000,0.029433,0,0.004870,0.000000,0.023950,14.287954,0.004870,1,1,1,5.668626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,19.833852,0.003835,0.039191,0.000000,0.078679,0.024004,1,17.375710,199,0.304057,0.068077,19.833852,0.002513,14.154862,0.039191,19.833811,14.281113,0.039191,0.003835,0.000000,0.012583,-0.354516,-23.292653,0.126251,0.000000,0.001304,0.001938,0.000144,0.001304,0.304057,0.068077,-9.805050,0.004067,-0.003761,0.000000,-2.993989,0.005756,27.000000,0.013045,19.833811,0.002513,0.003835,0.000000,0.126000,0.000000,91,0,1,34,35,0.005388,0.001779,0.039172,0.447065,0.024197,9.617697,1.718400,0.005756,0.031026,7,1,0,0.000000,0,14.292888,0.000000,0.078679,0,0.007337,0.000000,0.024004,14.292888,0.007337,1,1,1,5.668659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,19.834488,0.004602,0.084598,0.000000,0.118539,0.045069,1,17.375710,209,0.305492,0.067684,19.834488,0.006597,14.154793,0.084598,19.834387,14.281075,0.084598,0.004602,0.000000,0.012623,-0.354516,-23.292653,0.126282,0.000000,0.001191,0.001878,0.000042,0.001191,0.305492,0.067684,-9.805009,0.026778,0.006338,0.000000,-2.993263,0.005861,27.000000,0.013045,19.834387,0.006597,0.004602,0.000000,0.126000,0.000000,96,0,1,34,34,0.009644,0.026839,0.084266,-0.519483,0.159195,9.484438,1.719126,0.005861,0.031178,7,1,0,0.000000,0,14.300766,0.000000,0.118539,0,0.011276,0.000000,0.045069,14.300766,0.011276,1,1,1,5.668694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,19.837200,0.006267,0.030928,0.104720,0.177290,0.058633,1,17.375710,219,0.306611,0.068096,19.837200,0.035186,14.154206,0.030928,19.837167,14.280461,0.030928,0.006267,0.104720,0.012601,-0.354516,-23.292653,0.126255,0.000000,0.001253,0.001978,0.001156,0.001253,0.306611,0.068096,-9.804971,0.005461,0.027976,0.104720,-2.992212,0.005849,27.000000,0.013045,19.837167,0.035186,0.006136,0.104720,0.126000,0.000000,101,0,1,34,34,-0.020220,0.021798,0.135384,0.095261,-0.191894,10.065106,1.720177,0.005849,0.031303,7,1,0,0.000000,0,14.311644,0.000000,0.177290,0,0.016715,0.000000,0.058633,14.311644,0.016715,1,1,1,5.668735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,19.850511,0.008574,0.090571,0.104720,0.235843,0.076487,1,17.375710,229,0.309150,0.068080,19.850511,0.140639,14.153583,0.090571,19.850397,14.279882,0.090571,0.008574,0.104720,0.012582,-0.354516,-23.292653,0.126299,0.000000,0.001305,0.001974,0.003577,0.001305,0.309150,0.068080,-9.804891,0.024353,-0.010965,0.104720,-2.990486,0.005907,27.000000,0.013045,19.850397,0.140639,0.008437,0.104720,0.126000,0.000000,106,0,1,34,34,0.022495,0.016853,0.195094,-0.384785,0.362678,10.051225,1.721903,0.005907,0.031578,7,1,0,0.000000,0,14.325522,0.000000,0.235843,0,0.023654,0.000000,0.076487,14.325522,0.023654,1,1,1,5.672685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,19.876037,0.010267,-0.012200,0.209440,0.288382,0.110715,1,17.375710,239,0.313385,0.066741,19.876037,0.259286,14.154103,-0.012200,19.875996,14.280335,-0.012200,0.010267,0.209440,0.012545,-0.354516,-23.292653,0.126232,0.000000,0.001412,0.001979,0.005131,0.001412,0.313385,0.066741,-9.804766,0.085159,0.043966,0.209440,-2.988347,0.006063,27.000000,0.013045,19.875996,0.259286,0.009971,0.209440,0.126000,0.000000,111,0,1,34,34,0.007467,0.098014,0.196026,-1.129782,-0.300344,9.498564,1.724042,0.006063,0.032020,7,1,0,0.000000,0,14.342400,0.000000,0.288382,0,0.032060,0.000000,0.110715,14.342400,0.032060,1,1,1,5.685353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,19.888317,0.010738,0.190838,0.000000,0.349668,0.152992,1,17.375710,249,0.328229,0.066820,19.888317,0.116029,14.155043,0.190838,19.888076,14.281418,0.190838,0.010738,0.000000,0.012543,-0.354516,-23.292653,0.126375,0.002000,0.001416,0.001985,-0.000155,0.001416,0.328229,0.066820,-9.804280,0.062169,0.073649,0.002000,-2.986802,0.006084,27.000000,0.013045,19.888076,0.116029,0.010738,0.000000,0.126000,0.002000,116,0,1,34,34,-0.030952,0.093686,0.191678,-1.838249,0.597764,10.311045,1.725587,0.006084,0.033537,7,1,0,0.000000,0,14.362278,0.000000,0.349668,0,0.041648,0.000000,0.152992,14.362278,0.041648,1,1,1,5.691170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
