t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,-5.344091,-0.189446,0.000807,0.000000,0.025309,-0.031413,1,-7.186329,219,0.112490,0.256980,-5.344091,-0.000419,-7.212440,0.000807,-5.344087,-7.199378,0.000807,-0.189446,0.000000,0.012731,-0.371921,-26.285924,0.013061,0.000000,0.000845,0.002099,-0.000080,0.000845,0.112490,0.256980,-9.805988,0.004360,-0.003884,-0.000000,0.465315,-0.015160,27.000000,0.013045,-5.344087,-0.000419,-0.189446,0.000000,0.013000,0.000000,190,0,1,32,30,0.005376,0.002289,0.000778,-0.096080,0.081530,10.373983,-1.105482,-0.015160,0.006329,7,1,0,0.000000,0,-7.186329,0.000000,0.025309,0,-0.205153,0.000000,-0.031413,-7.186329,-0.205153,1,1,1,1.859543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,-5.343986,-0.189446,-0.002516,0.000000,0.026212,-0.032199,1,-7.186329,229,0.112490,0.256006,-5.343986,-0.000419,-7.212446,-0.002516,-5.343991,-7.199388,-0.002516,-0.189446,0.000000,0.012687,-0.371921,-26.285924,0.013058,-0.001000,0.000963,0.001937,0.000001,0.000963,0.112490,0.256006,-9.806014,-0.000227,0.001028,-0.001000,0.465305,-0.015106,27.000000,0.013045,-5.343991,-0.000419,-0.189446,0.000000,0.013000,-0.001000,195,0,1,32,30,-0.001027,0.000190,-0.003519,0.065745,0.169560,10.221847,-1.105492,-0.015106,0.006348,7,1,0,0.000000,0,-7.186329,0.000000,0.026212,0,-0.205218,0.000000,-0.032199,-7.186329,-0.205218,1,1,1,1.859573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,-5.344084,-0.189446,-0.000926,0.000000,0.026042,-0.035685,1,-7.186329,239,0.113221,0.256475,-5.344084,0.000419,-7.212444,-0.000926,-5.344087,-7.199381,-0.000926,-0.189446,0.000000,0.012711,-0.371921,-26.285924,0.013062,0.000000,0.000898,0.002018,-0.000107,0.000898,0.113221,0.256475,-9.805993,0.011578,0.020811,-0.000000,0.465312,-0.015143,27.000000,0.013045,-5.344087,0.000419,-0.189446,0.000000,0.013000,0.000000,200,0,1,32,30,-0.013854,0.019358,-0.001173,-0.136324,-0.389773,9.038931,-1.105484,-0.015143,0.006412,6,1,0,0.000000,0,-7.186329,0.000000,0.026042,0,-0.205563,0.000000,-0.035685,-7.186329,-0.205563,1,1,1,1.859602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,-5.344008,-0.188679,-0.016566,0.000000,0.036723,-0.048345,1,-7.186329,249,0.112985,0.256841,-5.344008,0.003560,-7.213317,-0.016566,-5.343991,-7.200266,-0.016566,-0.188679,0.000000,0.012748,-0.371921,-26.285924,0.013051,0.000000,0.000800,0.001985,0.000038,0.000800,0.112985,0.256841,-9.805986,-0.006814,-0.009192,0.000000,0.465194,-0.015133,27.000000,0.013045,-5.343991,0.003560,-0.188679,0.000000,0.013000,0.000000,4,0,1,32,30,0.005384,-0.010306,-0.016436,-0.114605,0.361309,10.951008,-1.105602,-0.015133,0.006403,7,1,0,0.000000,0,-7.186329,0.000000,0.036723,0,-0.206139,0.000000,-0.048345,-7.186329,-0.206139,1,1,1,1.859632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,-5.344039,-0.189446,-0.046322,0.000000,0.021875,-0.032041,1,-7.186329,3,0.112249,0.254493,-5.344039,0.001466,-7.212796,-0.046322,-5.343991,-7.199766,-0.046322,-0.189446,0.000000,0.012529,-0.371921,-26.285924,0.013030,0.000000,0.001388,0.002025,0.000147,0.001388,0.112249,0.254493,-9.806056,-0.005947,0.000689,0.000000,0.464926,-0.015108,27.000000,0.013045,-5.343991,0.001466,-0.189446,0.000000,0.013000,0.000000,9,0,1,32,30,-0.003168,-0.005660,-0.046255,-0.145684,-0.032904,9.568885,-1.105871,-0.015108,0.006353,7,1,0,0.000000,0,-7.186329,0.000000,0.021875,0,-0.206666,0.000000,-0.032041,-7.186329,-0.206666,1,1,1,1.859663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,-5.343731,-0.189446,-0.011782,0.000000,0.030917,-0.037059,1,-7.186329,13,0.111522,0.255009,-5.343731,0.004503,-7.213156,-0.011782,-5.343704,-7.200103,-0.011782,-0.189446,0.000000,0.012518,-0.371921,-26.285924,0.013053,0.000000,0.001417,0.001988,0.000256,0.001417,0.111522,0.255009,-9.806051,0.012377,-0.000078,0.000000,0.464588,-0.015156,27.000000,0.013045,-5.343704,0.004503,-0.189446,0.000000,0.013000,0.000000,14,0,1,32,30,0.005363,0.011007,-0.011921,0.305201,0.290224,10.529469,-1.106208,-0.015156,0.006270,6,1,0,0.000000,0,-7.186329,0.000000,0.030917,0,-0.206885,0.000000,-0.037059,-7.186329,-0.206885,1,1,1,1.859724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,-5.343322,-0.189446,-0.026362,0.000000,0.028241,-0.034983,1,-7.186329,23,0.113868,0.255030,-5.343322,0.001466,-7.213207,-0.026362,-5.343320,-7.200161,-0.026362,-0.189446,0.000000,0.012558,-0.371921,-26.285924,0.013046,0.000000,0.001311,0.002000,0.000002,0.001311,0.113868,0.255030,-9.806023,0.018898,0.021910,0.000000,0.464534,-0.015164,27.000000,0.013045,-5.343320,0.001466,-0.189446,0.000000,0.013000,0.000000,19,0,1,32,30,-0.011734,0.026115,-0.026692,-0.069473,-0.464701,8.913806,-1.106263,-0.015164,0.006505,7,1,0,0.000000,0,-7.186329,0.000000,0.028241,0,-0.206893,0.000000,-0.034983,-7.186329,-0.206893,1,1,1,1.859984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,-5.343428,-0.190213,-0.009960,0.000000,0.020764,-0.025690,1,-7.186329,33,0.114157,0.255206,-5.343428,0.001466,-7.212646,-0.009960,-5.343416,-7.199586,-0.009960,-0.190213,0.000000,0.012607,-0.371921,-26.285924,0.013060,0.000000,0.001179,0.001999,0.000225,0.001179,0.114157,0.255206,-9.806015,0.000741,-0.005596,0.000000,0.464342,-0.015143,27.000000,0.013045,-5.343416,0.001466,-0.190213,0.000000,0.013000,0.000000,24,0,1,32,30,0.005377,-0.001843,-0.009937,0.000795,0.170131,10.949162,-1.106454,-0.015143,0.006509,6,1,0,0.000000,0,-7.186329,0.000000,0.020764,0,-0.206893,0.000000,-0.025690,-7.186329,-0.206893,1,1,1,1.860014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,-5.343513,-0.190213,0.013352,0.000000,0.027550,-0.033360,1,-7.186329,43,0.114599,0.254430,-5.343513,-0.000419,-7.212748,0.013352,-5.343512,-7.199672,0.013352,-0.190213,0.000000,0.012581,-0.371921,-26.285924,0.013075,0.000000,0.001247,0.001979,-0.000075,0.001247,0.114599,0.254430,-9.806030,-0.001016,-0.018243,-0.000000,0.464256,-0.015099,27.000000,0.013045,-5.343512,-0.000419,-0.190213,0.000000,0.013000,0.000000,29,0,1,32,30,0.016064,-0.008535,0.013460,-0.049643,0.115897,9.914978,-1.106541,-0.015099,0.006568,6,1,0,0.000000,0,-7.186329,0.000000,0.027550,0,-0.206893,0.000000,-0.033360,-7.186329,-0.206893,1,1,1,1.860045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,-5.343600,-0.190213,0.007392,0.000000,0.025478,-0.033360,1,-7.186329,53,0.115279,0.254309,-5.343600,-0.000419,-7.212645,0.007392,-5.343608,-7.199571,0.007392,-0.190213,0.000000,0.012592,-0.371921,-26.285924,0.013074,0.000000,0.001217,0.001985,-0.000086,0.001217,0.115279,0.254309,-9.806026,0.002765,0.018972,0.000000,0.464357,-0.015089,27.000000,0.013045,-5.343608,-0.000419,-0.190213,0.000000,0.013000,0.000000,34,0,1,32,30,-0.015977,0.010690,0.007258,-0.384559,-0.306795,9.278865,-1.106439,-0.015089,0.006639,7,1,0,0.000000,0,-7.186329,0.000000,0.025478,0,-0.206893,0.000000,-0.033360,-7.186329,-0.206893,1,1,1,1.860082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1001,-5.343521,-0.190213,-0.003877,0.000000,0.027169,-0.034069,1,-7.186329,63,0.113939,0.254946,-5.343521,0.001466,-7.212692,-0.003877,-5.343512,-7.199628,-0.003877,-0.190213,0.000000,0.012641,-0.371921,-26.285924,0.013063,0.000000,0.001085,0.001849,0.000194,0.001085,0.113939,0.254946,-9.806025,-0.012827,-0.007296,0.000000,0.464299,-0.015078,27.000000,0.013045,-5.343512,0.001466,-0.190213,0.000000,0.013000,0.000000,39,0,1,32,30,0.001124,-0.014762,-0.003691,0.248362,0.250178,10.672585,-1.106498,-0.015078,0.006492,6,1,0,0.000000,0,-7.186329,0.000000,0.027169,0,-0.206953,0.000000,-0.034069,-7.186329,-0.206953,1,1,1,1.860111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
