t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0001,1.990179,-0.017641,-0.001521,0.000000,0.023964,-0.019003,1,1.310120,106,0.149984,0.093852,1.990179,0.000419,1.313153,-0.001521,1.990179,1.297039,-0.001521,-0.017641,0.000000,0.013045,-0.396332,-29.728302,-0.016114,-0.001000,0.000000,0.001964,-0.000086,0.000000,0.149984,0.093852,-9.808404,-0.013294,-0.013869,-0.000004,2.850145,0.003208,27.000000,0.013045,1.990179,0.000419,-0.017641,0.000000,-0.017000,-0.001000,99,0,1,31,28,0.018192,-0.006194,-0.001444,-0.175373,0.272827,9.591079,1.279349,0.003208,0.015118,6,1,0,0.000000,0,1.310120,0.000000,0.023964,0,-0.027142,0.000000,-0.019003,1.310120,-0.027142,1,1,1,0.668087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,1.990083,-0.016874,-0.010996,0.000000,0.035971,-0.027405,1,1.310120,116,0.149580,0.093713,1.990083,-0.002513,1.313870,-0.010996,1.990083,1.296222,-0.010996,-0.016874,0.000000,0.013045,-0.396332,-29.728302,-0.017648,0.000000,0.000000,0.001860,0.000009,0.000000,0.149580,0.093713,-9.808412,0.003686,0.001775,-0.000998,2.850094,0.003235,27.000000,0.013045,1.990083,-0.002513,-0.016874,0.000000,-0.017000,0.000000,104,0,1,31,28,-0.003166,0.002435,-0.012028,-0.573385,0.529760,11.229945,1.279298,0.003235,0.015085,7,1,0,0.000000,0,1.310120,0.000000,0.035971,0,-0.027075,0.000000,-0.027405,1.310120,-0.027075,1,1,1,0.668114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,1.989987,-0.017641,0.003127,0.000000,0.018812,-0.005788,1,1.310120,126,0.149946,0.094357,1.989987,-0.001466,1.313850,0.003127,1.989987,1.296970,0.003127,-0.017641,0.000000,0.013045,-0.396332,-29.728302,-0.016880,0.000000,0.000000,0.001798,-0.000095,0.000000,0.149946,0.094357,-9.808400,0.016462,0.009948,0.000006,2.850077,0.003157,27.000000,0.013045,1.989987,-0.001466,-0.017641,0.000000,-0.017000,0.000000,109,0,1,31,28,-0.015978,0.010747,0.002992,0.024708,-0.034597,8.937330,1.279281,0.003157,0.015114,6,1,0,0.000000,0,1.310120,0.000000,0.018812,0,-0.026624,0.000000,-0.005788,1.310120,-0.026624,1,1,1,0.668143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,1.990466,-0.016874,-0.007877,0.000000,0.036694,-0.015720,1,1.310120,136,0.149672,0.094012,1.990466,0.003560,1.312990,-0.007877,1.990467,1.296104,-0.007877,-0.016874,0.000000,0.012996,-0.396332,-29.728302,-0.016886,0.000000,0.000123,0.001848,0.000013,0.000123,0.149672,0.094012,-9.808408,-0.007609,-0.007098,0.000000,2.849978,0.003155,27.000000,0.013045,1.990467,0.003560,-0.016874,0.000000,-0.017000,0.000000,114,0,1,31,28,0.009650,-0.003996,-0.007826,0.076837,0.285152,10.931226,1.279182,0.003155,0.015094,7,1,0,0.000000,0,1.310120,0.000000,0.036694,0,-0.025670,0.000000,-0.015720,1.310120,-0.025670,1,1,1,0.668244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,1.989795,-0.016874,0.018111,0.000000,0.025415,-0.000663,1,1.310120,146,0.151028,0.093789,1.989795,-0.004503,1.313202,0.018111,1.989795,1.296322,0.018111,-0.016874,0.000000,0.013045,-0.396332,-29.728302,-0.016880,0.000000,0.000000,0.001862,-0.000142,0.000000,0.151028,0.093789,-9.808389,0.014448,0.001475,0.000009,2.850194,0.003224,27.000000,0.013045,1.989795,-0.004503,-0.016874,0.000000,-0.017000,0.000000,119,0,1,31,28,-0.007437,0.012710,0.017955,-0.222342,-0.060453,9.472854,1.279398,0.003224,0.015233,7,1,0,0.000000,0,1.310120,0.000000,0.025415,0,-0.024259,0.000000,-0.000663,1.310120,-0.024259,1,1,1,0.668272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,1.990658,-0.016874,0.030963,0.000000,0.025791,0.005307,1,1.310120,156,0.150719,0.094390,1.990658,0.007645,1.313352,0.030963,1.990658,1.296472,0.030963,-0.016874,0.000000,0.013045,-0.396332,-29.728302,-0.016879,0.000000,0.000000,0.001866,0.000142,0.000000,0.150719,0.094390,-9.808388,0.013387,-0.005110,0.000010,2.850346,0.003164,27.000000,0.013045,1.990658,0.007645,-0.016874,0.000000,-0.017000,0.000000,124,0,1,31,28,-0.001032,0.014695,0.030783,0.188717,-0.088093,9.405851,1.279550,0.003164,0.015200,7,1,0,0.000000,0,1.310120,0.000000,0.025791,0,-0.022586,0.000000,0.005307,1.310120,-0.022586,1,1,1,0.668301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,1.990083,-0.016107,0.056197,0.000000,0.031149,0.000598,1,1.310120,166,0.151431,0.093976,1.990083,-0.005550,1.313031,0.056197,1.990083,1.296151,0.056197,-0.016107,0.000000,0.013045,-0.396332,-29.728302,-0.016880,0.000000,0.000000,0.001846,-0.000280,0.000000,0.151431,0.093976,-9.808381,-0.002576,-0.002398,-0.000001,2.850791,0.003216,27.000000,0.013045,1.990083,-0.005550,-0.016107,0.000000,-0.017000,0.000000,129,0,1,31,28,0.003261,-0.000591,0.056209,-0.210711,0.269290,10.653337,1.279994,0.003216,0.015281,6,1,0,0.000000,0,1.310120,0.000000,0.031149,0,-0.020817,0.000000,0.000598,1.310120,-0.020817,1,1,1,0.668330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,1.990289,-0.015340,0.072789,0.000000,0.028630,0.002668,1,1.310120,176,0.152078,0.092493,1.990289,0.003560,1.312924,0.072789,1.990275,1.296093,0.072789,-0.015340,0.000000,0.012961,-0.396332,-29.728302,-0.016830,0.001000,0.000213,0.001824,-0.000123,0.000213,0.152078,0.092493,-9.808385,0.012832,-0.018951,0.001000,2.851498,0.003294,27.000000,0.013045,1.990275,0.003560,-0.015340,0.000000,-0.017000,0.001000,134,0,1,31,28,-0.001018,0.012048,0.069153,-0.110187,-0.030074,8.564042,1.280651,0.003284,0.015341,7,1,0,0.000000,0,1.310120,0.000000,0.028630,0,-0.019043,0.000000,0.002668,1.310120,-0.019043,1,1,1,0.668396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,1.990285,-0.014573,0.085889,0.000000,0.028714,0.007203,1,1.310120,186,0.151893,0.092764,1.990285,0.000419,1.312860,0.085889,1.990275,1.296038,0.085889,-0.014573,0.000000,0.012993,-0.396332,-29.728302,-0.016821,0.000000,0.000132,0.002000,-0.000166,0.000132,0.151893,0.092764,-9.808385,-0.007320,0.004487,0.000000,2.852210,0.003310,27.000000,0.013045,1.990275,0.000419,-0.014573,0.000000,-0.017000,0.000000,139,0,1,31,28,-0.000992,-0.007411,0.085993,-0.077393,0.290607,10.481371,1.281414,0.003310,0.015345,7,1,0,0.000000,0,1.310120,0.000000,0.028714,0,-0.017058,0.000000,0.007203,1.310120,-0.017058,1,1,1,0.668480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,1.990378,-0.013806,0.111422,0.000000,0.026124,0.011136,1,1.310120,196,0.151905,0.092681,1.990378,0.002513,1.313012,0.111422,1.990371,1.296208,0.111422,-0.013806,0.000000,0.013017,-0.396332,-29.728302,-0.016804,0.000000,0.000070,0.001991,-0.000100,0.000070,0.151905,0.092681,-9.808386,-0.008097,0.009533,0.000000,2.853146,0.003355,27.000000,0.013045,1.990371,0.002513,-0.013806,0.000000,-0.017000,0.000000,144,0,1,31,28,-0.005251,-0.009901,0.111561,0.215216,-0.097186,8.592290,1.282350,0.003355,0.015353,7,1,0,0.000000,0,1.310120,0.000000,0.026124,0,-0.014949,0.000000,0.011136,1.310120,-0.014949,1,1,1,0.668521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
