t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,4.882551,0.135757,0.013553,0.000000,0.024702,0.005961,0,0.138738,234,0.039862,-0.008341,4.882551,0.001466,4.253415,0.013553,4.882544,4.237417,0.013553,0.135757,0.000000,0.012802,-0.427855,-34.678388,-0.015998,0.000000,0.000569,0.002103,-0.000116,0.000569,0.039862,-0.008341,-9.809915,0.000511,0.009640,0.000000,-0.339269,0.014194,27.000000,0.013045,4.882544,0.001466,0.135757,0.000000,-0.016000,0.000000,6,0,1,31,28,0.003248,-0.000024,0.013549,0.053654,0.387930,9.573243,-1.910074,0.014189,0.003911,7,1,0,0.000000,0,4.249517,0.000000,0.024702,0,0.138738,0.000000,0.005961,4.249517,0.138738,1,1,1,0.619913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,4.882634,0.135757,-0.003210,0.000000,0.022779,0.005961,0,0.138738,244,0.040213,-0.008065,4.882634,0.001466,4.253410,-0.003210,4.882640,4.237402,-0.003210,0.135757,0.000000,0.012798,-0.427855,-34.678388,-0.016008,0.000000,0.000577,0.001845,0.000096,0.000577,0.040213,-0.008065,-9.809914,-0.013352,-0.009124,0.000000,-0.339285,0.014168,27.000000,0.013045,4.882640,0.001466,0.135757,0.000000,-0.016000,0.000000,11,0,1,31,28,-0.009579,0.012987,-0.003377,0.168968,0.281867,9.648816,-1.910081,0.014168,0.003951,7,1,0,0.000000,0,4.249383,0.000000,0.022779,0,0.138738,0.000000,0.005961,4.249383,0.138738,1,1,1,0.619943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,4.882731,0.135757,-0.001637,0.000000,0.013245,0.005961,0,0.138738,254,0.039990,-0.007956,4.882731,0.000419,4.253367,-0.001637,4.882735,4.237360,-0.001637,0.135757,0.000000,0.012810,-0.427855,-34.678388,-0.016007,0.000000,0.000549,0.002105,0.000015,0.000549,0.039990,-0.007956,-9.809915,0.010732,0.007157,0.000000,-0.339326,0.014165,27.000000,0.013045,4.882735,0.000419,0.135757,0.000000,-0.016000,0.000000,16,0,1,31,28,0.007524,-0.010498,-0.001503,0.227576,0.285805,10.108274,-1.910122,0.014165,0.003930,6,1,0,0.000000,0,4.248449,0.000000,0.013245,0,0.138738,0.000000,0.005961,4.248449,0.138738,1,1,1,0.620023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,4.882734,0.135757,0.001014,0.000000,-0.007825,0.005961,0,0.138738,8,0.039980,-0.007788,4.882734,0.001466,4.253340,0.001014,4.882735,4.237335,0.001014,0.135757,0.000000,0.012851,-0.427855,-34.678388,-0.016005,0.000000,0.000453,0.001984,0.000012,0.000453,0.039980,-0.007788,-9.809915,-0.010700,0.003605,0.000000,-0.339352,0.014189,27.000000,0.013045,4.882735,0.001466,0.135757,0.000000,-0.016000,0.000000,21,0,1,31,28,0.003233,0.010830,0.000875,0.037315,-0.198776,9.844880,-1.910148,0.014189,0.003931,7,1,0,0.000000,0,4.245923,0.000000,-0.007825,0,0.138738,0.000000,0.005961,4.245923,0.138738,1,1,1,0.620067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,4.882348,0.135757,-0.006522,0.000000,-0.035944,0.005961,0,0.138738,18,0.040420,-0.008052,4.882348,-0.005550,4.253348,-0.006522,4.882352,4.237336,-0.006522,0.135757,0.000000,0.012817,-0.427855,-34.678388,-0.016012,-0.001000,0.000532,0.002009,-0.000184,0.000532,0.040420,-0.008052,-9.809913,-0.011125,-0.002795,-0.001000,-0.339350,0.014188,27.000000,0.013045,4.882352,-0.005550,0.135757,0.000000,-0.016000,-0.001000,26,0,1,31,28,-0.003174,0.010926,-0.007662,0.072837,0.415919,9.630960,-1.910147,0.014188,0.003972,7,1,0,0.000000,0,4.241498,0.000000,-0.035944,0,0.138738,0.000000,0.005961,4.241498,0.138738,1,1,1,0.620100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,4.881297,0.135757,-0.005758,0.000000,-0.060807,0.005961,0,0.138738,28,0.040104,-0.008378,4.881297,-0.010681,4.253313,-0.005758,4.881297,4.237304,-0.005758,0.135757,0.000000,0.012812,-0.427855,-34.678388,-0.016009,0.000000,0.000546,0.001995,-0.000352,0.000546,0.040104,-0.008378,-9.809914,0.003752,-0.007555,0.000000,-0.339383,0.014211,27.000000,0.013045,4.881297,-0.010681,0.135757,0.000000,-0.016000,0.000000,31,0,1,31,28,-0.007427,-0.004074,-0.005707,0.038375,-0.316466,10.082958,-1.910179,0.014211,0.003935,6,1,0,0.000000,0,4.235704,0.000000,-0.060807,0,0.138738,0.000000,0.005961,4.235704,0.138738,1,1,1,0.620128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,4.877843,0.135757,-0.007362,0.000000,-0.080329,0.005961,0,0.138738,38,0.040032,-0.007894,4.877843,-0.036233,4.253261,-0.007362,4.877845,4.237250,-0.007362,0.135757,0.000000,0.012853,-0.427855,-34.678388,-0.016011,0.000000,0.000448,0.001968,-0.001350,0.000448,0.040032,-0.007894,-9.809915,-0.017462,-0.000528,0.000000,-0.339437,0.014203,27.000000,0.013045,4.877845,-0.036233,0.135757,0.000000,-0.016000,0.000000,36,0,1,31,28,-0.001046,0.017342,-0.007586,0.177969,0.632719,9.891608,-1.910233,0.014203,0.003935,7,1,0,0.000000,0,4.229223,0.000000,-0.080329,0,0.138738,0.000000,0.005961,4.229223,0.138738,1,1,1,0.620149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,4.866244,0.135757,-0.003878,0.000000,-0.093615,0.005961,0,0.138738,48,0.039630,-0.006965,4.866244,-0.124198,4.253276,-0.003878,4.866245,4.237268,-0.003878,0.135757,0.000000,0.012918,-0.427855,-34.678388,-0.016008,0.000000,0.000297,0.002001,-0.003259,0.000297,0.039630,-0.006965,-9.809917,0.014796,0.005126,0.000000,-0.339418,0.014168,27.000000,0.013045,4.866245,-0.124198,0.135757,0.000000,-0.016000,0.000000,41,0,1,31,28,0.005393,-0.014750,-0.003687,-0.078303,-0.110189,9.635145,-1.910214,0.014168,0.003907,6,1,0,0.000000,0,4.222778,0.000000,-0.093615,0,0.138738,0.000000,0.005961,4.222778,0.138738,1,1,1,0.620149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,4.845246,0.135757,-0.012057,0.000000,-0.098210,0.005961,0,0.138738,58,0.038563,-0.006340,4.845246,-0.219388,4.253186,-0.012057,4.845248,4.237173,-0.012057,0.135757,0.000000,0.012966,-0.427855,-34.678388,-0.016013,0.000000,0.000184,0.002055,-0.005154,0.000184,0.038563,-0.006340,-9.809922,-0.000383,-0.013838,0.000000,-0.339511,0.014138,27.000000,0.013045,4.845248,-0.219388,0.135757,0.000000,-0.016000,0.000000,46,0,1,31,28,-0.013837,0.000267,-0.012061,0.400780,-0.189726,9.902629,-1.910308,0.014138,0.003808,7,1,0,0.000000,0,4.216914,0.000000,-0.098210,0,0.138738,0.000000,0.005961,4.216914,0.138738,1,1,1,0.610671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,4.812275,0.136524,0.066543,0.000000,-0.096934,-0.003243,0,0.138738,68,0.036200,-0.006806,4.812275,-0.327773,4.252509,0.066543,4.812267,4.236550,0.066543,0.136524,0.000000,0.012944,-0.427855,-34.678388,-0.015959,-0.001000,0.000236,0.001988,-0.008577,0.000236,0.036200,-0.006806,-9.809931,0.055019,0.001067,-0.001000,-0.339364,0.014134,27.000000,0.013045,4.812267,-0.327773,0.136524,0.000000,-0.016000,-0.001000,51,0,1,31,28,-0.000949,-0.054169,0.066249,1.021840,0.368048,10.454153,-1.910160,0.014134,0.003562,7,1,0,0.000000,0,4.211590,0.000000,-0.096934,0,0.138738,0.000000,-0.003243,4.211590,0.138738,1,1,1,0.594050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
