t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid,backlash_center,backlash_beta_true,theta_true_motor,theta_true_platform,theta_true_small,dtheta_true_motor,dtheta_true_platform,dtheta_true_small
0.0002,19.381569,-0.181010,-0.032135,0.000000,0.026639,-0.032379,0,-0.201034,214,0.221898,0.170588,19.381569,0.004503,13.683385,-0.032135,19.381569,13.809659,-0.032135,-0.181010,0.000000,0.013045,-0.386672,-28.106505,0.126275,0.001000,0.000000,0.001996,-0.000023,0.000000,0.221898,0.170588,-9.806006,0.002641,0.004643,0.001003,2.633225,-0.008136,27.000000,0.013045,19.381569,0.004503,-0.181010,0.000000,0.126000,0.001000,41,0,1,34,34,-0.001040,0.004833,-0.031198,-0.049685,-0.053390,9.683586,1.062429,-0.008136,0.019121,7,1,0,0.000000,0,13.824533,0.000000,0.026639,0,-0.201034,0.000000,-0.032379,13.824533,-0.201034,1,1,1,5.690592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0101,19.381760,-0.181010,-0.007583,0.000000,0.032452,-0.040048,0,-0.201034,223,0.221424,0.170373,19.381760,0.003560,13.683160,-0.007583,19.381760,13.809434,-0.007583,-0.181010,0.000000,0.013045,-0.386672,-28.106505,0.126274,0.000000,0.000000,0.001957,0.000011,0.000000,0.221424,0.170373,-9.806021,-0.001438,0.012973,0.000005,2.632999,-0.008106,27.000000,0.013045,19.381760,0.003560,-0.181010,0.000000,0.126000,0.000000,46,0,1,34,34,-0.009575,0.008770,-0.007692,0.649333,-0.123483,9.970450,1.062203,-0.008106,0.019078,6,1,0,0.000000,0,13.824533,0.000000,0.032452,0,-0.201034,0.000000,-0.040048,13.824533,-0.201034,1,1,1,5.690724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0201,19.381473,-0.181010,0.015937,0.000000,0.028912,-0.040048,0,-0.201034,233,0.223151,0.170032,19.381473,0.001466,13.683267,0.015937,19.381473,13.809541,0.015937,-0.181010,0.000000,0.013045,-0.386672,-28.106505,0.126274,0.000000,0.000000,0.001988,-0.000118,0.000000,0.223151,0.170032,-9.805988,0.009267,0.005769,0.000006,2.633107,-0.008103,27.000000,0.013045,19.381473,0.001466,-0.181010,0.000000,0.126000,0.000000,51,0,1,34,34,0.003237,0.010632,0.015806,-0.269154,0.142226,10.096938,1.062311,-0.008103,0.019257,7,1,0,0.000000,0,13.824533,0.000000,0.028912,0,-0.201034,0.000000,-0.040048,13.824533,-0.201034,1,1,1,5.690749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0301,19.381280,-0.181010,-0.005694,0.000000,0.029770,-0.040048,0,-0.201034,243,0.223575,0.170166,19.381280,0.000419,13.683285,-0.005694,19.381280,13.809559,-0.005694,-0.181010,0.000000,0.013045,-0.386672,-28.106505,0.126275,0.000000,0.000000,0.002001,0.000007,0.000000,0.223575,0.170166,-9.805976,0.002876,-0.004899,-0.000001,2.633126,-0.008125,27.000000,0.013045,19.381280,0.000419,-0.181010,0.000000,0.126000,0.000000,56,0,1,34,34,0.005379,-0.001900,-0.005671,-0.401813,-0.220965,10.074061,1.062329,-0.008125,0.019297,7,1,0,0.000000,0,13.824533,0.000000,0.029770,0,-0.201034,0.000000,-0.040048,13.824533,-0.201034,1,1,1,5.690773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0401,19.381280,-0.181010,-0.010224,0.000000,0.030725,-0.040048,0,-0.201034,253,0.222347,0.169834,19.381280,0.000419,13.683221,-0.010224,19.381280,13.809494,-0.010224,-0.181010,0.000000,0.013045,-0.386672,-28.106505,0.126273,0.000000,0.000000,0.002135,0.000023,0.000000,0.222347,0.169834,-9.806009,-0.010505,-0.007337,-0.000008,2.633059,-0.008069,27.000000,0.013045,19.381280,0.000419,-0.181010,0.000000,0.126000,0.000000,61,0,1,34,34,-0.003150,-0.012552,-0.010069,0.446113,0.216732,9.514357,1.062263,-0.008069,0.019180,7,1,0,0.000000,0,13.824533,0.000000,0.030725,0,-0.201034,0.000000,-0.040048,13.824533,-0.201034,1,1,1,5.690796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0501,19.381378,-0.181010,0.011457,0.000000,0.029819,-0.040048,0,-0.201034,7,0.221793,0.169413,19.381378,-0.000419,13.683234,0.011457,19.381377,13.809516,0.011457,-0.181010,0.000000,0.012994,-0.386672,-28.106505,0.126282,0.000000,0.000133,0.002007,-0.000025,0.000133,0.221793,0.169413,-9.806029,-0.005955,0.007733,0.000000,2.633080,-0.008068,27.000000,0.013045,19.381377,-0.000419,-0.181010,0.000000,0.126000,0.000000,66,0,1,34,34,-0.009563,0.002104,0.011430,-0.076723,-0.446742,9.784891,1.062284,-0.008068,0.019132,7,1,0,0.000000,0,13.824533,0.000000,0.029819,0,-0.201034,0.000000,-0.040048,13.824533,-0.201034,1,1,1,5.690820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0601,19.381280,-0.181010,0.000850,0.000000,0.029046,-0.040048,0,-0.201034,17,0.222015,0.170533,19.381280,-0.000419,13.683324,0.000850,19.381280,13.809598,0.000850,-0.181010,0.000000,0.013045,-0.386672,-28.106505,0.126275,0.000000,0.000000,0.002014,-0.000209,0.000000,0.222015,0.170533,-9.806005,0.000477,0.005391,0.000002,2.633164,-0.008133,27.000000,0.013045,19.381280,-0.000419,-0.181010,0.000000,0.126000,0.000000,71,0,1,34,34,-0.003164,0.004401,0.000795,-0.059179,0.002798,9.779849,1.062368,-0.008133,0.019134,6,1,0,0.000000,0,13.824533,0.000000,0.029046,0,-0.201034,0.000000,-0.040048,13.824533,-0.201034,1,1,1,5.690843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0701,19.381377,-0.181010,-0.003612,0.000000,0.029504,-0.040048,0,-0.201034,27,0.222008,0.170120,19.381377,0.001466,13.683356,-0.003612,19.381377,13.809629,-0.003612,-0.181010,0.000000,0.013024,-0.386672,-28.106505,0.126273,0.000000,0.000053,0.002003,-0.000088,0.000053,0.222008,0.170120,-9.806012,0.004681,-0.009342,0.000000,2.633194,-0.008112,27.000000,0.013045,19.381377,0.001466,-0.181010,0.000000,0.126000,0.000000,76,0,1,34,34,0.009651,-0.004053,-0.003560,-0.106585,-0.234392,9.624309,1.062398,-0.008112,0.019141,7,1,0,0.000000,0,13.824533,0.000000,0.029504,0,-0.201034,0.000000,-0.040048,13.824533,-0.201034,1,1,1,5.690866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0801,19.381377,-0.181010,0.003872,0.000000,0.029246,-0.040048,0,-0.201034,37,0.222315,0.169803,19.381377,-0.001466,13.683399,0.003872,19.381377,13.809676,0.003872,-0.181010,0.000000,0.013006,-0.386672,-28.106505,0.126277,-0.001000,0.000101,0.001988,0.000000,0.000101,0.222315,0.169803,-9.806011,-0.008825,0.007678,-0.001000,2.633241,-0.008104,27.000000,0.013045,19.381377,-0.001466,-0.181010,0.000000,0.126000,-0.001000,81,0,1,34,34,-0.011698,0.000075,0.002872,0.351265,0.062629,9.598880,1.062445,-0.008104,0.019178,7,1,0,0.000000,0,13.824533,0.000000,0.029246,0,-0.201034,0.000000,-0.040048,13.824533,-0.201034,1,1,1,5.690889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.0901,19.381280,-0.181010,0.003623,0.000000,0.029661,-0.040048,0,-0.201034,46,0.222121,0.170275,19.381280,-0.000419,13.683402,0.003623,19.381280,13.809680,0.003623,-0.181010,0.000000,0.013039,-0.386672,-28.106505,0.126278,-0.001000,0.000015,0.002018,-0.000094,0.000015,0.222121,0.170275,-9.806007,-0.002851,-0.011542,-0.001000,2.633246,-0.008115,27.000000,0.013045,19.381280,-0.000419,-0.181010,0.000000,0.126000,-0.001000,86,0,1,34,34,0.005390,-0.010561,0.002761,0.009088,-0.172580,10.046103,1.062450,-0.008115,0.019149,7,1,0,0.000000,0,13.824533,0.000000,0.029661,0,-0.201034,0.000000,-0.040048,13.824533,-0.201034,1,1,1,5.690911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
