t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.000000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.083542455,-0.059007708,1,2.158745088,0,-1.003433,-1.376588
0.010000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.083584206,-0.059037197,1,2.158745088,1,-1.003433,-1.376588
0.020000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.083625956,-0.059066686,1,2.158745088,2,-1.003433,-1.376588
0.030000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.083667706,-0.059096175,1,2.158745088,3,-1.003433,-1.376588
0.040000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.083709457,-0.059125664,1,2.158745088,4,-1.003433,-1.376588
0.050000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.083751207,-0.059155153,1,2.158745088,5,-1.003433,-1.376588
0.060000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.083792957,-0.059184643,1,2.158745088,6,-1.003433,-1.376589
0.070000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.083834708,-0.059214132,1,2.158745088,7,-1.003433,-1.376589
0.080000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.083876458,-0.059243621,1,2.158745088,8,-1.003433,-1.376589
0.090000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.083918208,-0.059273110,1,2.158745088,9,-1.003433,-1.376589
0.100000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.083959959,-0.059302599,1,2.158745088,10,-1.003433,-1.376589
0.110000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084001709,-0.059332088,1,2.158745088,11,-1.003433,-1.376589
0.120000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084043459,-0.059347834,1,2.158745088,12,-1.003432,-1.376589
0.130000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084085210,-0.059282733,1,2.158745088,13,-1.003432,-1.376589
0.140000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084126960,-0.059056705,1,2.158745088,14,-1.003432,-1.376589
0.150000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084168710,-0.058589628,1,2.158745088,15,-1.003432,-1.376589
0.160000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084210461,-0.057801343,1,2.158745088,16,-1.003432,-1.376589
0.170000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084252211,-0.056611649,1,2.158745088,17,-1.003432,-1.376589
0.180000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084293962,-0.054946394,1,2.158745088,18,-1.003432,-1.376589
0.190000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084335712,-0.052781006,1,2.158745088,19,-1.003432,-1.376589
0.200000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084377462,-0.050115073,1,2.158745088,20,-1.003432,-1.376589
0.210000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084419213,-0.046948344,1,2.158745088,21,-1.003432,-1.376589
0.220000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084460963,-0.043280572,1,2.158745088,22,-1.003432,-1.376589
0.230000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084502713,-0.039111505,1,2.158745088,23,-1.003432,-1.376589
0.240000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084544464,-0.034440894,1,2.158745088,24,-1.003432,-1.376589
0.250000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084586214,-0.029268490,1,2.158745088,25,-1.003432,-1.376589
0.260000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084627964,-0.023594043,1,2.158745088,26,-1.003432,-1.376589
0.270000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084669715,-0.017417303,1,2.158745088,27,-1.003432,-1.376589
0.280000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084711465,-0.010738021,1,2.158745088,28,-1.003431,-1.376590
0.290000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084753215,-0.003555948,1,2.158745088,29,-1.003431,-1.376590
0.300000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084794966,0.004129113,1,2.158745088,30,-1.003431,-1.376590
0.310000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084836716,0.012296752,1,2.158745088,31,-1.003431,-1.376590
0.320000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084878466,0.020875075,1,2.158745088,32,-1.003431,-1.376590
0.330000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084920217,0.029784245,1,2.158745088,33,-1.003431,-1.376590
0.340000,2.200495440,-0.085902924,0.000000000,0.000000000,-0.084961967,0.038967434,1,2.158745088,34,-1.003431,-1.376590
