t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,25.015767,0.144961,-0.006105,-0.000000,0.018906,0.020573,0,0.155248,33,0.125207,0.195862
0.0101,25.015682,0.144961,0.005546,-0.000000,0.018705,0.020573,0,0.155248,43,0.125137,0.194445
0.0201,25.015682,0.144961,0.002244,-0.000000,0.018448,0.020573,0,0.155248,53,0.125047,0.196641
0.0301,25.015674,0.144961,-0.003775,-0.000000,0.018964,0.020573,0,0.155248,63,0.125013,0.195531
0.0401,25.015866,0.144961,-0.000763,-0.000000,0.019527,0.020573,0,0.155248,73,0.124904,0.196493
0.0501,25.015782,0.144961,0.001342,-0.000000,0.018265,0.020573,0,0.155248,83,0.125710,0.195282
0.0601,25.015655,0.144961,-0.012958,-0.000000,0.020049,0.020573,0,0.155248,93,0.125558,0.194751
0.0701,25.015775,0.144961,-0.000231,-0.000000,0.019463,0.020573,0,0.155248,103,0.125005,0.195652
0.0801,25.015879,0.144961,0.004194,-0.000000,0.018769,0.020573,0,0.155248,113,0.125608,0.195099
0.0901,25.015863,0.144961,-0.004071,-0.000000,0.019713,0.020573,0,0.155248,123,0.125571,0.196934
0.1001,25.015874,0.144961,0.007267,-0.000000,0.019009,0.020573,0,0.155248,133,0.125541,0.195976
0.1101,25.015777,0.144961,0.001919,-0.000000,0.018244,0.020573,0,0.155248,143,0.126096,0.194273
0.1201,25.015858,0.144961,-0.011473,-0.000000,0.019175,0.020573,0,0.155248,153,0.125742,0.196128
0.1301,25.015863,0.144961,-0.004610,-0.000000,0.019584,0.020573,0,0.155248,163,0.125560,0.195252
0.1401,25.015684,0.144961,0.003581,-0.000000,0.018914,0.020573,0,0.155248,173,0.125811,0.196707
0.1500,25.015861,0.144961,-0.001334,-0.000000,0.019417,0.020573,0,0.155248,183,0.126464,0.195355
0.1601,25.015867,0.144961,0.000101,-0.000000,0.019878,0.020573,0,0.155248,193,0.126144,0.196628
0.1701,25.015798,0.144961,0.018653,-0.000000,0.017966,0.020573,0,0.155248,203,0.126003,0.195809
0.1801,25.015872,0.144961,0.001488,-0.000000,0.018461,0.020573,0,0.155248,213,0.126066,0.196982
0.1901,25.015758,0.144961,-0.013919,-0.000000,0.020237,0.020573,0,0.155248,223,0.126403,0.196125
0.2001,25.015869,0.144961,0.002235,-0.000000,0.019163,0.020573,0,0.155248,233,0.127012,0.194777
0.2101,25.016061,0.144961,-0.002849,-0.000000,0.019064,0.020573,0,0.155248,243,0.126772,0.196504
0.2201,25.015850,0.144961,-0.010764,-0.000000,0.020642,0.020573,0,0.155248,253,0.126560,0.195856
0.2301,25.015875,0.144961,0.004741,-0.000000,0.018851,0.020573,0,0.155248,7,0.126290,0.197091
0.2401,25.015868,0.144961,-0.002909,-0.000000,0.018888,0.020573,0,0.155248,17,0.126990,0.196061
0.2501,25.015752,0.144961,-0.013432,-0.000000,0.020810,0.020573,0,0.155248,27,0.127319,0.194769
0.2601,25.015863,0.144961,-0.007209,-0.000000,0.020651,0.020573,0,0.155248,37,0.127015,0.195842
0.2701,25.015961,0.144961,-0.006855,-0.000000,0.019039,0.020573,0,0.155248,47,0.126957,0.195540
0.2801,25.015957,0.144961,-0.008267,-0.000000,0.020746,0.020573,0,0.155248,57,0.126517,0.196991
0.2901,25.015983,0.144961,0.009344,-0.000000,0.019328,0.020573,0,0.155248,67,0.126821,0.195282
0.3001,25.015970,0.144961,0.001770,-0.000000,0.019229,0.020573,0,0.155248,77,0.127354,0.197030
0.3101,25.015849,0.144961,-0.019927,-0.000000,0.020984,0.020573,0,0.155248,87,0.127457,0.195837
0.3201,25.015950,0.144961,-0.000930,-0.000000,0.021085,0.020573,0,0.155248,97,0.126616,0.195120
0.3301,25.016058,0.144961,-0.001399,-0.000000,0.019775,0.020573,0,0.155248,107,0.126602,0.196968
0.3401,25.016047,0.144961,-0.011724,-0.000000,0.021056,0.020573,0,0.155248,117,0.127127,0.195666
0.3501,25.016055,0.144961,-0.005635,-0.000000,0.020985,0.020573,0,0.155248,127,0.127061,0.196749
0.3601,25.016069,0.144961,0.003268,-0.000000,0.021689,0.020573,0,0.155248,137,0.127395,0.196654
0.3701,25.015956,0.144961,-0.007759,-0.000000,0.032947,0.020573,0,0.155248,147,0.126928,0.195488
0.3801,25.016070,0.144961,0.012188,-0.000000,0.052813,0.020573,0,0.155248,156,0.126529,0.196360
0.3901,25.016959,0.144961,0.028075,-0.000000,0.084933,0.020573,0,0.155248,165,0.127907,0.195013
0.4001,25.020072,0.144961,-0.015976,-0.000000,0.132353,0.020573,0,0.155248,172,0.128575,0.196375
0.4101,25.030221,0.144194,-0.021074,-0.000000,0.177789,0.029777,0,0.155248,182,0.129111,0.195397
0.4201,25.046748,0.142492,0.009039,-0.151922,0.228284,0.042530,0,0.155248,192,0.134768,0.197102
0.4301,25.050323,0.138302,0.184686,-0.371296,0.274961,0.075796,0,0.155248,202,0.146896,0.195818
0.4401,25.052821,0.135109,0.363261,-0.376706,0.339643,0.072209,0,0.155248,212,0.142383,0.190680
0.4501,25.057101,0.129725,0.581563,-0.467919,0.365391,0.104887,0,0.155248,222,0.148307,0.196702
0.4601,25.063588,0.126797,0.743569,-0.463205,0.447737,0.086184,0,0.155248,232,0.151790,0.199137
0.4701,25.070026,0.125397,0.793299,-0.245426,0.513620,0.073697,0,0.155248,242,0.151390,0.190989
0.4801,25.076390,0.123942,0.879988,-0.213615,0.572017,0.077170,0,0.155248,252,0.153076,0.191825
0.4901,25.083270,0.124203,0.801648,-0.041394,0.655624,0.059472,0,0.155248,6,0.158107,0.196292
0.5001,25.093077,0.124244,0.859526,-0.004803,0.703589,0.061596,0,0.155248,16,0.159897,0.191131
0.5101,25.101454,0.124252,0.902414,-0.000557,0.763833,0.061918,0,0.155248,26,0.157294,0.189275
0.5201,25.108919,0.123486,1.008303,-0.000065,0.801447,0.071188,0,0.155248,36,0.158623,0.191954
0.5301,25.118717,0.124253,1.119010,-0.000008,0.855320,0.054320,0,0.155248,46,0.160627,0.191701
0.5401,25.130363,0.124253,1.218320,-0.000001,0.877961,0.061991,0,0.155248,56,0.163247,0.186732
0.5500,25.141853,0.125020,1.280237,-0.000000,0.925196,0.052787,0,0.155248,66,0.164825,0.187126
0.5601,25.153709,0.125787,1.367082,-0.000000,0.943646,0.051253,0,0.155248,76,0.167206,0.184547
