t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,56.249725,0.003835,-0.002662,-0.000000,0.054165,0.000000,1,31.950714,58,0.178595,0.076535
0.0101,56.249724,0.003835,-0.000010,-0.000000,0.010886,-0.000802,1,31.950714,68,0.178698,0.076711
0.0201,56.250506,0.004602,0.014014,-0.000000,0.028351,-0.014943,1,31.950714,78,0.178708,0.077271
0.0301,56.255373,0.003835,-0.013415,-0.000000,0.033673,-0.008612,1,31.950714,88,0.179397,0.075245
0.0401,56.256424,0.003815,-0.011358,-0.015485,0.079089,-0.032962,1,31.950714,98,0.178939,0.076437
0.0501,56.256631,0.002285,-0.009007,-0.011862,0.104647,-0.037410,1,31.950714,108,0.179942,0.075241
0.0601,56.257710,0.001278,0.090647,-0.186515,0.166027,-0.066501,1,31.950714,118,0.179740,0.077345
0.0701,56.263759,-0.001874,0.102957,-0.267255,0.204741,-0.067627,1,31.950714,128,0.179742,0.079063
0.0801,56.281040,-0.005922,0.097405,-0.401286,0.267927,-0.082436,1,31.950714,138,0.178324,0.078975
0.0901,56.300349,-0.014501,0.118880,-0.751914,0.304686,-0.054862,1,31.950714,148,0.189213,0.079941
0.1001,56.300220,-0.024787,0.407224,-1.088897,0.378913,-0.053962,1,31.950714,158,0.191318,0.081441
0.1101,56.306291,-0.038377,0.649306,-1.281042,0.406268,-0.029066,1,31.950714,168,0.181782,0.077736
0.1201,56.316862,-0.053174,0.881846,-1.453550,0.461335,-0.020019,1,31.950714,178,0.184281,0.081716
0.1301,56.325279,-0.067735,0.970822,-1.464623,0.534653,-0.022383,1,31.950714,188,0.188498,0.079155
0.1400,56.334744,-0.080138,1.039118,-1.379881,0.624893,-0.043974,1,31.950714,198,0.184189,0.070371
0.1501,56.345958,-0.094277,1.154554,-1.449533,0.680303,-0.018072,1,31.950714,208,0.187391,0.071554
0.1601,56.359284,-0.108770,1.220078,-1.513532,0.765330,0.000610,1,31.950714,218,0.190752,0.078286
0.1701,56.370587,-0.122578,1.342781,-1.532058,0.860032,0.014057,1,31.950714,228,0.186756,0.074529
0.1801,56.382500,-0.135778,1.434176,-1.448181,0.949915,0.031686,1,31.950714,238,0.181401,0.070432
0.1901,56.394152,-0.148001,1.524285,-1.295470,1.000000,0.046699,1,31.950714,247,0.183323,0.073149
0.2001,56.408134,-0.157046,1.590763,-1.149565,1.000000,0.036340,1,31.950714,1,0.186674,0.073055
0.2101,56.421472,-0.164506,1.545291,-0.820004,1.000000,0.041761,1,31.950714,11,0.183753,0.064658
0.2201,56.433755,-0.169009,1.581230,-0.667168,1.000000,0.030452,1,31.950714,21,0.179011,0.059400
0.2301,56.445869,-0.171453,1.519067,-0.393755,1.000000,0.024626,1,31.950714,31,0.180478,0.061266
0.2401,56.460601,-0.172764,1.511435,-0.226267,1.000000,0.023713,1,31.950714,41,0.180674,0.060878
0.2501,56.473600,-0.173361,1.422791,-0.026254,1.000000,0.022564,1,31.950714,50,0.181020,0.059505
0.2601,56.484608,-0.172575,1.479953,-0.003046,1.000000,0.008446,1,31.950714,58,0.183470,0.059313
0.2701,56.497910,-0.171806,1.540626,-0.000353,1.000000,0.007081,1,31.950714,68,0.183824,0.056312
0.2801,56.513459,-0.170272,1.579790,-0.000041,1.000000,-0.003640,1,31.950714,78,0.179954,0.049920
0.2901,56.528063,-0.169505,1.627020,-0.000005,1.000000,0.002498,1,31.950714,88,0.180337,0.049576
0.3001,56.545295,-0.168738,1.663591,-0.000001,1.000000,0.000964,1,31.950714,98,0.179220,0.049356
0.3101,56.558894,-0.167971,1.709088,-0.000000,1.000000,-0.000570,1,31.950714,108,0.178987,0.046532
0.3201,56.574940,-0.167204,1.747241,-0.000000,1.000000,-0.002104,1,31.950714,118,0.179589,0.042010
0.3301,56.591009,-0.166437,1.765310,-0.000000,1.000000,-0.003638,1,31.950714,128,0.180772,0.035884
0.3400,56.612459,-0.165670,1.771718,-0.000000,1.000000,-0.005171,1,31.950714,138,0.182039,0.031852
0.3501,56.625983,-0.165670,1.795656,-0.000000,1.000000,0.002498,1,31.950714,148,0.182732,0.028925
0.3601,56.643454,-0.166473,1.838136,-0.036652,1.000000,0.012134,1,31.950714,158,0.183470,0.025858
0.3701,56.662194,-0.166442,1.872333,-0.004253,1.000000,0.003731,1,31.950714,168,0.184197,0.020967
0.3801,56.683034,-0.166437,1.943128,-0.000493,1.000000,0.003993,1,31.950714,178,0.185745,0.015775
0.3901,56.706483,-0.166437,1.966254,-0.000057,1.000000,0.004026,1,31.950714,188,0.185765,0.013824
0.4001,56.727238,-0.166437,2.012157,-0.000007,1.000000,0.004032,1,31.950714,198,0.184486,0.009125
0.4101,56.747275,-0.166437,2.067504,-0.000001,1.000000,0.004032,1,31.950714,208,0.183310,0.006653
0.4201,56.763298,-0.166437,2.114975,-0.000000,1.000000,0.004032,1,31.950714,218,0.182481,0.001635
0.4301,56.783100,-0.165670,2.159873,-0.000000,1.000000,-0.005171,1,31.950714,228,0.181778,-0.000647
0.4401,56.806216,-0.165670,2.200253,-0.000000,0.985118,0.002498,1,31.950714,238,0.181395,-0.007237
