t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,49.327347,0.066728,0.010178,-0.000000,0.012804,-0.000640,1,25.079041,103,0.027337,0.192822
0.0101,49.327438,0.066728,-0.001787,-0.000000,0.013041,-0.000640,1,25.079041,113,0.027974,0.194811
0.0201,49.327343,0.066728,0.002833,-0.000000,0.012579,-0.000640,1,25.079041,123,0.028518,0.193812
0.0301,49.327342,0.066728,-0.008500,-0.000000,0.014306,-0.000640,1,25.079041,133,0.028241,0.192412
0.0401,49.327340,0.065961,-0.009077,-0.000000,0.005490,0.008564,1,25.079041,143,0.028115,0.194000
0.0501,49.327447,0.066728,0.012821,-0.000000,0.020429,-0.008310,1,25.079041,153,0.028468,0.191760
0.0601,49.327153,0.066728,0.012233,-0.000000,0.011838,-0.000640,1,25.079041,163,0.029329,0.193654
0.0701,49.327434,0.066728,-0.007243,-0.000000,0.014600,-0.000640,1,25.079041,173,0.028704,0.192585
0.0801,49.327438,0.065961,-0.011078,-0.000000,0.005026,0.008564,1,25.079041,183,0.028998,0.194354
0.0901,49.327440,0.066728,0.008962,-0.000000,0.021366,-0.008310,1,25.079041,193,0.028544,0.193234
0.1001,49.327255,0.066728,0.012936,-0.000000,0.010903,-0.000640,1,25.079041,203,0.029926,0.192580
0.1101,49.327533,0.066728,-0.014465,-0.000000,0.013988,-0.001442,1,25.079041,213,0.029276,0.194536
0.1201,49.327532,0.066728,-0.006928,-0.000000,0.014476,-0.006381,1,25.079041,223,0.029679,0.191939
0.1301,49.327525,0.066728,-0.017605,-0.000000,0.014533,-0.016920,1,25.079041,233,0.029918,0.190957
0.1401,49.327531,0.065961,-0.011803,-0.000000,0.006262,-0.024644,1,25.079041,243,0.029568,0.193657
0.1501,49.327541,0.065117,0.026532,-0.127494,0.008944,-0.044775,1,25.079041,253,0.029450,0.192686
0.1601,49.327539,0.063619,0.029858,-0.167838,0.005302,-0.061131,1,25.079041,7,0.029276,0.193785
0.1701,49.327389,0.061231,-0.057554,-0.185347,0.002495,-0.076329,1,25.079041,17,0.029215,0.192943
0.1801,49.327366,0.058177,0.084661,-0.381717,0.002265,-0.095436,1,25.079041,27,0.027106,0.195593
0.1901,49.327181,0.054190,0.037486,-0.430053,0.003012,-0.113005,1,25.079041,37,0.026176,0.195126
0.2001,49.327086,0.048033,0.063318,-0.598771,-0.011750,-0.116075,1,25.079041,47,0.025182,0.196639
0.2101,49.327246,0.040651,0.100775,-0.777935,-0.014298,-0.124995,1,25.079041,57,0.022755,0.198808
0.2201,49.326908,0.032494,0.081645,-0.891293,-0.004716,-0.134277,1,25.079041,67,0.020220,0.196452
0.2301,49.325548,0.021830,0.085602,-1.043732,-0.026047,-0.117812,1,25.079041,77,0.018796,0.197417
0.2401,49.324230,0.010976,0.094809,-1.078889,-0.016873,-0.119947,1,25.079041,87,0.016922,0.197967
0.2501,49.322698,-0.000550,0.110536,-1.167268,-0.020852,-0.110899,1,25.079041,97,0.015933,0.198004
0.2601,49.317321,-0.012744,0.118769,-1.246268,-0.022856,-0.094775,1,25.079041,107,0.014943,0.199650
0.2701,49.310522,-0.024261,0.142505,-1.255434,-0.014412,-0.086943,1,25.079041,117,0.013377,0.200284
0.2801,49.305097,-0.036613,0.192990,-1.243669,-0.027949,-0.057350,1,25.079041,127,0.011797,0.199305
0.2901,49.300873,-0.047366,0.160252,-1.125911,-0.020807,-0.052200,1,25.079041,137,0.010149,0.200014
0.3001,49.298773,-0.055230,0.145508,-0.980370,-0.004985,-0.062731,1,25.079041,147,0.010454,0.201914
0.3101,49.298058,-0.063301,0.106052,-0.860848,-0.011725,-0.038901,1,25.079041,157,0.011889,0.199846
0.3201,49.298775,-0.068375,0.006022,-0.687392,0.011651,-0.050090,1,25.079041,167,0.009461,0.201748
0.3301,49.300126,-0.073933,0.008608,-0.598521,0.004541,-0.022505,1,25.079041,177,0.008465,0.200061
0.3401,49.300762,-0.076848,-0.088750,-0.411341,0.026080,-0.028478,1,25.079041,187,0.005656,0.201715
0.3501,49.302647,-0.079977,-0.083513,-0.325435,0.017876,-0.002452,1,25.079041,197,0.007034,0.200949
0.3601,49.304677,-0.081457,-0.061827,-0.239507,0.025886,0.004652,1,25.079041,207,0.005977,0.201463
0.3701,49.309205,-0.080537,-0.133908,-0.027790,0.043731,0.002436,1,25.079041,217,0.007937,0.202839
0.3801,49.315492,-0.078191,-0.152298,0.093903,0.055843,0.010109,1,25.079041,227,0.007244,0.200374
0.3901,49.325417,-0.076646,-0.129359,0.073355,0.045571,0.044660,1,25.079041,237,0.007103,0.199760
0.4001,49.335538,-0.075143,-0.120310,0.059613,0.045824,0.074656,1,25.079041,247,0.010538,0.200482
0.4101,49.333066,-0.072783,-0.045067,0.129595,0.056608,0.095006,1,25.079041,1,0.019621,0.198239
0.4201,49.331493,-0.069724,0.089991,0.200175,0.044413,0.113622,1,25.079041,11,0.019340,0.196907
0.4301,49.332649,-0.065734,0.183345,0.300934,0.031551,0.125131,1,25.079041,21,0.023306,0.197852
0.4401,49.332279,-0.060365,0.278360,0.449061,0.026663,0.125723,1,25.079041,31,0.027313,0.196899
0.4501,49.331938,-0.051922,0.264286,0.687004,0.034003,0.098726,1,25.079041,41,0.024936,0.189656
0.4601,49.331687,-0.041770,0.262885,0.896227,0.025528,0.076650,1,25.079041,51,0.026589,0.189075
0.4701,49.332092,-0.031743,0.293211,0.937111,0.004527,0.067071,1,25.079041,61,0.028176,0.192717
0.4801,49.332100,-0.020751,0.216112,1.027882,0.010127,0.038297,1,25.079041,71,0.025899,0.192334
0.4901,49.331403,-0.009836,0.262117,1.044956,0.007974,0.016137,1,25.079041,81,0.022309,0.193992
0.5001,49.331941,0.001124,0.261505,0.986462,-0.004450,-0.010326,1,25.079041,91,0.022437,0.198824
0.5101,49.332058,0.010372,0.258765,0.893648,-0.020451,-0.018801,1,25.079041,101,0.025341,0.202854
0.5201,49.331775,0.018826,0.234570,0.807591,-0.020564,-0.037558,1,25.079041,111,0.023681,0.197404
0.5301,49.331258,0.026409,0.187892,0.730588,-0.023514,-0.053489,1,25.079041,121,0.024616,0.191338
0.5401,49.328868,0.032437,0.220528,0.564224,-0.028027,-0.057118,1,25.079041,131,0.025850,0.188579
0.5501,49.323426,0.035303,0.256689,0.359782,-0.051423,-0.035156,1,25.079041,141,0.025847,0.188430
0.5601,49.315126,0.038492,0.250361,0.233426,-0.041306,-0.045372,1,25.079041,151,0.026562,0.185365
0.5701,49.304554,0.039909,0.304391,0.060300,-0.051003,-0.030510,1,25.079041,161,0.030624,0.186270
0.5801,49.291007,0.039888,0.298698,0.006997,-0.064257,-0.016085,1,25.079041,171,0.031863,0.186999
0.5901,49.277149,0.040651,0.306733,0.000812,-0.055956,-0.025449,1,25.079041,181,0.032001,0.187885
0.6001,49.266376,0.042185,0.355422,0.000094,-0.055203,-0.036224,1,25.079041,191,0.028428,0.188159
0.6101,49.267865,0.045380,0.197634,0.172064,-0.045270,-0.059234,1,25.079041,201,0.025856,0.187108
0.6201,49.268854,0.048416,-0.018603,0.254478,-0.036171,-0.063708,1,25.079041,211,0.029550,0.190597
0.6301,49.267945,0.051466,-0.172598,0.253974,-0.018496,-0.069948,1,25.079041,221,0.027938,0.188619
