t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,40.092253,0.001534,-0.003003,-0.000000,0.043923,0.000000,0,0.071423,166,0.392698,0.066035
0.0101,40.092256,0.001534,0.004793,-0.000000,0.008638,0.000802,0,0.071423,176,0.392816,0.066179
0.0201,40.093588,0.001534,-0.004621,-0.000000,0.019471,0.005741,0,0.071423,186,0.392939,0.068688
0.0301,40.095419,0.001534,0.007066,-0.000000,0.040111,0.016280,0,0.071423,196,0.393623,0.068732
0.0401,40.094767,0.002301,0.027834,-0.000000,0.080032,0.024004,0,0.071423,205,0.393545,0.068170
0.0501,40.095274,0.002301,0.059050,-0.000000,0.115099,0.054272,0,0.071423,216,0.393505,0.067423
0.0601,40.100289,0.003835,0.097810,-0.000000,0.177958,0.061337,0,0.071423,226,0.394942,0.066806
0.0701,40.111224,0.005421,0.080617,0.049375,0.220262,0.082623,0,0.071423,235,0.401773,0.064728
0.0801,40.114352,0.005375,0.135617,0.005729,0.244751,0.121578,0,0.071423,244,0.412106,0.064891
0.0901,40.115535,0.006137,0.337690,0.000665,0.270675,0.131292,0,0.071423,253,0.411302,0.062447
0.1001,40.120113,0.007749,0.484399,0.060553,0.278831,0.134832,0,0.071423,8,0.413816,0.058126
0.1101,40.123618,0.010851,0.597832,0.136247,0.290152,0.124156,0,0.071423,16,0.418181,0.057870
0.1201,40.127488,0.014863,0.638726,0.293516,0.269793,0.111840,0,0.071423,24,0.416933,0.053624
0.1301,40.131981,0.018724,0.665335,0.404333,0.236886,0.104006,0,0.071423,30,0.415983,0.054127
0.1401,40.137610,0.024405,0.682566,0.493152,0.206496,0.067266,0,0.071423,37,0.419562,0.054650
0.1501,40.143300,0.029689,0.726216,0.483414,0.167287,0.050740,0,0.071423,47,0.421638,0.054655
0.1601,40.149865,0.034134,0.773746,0.389715,0.128693,0.040940,0,0.071423,57,0.420152,0.052631
0.1701,40.157180,0.037859,0.808293,0.322926,0.101708,0.033878,0,0.071423,67,0.417546,0.048022
0.1801,40.166814,0.040193,0.877735,0.222607,0.060627,0.039572,0,0.071423,77,0.416307,0.038166
0.1901,40.173368,0.041514,0.987410,0.088289,0.040487,0.046642,0,0.071423,87,0.415697,0.034402
0.2001,40.183895,0.042961,1.124789,0.010244,0.021024,0.042450,0,0.071423,97,0.417473,0.032250
0.2101,40.190100,0.043720,1.208765,0.001189,-0.016055,0.047823,0,0.071423,107,0.417939,0.027617
0.2201,40.196007,0.046071,1.245378,0.073442,-0.025586,0.027195,0,0.071423,117,0.416302,0.022685
0.2301,40.199271,0.050049,1.114797,0.246920,-0.037406,0.002967,0,0.071423,127,0.415826,0.017856
0.2401,40.197577,0.053997,0.960893,0.362275,-0.058035,-0.004630,0,0.071423,137,0.415184,0.014489
0.2501,40.190509,0.058580,0.896391,0.345293,-0.062219,-0.020140,0,0.071423,147,0.413965,0.014187
0.2601,40.180259,0.062628,0.811018,0.364489,-0.081779,-0.022897,0,0.071423,156,0.412515,0.010351
0.2701,40.155385,0.067076,0.769275,0.326542,-0.075835,-0.035776,0,0.071423,166,0.408777,0.009131
0.2801,40.146759,0.075009,0.639211,0.658338,-0.055541,-0.086501,0,0.071423,175,0.392031,0.005940
0.2901,40.150246,0.082248,0.325735,0.730913,-0.075878,-0.094047,0,0.071423,185,0.389083,-0.000136
0.3001,40.156601,0.089639,0.102916,0.732792,-0.041908,-0.110334,0,0.071423,196,0.391550,0.002032
0.3101,40.154847,0.097392,-0.107296,0.696358,-0.019817,-0.129477,0,0.071423,206,0.388100,-0.001159
0.3201,40.155880,0.102591,-0.256935,0.488675,-0.014688,-0.114319,0,0.071423,216,0.395007,0.001232
0.3301,40.157277,0.103655,-0.228811,0.096459,-0.016533,-0.075102,0,0.071423,225,0.405741,0.006262
0.3401,40.158607,0.103559,-0.362380,0.011192,0.008265,-0.063313,0,0.071423,235,0.403664,-0.000745
0.3501,40.159722,0.101100,-0.307642,-0.207407,0.002136,-0.034762,0,0.071423,245,0.404108,-0.007623
0.3601,40.161802,0.097104,-0.189725,-0.387799,0.002523,-0.011410,0,0.071423,255,0.404262,0.057507
0.3701,40.164913,0.093174,-0.116207,-0.439097,0.007745,-0.004196,0,0.071423,8,0.409317,0.064143
0.3801,40.168501,0.088422,-0.062525,-0.507251,0.001376,0.013525,0,0.071423,18,0.418381,0.003745
0.3901,40.170875,0.083855,-0.098043,-0.461226,0.007291,0.020798,0,0.071423,27,0.420717,0.010536
