t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,50.620696,0.013039,0.001841,-0.000000,0.068400,-0.009204,1,25.079041,61,0.229403,0.204518
0.0101,50.620719,0.013039,0.016194,-0.000000,0.008635,-0.000732,1,25.079041,71,0.230060,0.205050
0.0201,50.620698,0.013039,-0.006745,-0.000000,0.000146,0.004207,1,25.079041,81,0.229836,0.206153
0.0301,50.624919,0.013039,-0.005802,-0.000000,-0.020497,0.014746,1,25.079041,91,0.230097,0.205450
0.0401,50.626756,0.013039,0.024085,-0.000000,-0.055689,0.031674,1,25.079041,101,0.231958,0.205898
0.0501,50.623099,0.013806,0.081010,-0.000000,-0.098590,0.044909,1,25.079041,111,0.231959,0.204299
0.0601,50.616962,0.015340,0.174785,-0.000000,-0.150282,0.057166,1,25.079041,121,0.231567,0.204200
0.0701,50.598136,0.018726,0.144836,0.172053,-0.201797,0.052647,1,25.079041,131,0.233255,0.201980
0.0801,50.562500,0.023434,0.075347,0.373632,-0.259059,0.047734,1,25.079041,140,0.233479,0.204497
0.0901,50.522699,0.032285,0.136369,0.693911,-0.305778,0.002443,1,25.079041,150,0.222164,0.205429
0.1001,50.523457,0.047060,-0.195752,1.192018,-0.353081,-0.077159,1,25.079041,161,0.203214,0.198741
0.1101,50.520451,0.061320,-0.682764,1.335166,-0.398641,-0.096800,1,25.079041,171,0.219785,0.210886
0.1201,50.508574,0.074322,-0.991119,1.276676,-0.454071,-0.112767,1,25.079041,181,0.216822,0.205993
0.1301,50.500166,0.084640,-1.014619,1.090432,-0.527199,-0.115109,1,25.079041,190,0.201593,0.204373
0.1401,50.492367,0.090947,-1.072963,0.724353,-0.618685,-0.097583,1,25.079041,200,0.209357,0.215140
0.1501,50.484282,0.095258,-1.148678,0.546892,-0.690253,-0.094219,1,25.079041,211,0.211639,0.217862
0.1601,50.475361,0.099317,-1.046153,0.321119,-0.775105,-0.104874,1,25.079041,220,0.200882,0.214858
0.1701,50.465251,0.099862,-1.055151,0.118054,-0.888618,-0.072341,1,25.079041,230,0.197863,0.217719
0.1801,50.456256,0.099729,-1.107119,0.013698,-0.974210,-0.065321,1,25.079041,241,0.204953,0.225827
0.1901,50.447308,0.099711,-1.210734,0.001589,-1.000000,-0.066423,1,25.079041,251,0.207469,0.223532
0.2001,50.436961,0.098810,-1.245969,-0.112429,-1.000000,-0.055794,1,25.079041,5,0.205478,0.222795
0.2101,50.425340,0.095546,-1.156642,-0.290753,-1.000000,-0.025631,1,25.079041,15,0.206717,0.230869
0.2201,50.413638,0.093120,-1.216412,-0.274792,-1.000000,-0.029160,1,25.079041,25,0.205701,0.234241
0.2301,50.402180,0.091697,-1.293233,-0.217022,-1.000000,-0.036351,1,25.079041,35,0.202538,0.233946
0.2401,50.388798,0.090162,-1.283447,-0.210319,-1.000000,-0.032157,1,25.079041,45,0.198101,0.237847
0.2501,50.375690,0.087861,-1.265987,-0.233365,-1.000000,-0.019893,1,25.079041,55,0.193172,0.245590
0.2601,50.361313,0.088132,-1.437330,-0.050228,-1.000000,-0.046155,1,25.079041,64,0.186096,0.246680
0.2701,50.345846,0.088963,-1.471185,-0.005828,-1.000000,-0.053420,1,25.079041,74,0.180543,0.246763
0.2801,50.328914,0.089737,-1.513975,-0.000676,-1.000000,-0.054401,1,25.079041,84,0.174096,0.254289
0.2901,50.312733,0.089738,-1.591976,-0.000078,-1.000000,-0.046668,1,25.079041,95,0.167889,0.259776
0.3001,50.296454,0.090505,-1.670509,-0.000009,-1.000000,-0.055864,1,25.079041,104,0.162535,0.260283
0.3101,50.278375,0.091272,-1.741248,-0.000001,-1.000000,-0.057397,1,25.079041,114,0.161585,0.261462
0.3201,50.259781,0.091272,-1.841786,-0.000000,-1.000000,-0.049727,1,25.079041,125,0.158470,0.268265
0.3301,50.240477,0.090405,-1.888366,-0.075961,-1.000000,-0.039325,1,25.079041,135,0.153487,0.274523
0.3401,50.222016,0.090451,-1.939504,-0.040907,-1.000000,-0.048548,1,25.079041,145,0.146748,0.277357
0.3501,50.204048,0.088806,-1.935748,-0.125698,-1.000000,-0.028339,1,25.079041,155,0.142323,0.279742
0.3601,50.185218,0.088857,-1.946731,-0.087110,-1.000000,-0.045416,1,25.079041,165,0.135129,0.282946
0.3701,50.165299,0.088189,-2.045964,-0.010107,-1.000000,-0.036881,1,25.079041,175,0.130602,0.282753
0.3801,50.145540,0.088970,-2.113819,-0.001173,-1.000000,-0.052925,1,25.079041,184,0.123823,0.287066
0.3901,50.124417,0.088971,-2.149195,-0.000136,-1.000000,-0.045137,1,25.079041,195,0.115972,0.291753
0.4001,50.100618,0.088971,-2.215899,-0.000016,-1.000000,-0.045127,1,25.079041,204,0.105484,0.295271
0.4101,50.079662,0.089738,-2.263028,-0.000002,-1.000000,-0.054330,1,25.079041,215,0.099889,0.302267
0.4201,50.057530,0.089738,-2.328603,-0.000000,-1.000000,-0.046659,1,25.079041,224,0.095457,0.305360
0.4301,50.032427,0.089738,-2.412093,-0.000000,-1.000000,-0.046659,1,25.079041,235,0.088736,0.307977
0.4401,50.009073,0.088971,-2.471900,-0.000000,-1.000000,-0.037455,1,25.079041,244,0.080958,0.310291
0.4501,49.983120,0.088971,-2.514806,-0.000000,-1.000000,-0.045125,1,25.079041,255,0.072381,0.311864
0.4601,49.958505,0.088204,-2.534379,-0.000000,-1.000000,-0.035923,1,25.079041,9,0.065190,0.313083
0.4701,49.933688,0.088971,-2.589215,-0.000000,-1.000000,-0.052794,1,25.079041,19,0.056882,0.316778
0.4801,49.906246,0.088204,-2.627747,-0.000000,-1.000000,-0.035923,1,25.079041,28,0.049280,0.318262
0.4901,49.879350,0.088961,-2.674249,-0.006543,-1.000000,-0.052677,1,25.079041,39,0.038551,0.320124
0.5001,49.854254,0.088970,-2.728288,-0.000759,-0.982824,-0.045210,1,25.079041,49,0.029746,0.323605
0.5101,49.827923,0.088971,-2.801488,-0.000088,-0.917331,-0.045134,1,25.079041,59,0.019990,0.327252
0.5201,49.800033,0.088971,-2.845025,-0.000010,-0.858291,-0.045126,1,25.079041,69,0.011589,0.330160
0.5301,49.771933,0.088971,-2.899441,-0.000001,-0.793484,-0.045125,1,25.079041,79,0.001879,0.331623
0.5401,49.745173,0.088971,-2.953652,-0.000000,-0.732629,-0.045125,1,25.079041,89,-0.006707,0.333798
0.5501,49.714717,0.088204,-3.002479,-0.000000,-0.649712,-0.035923,1,25.079041,99,-0.016477,0.330766
0.5601,49.684585,0.088204,-3.046218,-0.000000,-0.626296,-0.043592,1,25.079041,108,-0.026134,0.333505
0.5701,49.653943,0.088204,-3.068870,-0.000000,-0.513067,-0.043592,1,25.079041,119,-0.035570,0.331076
0.5801,49.622419,0.088204,-3.139759,-0.000000,-0.470019,-0.043592,1,25.079041,128,-0.045303,0.331434
0.5901,49.591776,0.088204,-3.193864,-0.000000,-0.409085,-0.043592,1,25.079041,139,-0.055753,0.332314
0.6001,49.555587,0.088204,-3.221844,-0.000000,-0.315391,-0.043592,1,25.079041,149,-0.068082,0.330082
0.6101,49.526142,0.088204,-3.249913,-0.000000,-0.277328,-0.043592,1,25.079041,159,-0.079128,0.332410
0.6201,49.492660,0.088204,-3.314615,-0.000000,-0.178012,-0.043592,1,25.079041,169,-0.090212,0.329840
0.6301,49.461556,0.088971,-3.368234,-0.000000,-0.124090,-0.052794,1,25.079041,179,-0.100050,0.328475
0.6401,49.424700,0.088971,-3.423636,-0.000000,-0.029242,-0.045125,1,25.079041,189,-0.111548,0.325028
0.6501,49.391819,0.088971,-3.486734,-0.000000,0.016579,-0.045125,1,25.079041,199,-0.123916,0.326454
0.6601,49.360355,0.088204,-3.554265,-0.000000,0.114474,-0.035923,1,25.079041,208,-0.132702,0.321508
0.6701,49.337952,0.087425,-3.638793,-0.010066,0.163467,-0.034237,1,25.079041,219,-0.137920,0.320067
0.6801,49.319300,0.085614,-3.562190,-0.170821,0.258952,-0.020306,1,25.079041,229,-0.145170,0.314683
0.6901,49.323075,0.080711,-3.414232,-0.427422,0.278522,0.020430,1,25.079041,239,-0.151803,0.315048
0.7001,49.337764,0.072445,-3.384933,-0.701014,0.346976,0.070584,1,25.079041,249,-0.148419,0.311134
0.7101,49.311901,0.057355,-3.094349,-1.324463,0.341708,0.169007,1,25.079041,2,-0.120053,0.312738
0.7201,49.279427,0.044746,-2.381456,-1.252733,0.408164,0.169415,1,25.079041,13,-0.143391,0.298452
0.7301,49.260745,0.033861,-2.063114,-1.245083,0.394895,0.173941,1,25.079041,22,-0.150392,0.305007
0.7401,49.240243,0.022795,-1.857974,-1.126075,0.433721,0.197884,1,25.079041,33,-0.134208,0.305759
0.7501,49.218990,0.016511,-1.730383,-0.849372,0.460776,0.162634,1,25.079041,43,-0.145424,0.287079
0.7601,49.200174,0.011184,-1.532443,-0.645024,0.482313,0.163716,1,25.079041,53,-0.160362,0.276094
0.7701,49.182742,0.007725,-1.385497,-0.544230,0.487663,0.151966,1,25.079041,63,-0.159029,0.282983
0.7801,49.166442,0.006410,-1.366671,-0.280379,0.531959,0.133147,1,25.079041,73,-0.156974,0.280877
0.7901,49.151041,0.005086,-1.222094,-0.217671,0.521593,0.135886,1,25.079041,83,-0.166819,0.277372
0.8001,49.137675,0.004374,-1.008419,-0.149919,0.534672,0.131187,1,25.079041,93,-0.178465,0.277790
0.8101,49.126437,0.003798,-0.953710,-0.023938,0.532497,0.130975,1,25.079041,103,-0.177417,0.280649
0.8201,49.116555,0.004598,-0.737012,-0.002777,0.540787,0.115620,1,25.079041,113,-0.176402,0.271397
0.8301,49.109579,0.006136,-0.554153,-0.000322,0.540745,0.105172,1,25.079041,123,-0.178583,0.260113
0.8401,49.103874,0.006136,-0.397276,-0.000037,0.523033,0.120542,1,25.079041,133,-0.179173,0.254494
0.8501,49.099719,0.006136,-0.242097,-0.000004,0.513759,0.120544,1,25.079041,143,-0.179590,0.252094
0.8601,49.098695,0.006136,-0.107470,-0.000001,0.499530,0.120544,1,25.079041,153,-0.176948,0.253865
0.8701,49.098536,0.006136,0.060798,-0.000000,0.485320,0.120545,1,25.079041,163,-0.168514,0.262658
0.8801,49.099951,0.006136,0.267888,-0.000000,0.459332,0.120545,1,25.079041,172,-0.165368,0.268137
0.8901,49.101991,0.006903,0.442045,-0.000000,0.444812,0.111341,1,25.079041,183,-0.169318,0.269720
0.9001,49.105231,0.008505,0.648058,0.036652,0.419255,0.099790,1,25.079041,193,-0.171528,0.266779
0.9101,49.108983,0.011948,0.619532,0.249867,0.412146,0.074482,1,25.079041,203,-0.172384,0.264822
0.9201,49.113071,0.015073,0.663580,0.306699,0.383575,0.071422,1,25.079041,213,-0.172018,0.264646
0.9301,49.118362,0.019679,0.743711,0.313294,0.376334,0.047405,1,25.079041,222,-0.171114,0.265661
0.9401,49.124534,0.023608,0.749766,0.363434,0.347919,0.046312,1,25.079041,233,-0.167563,0.266711
0.9501,49.131422,0.027414,0.791159,0.319877,0.330408,0.039925,1,25.079041,243,-0.166567,0.266518
0.9601,49.140102,0.030306,0.916448,0.228796,0.302694,0.043290,1,25.079041,253,-0.167426,0.264875
0.9701,49.149263,0.031612,1.001547,0.135724,0.271632,0.056530,1,25.079041,7,-0.163471,0.266940
0.9801,49.158784,0.033070,1.091107,0.071665,0.246103,0.052093,1,25.079041,17,-0.154855,0.268418
0.9901,49.171022,0.033759,1.187061,0.008315,0.209119,0.058412,1,25.079041,27,-0.147450,0.269290
1.0001,49.183287,0.033749,1.221551,0.000965,0.177639,0.065414,1,25.079041,36,-0.141510,0.272240
1.0101,49.196302,0.032875,1.341604,-0.060364,0.135191,0.075815,1,25.079041,47,-0.136722,0.275402
1.0201,49.208819,0.032932,1.451411,-0.039098,0.116444,0.066378,1,25.079041,57,-0.133401,0.281172
