t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,18.270867,-0.075932,0.005295,-0.000016,0.028201,-0.023434,1,19.415997,150,0.064571,-0.024926
0.0101,18.270856,-0.075932,0.001604,-0.000002,0.027770,-0.024237,1,19.415997,160,0.064784,-0.024832
0.0201,18.270868,-0.075932,0.005651,-0.000000,0.027580,-0.029144,1,19.415997,170,0.064302,-0.024703
0.0301,18.270851,-0.075932,-0.001945,-0.000000,0.028037,-0.037999,1,19.415997,181,0.064388,-0.023496
0.0401,18.270816,-0.075932,-0.021749,-0.000000,0.029691,-0.049103,1,19.415997,190,0.064662,-0.022947
0.0501,18.270789,-0.076755,-0.036451,-0.036652,0.024252,-0.050059,1,19.415997,200,0.064309,-0.023006
0.0601,18.271106,-0.077658,0.034015,-0.136131,0.027016,-0.057571,1,19.415997,210,0.063434,-0.021297
0.0701,18.271302,-0.079272,0.047193,-0.194391,0.022257,-0.056903,1,19.415997,220,0.062992,-0.020734
0.0801,18.271626,-0.082467,0.082856,-0.284777,0.010188,-0.045513,1,19.415997,230,0.062397,-0.020349
0.0901,18.271842,-0.084032,0.090327,-0.310750,0.030638,-0.069104,1,19.415997,240,0.062137,-0.019733
0.1001,18.271830,-0.087081,0.098407,-0.334930,0.013823,-0.061258,1,19.415997,251,0.062904,-0.019623
0.1101,18.271993,-0.090258,0.065006,-0.377045,0.018755,-0.068182,1,19.415997,4,0.061159,-0.019067
0.1201,18.274023,-0.094164,0.070097,-0.403960,0.013015,-0.071969,1,19.415997,14,0.060118,-0.018834
0.1301,18.274467,-0.098260,0.094868,-0.503175,0.016877,-0.087014,1,19.415997,24,0.058865,-0.019676
0.1401,18.274941,-0.104509,0.094610,-0.573366,-0.000525,-0.081529,1,19.415997,34,0.058178,-0.018618
0.1501,18.275315,-0.110772,0.081859,-0.645766,0.006256,-0.096181,1,19.415997,44,0.055638,-0.016548
0.1601,18.275453,-0.117911,0.113549,-0.753022,0.001608,-0.097667,1,19.415997,54,0.054402,-0.015819
0.1700,18.275120,-0.125255,0.123062,-0.817861,0.001124,-0.101748,1,19.415997,64,0.051911,-0.011990
0.1801,18.275417,-0.133866,0.123025,-0.895925,-0.002999,-0.088178,1,19.415997,74,0.050701,-0.011199
