t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,29.542702,0.008437,-0.016400,-0.000000,0.052901,0.000000,0,0.023676,130,0.091115,-0.081133
0.0101,29.542623,0.008437,0.008179,-0.000000,0.007369,0.000802,0,0.023676,140,0.090981,-0.080989
0.0201,29.544868,0.009204,0.037677,-0.000000,0.002635,-0.003463,0,0.023676,150,0.091723,-0.083528
0.0301,29.557827,0.009971,0.058000,-0.000000,-0.019611,0.005485,0,0.023676,160,0.092596,-0.083825
0.0401,29.561459,0.009971,0.040399,-0.000000,-0.062430,0.026436,0,0.023676,170,0.093511,-0.083226
0.0501,29.558626,0.011505,0.086398,-0.000000,-0.092237,0.018783,0,0.023676,180,0.092512,-0.084436
0.0601,29.548785,0.013064,0.140558,0.025551,-0.151506,0.022446,0,0.023676,190,0.093472,-0.085091
0.0701,29.524711,0.014740,0.098388,0.149467,-0.214681,0.020425,0,0.023676,200,0.095117,-0.084245
0.0801,29.486335,0.017828,0.114721,0.181314,-0.270658,-0.002709,0,0.023676,210,0.093602,-0.084112
0.0901,29.460343,0.025908,0.160481,0.565076,-0.308233,-0.076202,0,0.023676,220,0.076164,-0.084899
0.1001,29.464463,0.035018,-0.196532,0.827112,-0.384787,-0.110873,0,0.023676,230,0.067031,-0.086604
0.1101,29.460938,0.043467,-0.621343,0.836523,-0.430336,-0.123886,0,0.023676,240,0.084272,-0.073934
0.1201,29.450677,0.051813,-0.874458,0.777139,-0.469836,-0.139737,0,0.023676,250,0.083253,-0.076184
0.1301,29.444273,0.057231,-0.916128,0.576168,-0.551061,-0.121294,0,0.023676,4,0.069380,-0.086091
0.1401,29.438257,0.057600,-0.769103,0.093023,-0.646307,-0.071537,0,0.023676,14,0.074124,-0.075040
0.1501,29.431439,0.057535,-0.846654,0.010793,-0.693761,-0.067071,0,0.023676,24,0.077143,-0.074469
0.1601,29.425039,0.057525,-0.855868,0.001252,-0.751854,-0.067600,0,0.023676,34,0.078165,-0.080889
0.1701,29.416906,0.055856,-0.828767,-0.161842,-0.807566,-0.047667,0,0.023676,44,0.090790,-0.080852
0.1801,29.410274,0.054325,-0.841522,-0.264393,-0.838578,-0.045996,0,0.023676,54,0.103867,-0.070942
0.1901,29.402778,0.051127,-0.859611,-0.308385,-0.867147,-0.022915,0,0.023676,64,0.104185,-0.074622
0.2001,29.396679,0.048102,-0.848405,-0.313489,-0.884633,-0.018609,0,0.023676,74,0.093583,-0.078002
0.2101,29.384950,0.046532,-0.819888,-0.228055,-0.876408,-0.030011,0,0.023676,84,0.089678,-0.074470
0.2201,29.378052,0.046737,-0.890053,-0.082378,-0.871286,-0.048174,0,0.023676,94,0.093015,-0.065905
0.2301,29.367274,0.046778,-1.033196,-0.009558,-0.854375,-0.046609,0,0.023676,104,0.097646,-0.065870
0.2401,29.357221,0.046786,-1.115160,-0.001109,-0.838964,-0.046300,0,0.023676,114,0.099389,-0.062423
0.2501,29.344111,0.046786,-1.155723,-0.000129,-0.811051,-0.046231,0,0.023676,124,0.097911,-0.059485
0.2601,29.331523,0.046780,-1.146739,-0.006558,-0.769742,-0.046139,0,0.023676,134,0.090859,-0.064609
0.2701,29.320563,0.046786,-1.127226,-0.000761,-0.747115,-0.046286,0,0.023676,144,0.088273,-0.063374
0.2801,29.308591,0.047553,-1.174659,-0.000088,-0.693246,-0.055431,0,0.023676,154,0.092292,-0.059333
0.2901,29.294969,0.048320,-1.239109,-0.000010,-0.631951,-0.056960,0,0.023676,164,0.096446,-0.060694
0.3001,29.282622,0.048320,-1.360919,-0.000001,-0.594723,-0.049290,0,0.023676,174,0.098153,-0.058148
0.3101,29.270488,0.047474,-1.380691,-0.086027,-0.554101,-0.039130,0,0.023676,184,0.099778,-0.053636
0.3201,29.256590,0.046706,-1.403304,-0.112616,-0.516316,-0.038388,0,0.023676,194,0.099293,-0.050538
0.3301,29.243502,0.045954,-1.379483,-0.105636,-0.487401,-0.037039,0,0.023676,204,0.097390,-0.049109
0.3401,29.229843,0.045222,-1.401527,-0.060959,-0.466494,-0.035765,0,0.023676,214,0.099235,-0.044785
0.3501,29.214216,0.045247,-1.469646,-0.007073,-0.418421,-0.043401,0,0.023676,224,0.100811,-0.044090
0.3601,29.198803,0.046019,-1.503210,-0.000821,-0.378321,-0.052400,0,0.023676,234,0.099575,-0.045143
0.3701,29.183471,0.046020,-1.552774,-0.000095,-0.362024,-0.044696,0,0.023676,244,0.100081,-0.039646
0.3801,29.166545,0.046020,-1.593721,-0.000011,-0.314080,-0.044689,0,0.023676,254,0.099987,-0.037157
