t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq
0.000000,-2.466641107,-0.208621387,0.000000000,0.000000000,-0.072292409,0.016257109,1,-2.502769247,0
0.010000,-2.466641107,-0.208621387,-0.012783173,0.012783173,-0.072328537,0.016265233,1,-2.502769247,1
0.020000,-2.466641107,-0.208621387,-0.025566346,0.025566346,-0.072364665,0.016273358,1,-2.502769247,2
0.030000,-2.467408097,-0.207854397,-0.025566346,0.025566346,-0.065752776,0.009633465,1,-2.502769247,3
0.040000,-2.467408097,-0.207854397,-0.012783173,0.012783173,-0.067492560,0.011345246,1,-2.502769247,4
0.050000,-2.467408097,-0.207854397,-0.012783173,0.012783173,-0.068664203,0.012488885,1,-2.502769247,5
0.060000,-2.467408097,-0.207854397,-0.025566346,0.025566346,-0.069457086,0.013253764,1,-2.502769247,6
0.070000,-2.468175088,-0.207087406,-0.038349520,0.025566346,-0.063349444,0.007118119,1,-2.502769247,7
0.080000,-2.468175088,-0.207087406,-0.038349520,0.012783173,-0.065425138,0.009165809,1,-2.502769247,8
0.090000,-2.468942078,-0.207087406,-0.025566346,0.000000000,-0.060172448,0.010533132,1,-2.502769247,9
0.100000,-2.468942078,-0.207087406,-0.025566346,0.000000000,-0.062817853,0.011446878,1,-2.502769247,10
0.110000,-2.468942078,-0.207087406,-0.025566346,0.012783173,-0.064592732,0.012058238,1,-2.502769247,11
0.120000,-2.469709068,-0.207087406,-0.025566346,0.025566346,-0.059139244,0.012468009,1,-2.502769247,12
0.130000,-2.469709068,-0.206320416,-0.025566346,0.025566346,-0.061650528,0.006095369,1,-2.502769247,13
0.140000,-2.469709068,-0.206320416,-0.025566346,0.012783173,-0.063335738,0.007984807,1,-2.502769247,14
0.150000,-2.470476059,-0.206320416,-0.025566346,0.000000000,-0.057822214,0.009246373,1,-2.502769247,15
0.160000,-2.470476059,-0.206320416,-0.025566346,0.000000000,-0.060293219,0.010089359,1,-2.502769247,16
0.170000,-2.470476059,-0.206320416,-0.025566346,0.000000000,-0.061951320,0.010653290,1,-2.502769247,17
0.180000,-2.471243049,-0.206320416,-0.038349520,0.000000000,-0.056419468,0.011031186,1,-2.502769247,18
0.190000,-2.471243049,-0.206320416,-0.038349520,0.012783173,-0.058877998,0.011285057,1,-2.502769247,19
0.200000,-2.472010040,-0.206320416,-0.025566346,0.025566346,-0.053879510,0.011456246,1,-2.502769247,20
0.210000,-2.472010040,-0.205553426,-0.025566346,0.025566346,-0.056693361,0.004924296,1,-2.502769247,21
0.220000,-2.472010040,-0.205553426,-0.025566346,0.012783173,-0.058579515,0.006707271,1,-2.502769247,22
0.230000,-2.472777030,-0.205553426,-0.025566346,0.000000000,-0.053199187,0.007897607,1,-2.502769247,23
0.240000,-2.472777030,-0.205553426,-0.025566346,0.000000000,-0.055758222,0.008692850,1,-2.502769247,24
0.250000,-2.472777030,-0.205553426,-0.025566346,0.000000000,-0.057474243,0.009224697,1,-2.502769247,25
0.260000,-2.473544020,-0.205553426,-0.025566346,0.000000000,-0.051980237,0.009580947,1,-2.502769247,26
0.270000,-2.473544020,-0.205553426,-0.025566346,0.000000000,-0.054463231,0.009820133,1,-2.502769247,27
0.280000,-2.473544020,-0.205553426,-0.025566346,0.012783173,-0.056128302,0.009981276,1,-2.502769247,28
0.290000,-2.474311011,-0.205553426,-0.025566346,0.025566346,-0.050600075,0.010090390,1,-2.502769247,29
0.300000,-2.474311011,-0.204786435,-0.012783173,0.025566346,-0.053059999,0.003516801,1,-2.502769247,30
0.310000,-2.474311011,-0.204786435,-0.012783173,0.012783173,-0.054709434,0.005271761,1,-2.502769247,31
0.320000,-2.474311011,-0.204786435,-0.025566346,0.000000000,-0.055818544,0.006443165,1,-2.502769247,32
0.330000,-2.475078001,-0.204786435,-0.025566346,0.000000000,-0.049919419,0.007225530,1,-2.502769247,33
0.340000,-2.475078001,-0.204786435,-0.025566346,0.000000000,-0.052131823,0.007748537,1,-2.502769247,34
0.350000,-2.475078001,-0.204786435,-0.025566346,0.000000000,-0.053615990,0.008098638,1,-2.502769247,35
0.360000,-2.475844992,-0.204786435,-0.025566346,0.000000000,-0.047966647,0.008333469,1,-2.502769247,36
0.370000,-2.475844992,-0.204786435,-0.025566346,0.000000000,-0.050345317,0.008491452,1,-2.502769247,37
0.380000,-2.475844992,-0.204786435,-0.025566346,0.000000000,-0.051940071,0.008598204,1,-2.502769247,38
0.390000,-2.476611982,-0.204786435,-0.025566346,0.012783173,-0.046364199,0.008670802,1,-2.502769247,39
0.400000,-2.476611982,-0.204786435,-0.025566346,0.025566346,-0.048791592,0.008720631,1,-2.502769247,40
0.410000,-2.476611982,-0.204019445,-0.025566346,0.025566346,-0.050418574,0.002107263,1,-2.502769247,41
0.420000,-2.477378972,-0.204019445,-0.025566346,0.012783173,-0.044863930,0.003835448,1,-2.502769247,42
0.430000,-2.477378972,-0.204019445,-0.012783173,0.000000000,-0.047305221,0.004988745,1,-2.502769247,43
0.440000,-2.477378972,-0.204019445,-0.012783173,0.000000000,-0.048941212,0.005758785,1,-2.502769247,44
0.450000,-2.477378972,-0.204019445,-0.025566346,0.000000000,-0.050040336,0.006273318,1,-2.502769247,45
0.460000,-2.478145963,-0.204019445,-0.025566346,0.000000000,-0.044133531,0.006617515,1,-2.502769247,46
0.470000,-2.478145963,-0.204019445,-0.012783173,0.000000000,-0.046339793,0.006848154,1,-2.502769247,47
0.480000,-2.478145963,-0.204019445,-0.012783173,0.000000000,-0.047818841,0.007003087,1,-2.502769247,48
0.490000,-2.478145963,-0.204019445,-0.025566346,0.000000000,-0.048813082,0.007121293,1,-2.502769247,49
0.500000,-2.478912953,-0.204019445,-0.025566346,0.000000000,-0.042836099,0.007286699,1,-2.502769247,50
0.510000,-2.478912953,-0.204019445,-0.025566346,0.012783173,-0.044995319,0.007590602,1,-2.502769247,51
0.520000,-2.478912953,-0.204019445,-0.025566346,0.025566346,-0.046442752,0.008120599,1,-2.502769247,52
0.530000,-2.479679944,-0.203252454,-0.025566346,0.025566346,-0.040767641,0.002313817,1,-2.502769247,53
