t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq
0.000000,-3.199883924,0.104310694,-0.000000000,-0.000000000,-0.100000000,0.067184547,0,0.137886179,0
0.010000,-3.199883924,0.104310694,-0.012783173,0.025566346,-0.200000000,0.067218122,0,0.137886179,1
0.020000,-3.199883924,0.105077684,-0.038349520,0.063915866,-0.209005263,0.060603681,0,0.137886179,2
0.030000,-3.200650914,0.105844674,-0.063915866,0.076699039,-0.202440978,0.055692895,0,0.137886179,3
0.040000,-3.201417904,0.106611665,-0.076699039,0.076699039,-0.197459078,0.051917625,0,0.137886179,4
0.050000,-3.202184895,0.107378655,-0.076699039,0.076699039,-0.193371301,0.048899109,0,0.137886179,5
0.060000,-3.202951885,0.108145646,-0.076699039,0.076699039,-0.189678707,0.046384840,0,0.137886179,6
0.070000,-3.203718875,0.108912636,-0.076699039,0.076699039,-0.186008547,0.044206481,0,0.137886179,7
0.080000,-3.204485866,0.109679626,-0.089482213,0.076699039,-0.182072183,0.042251805,0,0.137886179,8
0.090000,-3.205252856,0.110446617,-0.102265386,0.076699039,-0.177637887,0.040445996,0,0.137886179,9
0.100000,-3.206786837,0.111213607,-0.102265386,0.063915866,-0.165909061,0.038739176,0,0.137886179,10
0.110000,-3.207553827,0.111980598,-0.089482213,0.051132693,-0.161829627,0.037098093,0,0.137886179,11
0.120000,-3.208320818,0.111980598,-0.076699039,0.038349520,-0.156446120,0.042148596,0,0.137886179,12
0.130000,-3.209087808,0.112747588,-0.076699039,0.038349520,-0.149925351,0.038876216,0,0.137886179,13
0.140000,-3.209854799,0.112747588,-0.076699039,0.038349520,-0.142378397,0.042838932,0,0.137886179,14
0.150000,-3.210621789,0.113514578,-0.076699039,0.038349520,-0.133879175,0.038841105,0,0.137886179,15
0.160000,-3.211388779,0.113514578,-0.076699039,0.038349520,-0.124476829,0.042319934,0,0.137886179,16
0.170000,-3.212155770,0.114281569,-0.076699039,0.038349520,-0.114203989,0.037999261,0,0.137886179,17
0.180000,-3.212922760,0.114281569,-0.076699039,0.038349520,-0.103082276,0.041262603,0,0.137886179,18
0.190000,-3.213689751,0.115048559,-0.076699039,0.038349520,-0.091125969,0.036798015,0,0.137886179,19
