t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq
0.000000,1.293145804,-0.015339808,0.000000000,-0.076699039,0.100000000,-0.092485816,0,-0.061559606,0
0.010000,1.293145804,-0.016106798,0.012783173,-0.076699039,0.157213827,-0.085884019,0,-0.061559606,1
0.020000,1.293145804,-0.016873789,0.038349520,-0.076699039,0.157150480,-0.080985878,0,-0.061559606,2
0.030000,1.293912795,-0.017640779,0.063915866,-0.089482213,0.150197725,-0.077223251,0,-0.061559606,3
0.040000,1.294679785,-0.018407769,0.063915866,-0.102265386,0.144587054,-0.074217380,0,-0.061559606,4
0.050000,1.295446775,-0.019941750,0.051132693,-0.102265386,0.139630085,-0.065067738,0,-0.061559606,5
0.060000,1.295446775,-0.020708741,0.051132693,-0.089482213,0.141475775,-0.064605679,0,-0.061559606,6
0.070000,1.296213766,-0.021475731,0.063915866,-0.089482213,0.134752421,-0.063799163,0,-0.061559606,7
0.080000,1.296980756,-0.022242721,0.076699039,-0.102265386,0.128137739,-0.062762752,0,-0.061559606,8
0.090000,1.297747747,-0.023776702,0.063915866,-0.102265386,0.121324232,-0.054924807,0,-0.061559606,9
0.100000,1.298514737,-0.024543693,0.051132693,-0.076699039,0.114110429,-0.055335933,0,-0.061559606,10
0.110000,1.298514737,-0.025310683,0.051132693,-0.051132693,0.113009901,-0.055110263,0,-0.061559606,11
0.120000,1.299281727,-0.025310683,0.063915866,-0.051132693,0.102933193,-0.061107821,0,-0.061559606,12
0.130000,1.300048718,-0.026077673,0.063915866,-0.063915866,0.092740144,-0.058470260,0,-0.061559606,13
0.140000,1.300815708,-0.026844664,0.051132693,-0.076699039,0.082201256,-0.056211619,0,-0.061559606,14
0.150000,1.300815708,-0.027611654,0.038349520,-0.063915866,0.077811414,-0.054205336,0,-0.061559606,15
0.160000,1.301582699,-0.028378645,0.038349520,-0.051132693,0.064468708,-0.052367036,0,-0.061559606,16
0.170000,1.301582699,-0.028378645,0.038349520,-0.051132693,0.057672688,-0.057288486,0,-0.061559606,17
0.180000,1.302349689,-0.029145635,0.038349520,-0.051132693,0.042188630,-0.053932496,0,-0.061559606,18
0.190000,1.302349689,-0.029912625,0.038349520,-0.051132693,0.033427543,-0.051193880,0,-0.061559606,19
0.200000,1.303116679,-0.029912625,0.025566346,-0.051132693,0.016095674,-0.055514609,0,-0.061559606,20
0.210000,1.303116679,-0.030679616,0.012783173,-0.051132693,0.005564682,-0.051757626,0,-0.061559606,21
0.220000,1.303116679,-0.031446606,0.000000000,-0.051132693,-0.006837405,-0.048751170,0,-0.061559606,22
0.230000,1.303116679,-0.031446606,0.000000000,-0.038349520,-0.020756109,-0.052892827,0,-0.061559606,23
0.240000,1.303116679,-0.032213597,0.000000000,-0.038349520,-0.035955246,-0.049015953,0,-0.061559606,24
0.250000,1.303116679,-0.032213597,0.000000000,-0.051132693,-0.052277491,-0.052577075,0,-0.061559606,25
0.260000,1.303116679,-0.032980587,0.000000000,-0.051132693,-0.069618097,-0.048312921,0,-0.061559606,26
0.270000,1.303116679,-0.033747577,0.000000000,-0.038349520,-0.087907364,-0.044967584,0,-0.061559606,27
0.280000,1.303116679,-0.033747577,-0.012783173,-0.025566346,-0.107098959,-0.048882554,0,-0.061559606,28
0.290000,1.303116679,-0.033747577,-0.025566346,-0.025566346,-0.127162126,-0.051501804,0,-0.061559606,29
0.300000,1.302349689,-0.034514568,-0.038349520,-0.038349520,-0.141428477,-0.046609224,0,-0.061559606,30
0.310000,1.302349689,-0.034514568,-0.051132693,-0.038349520,-0.164884256,-0.049492443,0,-0.061559606,31
0.320000,1.301582699,-0.035281558,-0.063915866,-0.038349520,-0.181952800,-0.044775586,0,-0.061559606,32
0.330000,1.300815708,-0.035281558,-0.076699039,-0.038349520,-0.201169408,-0.047775698,0,-0.061559606,33
0.340000,1.300048718,-0.036048549,-0.076699039,-0.025566346,-0.222088490,-0.043136515,0,-0.061559606,34
0.350000,1.299281727,-0.036048549,-0.076699039,-0.025566346,-0.244413117,-0.046188153,0,-0.061559606,35
0.360000,1.298514737,-0.036048549,-0.089482213,-0.025566346,-0.267945473,-0.048231081,0,-0.061559606,36
