t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq
0.000000,-2.348524586,-0.157233031,0.000000000,0.000000000,0.073954037,-0.058188671,1,-2.311566047,0
0.010000,-2.348524586,-0.157233031,0.012783173,-0.012783173,0.073990995,-0.058217750,1,-2.311566047,1
0.020000,-2.347757596,-0.157233031,0.025566346,-0.038349520,0.067379937,-0.058246830,1,-2.311566047,2
0.030000,-2.347757596,-0.158000021,0.025566346,-0.063915866,0.069120551,-0.051627893,1,-2.311566047,3
0.040000,-2.347757596,-0.158767012,0.025566346,-0.063915866,0.070293025,-0.046712612,1,-2.311566047,4
0.050000,-2.346990605,-0.159534002,0.025566346,-0.051132693,0.064438721,-0.042932846,1,-2.311566047,5
0.060000,-2.346990605,-0.159534002,0.025566346,-0.051132693,0.066683583,-0.046557851,1,-2.311566047,6
0.070000,-2.346990605,-0.160300992,0.025566346,-0.051132693,0.068191965,-0.042335431,1,-2.311566047,7
0.080000,-2.346223615,-0.161067983,0.038349520,-0.051132693,0.062561345,-0.039017060,1,-2.311566047,8
0.090000,-2.346223615,-0.161067983,0.038349520,-0.051132693,0.064955074,-0.042949151,1,-2.311566047,9
0.100000,-2.345456625,-0.161834973,0.025566346,-0.051132693,0.059914428,-0.038930943,1,-2.311566047,10
0.110000,-2.345456625,-0.162601964,0.025566346,-0.051132693,0.062701218,-0.035748203,1,-2.311566047,11
0.120000,-2.345456625,-0.162601964,0.025566346,-0.038349520,0.064570375,-0.039770204,1,-2.311566047,12
0.130000,-2.344689634,-0.163368954,0.025566346,-0.038349520,0.059179759,-0.035811424,1,-2.311566047,13
0.140000,-2.344689634,-0.163368954,0.025566346,-0.038349520,0.061732980,-0.039315808,1,-2.311566047,14
0.150000,-2.344689634,-0.164135944,0.025566346,-0.038349520,0.063446168,-0.035011695,1,-2.311566047,15
0.160000,-2.343922644,-0.164135944,0.025566346,-0.038349520,0.057951318,-0.038285602,1,-2.311566047,16
0.170000,-2.343922644,-0.164902935,0.025566346,-0.038349520,0.060434793,-0.033827582,1,-2.311566047,17
0.180000,-2.343922644,-0.164902935,0.025566346,-0.038349520,0.062101228,-0.036998628,1,-2.311566047,18
0.190000,-2.343155653,-0.165669925,0.025566346,-0.038349520,0.056574954,-0.032471779,1,-2.311566047,19
0.200000,-2.343155653,-0.165669925,0.025566346,-0.038349520,0.059037224,-0.035596683,1,-2.311566047,20
0.210000,-2.343155653,-0.166436915,0.025566346,-0.038349520,0.060689267,-0.031038817,1,-2.311566047,21
0.220000,-2.342388663,-0.166436915,0.025566346,-0.038349520,0.055153142,-0.034142787,1,-2.311566047,22
0.230000,-2.342388663,-0.167203906,0.025566346,-0.025566346,0.057608589,-0.029570709,1,-2.311566047,23
0.240000,-2.342388663,-0.167203906,0.025566346,-0.025566346,0.059255828,-0.032651207,1,-2.311566047,24
0.250000,-2.341621673,-0.167203906,0.038349520,-0.025566346,0.053716245,-0.034625814,1,-2.311566047,25
0.260000,-2.341621673,-0.167970896,0.038349520,-0.038349520,0.056169131,-0.029108113,1,-2.311566047,26
0.270000,-2.340854682,-0.167970896,0.025566346,-0.038349520,0.051166390,-0.031245463,1,-2.311566047,27
0.280000,-2.340854682,-0.168737887,0.012783173,-0.038349520,0.053976915,-0.025541729,1,-2.311566047,28
0.290000,-2.340854682,-0.168737887,0.012783173,-0.038349520,0.055860361,-0.027207021,1,-2.311566047,29
0.300000,-2.340854682,-0.169504877,0.025566346,-0.025566346,0.057125755,-0.020793102,1,-2.311566047,30
0.310000,-2.340087692,-0.169504877,0.025566346,-0.025566346,0.051331097,-0.021593634,1,-2.311566047,31
0.320000,-2.340087692,-0.169504877,0.025566346,-0.025566346,0.053613422,-0.020900753,1,-2.311566047,32
0.330000,-2.340087692,-0.170271867,0.025566346,-0.025566346,0.055144479,-0.012397149,1,-2.311566047,33
0.340000,-2.339320702,-0.170271867,0.025566346,-0.012783173,0.049526674,-0.011302900,1,-2.311566047,34
0.350000,-2.339320702,-0.170271867,0.025566346,0.000000000,0.051926645,-0.008845032,1,-2.311566047,35
0.360000,-2.339320702,-0.170271867,0.025566346,0.000000000,0.053535877,-0.005310738,1,-2.311566047,36
0.370000,-2.338553711,-0.170271867,0.025566346,0.000000000,0.047969933,-0.000891396,1,-2.311566047,37
0.380000,-2.338553711,-0.170271867,0.012783173,0.000000000,0.050404223,0.004285492,1,-2.311566047,38
0.390000,-2.338553711,-0.170271867,0.012783173,0.000000000,0.052036079,0.010135009,1,-2.311566047,39
